"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"67","ADSAKA","KFR-60GW",2.48,2.35,5910.1
"68","EMAILAIR","WS/CWS026HA",1,0.99,2467.18
"69","EMAILAIR","ELECTRA WMN9RCA",1,0.99,2467.18
"70","EMAILAIR","WS/CWS034HA",1.25,1.33,3267.31
"71","EMAILAIR","ELECTRA WMN12RCA",1.25,1.33,3267.31
"72","AIRWELL","SX18RC",2.3,2.13,5383.16
"73","ADSAKA","KFR-50GW",1.9,2,4923.5
"74","AIRWELL","SX24RC",2.71,2.49,6303.73
"75","TOSHIBA","RAS-10YKH-E / 10YAH-E",1.02,0.95,2398
"76","TOSHIBA","RAS-24UKH-E / 24UAH-EA",2.6,2.59,6446.38
"77","TOSHIBA","RAS-18UKH-E / 18UAH-EA",2.04,2,4994.2
"83","FUJITSU GENERAL","AUT25RLC-W/AOT25RZCL",2.8,2.6,6567.2
"84","FUJITSU GENERAL","ABT18RGA-W/AOT18RZAL",2.24,2.12,5333.04
"87","FUJITSU GENERAL","ART25RLA/AOT25RZAL",2.86,2.65,6696.6
"90","FUJITSU GENERAL","AUT18RGA/AOT18RZCL",2.01,2.01,4998.87
"92","MIDEA","KFR-23GW/I1Y",0.88,0.93,2287.66
"93","MIDEA","KFR-53GW/Y",2,1.92,4815.44
"94","MIDEA","KFR-36GWY",1.5,1.65,4027.8
"99","AIRTEMP","HAY318N6G",2.08,2.09,5192.78
"100","AIRTEMP","HAY109N6G",1.07,1.07,2661.09
"101","AIRTEMP","HAE418N6E/HAC418N6G",2.08,1.9,4816.2
"102","AIRTEMP","HAE109N6E/HAC109N6B",0.93,0.93,2312.91
"104","FUJITSU","AST20RGA-W/AOT20RZAL",2.28,1.96,5036.12
"105","MITSUBISHI ELECTRIC","MWH-17KV",2.8,2.6,6567.2
"112","MITSUBISHI ELECTRIC","MSH-24RV/MUH-24RV",2.73,2.69,6710.23
"114","FUJITSU","AST7RSCCW/AOT7RSCC",0.77,0.72,1815.89
"115","GENERAL ELECTRIC","ASIAH18EWI",1.84,1.87,4635.54
"116","MITSUBISHI ELECTRIC","MWH-12KV",1.72,1.56,3960.52
"117","MITSUBISHI ELECTRIC","MSZ-G12SV/MUZ-G12SV",1.36,1.63,3917.46
"119","HOTPOINT","HPS 125R",1.1,1.07,2676.24
"120","FUJITSU GENERAL","AST24RGB-W/AOT24RNAL/AOT24RNCLST24RGB-W/A",2.61,2.7,6669.45
"122","MITSUBISHI ELECTRIC","MSH-12RV/MUH-12RV",1.32,1.4,3441.4
"124","MITSUBISHI ELECTRIC","MSH-09RV/MUH-09RV",0.95,0.97,2402.29
"125","AIRTEMP","HAY107N6G",0.82,0.82,2039.34
"127","MITSUBISHI ELECTRIC","MWH-08MV",1.02,0.87,2239.44
"128","MHI","SRT403HENF-L",1.38,1.39,3451.88
"132","CARRIER","53G150H",1.32,1.35,3342.3
"137","CARRIER","53G225H",1.88,1.8,4517
"138","CARRIER","53G100H",0.96,0.96,2387.52
"141","HEC","HSU-09HEO4",1.02,1.16,2814.22
"142","MHI","SRK561HENF-A",2.18,2.18,5421.66
"143","MHI","SRK388HENF-A",1.32,1.33,3302.66
"144","MHI","SRK408HENF-A",1.51,1.54,3814.83
"145","MHI","SRK288HENF-A",1.07,0.91,2343.97
"146","MHI","SRK458HENF-A",1.7,1.84,4505.38
"147","MHI","FDKN208H",1.8,1.82,4516.24
"148","MHI","FDKN308H",3.08,2.83,7164.46
"150","MHI","SRK502Z-L",2.22,2.5,6076.1
"151","MHI","FDKN258H",2.11,2.08,5188.11
"153","MHI","SRK208HENF-A",0.77,0.71,1796.07
"154","HISENSE","KFR-4001GW/BPE",1.53,2.05,4835.75
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,3259.6
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,2312.91
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,6467.72
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,3555.65
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,2844.9
"161","Haier","HSU-12H104",1.35,1.33,3317.81
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,3133.62
"164","HEC","HW-09HA04",1.08,0.98,2487.76
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,6032.55
"167","MIDEA","KFR-61GW/Y",2.56,2.31,5871.22
"168","Teco","LA2300Y",2.76,2.5,6348.8
"169","Haier","HW-09HA04",1.08,0.98,2487.76
"170","MIDEA","KFR-45GWY",1.7,2,4822.5
"171","HEC","HW-24H04",2.9,2.4,6221.3
"172","Haier","HW-12HA04",1.38,1.2,3075.3
"173","HEC","HW-18HA04",2.1,2.1,5222.7
"174","Haier","HW-12HA04",1.38,1.2,3075.3
"175","Haier","HW-24H04",2.9,2.4,6221.3
"179","LG","LWN2262RHG",2.63,2.3,5886.75
"180","LG","LWN2262CHG",2.63,2.3,5886.75
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,3034.9
"185","GREE","KFR-45GW/E",2.05,2.64,6267.73
"186","COOLINE","LHB15BRH",1.82,1.57,4030.84
"187","PANASONIC","CW-A241SR",3.15,2.8,7140.35
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,3119.23
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,7326.55
"195","PANASONIC","CW-A120AR",1.4,1.18,3045.76
"196","PANASONIC","CW-A90FR",1.14,1.07,2696.44
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,4478.5
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,3431.3
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,5624.91
"200","COOLINE","LHB12BTH",1.44,1.17,3046.14
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,2293.47
"202","ACSON","WM20FR/LC20BR",2.1,1.7,4429.9
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,3193.46
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,7019.53
"206","PANASONIC","CW-A90AR",1.03,0.89,2284.13
"208","COOLINE","LHB20BRH",2.2,1.89,4856.98
"209","COOLINE","LHB24BRH",2.75,2.09,5531.13
"211","SANYO","SAP-KC241AHA",2.98,2.95,7351.8
"212","SANYO","SAP-KC181AHA",2.36,2.04,5235.08
"215","SANYO","SAP-KC121AHA",1.35,1.32,3297.99
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,4521.67
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,5920.2
"226","ACSON","WM25FR/LC25BR",2.72,2.51,6348.42
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,7818.52
"228","HYUNDAI","WSH-128BA",1.23,1.24,3078.83
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,5624.91
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,1601.78
"233","PANASONIC","CW-A170ER",1.72,1.35,3544.3
"234","PANASONIC","CW-A240ER",2.52,2,5236.6
"235","LG","LSK180H-1",1.85,2,4898.25
"236","LG","LSJ090H-1",0.93,0.87,2193.99
"237","LG","LSL120H-1",1.32,1.15,2945.9
"238","LG","LWN224RH-1",2.63,2.3,5886.75
"241","LG","LWG092RH-1",0.95,0.82,2104.99
"242","Haier","HSU-12HN04",1.35,1.33,3317.81
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,3788.06
"244","ELECTRA","KCR-25E",1.01,0.93,2353.31
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,2353.31
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,3133.62
"254","HEC","HSU-12H104",1.35,1.33,3317.81
"257","MHI","SRK35GZ-LI",1.24,1.52,3638.84
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,3860.28
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,5383.16
"263","AIRWELL","XLS12RC",1.16,1.21,2984.02
"264","AIRWELL","SX12RC",1.26,1.23,3074.16
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,4078.68
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,4078.68
"268","Teco","LA1200Y",1.4,1.16,3006.12
"269","Teco","LS1820Y",2.01,1.94,4860.13
"270","LG","LSL121N-1",1.3,1.61,3847.52
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,2209.52
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,3591.76
"274","ELECTRA","PRX600RC",2.65,2.62,6531.09
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,6531.09
"278","SPLENDID","CLIMA15HP",1.4,1.35,3382.7
"279","SANYO","SAP-KC91AHA",1.02,1.02,2536.74
"280","ELECTRA","WMF9RC",0.99,0.93,2343.21
"281","ATD","C24HS-1",2.6,2.7,6664.4
"284","ELECTRA","WMF12RC",1.16,1.21,2984.02
"285","AIRWELL","XLS7RC",0.75,0.7,1766.15
"286","ATD","S12HS-1",1.21,1.27,3128.19
"287","ELECTRA","WMN24RC",2.53,2.52,6272.29
"288","AIRWELL","XLS9RC",0.99,0.93,2343.21
"291","HOTPOINT","HPS-250R",2.6,2.43,6129.26
"292","CARRIER","VF175H",1.81,1.51,3906.87
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,6093.15
"294","HOTPOINT","HPS 150R",1.32,1.42,3481.04
"295","LG","LSK243H-1",2.67,2.66,6620.47
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,4725.68
"297","ADSAKA","KFR-27GW/B",1.12,1.11,2765.62
"298","WEATHERMAKER","S18HS-1",1.85,1.95,4799.15
"299","ATD","S18HS-1",1.85,1.95,4799.15
"301","ELECTRA","WMN18RCA",1.85,1.7,4303.65
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,3412.24
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,6819.43
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,5034.6
"306","ELECTRA","WMN12RCA",1.25,1.33,3267.31
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,3267.31
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,7818.52
"309","WEATHERMAKER","S12HS-1",1.21,1.27,3128.19
"310","ELECTRA","WMN16RCA",1.64,1.64,4078.68
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,4078.68
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,4675.56
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,2342.45
"314","ELECTRA","PRX500RC",2.2,1.99,5055.18
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,5055.18
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,3959.38
"317","ELECTRA","WMN9RCA",1,0.99,2467.18
"318","ELECTRA","WS/CWS026HA",1,0.99,2467.18
"321","SPLENDID","22000HP",2.9,2.9,7212.3
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,2973.92
"326","CARRIER","VF250H-1",2.7,2.4,6120.3
"327","CARRIER","VF225H-1",2.19,1.93,4931.21
"328","CARRIER","VF150H-1",1.49,1.2,3130.85
"329","CARRIER","53G250H",2.37,2.35,5854.55
"331","SPLENDID","18000HP",2.56,2.56,6366.72
"332","SPLENDID","12300HP",1.39,1.39,3456.93
"333","SPLENDID","18000HP",1.39,1.39,3456.93
"334","SPLENDID","23000HP",1.39,1.39,3456.93
"335","SUPRA","SS24F50A",2.35,2.56,6260.67
"336","GREE","KFR-60GW/E",2.5,2.5,6217.5
"337","LG","LV-B2464HL",2.8,2.69,6745.58
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,2029.62
"340","SPLENDID","8.5HP",1,1,2487
"341","ATD","S09X2HS-1",1.58,1.75,4266.4
"342","ATD","S24HS-1",2.55,2.65,6540.05
"343","ELECTRA","WMF7RC",0.75,0.7,1766.15
"344","MIDEA","KFR-32GW/Y",1.28,1.22,3064.44
"345","PANASONIC","CW-A200ER",2.16,1.68,4420.56
"346","LG","LSK182H-1",1.85,2,4898.25
"347","LG","LSK181N-1",2,2.2,5370.4
"348","NEC","RH240",2.63,2.3,5886.75
"351","ACSON","WM15FR/LC15BR",1.3,1.2,3034.9
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,6790.65
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,2288.04
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,3119.23
"361","KIA","KSH-128BA",1.23,1.24,3078.83
"362","LG","LS-K1860HL",2.01,2.01,4998.87
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,2427.92
"365","HYUNDAI","WSH-120BA",1.23,1.24,3078.83
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,4816.2
"367","Haier","HSU-09HE04",1.02,1.16,2814.22
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,4959.61
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,3452.26
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,2556.18
"373","CHUNLAN","KFR-40GW",1.5,1.54,3809.78
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,2765.62
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,3524.97
"376","Teco","LS2220Y",2.05,2.15,5296.55
"378","Teco","LA1800Y",1.8,1.5,3882
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,4611.81
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,2676.24
"381","ATD","S18HS-1",1.96,2.1,5152
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,4994.2
"386","KELVINATOR","KR08WR",0.75,0.64,1647.23
"387","LG","LWC1262PHG",1.35,1.15,2961.05
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,4456.4
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,4765.7
"395","MIDEA","KFR-53GW/Y",2,1.92,4815.44
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,2685.96
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,6374.05
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,6760.73
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,4171.97
"402","HYUNDAI","WSH-098BA",0.87,0.88,2183.51
"403","HYUNDAI","WSH-098BA",0.87,0.88,2183.51
"406","LG","LWM1861BHG",1.64,1.33,3464.26
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,6467.72
"410","TECOAIR","LS-LT2422YPS",3,3.05,7560.1
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,2312.91
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,1646.47
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,5192.78
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,4349.59
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,3402.14
"426","LG","LWG0760AHG",0.75,0.64,1647.23
"429","LG","LS-L1260HL",1.28,1.15,2925.7
"431","LG","LS-J0962HL",0.93,0.87,2193.99
"434","KELVINATOR","KSR35F",3.28,3.08,7760.96
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,6318.5
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,6666.3
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,4396.56
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,5396.79
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,3172.5
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,2044.39
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,4816.2
"453","LG","LS-K2460HL",2.73,2.69,6710.23
"454","LG","LS-K1862HL",2.01,2.01,4998.87
"455","LG","LWM1560BHG",1.55,1.31,3379.17
"457","KIA","KSH-188BA",1.9,1.88,4685.66
"458","HYUNDAI","WSH-128BA",1.23,1.24,3078.83
"459","KIA","KSH-229BA",2.57,2.54,6332.13
"462","LG","LWC1260AHG",1.33,1.19,3030.23
"465","PANASONIC","CW-A200SR",2.05,1.72,4444.29
"466","PANASONIC","CW-A120FR",1.5,1.27,3274.64
"467","PANASONIC","CW-A170SR",1.6,1.3,3384.6
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,6531.09
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,6531.09
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,4303.65
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,5055.18
"472","EMAILAIR","WS/CWS066H",2.53,2.52,6272.29
"475","ELECTRA","WMN18RCB",1.94,1.89,4725.68
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,4725.68
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,1591.68
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,2377.8
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,2447.36
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,3288.27
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,3929.84
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,5664.17
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,6591.69
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,6373.29
"493","AIRTEMP","HAY324N6G",2.75,2.74,6819.43
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,1646.47
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,6467.72
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,5034.6
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,1601.78
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,3069.11
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,5243.66
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,2878.35
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,3193.46
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,6696.6
"515","CARRIER","RAC-22LH-A",2.7,2.4,6120.3
"516","CARRIER","VF125H",1,0.83,2150.06
"517","ELECTRA","PXD24RC",2.71,2.49,6303.73
"518","ELECTRA","PXD18RC",2.3,2.13,5383.16
"519","ELECTRA","PXD12RC",1.26,1.23,3074.16
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,2482.71
"522","MHI","WR188PENF-S8A",2.06,1.75,4508.8
"523","MHI","SRK25GZ-LI",0.96,1.17,2803.74
"524","Haier","HW-18HA04",2.1,2.1,5222.7
"525","COOLINE","LHB09BTH",1.07,0.85,2225.05
"526","WEATHERMAKER","S24HS-1",2.5,2.65,6514.8
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,2293.47
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,6446.38
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,3173.64
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,1641.8
"535","NEC","RSH2425",2.67,2.66,6620.47
"536","LG","LSK244H-1",2.67,2.66,6620.47
"539","Haier","HSU-09HG04",1.02,1.16,2814.22
"542","Haier","HSU-12HM04",1.35,1.33,3317.81
"543","LG","LSL120T-1",1.32,1.15,2945.9
"544","WINIA","WSH-120BA",1.23,1.24,3078.83
"545","SANYO","SAP-KC182AH",2.29,1.99,5100.63
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,6795.21
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,11934.45
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,9645.27
"549","COOLINE","Z-D48",5.27,3.95,10490.25
"550","AGEAN","FR125/S",4.9,4.5,11393.5
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,11422.55
"552","LG","LK-1080BH",12,9.8,25483.6
"553","ROWA","RAS-180ACH",1.95,1.98,4909.11
"554","Haier","HDU-42H03/H",5,4.8,12038.6
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,22092.332
"556","APAC","S032IHC9AA",10.324,8.516,22092.332
"557","APAC","S032OVC9AA",10.324,8.516,22092.332
"558","ECLIPSE","EV20 - EP20",5.9,4.9,12691.3
"559","TRANE","TWE030/TWA030",3.159,2.73,7006.155
"560","ROWA","RAS-120ABH",1.15,1.22,2998.79
"562","BENSON","THM-56MSH",5.75,4.9,12615.55
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,10899.9
"564","OAC","OAC06VCU",5.1,4.2,10899.9
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,8409.1
"566","OAC","OAC03VCU",3.7,3.3,8409.1
"567","TEMPERZONE","OPA410",14.5,12.2,31502.9
"568","TEMPERZONE","OPA210",7.25,6,15553.25
"569","PHILLIPS","40H-3",3.915,3.915,9736.605
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,4057.314
"571","PHILLIPS","70H-3",6.7,6.7,16662.9
"572","HYUNDAI","HFH-4401BA",5.2,4.8,12139.6
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,18390.33
"574","MIDEA","KFR-32GW/Y",1.28,1.22,3064.44
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,10423.95
"577","OAC","OAC03 PACKAGED",3.7,3.3,8409.1
"578","OAC","OAC03VCU",3.7,3.3,8409.1
"579","MIDEA","MSC-09HR",0.9,0.95,2337.4
"580","MIDEA","MSB-18HR",1.9,2.05,5022.6
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,17020.2
"582","OAC","OAC075VCU",7.8,6.6,17020.2
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,12640.8
"584","OAC","OAC065VCU",5.8,4.9,12640.8
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,9357.2
"586","OAC","OAC04VCU",4.4,3.6,9357.2
"587","MIDEA","MWH-09HR",0.96,0.76,1991.12
"588","OAC","OAC065 PACKAGED",5.8,4.9,12640.8
"589","OAC","OAC065VCU",5.8,4.9,12640.8
"590","OAC","OAC04 PACKAGED",4.4,3.6,9357.2
"591","OAC","OAC04VCU",4.4,3.6,9357.2
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,9807.9
"593","OAC","OAC05VCU",4.9,3.7,9807.9
"594","OAC","OAC05 PAKAGED",4.9,3.7,9807.9
"595","OAC","OAC05VCU",4.9,3.7,9807.9
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,12768.365
"597","POPE","SAC36 / WM36",3.387,2.417,6500.929
"598","DAIKIN","UATY15K",14.26,12.96,32888.02
"599","PIONEER","SQ12/DC12",5.5,5.6,13876.7
"600","PIONEER","DC12",5.5,5.6,13876.7
"601","POPE","RTP9",3.14,2.747,7030.254
"602","ACCENT AIR","AA60-2",21.38,19.56,49564.82
"603","TEMPERZONE","OPA390",13.9,11.8,30407.1
"604","POPE","SAC44 / DFC44",4.285,3.428,8958.221
"606","POPE","SAC40 / DFC40",3.836,3.094,8069.488
"607","POPE","SAC25 / DFC25",2.613,1.971,5226.087
"608","AIRA","CP*50/DXC14-35",4.271,3.454,9002.683
"609","AIRA","CP*60/DXC14-43",5.103,3.96,10425.735
"611","Teco","LE6016H/LU60K1MAH",6,5.9,14723.8
"612","Teco","LE7019H/LU70K1MAH",7.2,7,17510
"613","ACCENT AIR","AA45-2",16.6,14.96,38033.72
"614","UNIAIRE","FC12/ACD12",3.915,3.915,9736.605
"615","UNIAIRE","RT12",3.915,3.915,9736.605
"616","MHI","FDC406",3.95,3.66,9248.87
"617","MHI","FDEN408HES",3.95,3.66,9248.87
"618","MHI","FDR408HES",3.95,3.66,9248.87
"619","MHI","FDT(N)408HES",3.95,3.66,9248.87
"620","MHI","FDUR408HES",3.95,3.66,9248.87
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,8619.772
"623","DAIKIN","UATY08K",6.83,6.13,15598.81
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,5889.03
"625","UNIAIRE","FC16/ACD16",5.565,5.565,13840.155
"626","UNIAIRE","RT16",5.565,5.565,13840.155
