"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"128","MHI","SRT403HENF-L",1.38,1.39,6860.88
"132","CARRIER","53G150H",1.32,1.35,6564.42
"137","CARRIER","53G225H",1.88,1.8,9338.28
"138","CARRIER","53G100H",0.96,0.96,4772.16
"141","HEC","HSU-09HEO4",1.02,1.16,5083.02
"142","MHI","SRK561HENF-A",2.18,2.18,10836.78
"143","MHI","SRK388HENF-A",1.32,1.33,6562.62
"144","MHI","SRK408HENF-A",1.51,1.54,7508.91
"145","MHI","SRK288HENF-A",1.07,0.91,5304.57
"146","MHI","SRK458HENF-A",1.7,1.84,8463.3
"147","MHI","FDKN208H",1.8,1.82,8949.6
"148","MHI","FDKN308H",3.08,2.83,15288.18
"150","MHI","SRK502Z-L",2.22,2.5,11060.82
"151","MHI","FDKN258H",2.11,2.08,10486.11
"153","MHI","SRK208HENF-A",0.77,0.71,3822.27
"154","HISENSE","KFR-4001GW/BPE",1.53,2.05,7652.43
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,4811.76
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,4623.03
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,13701.96
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,6719.85
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,5570.22
"161","Haier","HSU-12H104",1.35,1.33,6709.05
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,6263.46
"164","HEC","HW-09HA04",1.08,0.98,5359.68
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,11593.23
"167","MIDEA","KFR-61GW/Y",2.56,2.31,12703.26
"168","Teco","LA2300Y",2.76,2.5,13696.56
"169","Haier","HW-09HA04",1.08,0.98,5359.68
"170","MIDEA","KFR-45GWY",1.7,2,8477.7
"171","HEC","HW-24H04",2.9,2.4,14370.9
"172","Haier","HW-12HA04",1.38,1.2,6843.78
"173","HEC","HW-18HA04",2.1,2.1,10439.1
"174","Haier","HW-12HA04",1.38,1.2,6843.78
"175","Haier","HW-24H04",2.9,2.4,14370.9
"179","LG","LWN2262RHG",2.63,2.3,13044.03
"180","LG","LWN2262CHG",2.63,2.3,13044.03
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,6453.3
"185","GREE","KFR-45GW/E",2.05,2.64,10243.65
"186","COOLINE","LHB15BRH",1.82,1.57,9024.72
"187","PANASONIC","CW-A241SR",3.15,2.8,15627.15
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,6505.71
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,14566.83
"195","PANASONIC","CW-A120AR",1.4,1.18,6939.6
"196","PANASONIC","CW-A90FR",1.14,1.07,5660.64
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,9919.5
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,6471.3
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,10894.59
"200","COOLINE","LHB12BTH",1.44,1.17,7133.94
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,4816.47
"202","ACSON","WM20FR/LC20BR",2.1,1.7,10403.1
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,6460.5
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,14650.05
"206","PANASONIC","CW-A90AR",1.03,0.89,5107.53
"208","COOLINE","LHB20BRH",2.2,1.89,10908.3
"209","COOLINE","LHB24BRH",2.75,2.09,13610.85
"211","SANYO","SAP-KC241AHA",2.98,2.95,14810.88
"212","SANYO","SAP-KC181AHA",2.36,2.04,11702.76
"215","SANYO","SAP-KC121AHA",1.35,1.32,6708.15
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,9192.75
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,12414
"226","ACSON","WM25FR/LC25BR",2.72,2.51,13502.22
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,15317.88
"228","HYUNDAI","WSH-128BA",1.23,1.24,6115.23
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,10894.59
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,3279.06
"233","PANASONIC","CW-A170ER",1.72,1.35,8516.82
"234","PANASONIC","CW-A240ER",2.52,2,12480.12
"235","LG","LSK180H-1",1.85,2,9209.85
"236","LG","LSJ090H-1",0.93,0.87,4617.63
"237","LG","LSL120H-1",1.32,1.15,6546.42
"238","LG","LWN224RH-1",2.63,2.3,13044.03
"241","LG","LWG092RH-1",0.95,0.82,4710.75
"242","Haier","HSU-12HN04",1.35,1.33,6709.05
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,6487.5
"244","ELECTRA","KCR-25E",1.01,0.93,5013.51
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,5013.51
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,6263.46
"254","HEC","HSU-12H104",1.35,1.33,6709.05
"257","MHI","SRK35GZ-LI",1.24,1.52,6189.24
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,7948.2
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,11418
"263","AIRWELL","XLS12RC",1.16,1.21,5770.86
"264","AIRWELL","SX12RC",1.26,1.23,6260.76
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,8152.44
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,8152.44
"268","Teco","LA1200Y",1.4,1.16,6937.8
"269","Teco","LS1820Y",2.01,1.94,9985.41
"270","LG","LSL121N-1",1.3,1.61,6490.2
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,4958.4
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,7450.2
"274","ELECTRA","PRX600RC",2.65,2.62,13170.45
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,13170.45
"278","SPLENDID","CLIMA15HP",1.4,1.35,6954.9
"279","SANYO","SAP-KC91AHA",1.02,1.02,5070.42
"280","ELECTRA","WMF9RC",0.99,0.93,4915.89
"281","ATD","C24HS-1",2.6,2.7,12933.6
"284","ELECTRA","WMF12RC",1.16,1.21,5770.86
"285","AIRWELL","XLS7RC",0.75,0.7,3723.75
"286","ATD","S12HS-1",1.21,1.27,6020.31
"287","ELECTRA","WMN24RC",2.53,2.52,12575.73
"288","AIRWELL","XLS9RC",0.99,0.93,4915.89
"291","HOTPOINT","HPS-250R",2.6,2.43,12909.3
"292","CARRIER","VF175H",1.81,1.51,8970.51
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,12178.95
"294","HOTPOINT","HPS 150R",1.32,1.42,6570.72
"295","LG","LSK243H-1",2.67,2.66,13271.67
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,9639.24
"297","ADSAKA","KFR-27GW/B",1.12,1.11,5566.62
"298","WEATHERMAKER","S18HS-1",1.85,1.95,9205.35
"299","ATD","S18HS-1",1.85,1.95,9205.35
"301","ELECTRA","WMN18RCA",1.85,1.7,9182.85
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,6859.08
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,13669.35
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,10527.72
"306","ELECTRA","WMN12RCA",1.25,1.33,6220.95
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,6220.95
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,15317.88
"309","WEATHERMAKER","S12HS-1",1.21,1.27,6020.31
"310","ELECTRA","WMN16RCA",1.64,1.64,8152.44
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,8152.44
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,9345.48
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,4527.21
"314","ELECTRA","PRX500RC",2.2,1.99,10917.3
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,10917.3
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,7952.7
"317","ELECTRA","WMN9RCA",1,0.99,4970.1
"318","ELECTRA","WS/CWS026HA",1,0.99,4970.1
"321","SPLENDID","22000HP",2.9,2.9,14415.9
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,5673.24
"326","CARRIER","VF250H-1",2.7,2.4,13394.7
"327","CARRIER","VF225H-1",2.19,1.93,10863.09
"328","CARRIER","VF150H-1",1.49,1.2,7380.69
"329","CARRIER","53G250H",2.37,2.35,11779.47
"331","SPLENDID","18000HP",2.56,2.56,12725.76
"332","SPLENDID","12300HP",1.39,1.39,6909.69
"333","SPLENDID","18000HP",1.39,1.39,6909.69
"334","SPLENDID","23000HP",1.39,1.39,6909.69
"335","SUPRA","SS24F50A",2.35,2.56,11700.75
"336","GREE","KFR-60GW/E",2.5,2.5,12427.5
"337","LG","LV-B2464HL",2.8,2.69,13908.9
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,4172.94
"340","SPLENDID","8.5HP",1,1,4971
"341","ATD","S09X2HS-1",1.58,1.75,7869.48
"342","ATD","S24HS-1",2.55,2.65,12685.05
"343","ELECTRA","WMF7RC",0.75,0.7,3723.75
"344","MIDEA","KFR-32GW/Y",1.28,1.22,6357.48
"345","PANASONIC","CW-A200ER",2.16,1.68,10694.16
"346","LG","LSK182H-1",1.85,2,9209.85
"347","LG","LSK181N-1",2,2.2,9960
"348","NEC","RH240",2.63,2.3,13044.03
"351","ACSON","WM15FR/LC15BR",1.3,1.2,6453.3
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,14153.85
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,4573.32
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,6505.71
"361","KIA","KSH-128BA",1.23,1.24,6115.23
"362","LG","LS-K1860HL",2.01,2.01,9991.71
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,5162.64
"365","HYUNDAI","WSH-120BA",1.23,1.24,6115.23
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,10323.48
"367","Haier","HSU-09HE04",1.02,1.16,5083.02
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,10184.25
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,7055.22
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,4876.98
"373","CHUNLAN","KFR-40GW",1.5,1.54,7460.1
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,5566.62
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,6232.65
"376","Teco","LS2220Y",2.05,2.15,10199.55
"378","Teco","LA1800Y",1.8,1.5,8920.8
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,9682.65
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,5465.4
"381","ATD","S18HS-1",1.96,2.1,9755.76
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,10137.24
"386","KELVINATOR","KR08WR",0.75,0.64,3718.35
"387","LG","LWC1262PHG",1.35,1.15,6692.85
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,8752.56
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,9835.38
"395","MIDEA","KFR-53GW/Y",2,1.92,9934.8
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,5368.68
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,13940.61
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,14055.33
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,7719.45
"402","HYUNDAI","WSH-098BA",0.87,0.88,4325.67
"403","HYUNDAI","WSH-098BA",0.87,0.88,4325.67
"406","LG","LWM1861BHG",1.64,1.33,8124.54
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,13701.96
"410","TECOAIR","LS-LT2422YPS",3,3.05,14917.5
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,4623.03
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,3329.67
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,10340.58
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,7338.87
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,6761.46
"426","LG","LWG0760AHG",0.75,0.64,3718.35
"429","LG","LS-L1260HL",1.28,1.15,6351.18
"431","LG","LS-J0962HL",0.93,0.87,4617.63
"434","KELVINATOR","KSR35F",3.28,3.08,16286.88
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,13403.7
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,13905.3
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,8555.52
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,10787.07
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,5876.58
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,4125.03
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,10323.48
"453","LG","LS-K2460HL",2.73,2.69,13567.23
"454","LG","LS-K1862HL",2.01,2.01,9991.71
"455","LG","LWM1560BHG",1.55,1.31,7683.45
"457","KIA","KSH-188BA",1.9,1.88,9443.1
"458","HYUNDAI","WSH-128BA",1.23,1.24,6115.23
"459","KIA","KSH-229BA",2.57,2.54,12772.77
"462","LG","LWC1260AHG",1.33,1.19,6598.83
"465","PANASONIC","CW-A200SR",2.05,1.72,10160.85
"466","PANASONIC","CW-A120FR",1.5,1.27,7435.8
"467","PANASONIC","CW-A170SR",1.6,1.3,7926.6
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,13170.45
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,13170.45
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,9182.85
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,10917.3
"472","EMAILAIR","WS/CWS066H",2.53,2.52,12575.73
"475","ELECTRA","WMN18RCB",1.94,1.89,9639.24
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,9639.24
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,3181.44
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,4868.88
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,4969.2
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,6804.87
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,8048.52
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,10702.05
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,13756.17
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,13551.93
"493","AIRTEMP","HAY324N6G",2.75,2.74,13669.35
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,3329.67
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,13701.96
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,10527.72
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,3279.06
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,6211.95
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,11023.02
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,4940.19
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,6460.5
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,14198.16
"515","CARRIER","RAC-22LH-A",2.7,2.4,13394.7
"516","CARRIER","VF125H",1,0.83,4955.7
"517","ELECTRA","PXD24RC",2.71,2.49,13451.61
"518","ELECTRA","PXD18RC",2.3,2.13,11418
"519","ELECTRA","PXD12RC",1.26,1.23,6260.76
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,5310.87
"522","MHI","WR188PENF-S8A",2.06,1.75,10212.36
"523","MHI","SRK25GZ-LI",0.96,1.17,4791.06
"524","Haier","HW-18HA04",2.1,2.1,10439.1
"525","COOLINE","LHB09BTH",1.07,0.85,5299.17
"526","WEATHERMAKER","S24HS-1",2.5,2.65,12441
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,4816.47
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,12923.7
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,6459.6
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,3475.2
"535","NEC","RSH2425",2.67,2.66,13271.67
"536","LG","LSK244H-1",2.67,2.66,13271.67
"539","Haier","HSU-09HG04",1.02,1.16,5083.02
"542","Haier","HSU-12HM04",1.35,1.33,6709.05
"543","LG","LSL120T-1",1.32,1.15,6546.42
"544","WINIA","WSH-120BA",1.23,1.24,6115.23
"545","SANYO","SAP-KC182AH",2.29,1.99,11356.59
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,16485.93
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,24783.69
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,19627.35
"549","COOLINE","Z-D48",5.27,3.95,26078.37
"550","AGEAN","FR125/S",4.9,4.5,24321.9
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,26509.35
"552","LG","LK-1080BH",12,9.8,59454
"553","ROWA","RAS-180ACH",1.95,1.98,9696.15
"554","Haier","HDU-42H03/H",5,4.8,24837
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,51157.884
"556","APAC","S032IHC9AA",10.324,8.516,51157.884
"557","APAC","S032OVC9AA",10.324,8.516,51157.884
"558","ECLIPSE","EV20 - EP20",5.9,4.9,29238.9
"559","TRANE","TWE030/TWA030",3.159,2.73,15664.779
"560","ROWA","RAS-120ABH",1.15,1.22,5722.95
"562","BENSON","THM-56MSH",5.75,4.9,28506.75
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,25271.1
"564","OAC","OAC06VCU",5.1,4.2,25271.1
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,18356.7
"566","OAC","OAC03VCU",3.7,3.3,18356.7
"567","TEMPERZONE","OPA410",14.5,12.2,71872.5
"568","TEMPERZONE","OPA210",7.25,6,35927.25
"569","PHILLIPS","40H-3",3.915,3.915,19461.465
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,14962.482
"571","PHILLIPS","70H-3",6.7,6.7,33305.7
"572","HYUNDAI","HFH-4401BA",5.2,4.8,25813.2
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,42565.89
"574","MIDEA","KFR-32GW/Y",1.28,1.22,6357.48
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,22577.55
"577","OAC","OAC03 PACKAGED",3.7,3.3,18356.7
"578","OAC","OAC03VCU",3.7,3.3,18356.7
"579","MIDEA","MSC-09HR",0.9,0.95,4478.4
"580","MIDEA","MSB-18HR",1.9,2.05,9458.4
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,38665.8
"582","OAC","OAC075VCU",7.8,6.6,38665.8
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,28750.8
"584","OAC","OAC065VCU",5.8,4.9,28750.8
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,21800.4
"586","OAC","OAC04VCU",4.4,3.6,21800.4
"587","MIDEA","MWH-09HR",0.96,0.76,4754.16
"588","OAC","OAC065 PACKAGED",5.8,4.9,28750.8
"589","OAC","OAC065VCU",5.8,4.9,28750.8
"590","OAC","OAC04 PACKAGED",4.4,3.6,21800.4
"591","OAC","OAC04VCU",4.4,3.6,21800.4
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,24249.9
"593","OAC","OAC05VCU",4.9,3.7,24249.9
"594","OAC","OAC05 PAKAGED",4.9,3.7,24249.9
"595","OAC","OAC05VCU",4.9,3.7,24249.9
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,28363.089
"597","POPE","SAC36 / WM36",3.387,2.417,16749.477
"598","DAIKIN","UATY15K",14.26,12.96,70769.46
"599","PIONEER","SQ12/DC12",5.5,5.6,27349.5
"600","PIONEER","DC12",5.5,5.6,27349.5
"601","POPE","RTP9",3.14,2.747,15573.57
"602","ACCENT AIR","AA60-2",21.38,19.56,106116.18
"603","TEMPERZONE","OPA390",13.9,11.8,68907.9
"604","POPE","SAC44 / DFC44",4.285,3.428,21223.605
"606","POPE","SAC40 / DFC40",3.836,3.094,19001.976
"607","POPE","SAC25 / DFC25",2.613,1.971,12931.443
"608","AIRA","CP*50/DXC14-35",4.271,3.454,21157.611
"609","AIRA","CP*60/DXC14-43",5.103,3.96,25264.143
"611","Teco","LE6016H/LU60K1MAH",6,5.9,29817
"612","Teco","LE7019H/LU70K1MAH",7.2,7,35773.2
"613","ACCENT AIR","AA45-2",16.6,14.96,82371
"614","UNIAIRE","FC12/ACD12",3.915,3.915,19461.465
"615","UNIAIRE","RT12",3.915,3.915,19461.465
"616","MHI","FDC406",3.95,3.66,19609.35
"617","MHI","FDEN408HES",3.95,3.66,19609.35
"618","MHI","FDR408HES",3.95,3.66,19609.35
"619","MHI","FDT(N)408HES",3.95,3.66,19609.35
"620","MHI","FDUR408HES",3.95,3.66,19609.35
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,20183.184
"623","DAIKIN","UATY08K",6.83,6.13,33888.93
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,14210.07
"625","UNIAIRE","FC16/ACD16",5.565,5.565,27663.615
"626","UNIAIRE","RT16",5.565,5.565,27663.615
