"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"3594","FUJIAIR","KFR-25GW/Xc",0.94,0.91,2941.45
"3595","KELON","AS-24HR4FD",2.75,2.6,8486.75
"3596","KELON","AS-24HR4FM",2.75,2.6,8486.75
"3597","KELON","AS-24HR4FV",2.75,2.6,8486.75
"3598","CHIGO","KFR-35GW/Ac",1.32,1.34,4248.9
"3599","CHIGO","KFR-61GW/c",2.32,2.3,7362.7
"3600","CHIGO","KFR-66GW/c",2.65,2.65,8453.5
"3601","MILANO APPLIANCES","MAC-2.3RC",0.92,0.86,2820.5
"3602","SANYO","SAP-KCRV303GJH",2.65,2.92,8967.85
"3603","GOODAIR","ASW-H09A4/HSF",0.94,0.94,2998.6
"3606","GOODAIR","ASW-H12A4/HSF",1.28,1.32,4159.4
"3607","SANYO","SAP-KCR93GJH",1,0.97,3132.85
"3610","GREE","KFR32GW/A12-J",1.29,1.41,4343.7
"3611","OPTICAL","AC-70",2.85,3.1,9567.75
"3614","GREE","KFR70TW/Ad1-J",2.754,2.75,8777.64
"3615","GREE","KFR70GW/A1-J",2.78,2.75,8811.05
"3616","GREE","KFR60GW/A10-12405",2.48,2.58,8101.7
"3617","AGEAN","ASB-21HR",2.4,2.35,7560.75
"3619","GREE","KFR45GW/J21-J",1.8,1.85,5837.25
"3620","CARRIER","42P225HX/38P225HX",1.88,1.8,5844.8
"3622","CARRIER","42P250HX/38P250HX",2.37,2.35,7522.2
"3623","AIRWELL","XLM24RCB / GC24RCC-S",2.5,2.3,7594
"3624","GREE","KFR25GWA12-J",0.94,1.01,3131.95
"3625","HOFFWEL","KFR-32GW",1.28,1.32,4159.4
"3626","TRANSCO","KFR-25GW/Cc",0.95,0.92,2973.35
"3627","ARCTIC AIR","KFR-25GW/CC",0.95,0.92,2973.35
"3628","ARCTIC AIR","KFR-66GW/C",0.95,0.92,2973.35
"3629","ARCTIC AIR","KFR-61GW/C",0.95,0.92,2973.35
"3631","AIRWELL","WMZ17RCA / GCZ17RC",1.9,1.9,6061
"3633","AIRWELL","WMZ22RCA / GCZ22RC",2.3,2.25,7241.75
"3634","GOODAIR","KFR-35GW/Ac",1.32,1.34,4248.9
"3635","GOODAIR","KFR-51GW/c",2.05,1.9,6253.75
"3637","AIRWELL","DS30RCG / GC30RCB",3.5,3,10212.5
"3638","CHIGO","KFR-25GW/BPc",0.95,1.05,3221
"3639","CHIGO","KFR-70GW/Xc",2.74,2.95,9140.65
"3640","POWERUN","KFR-25GW/BPc",0.95,1.05,3221
"3643","MIDAS BREEZING","KFR-60GW/A",2.48,2.35,7663.55
"3644","MIDAS BREEZING","KFR-70GW/B",2.75,2.75,8772.5
"3645","CHUNLAN","KFR-23GW/T1",0.92,0.86,2820.5
"3646","CHUNLAN","KFR-23GW/HY1",0.92,0.86,2820.5
"3647","Haier","HSU-18HP04",2.08,2.18,6825.7
"3648","HOFFWEL","KFR-70GW",2.7,2.7,8613
"3650","DAIKIN","FTY35C***/ RY35C***",1.485,1.5,4765.725
"3653","ASG","ASG-12A4",1.28,1.32,4159.4
"3654","ASG","ASG-09A4",0.94,0.94,2998.6
"3655","ASG","ASG-24A4",2.4,2.3,7465.5
"3656","Haier","AS188ASABA/AU188AFAAA",2.08,2.18,6825.7
"3657","CARRIER","AI15H/AO15H",1.26,1.31,4114.65
"3659","CELSIUS","ACK9RC",0.88,0.84,2731
"3660","HELLER","ACK35RC",1.27,1.3,4108.45
"3662","MITSUBISHI ELECTRIC","MCFH-A12WV-A*",1.16,1.02,3433.7
"3663","MITSUBISHI ELECTRIC","MCFZ-A18WV",1.83,2.08,6313.95
"3664","MISTRAL","MCC25",2.7,2.75,8708.25
"3665","MISTRAL","MCCT25SS",2.7,2.75,8708.25
"3666","DELONGHI","CP504 AU",2.5,2.49,7955.95
"3667","DELONGHI","CP404 AU",2.06,2.07,6590.45
"3668","MITSUBISHI ELECTRIC","MCFH-A24WV-A*",2.44,2.72,8317
"3669","MITSUBISHI ELECTRIC","MCFH-A18WV-A*",1.81,1.89,5926.3
"3670","MITSUBISHI ELECTRIC","MSC-A07YV*",0.775,0.69,2310.325
"3672","PPACK","PSB-24HR",2.5,2.35,7689.25
"3673","PPACK","PSB-18HR",1.9,2.05,6346.75
"3674","PPACK","PSB-09HR",0.96,0.95,3043.35
"3675","MIDEA","MWH-07HM",0.79,0.69,2329.6
"3677","TOSHIBA","RAS-24UKHP-AS3/RAS-24UAH-AS3",2.51,2.5,7987.85
"3679","MIDEA","MWH-18HR",1.84,1.7,5602.9
"3684","KELON","AS-12VR4FD",1.3,1.2,3956.5
"3685","KELON","AS-12VR4FM",1.3,1.2,3956.5
"3686","KELON","AS-12VR4FV",1.3,1.2,3956.5
"3687","OPTICAL","AC-70",2.85,3.1,9567.75
"3688","OPTICAL","AC-51",2.05,1.95,6349
"3689","KELON","AS-09HR4FD",0.88,0.84,2731
"3690","KELON","AS-09HR4FM",0.88,0.84,2731
"3691","KELON","AS-09HR4FV",0.88,0.84,2731
"3692","TOSHIBA","RAV-SM561CT-E/RAV-SM560AT-E",1.82,1.64,5462.9
"3693","MISAKAE","KFR63",2.54,2.6,8216.9
"3694","Teco","LK1221H",1.2,1.09,3618.45
"3695","CELESTIAL","KFR-70GW/K",2.85,3.1,9567.75
"3696","CELESTIAL","KFR-70GW/K1",2.85,3.1,9567.75
"3697","OPTICAL","ACC-125DU",4.9,4.5,14869
"3698","GENAIR","AUX ASW-H18B4/EUR",2.09,2.2,6876.65
"3699","GENAIR","ASW-H24B4/EUR",2.09,2.2,6876.65
"3704","HITACHI","RPI-140HQGA",5.58,5.16,17000.1
"3705","HITACHI","LD-6G6R",5.58,5.16,17000.1
"3706","HITACHI","LD-6G5R",5.58,5.16,17000.1
"3707","FUJITSU","ABT54UBAG",5.23,5.4,17007.55
"3708","HITACHI","RCI-110HQGA",4.05,3.99,12805.2
"3709","HITACHI","RCI-72HQGA",2.93,2.8,9099.05
"3712","TEMPERZONE","ISD470 480 OSA480",17.1,14.9,50358
"3713","MITSUBISHI ELECTRIC","PLH-5AAK / PUH-5YKSA-TH",4.51,4.46,14291.65
"3714","MITSUBISHI ELECTRIC","PLH-6AAK / PUH-6YKSA-TH",5.07,4.92,15887.55
"3715","MITSUBISHI ELECTRIC","PCH-5GAK / PUH-5YKSA-TH",4.45,4.4,14100.25
"3716","HITACHI","RCI-125HQGA",4.95,5,15885.75
"3717","AIRWELL","SXL30RCA / GCN30RC",2.9,2.7,8870
"3720","TOSHIBA","RAV-SM1102UT-E/RAV-SM1102AT-E",3.52,3.48,11152.6
"3721","TOSHIBA","RAV-SM1102UT-E/RAV-SM1102AT-E",3.52,3.48,11152.6
"3722","TEMPERZONE","ISD127-OSA127R",4.4,3.8,12893
"3723","TEMPERZONE","ISD300-OSA300R",11.1,10,33313.5
"3724","HITACHI","RCI-140HQGA",5.39,5.51,17422.7
"3725","ADVANTAGE AIR","AACV-164-FCU/CON3",6.41,6.09,19838.3
"3726","PANASONIC","CS-F50DTE5/CU-B50DBE8",5.16,5.03,16212.75
"3727","FUJITSU","AUT30UUAR",3.12,2.95,9628.95
"3728","OPTICAL","ACC-260DU",11,9.5,32232.5
"3729","OPTICAL","ACC-180DU",6.5,6.2,20163.5
"3730","PIONEER INTERNATIONAL","ZS-10-D/EH-10",8,7.5,24567.5
"3731","COLDAIR","KFR-82GW/c",3.28,3.35,10596.55
"3732","VS","VSW-H24B4/E*",2.7,2.7,8613
"3733","HITACHI","RAS-80YHA/RAC-80YHA",2.88,3.08,9568.2
"3734","HITACHI","RAS-81CHA3/RAC-81CHA3",2.9,2.9,9251
"3735","AIRWELL","HA89RC",9.88,28.2,66416.8
"3736","TECOAIR","LE6017H / LU6017H",6.47,6.69,21058.4
"3737","MITSUBISHI HEAVY INDUSTRIES","FDURA501HES",4.66,3.89,13398.55
"3738","MITSUBISHI ELECTRIC","PKH-3FKA3-A",3.25,3.04,9967.45
"3739","APAC","S012ILR7BN+S012OHR9BN",4.212,3.512,12102.78
"3740","ARCTIC AIR","KFR-51GW/C",1.922,1.89,6070.22
"3741","ARCTIC AIR","KFR-35/25/61/66",1.922,1.89,6070.22
"3742","FUJITSU","AUT36LUAS",4.01,3.49,11801.3
"3743","ACTRON AIR","SRD22C / SRD22E",6.894,6.499,21239.385
"3744","ICELAND","FR125/S",4.9,4.5,14869
"3745","ICELAND","FR260/S",11,9.5,32232.5
"3746","MITSUBISHI HEAVY INDUSTRIES","SRK80ZEA-S",2.84,2.74,8869.1
"3747","AIRWELL","KNL30RCA / GCL30RC",2.94,2.94,9378.6
"3750","SANYO","SPW-XR483AHN56/SPW-C483AH8",5.03,5.27,16502.9
"3751","SANYO","SPW-XR483AHN56/SPW-C483AH8",5.03,5.27,16502.9
"3752","STARWAY","KFR-85GW",3.4,4.1,12179.5
"3753","Teco","LS2702Y/LT2702YS",2.85,2.7,8805.75
"3754","DUNNAIR","PH20",6.9,6.1,20487
"3755","APAC","S010ILR7AN+S010OHR9AN",2.88,2.43,8329.95
"3757","DAIKIN","FHYB100F / RY100LU",3.87,3.7,12021.45
"3758","LG","S18AHP",1.95,1.95,6220.5
"3759","APAC","S012ILR7BN+S012OHR7BN",4.002,3.602,12004.38
"3760","FUJITSU","ABT30UBAG",3.12,2.95,9628.95
"3761","ACTRON AIR","SRD15C / SRD15E",5.25,4.74,15775.95
"3762","ACTRON AIR","SRD20C / SRD20E",6.183,5.888,19161.795
"3763","AIRWELL","XLLDCI18RC / GCLDCI18RC",1.46,1.66,5038.4
"3764","SANYO","SAP-KCR184GJH",1.65,1.58,5130.15
"3765","MITSUBISHI ELECTRIC","PCA-RP71GA / PUHZ-RP71VHA",2.14,2.43,7379.05
"3766","FUJITSU","ART60RUAK",6.5,5.15,18163.25
"3767","ACSON","RCM50DR",5.2,4.55,15349.75
"3768","JBS","KFR-82GW/c",3.28,3.35,10596.55
"3769","TOSHIBA","RAV-SM1102CT-E/RAV-SP1102AT-E",2.4,2.5,7846.5
"3770","TOSHIBA","RAV-SM1102CT-E/RAV-SP1102AT-E",2.4,2.5,7846.5
"3771","PANASONIC","CS-F28DB4E5/CU-B28DBE5",2.8,2.6,8551
"3772","AIRWELL","XLLDCI30RC / GCLDCI30RC",2.59,2.65,8376.4
"3775","MITSUBISHI ELECTRIC","PCH-3GKA2-A",3.28,3.07,10063.15
"3776","CARRIER","AS10HV-1",1.066,1.32,3884.41
"3777","OPTICAL","ACC-95DU",3.9,3.5,11679
"3778","TOSHIBA","RAV-SM562KRT-E/RAV-SP562AT-E",1.39,1.55,4738.9
"3779","TOSHIBA","RAV-SM562KRT-E/RAV-SP562AT-E",1.39,1.55,4738.9
"3780","TOSHIBA","RAV-SM562UT-E/RAV-SM562AT-E",1.76,1.44,5004.8
"3781","TOSHIBA","RAV-SM562UT-E/RAV-SM562AT-E",1.76,1.44,5004.8
"3782","OPTICAL","ACHI-27",0.84,1,2984.4
"3784","MITSUBISHI ELECTRIC","PKH-4FAK / PUH-4YKSA-TH",3.31,3.3,10539.85
"3785","GREE","KFR-35GW/J11",1.34,1.35,4293.65
"3786","GALANZ","AUS-22H53C32y02",2.5,2.6,8165.5
"3787","ATC","ATC-SW68NZFP2F",2.5,2.85,8641.75
"3788","ATC","ATC-SW68NZFS2F",2.5,2.85,8641.75
"3789","HOFFWEL","KFR-61GW",2.4,2.3,7465.5
"3790","COOLINE","MWL09 / MKC09",0.98,0.96,3088.1
"3791","CLIMATE CONTROL","CCS-12HR4LW",1.35,1.38,4363.65
"3792","GALANZ","AUS-09H53C52x02",0.98,0.96,3088.1
"3793","GALANZ","AUS-09H53C32y02",0.98,0.96,3088.1
"3794","PANASONIC","-",2.06,2,6457.1
"3796","ACSON","AWM20GR/ALC20CR",1.7,1.84,5689.7
"3797","V-LEC","ASW-H09A4/HSA",0.94,0.94,2998.6
"3799","ACSON","AWM25GR/ALC25CR",2.4,2.5,7846.5
"3800","V-LEC","ASW-H24B4/HSA",2.7,2.7,8613
"3801","GALANZ","AUS-12H53C52x02",1.3,1.45,4432.75
"3802","GALANZ","AUS-12H53C32y02",1.3,1.45,4432.75
"3803","GALANZ","AUS-18H53C52x02",2.1,2.34,7156.2
"3804","GALANZ","AUS-18H53C32y02",2.1,2.34,7156.2
"3805","COUNTRY AIR","CCAC24CHS",2.6,2.68,8446.4
"3806","COUNTRY AIR","CYAWH12HR",1.31,1.12,3816.95
"3807","COUNTRY AIR","CYAWH07HR",0.79,0.69,2329.6
"3808","COUNTRY AIR","CYAWH21HR",2.4,2.09,7065.45
"3809","COUNTRY AIR","CCAC12CHS",1.2,1.27,3961.35
"3810","COUNTRY AIR","TAC-12CHS/E",1.2,1.27,3961.35
"3811","COUNTRY AIR","CCAC18CHS",2.1,1.97,6451.35
"3812","PANASONIC","CS-HE9DKE / CU-HE9DKE",0.51,0.69,1969.8
"3813","COUNTRY AIR","CYA12HSL",1.28,1.32,4159.4
"3814","COUNTRY AIR","CYA22HSA",2.4,2.3,7465.5
"3815","JBS","KFR-35GW/T2",1.3,1.38,4299.4
"3816","V-LEC","ASW-H12A4/HSA",1.28,1.32,4159.4
"3817","DL","DIR-35",1.29,1.6,4705.65
"3818","V-LEC","ASW-H18A4/HSA",1.95,1.85,6030
"3819","DL","DMIR-26",1.87,1.5,5260.45
"3820","MISTRAL","MISS20",1.96,2,6328.6
"3821","MISTRAL","MISS20SS",1.96,2,6328.6
"3822","MISTRAL","MISS25",2.5,2.85,8641.75
"3823","MISTRAL","MISS25SS",2.5,2.85,8641.75
"3824","COOLINE","MWL18 / MKC18",2.03,2.07,6551.9
"3825","MISTRAL","MAS251",2.5,2.85,8641.75
"3826","MISTRAL","MAS251SS",2.5,2.85,8641.75
"3827","AUSSIEAIR","KFR32GW/H",1.28,1.32,4159.4
"3828","AUSSIEAIR","KFR70GW",2.7,2.7,8613
"3829","DL","DIR-25",0.98,0.9,2973.8
"3830","COOLINE","MWL12 / MKC12",1.3,1.28,4108.9
"3831","COOLINE","MWL24 / MKC24",2.39,2.39,7624.1
"3834","GALANZ","AUS-07HR53FA2",0.79,0.78,2501.05
"3835","GALANZ","AUS-07HR53FG2",0.79,0.78,2501.05
"3836","GALANZ","AUS-12HR53FA2",1.3,1.47,4470.85
"3837","GALANZ","AUS-12HR53FG2",1.3,1.47,4470.85
"3838","CHIGO","KFR-51GW/Xc",2.02,1.98,6367.6
"3839","HOFFWEL","KFR-25GW",0.94,0.94,2998.6
"3840","GALANZ","AUS-18HR53FA2",1.96,2,6328.6
"3841","GALANZ","AUS-18HR53FG2",1.96,2,6328.6
"3842","GALANZ","AUS-24HR53FA2",2.5,2.85,8641.75
"3843","GALANZ","AUS-24HR53FG2",2.5,2.85,8641.75
"3844","ARCTIC AIR","KFR-66GW/C",2.65,2.65,8453.5
"3845","ARCTIC AIR","KFR-61GW/C",2.32,2.3,7362.7
"3846","ARCTIC AIR","KFR-66GW/C",2.32,2.3,7362.7
"3847","ARCTIC AIR","KFR-35GW/AC",1.32,1.34,4248.9
"3848","ARCTIC AIR","KFR-25GW/CC",1.32,1.34,4248.9
"3849","ARCTIC AIR","KFR-61GW/C",1.32,1.34,4248.9
"3850","ARCTIC AIR","KFR-66GW/C",1.32,1.34,4248.9
"3851","TRANS CO","KFR-150Fhw/Sc",6.5,6.2,20163.5
"3852","TRANSCO","KFR-120Fhw/Sc",5.1,4.8,15697.5
"3855","HISENSE","2501",0.85,0.95,2902
"3856","HISENSE","KFR-4010GW/FZBPE",1.32,1.4,4363.2
"3857","GREE","KFR-23GW/A13",0.82,0.8,2577.7
"3858","BLUEWAY","ASW-H09A4 and ASW-H09M",0.94,0.94,2998.6
"3859","FUJIAIR","KFR-51GW/BPc",2.09,2.11,6705.2
"3860","HISENSE","KFR-3510GW/FZBPE",1.09,1.31,3896.2
"3861","CHIGO","KFR-35GW/X1Dc(A++A)",1.32,1.28,4134.6
"3862","CHIGO","KFR-35GW/X1c(A++A)",1.32,1.28,4134.6
"3863","APAC","S024IHR7BN + S024OVR9BN",7.567,6.757,22595.68
"3866","ARLEC","ASR-80",3.2,2.7,9255.5
"3867","DUNNAIR","PH35",12.7,11.7,38608
"3868","DUNNAIR","PH30",11.4,10.7,35032.5
"3870","FUJITSU","AUT30RLD-W",3.5,3.27,10726.85
"3871","HISENSE","KFR-2501GE/KFR-2501WE",0.95,0.95,3030.5
"3872","YAMATSU","AUS-07HR53FA2",0.79,0.78,2501.05
"3873","FUJITSU","ART45RUAK",4.57,4.35,14159.2
"3874","MIDEA","MSG-36HR",3.69,4.03,12418.8
"3876","SAIRON","KFR-51GW/c",2.05,1.9,6253.75
"3877","YORK","HLHA09FSAAAA",0.97,0.97,3094.3
"3878","YORK","HVHA09ASAAAR",1.1,1.38,4042.4
"3879","DAIKIN","FTY60G***+ RY60G***",2.46,2.47,7866.45
"3881","DIMPLEX","DSAC-32H",1.15,1.05,3478
"3882","FUJITSU","ART36UUAK",3.75,3.45,11391
"3883","BLUEWAY","AS-30HR4F",3.3,3.5,10908
"3884","LG","F24AHJ",2.35,2.35,7496.5
"3885","YORK","Y9USE18-5R",1.84,1.7,5602.9
"3887","DIMPLEX","DSAC-25H",0.88,0.85,2750.05
"3888","MITSUBISHI ELECTRIC","PLH-3AK1",3.32,3.11,10190.75
"3889","MITSUBISHI ELECTRIC","PKA-RP71FAL / PUHZ-RP71VHA",1.98,2.4,7116.3
"3890","MITSUBISHI ELECTRIC","PKH-2.5FKA3-A",2.5,2.3,7594
"3891","ELEXA","ELEXA-24HR",2.8,2.9,9122.5
"3892","MITSUBISHI ELECTRIC","PEA-RP71EA/PUHZ-RP71VHA",2.48,2.51,7968.35
"3893","CARRIER","53P450HX",4,3.78,12340.9
"3894","CARRIER","42P450HX/38P450HX",4,3.78,12340.9
"3895","DAIKIN","FHY71B / RY71LUV",3.04,2.98,9583.3
"3896","AIRWELL","EDK22H/EDN22H",7.4,7,22844
"3897","MIDEA","MSB-24HR",2.8,2.9,9122.5
"3899","YORK","MVHC09DSGJAA",0.8,0.8,2552
"3900","DAIKIN","FFQ50B / RXS50B",1.82,1.98,6110.6
"3903","TOSHIBA","RAS-28NKHP-A/RAS-28NAH-A",3.45,3.65,11386.5
"3904","DAIKIN","FTXD25D / RXD25D",0.725,1,2836.625
"3905","LENNOX","LNI0302541005",0.76,0.78,2462.5
"3906","DAIKIN","FHYC60K / RY60G",2.33,2.26,7299.35
"3907","DAIKIN","FHYC71K / RY71LUV",3.01,2.84,9278.05
"3908","DAIKIN","FAY71L / RY71LUV",2.92,2.85,9181.45
"3909","AMA","KFR-90GW",3.4,3.16,10388.8
"3910","AIRWELL","XLL30RCA / GCL30RC",3.1,3.1,9889
"3911","AIRWELL","EDK24HD / EDN12H",9.5,9,29352.5
"3912","FUJITSU","ASTA09LCC",0.655,0.845,2451.4
"3913","LG","LWC092RH-5",1,0.9,2999.5
"3914","AIRWELL","EDS100AH / EDC100H",3.7,3.55,11517.25
"3915","DAIKIN","FAQ90C / RZQ90C",3.3,3.54,10984.2
"3916","AIRWELL","KN30RCD / GC30RCC",3.1,3.27,10212.85
"3917","AIRWELL","XLM30RCD / GC30RCC",3.1,3.2,10079.5
"3918","AIRWELL","XLM36IRCD / GC34RCC",3.7,3.4,11231.5
"3919","AIRWELL","XLM36IRCD / GC34RCC",3.7,3.4,11231.5
"3920","DAIKIN","FTXD71B / RXD71B",2.6,2.58,8255.9
"3921","AIRWELL","SXLDCI24RCA / GCLDCI24RC",1.86,1.84,5895.3
"3922","AIRWELL","XLM32RCD / GC32RCC",3.5,3.7,11546
"3933","DUNNAIR","SHS12N/SHS12W",4.6,3.3,12197.5
"3935","DAIKIN","FUY125FJ / RY125LU",4.9,4.61,15078.55
"3936","DAIKIN","FHYK71FJ / RY71LU",2.99,2.88,9328.55
"3937","DAIKIN","FDYB71K / RY71LU",3.06,2.88,9418.5
"3938","DAIKIN","FUY71FJ / RY71LU",3,2.84,9265.2
"3939","DAIKIN","FUY100FJ / RY100LU",3.94,3.62,11959
"3940","CHIGO","KFR-35GW/Xc",1.44,1.45,4612.65
"3941","CHIGO","KFR-35GW/XDc",1.44,1.45,4612.65
"3942","DAIKIN","FHY125B / RY125LU",4.85,4.77,15319.1
"3943","DAIKIN","FHY71B / RY71LU",3.02,2.95,9500.45
"3944","DAIKIN","FHYC140K/RY140LU",4.95,4.84,15580.95
"3945","DAIKIN","FHYC71K / RY71LU",2.99,2.82,9214.25
"3946","DAIKIN","FDY160L / RY160LU",5.88,4.82,16737.9
"3947","MITSUBISHI ELECTRIC","MSZ-A30YV*",3.26,3.25,10380.35
"3948","DAIKIN","FDY100L / RY100LU",4.15,3.5,12000.25
"3949","FUJITSU","AST7USACW/AOT7USAC",0.86,0.77,2571.95
"3950","DAIKIN","FDY250L / RY250KU",10.4,10.2,32795
"3952","PPACK","PSB-26HR",2.8,2.9,9122.5
"3953","MITSUBISHI ELECTRIC","MSH-A30WV*",3.32,3.46,10857.5
"3956","ACCENT AIR","ACP25",8.3,7.48,24914.9
"3957","MIDEA","MSE-30HR",3.43,3.61,11284.6
"3958","LENNOX","HP29-060 & CB29M-65",5.5,4.9,16402
"3959","FUJITSU","AST30LBAJ/AOT30LMADL",2.98,2.81,9182.35
"3962","ACCENT AIR","ACP45-2",16.6,14.96,49829.8
"3963","ACCENT AIR","ACP50-2",18.64,16.96,56261.2
"3964","ACCENT AIR","ACP27",9.32,8.48,28130.6
"3965","ACCENT AIR","ACP31",10.69,9.78,32367.55
"3966","ACCENT AIR","ACP36",12.18,11.56,37673.1
"3967","ACCENT AIR","ACP41-2",14.904,13.2,44297.64
"3968","ACCENT AIR","ACP22",7.452,6.6,22148.82
"3969","ACCENT AIR","ACP15",5.126,4.55,15254.66
"3970","ACCENT AIR","ACP16.5",5.13,4.39,14955
"3971","ACCENT AIR","ACP18",6.3,5.61,18782.55
"3972","ACCENT AIR","ACP20",6.46,5.75,19254.85
"3974","HITACHI","RAK-35NHA/RAC-35NHA",1.08,1.32,3902.4
"3977","HITACHI","RAS-51CHA3/RAC-51CHA3",1.89,1.95,6143.4
"3979","HITACHI","RAS-30CHA1R/RAC-30CHA1",2.9,2.9,9251
"3980","HITACHI","RAS-350GHA/RAC-350GHA",1.12,1.05,3439.45
"3981","HITACHI","RAS-63CHA3/RAC-63CHA3",2.4,2.4,7656
"3982","CHIGO","KFR-61GW/Ac",2.32,2.3,7362.7
"3983","TOSHIBA","RAV-SM561KRT-E/RAV-SM560AT-E",1.74,1.7,5474.4
"3984","HITACHI","RAK-50NHA/RAC-50NHA",1.78,1.97,6040.15
"3985","BENSON","KFR 23 GW",0.8,0.78,2513.9
"3986","COUNTRY AIR","ASW-H09A4/HSL",0.94,0.94,2998.6
"3987","COUNTRY AIR","KFR-70",0.94,0.94,2998.6
"3988","COUNTRY AIR","KFR-60",0.94,0.94,2998.6
"3989","COUNTRY AIR","KFR-53",0.94,0.94,2998.6
"3990","DUNNAIR","SHD25N/SHD25W",9.6,8.4,28338
"3991","TOSHIBA","RAS-18UKHP-AS3/RAS-18UAH-AS3",1.9,1.75,5775.25
"3992","DUNNAIR","SHD30N/SHD30W",11.4,10.1,33889.5
"3993","DUNNAIR","PH10",3.3,2.7,9384
"3994","DUNNAIR","SH45N/SH45W",15.3,13.8,45949.5
"3995","DUNNAIR","SH56N/SH56W",19.8,17.7,59161.5
"3996","HELLER","ACK25RC",0.88,0.84,2731
"3997","CELSIUS","ACK12RC",1.27,1.3,4108.45
"3998","FEDDERS","JFY2009I6L-AN",0.98,0.86,2897.6
"3999","HYUNDAI","KFR-51GW/Xc",2.02,1.98,6367.6
"4000","APAC","P024AHR9BE",7.31,6.54,21852.05
"4001","APAC","P024AHC9BE",7.31,6.54,21852.05
"4002","Haier","HW-18HL04",2.18,1.93,6477.95
"4003","AIRWELL","EDS100H / EWS100H",3.1,13.5,29701
"4004","OPTICAL","AC-60",2.3,2.45,7622.75
"4005","MIDEA","MHA-48HR",5.51,5.21,17005.4
"4006","ACTRON AIR","SRA18",6.008996,5.569,18330.50486
"4007","CARRIER","40KQV050A/38VYX050",1.83,1.55,5304.3
"4008","ACTRON AIR","PCA27U/S",9.347368,8.842,28855.37788
"4009","ACTRON AIR","SCA40",14.00889,13.195,43137.89865
"4010","ACTRON AIR","SCA54",18.667,17.685,57677.02
"4011","GOODAIR","ASW-H24A4/HS",2.4,2.3,7465.5
"4012","ACTRON AIR","PCA36U/S",12.5594,11.95,38903.579
"4013","ACTRON AIR","PCA54U/S",18.667,17.685,57677.02
"4014","ACTRON AIR","SRA12",4.119403,3.995,12903.907855
"4015","ACTRON AIR","PCA15U",5.210409,5.025,16268.000565
"4016","ACTRON AIR","SRA25",8.108704,7.7,25088.18464
"4017","ACTRON AIR","PCA18U",6.279699,5.975,19451.788215
"4018","ACTRON AIR","SCA47",16.47761,15.63,50948.87885
"4019","ACTRON AIR","PCA47U/S",16.47761,15.63,50948.87885
"4020","ACTRON AIR","SCA35",12.27658,11.62,37911.5053
"4022","FUJITSU","AUT14UBAB",1.45,1.45,4625.5
"4023","FUJITSU","AKT9UBSSW",1.12,1.02,3382.3
"4025","FUJITSU","ART90TUAJ",10.1,10.1,32219
"4027","FUJITSU","ABT30RBA-W",3.35,3.1,10210.25
"4028","FUJITSU","ABT24LBAJ",2.77,2.77,8836.3
"4030","FUJITSU","AKT7RARSW",0.8,0.75,2456.75
"4031","FUJITSU","ART45LUAK",4.3,3.8,12764.5
"4032","AIRWELL","DSD40RCA / GCD40RCX",4.27,4,13106.95
"4033","AIRWELL","DNCD1255RCA / GCD50RCX",4.7,4.96,15488.3
"4034","CHUNLAN","KCR-50/I1",2.2,2.1,6827.5
"4035","CHUNLAN","KFR-25GW/T",1.2,1.1,3637.5
"4036","CHUNLAN","KCR-35/Y",1.4,1.2,4085
"4037","ARLEC","ASR-60 series T",2.38,2.47,7763.65
"4038","CHUNLAN","KFR-70GW/W",2.9,2.8,9060.5
"4039","QIDI","KFR-25GW/E",0.94,0.91,2941.45
"4040","CHUNLAN","KFR-125QW/WS",5.3,5.1,16526
"4041","CHUNLAN","KFR-50GW/W1",1.98,2,6354.3
"4043","QIDI","KFR-50GW/E",2.1,2,6508.5
"4044","CHUNLAN","FR180S",6.5,6.2,20163.5
"4045","AMA","KFR-70GW/E",2.64,2.46,8078.7
"4046","MILANO APPLIANCES","MAC-7.0RC",2.7,2.75,8708.25
"4047","AMA","KFR-35GW/E",1.32,1.26,4096.5
"4048","MILANO APPLIANCES","MAC-8.3RC",3.2,2.7,9255.5
"4049","AIRWELL","WMZL7RCA / GCZL7RC",0.68,0.65,2112.05
"4050","APAC","S010IHR7BN+S010OHR7BN",3.095,2.885,9473
"4051","YORK","HLHA12FSAAAR",1.32,1.38,4325.1
"4053","APAC","S010IHR7BE+S010OHR7BE",3.095,2.885,9473
"4054","AIRWELL","DSD50RCA / GCD50RCX",5.2,4.5,15254.5
"4055","MITSUBISHI HEAVY INDUSTRIES","FDENA501HES",4.65,3.84,13290.45
"4056","CHUNLAN","KFR-23GW/V",0.82,0.81,2596.75
"4057","CHUNLAN","KFR-23GW/V1",0.82,0.81,2596.75
"4058","AGEAN","ASG-21HRI",2.45,2.9,8672.75
"4059","QIDI","KFR-80GW",3.2,2.7,9255.5
"4060","APAC","P012AHR9AE",3.66,2.77,9979.95
"4061","APAC","P012AHC9AE",3.66,2.77,9979.95
"4062","ARLEC","AWR-35",1.4,1.2,4085
"4063","COUNTRY AIR","ASW-H12A4/HSL",1.28,1.32,4159.4
"4064","COUNTRY AIR","KFR-70",1.28,1.32,4159.4
"4065","COUNTRY AIR","KFR-60",1.28,1.32,4159.4
"4066","COUNTRY AIR","KFR-53",1.28,1.32,4159.4
