"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"102","AIRTEMP","HAE109N6E/HAC109N6B",0.93,0.93,3073.65
"104","FUJITSU","AST20RGA-W/AOT20RZAL",2.28,1.96,6786.28
"105","MITSUBISHI ELECTRIC","MWH-17KV",2.8,2.6,8785.8
"112","MITSUBISHI ELECTRIC","MSH-24RV/MUH-24RV",2.73,2.69,8929.01
"114","FUJITSU","AST7RSCCW/AOT7RSCC",0.77,0.72,2427.8
"115","GENERAL ELECTRIC","ASIAH18EWI",1.84,1.87,6151.43
"116","MITSUBISHI ELECTRIC","MWH-12KV",1.72,1.56,5310.04
"117","MITSUBISHI ELECTRIC","MSZ-G12SV/MUZ-G12SV",1.36,1.63,5126.87
"119","HOTPOINT","HPS 125R",1.1,1.07,3565.27
"120","FUJITSU GENERAL","AST24RGB-W/AOT24RNAL/AOT24RNCLST24RGB-W/A",2.61,2.7,8836.74
"122","MITSUBISHI ELECTRIC","MSH-12RV/MUH-12RV",1.32,1.4,4549.88
"124","MITSUBISHI ELECTRIC","MSH-09RV/MUH-09RV",0.95,0.97,3186.57
"125","AIRTEMP","HAY107N6G",0.82,0.82,2710.1
"127","MITSUBISHI ELECTRIC","MWH-08MV",1.02,0.87,3019.95
"128","MHI","SRT403HENF-L",1.38,1.39,4584.31
"132","CARRIER","53G150H",1.32,1.35,4432.83
"137","CARRIER","53G225H",1.88,1.8,6026.12
"138","CARRIER","53G100H",0.96,0.96,3172.8
"141","HEC","HSU-09HEO4",1.02,1.16,3698.84
"142","MHI","SRK561HENF-A",2.18,2.18,7204.9
"143","MHI","SRK388HENF-A",1.32,1.33,4386.01
"144","MHI","SRK408HENF-A",1.51,1.54,5060.78
"145","MHI","SRK288HENF-A",1.07,0.91,3161.79
"146","MHI","SRK458HENF-A",1.7,1.84,5946.24
"147","MHI","FDKN208H",1.8,1.82,5995.82
"148","MHI","FDKN308H",3.08,2.83,9594.15
"150","MHI","SRK502Z-L",2.22,2.5,7992.58
"151","MHI","FDKN258H",2.11,2.08,6903.32
"153","MHI","SRK208HENF-A",0.77,0.71,2404.39
"154","HISENSE","KFR-4001GW/BPE",1.53,2.05,6273.97
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,4202.84
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,3073.65
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,8653.6
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,4695.85
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,3771.83
"161","Haier","HSU-12H104",1.35,1.33,4414.93
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,4164.3
"164","HEC","HW-09HA04",1.08,0.98,3335.3
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,7981.57
"167","MIDEA","KFR-61GW/Y",2.56,2.31,7875.55
"168","Teco","LA2300Y",2.76,2.5,8513.14
"169","Haier","HW-09HA04",1.08,0.98,3335.3
"170","MIDEA","KFR-45GWY",1.7,2,6320.8
"171","HEC","HW-24H04",2.9,2.4,8414
"172","Haier","HW-12HA04",1.38,1.2,4139.52
"173","HEC","HW-18HA04",2.1,2.1,6940.5
"174","Haier","HW-12HA04",1.38,1.2,4139.52
"175","Haier","HW-24H04",2.9,2.4,8414
"179","LG","LWN2262RHG",2.63,2.3,7919.62
"180","LG","LWN2262CHG",2.63,2.3,7919.62
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,4062.4
"185","GREE","KFR-45GW/E",2.05,2.64,8156.44
"186","COOLINE","LHB15BRH",1.82,1.57,5429.85
"187","PANASONIC","CW-A241SR",3.15,2.8,9591.4
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,4165.68
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,9730.47
"195","PANASONIC","CW-A120AR",1.4,1.18,4111.98
"196","PANASONIC","CW-A90FR",1.14,1.07,3603.83
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,6024.75
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,4530.6
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,7448.64
"200","COOLINE","LHB12BTH",1.44,1.17,4127.13
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,3065.39
"202","ACSON","WM20FR/LC20BR",2.1,1.7,6004.1
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,4249.68
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,9375.19
"206","PANASONIC","CW-A90AR",1.03,0.89,3076.41
"208","COOLINE","LHB20BRH",2.2,1.89,6545.29
"209","COOLINE","LHB24BRH",2.75,2.09,7543.69
"211","SANYO","SAP-KC241AHA",2.98,2.95,9778.67
"212","SANYO","SAP-KC181AHA",2.36,2.04,7050.68
"215","SANYO","SAP-KC121AHA",1.35,1.32,4391.52
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,6020.61
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,7911.35
"226","ACSON","WM25FR/LC25BR",2.72,2.51,8497.99
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,10366.68
"228","HYUNDAI","WSH-128BA",1.23,1.24,4088.56
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,7448.64
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,2134.48
"233","PANASONIC","CW-A170ER",1.72,1.35,4818.43
"234","PANASONIC","CW-A240ER",2.52,2,7111.28
"235","LG","LSK180H-1",1.85,2,6465.4
"236","LG","LSJ090H-1",0.93,0.87,2933.19
"237","LG","LSL120H-1",1.32,1.15,3964.63
"238","LG","LWN224RH-1",2.63,2.3,7919.62
"241","LG","LWG092RH-1",0.95,0.82,2835.42
"242","Haier","HSU-12HN04",1.35,1.33,4414.93
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,4951.98
"244","ELECTRA","KCR-25E",1.01,0.93,3150.77
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,3150.77
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,4164.3
"254","HEC","HSU-12H104",1.35,1.33,4414.93
"257","MHI","SRK35GZ-LI",1.24,1.52,4753.68
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,5147.54
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,7203.53
"263","AIRWELL","XLS12RC",1.16,1.21,3950.85
"264","AIRWELL","SX12RC",1.26,1.23,4094.07
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,5420.2
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,5420.2
"268","Teco","LA1200Y",1.4,1.16,4065.16
"269","Teco","LS1820Y",2.01,1.94,6479.18
"270","LG","LSL121N-1",1.3,1.61,5022.21
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,2977.26
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,4793.63
"274","ELECTRA","PRX600RC",2.65,2.62,8688.02
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,8688.02
"278","SPLENDID","CLIMA15HP",1.4,1.35,4509.95
"279","SANYO","SAP-KC91AHA",1.02,1.02,3371.1
"280","ELECTRA","WMF9RC",0.99,0.93,3131.49
"281","ATD","C24HS-1",2.6,2.7,8827.1
"284","ELECTRA","WMF12RC",1.16,1.21,3950.85
"285","AIRWELL","XLS7RC",0.75,0.7,2361.7
"286","ATD","S12HS-1",1.21,1.27,4139.51
"287","ELECTRA","WMN24RC",2.53,2.52,8338.24
"288","AIRWELL","XLS9RC",0.99,0.93,3131.49
"291","HOTPOINT","HPS-250R",2.6,2.43,8195.03
"292","CARRIER","VF175H",1.81,1.51,5279.75
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,8097.25
"294","HOTPOINT","HPS 150R",1.32,1.42,4596.7
"295","LG","LSK243H-1",2.67,2.66,8800.94
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,6294.65
"297","ADSAKA","KFR-27GW/B",1.12,1.11,3678.19
"298","WEATHERMAKER","S18HS-1",1.85,1.95,6348.35
"299","ATD","S18HS-1",1.85,1.95,6348.35
"301","ELECTRA","WMN18RCA",1.85,1.7,5763.1
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,4537.49
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,9065.34
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,6725.68
"306","ELECTRA","WMN12RCA",1.25,1.33,4318.53
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,4318.53
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,10366.68
"309","WEATHERMAKER","S12HS-1",1.21,1.27,4139.51
"310","ELECTRA","WMN16RCA",1.64,1.64,5420.2
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,5420.2
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,6213.4
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,3101.19
"314","ELECTRA","PRX500RC",2.2,1.99,6779.39
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,6779.39
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,5264.59
"317","ELECTRA","WMN9RCA",1,0.99,3281.59
"318","ELECTRA","WS/CWS026HA",1,0.99,3281.59
"321","SPLENDID","22000HP",2.9,2.9,9584.5
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,3931.57
"326","CARRIER","VF250H-1",2.7,2.4,8221.2
"327","CARRIER","VF225H-1",2.19,1.93,6629.29
"328","CARRIER","VF150H-1",1.49,1.2,4245.56
"329","CARRIER","53G250H",2.37,2.35,7786.03
"331","SPLENDID","18000HP",2.56,2.56,8460.8
"332","SPLENDID","12300HP",1.39,1.39,4593.95
"333","SPLENDID","18000HP",1.39,1.39,4593.95
"334","SPLENDID","23000HP",1.39,1.39,4593.95
"335","SUPRA","SS24F50A",2.35,2.56,8258.36
"336","GREE","KFR-60GW/E",2.5,2.5,8262.5
"337","LG","LV-B2464HL",2.8,2.69,8996.49
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,2705.97
"340","SPLENDID","8.5HP",1,1,3305
"341","ATD","S09X2HS-1",1.58,1.75,5619.87
"342","ATD","S24HS-1",2.55,2.65,8661.85
"343","ELECTRA","WMF7RC",0.75,0.7,2361.7
"344","MIDEA","KFR-32GW/Y",1.28,1.22,4089.94
"345","PANASONIC","CW-A200ER",2.16,1.68,6015.12
"346","LG","LSK182H-1",1.85,2,6465.4
"347","LG","LSK181N-1",2,2.2,7078.2
"348","NEC","RH240",2.63,2.3,7919.62
"351","ACSON","WM15FR/LC15BR",1.3,1.2,4062.4
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,9068.1
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,3040.6
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,4165.68
"361","KIA","KSH-128BA",1.23,1.24,4088.56
"362","LG","LS-K1860HL",2.01,2.01,6643.05
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,3249.92
"365","HYUNDAI","WSH-120BA",1.23,1.24,4088.56
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,6453.02
"367","Haier","HSU-09HE04",1.02,1.16,3698.84
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,6611.38
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,4599.46
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,3379.36
"373","CHUNLAN","KFR-40GW",1.5,1.54,5051.14
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,3678.19
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,4622.86
"376","Teco","LS2220Y",2.05,2.15,7009.35
"378","Teco","LA1800Y",1.8,1.5,5246.7
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,6163.83
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,3565.27
"381","ATD","S18HS-1",1.96,2.1,6805.54
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,6648.56
"386","KELVINATOR","KR08WR",0.75,0.64,2221.24
"387","LG","LWC1262PHG",1.35,1.15,3993.55
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,5910.44
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,6356.62
"395","MIDEA","KFR-53GW/Y",2,1.92,6422.72
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,3569.4
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,8561.34
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,9025.41
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,5497.31
"402","HYUNDAI","WSH-098BA",0.87,0.88,2898.76
"403","HYUNDAI","WSH-098BA",0.87,0.88,2898.76
"406","LG","LWM1861BHG",1.64,1.33,4694.49
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,8653.6
"410","TECOAIR","LS-LT2422YPS",3,3.05,10032.05
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,3073.65
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,2190.94
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,6897.81
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,5677.7
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,4518.21
"426","LG","LWG0760AHG",0.75,0.64,2221.24
"429","LG","LS-L1260HL",1.28,1.15,3926.07
"431","LG","LS-J0962HL",0.93,0.87,2933.19
"434","KELVINATOR","KSR35F",3.28,3.08,10372.2
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,8455.3
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,8902.85
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,5825.06
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,7171.85
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,4180.82
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,2719.74
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,6453.02
"453","LG","LS-K2460HL",2.73,2.69,8929.01
"454","LG","LS-K1862HL",2.01,2.01,6643.05
"455","LG","LWM1560BHG",1.55,1.31,4560.91
"457","KIA","KSH-188BA",1.9,1.88,6232.68
"458","HYUNDAI","WSH-128BA",1.23,1.24,4088.56
"459","KIA","KSH-229BA",2.57,2.54,8423.62
"462","LG","LWC1260AHG",1.33,1.19,4067.91
"465","PANASONIC","CW-A200SR",2.05,1.72,6002.72
"466","PANASONIC","CW-A120FR",1.5,1.27,4419.07
"467","PANASONIC","CW-A170SR",1.6,1.3,4585.7
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,8688.02
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,8688.02
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,5763.1
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,6779.39
"472","EMAILAIR","WS/CWS066H",2.53,2.52,8338.24
"475","ELECTRA","WMN18RCB",1.94,1.89,6294.65
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,6294.65
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,2115.2
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,3168.67
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,3258.18
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,4387.39
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,5237.05
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,7480.31
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,8803.7
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,8531.04
"493","AIRTEMP","HAY324N6G",2.75,2.74,9065.34
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,2190.94
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,8653.6
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,6725.68
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,2134.48
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,4084.43
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,7009.36
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,3763.56
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,4249.68
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,8960.69
"515","CARRIER","RAC-22LH-A",2.7,2.4,8221.2
"516","CARRIER","VF125H",1,0.83,2907.03
"517","ELECTRA","PXD24RC",2.71,2.49,8441.53
"518","ELECTRA","PXD18RC",2.3,2.13,7203.53
"519","ELECTRA","PXD12RC",1.26,1.23,4094.07
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,3325.66
"522","MHI","WR188PENF-S8A",2.06,1.75,6082.59
"523","MHI","SRK25GZ-LI",0.96,1.17,3664.41
"524","Haier","HW-18HA04",2.1,2.1,6940.5
"525","COOLINE","LHB09BTH",1.07,0.85,3021.33
"526","WEATHERMAKER","S24HS-1",2.5,2.65,8613.65
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,3065.39
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,8569.59
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,4226.27
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,2196.45
"535","NEC","RSH2425",2.67,2.66,8800.94
"536","LG","LSK244H-1",2.67,2.66,8800.94
"539","Haier","HSU-09HG04",1.02,1.16,3698.84
"542","Haier","HSU-12HM04",1.35,1.33,4414.93
"543","LG","LSL120T-1",1.32,1.15,3964.63
"544","WINIA","WSH-120BA",1.23,1.24,4088.56
"545","SANYO","SAP-KC182AH",2.29,1.99,6866.15
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,9249.9
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,15930.11
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,12844.06
"549","COOLINE","Z-D48",5.27,3.95,14327.23
"550","AGEAN","FR125/S",4.9,4.5,15258.1
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,15457.8
"552","LG","LK-1080BH",12,9.8,34509.8
"553","ROWA","RAS-180ACH",1.95,1.98,6514.98
"554","Haier","HDU-42H03/H",5,4.8,16056.8
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,29888.292
"556","APAC","S032IHC9AA",10.324,8.516,29888.292
"557","APAC","S032OVC9AA",10.324,8.516,29888.292
"558","ECLIPSE","EV20 - EP20",5.9,4.9,17158.5
"559","TRANE","TWE030/TWA030",3.159,2.73,9436.206
"560","ROWA","RAS-120ABH",1.15,1.22,3964.62
"562","BENSON","THM-56MSH",5.75,4.9,17013.9
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,14748.6
"564","OAC","OAC06VCU",5.1,4.2,14748.6
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,11292.1
"566","OAC","OAC03VCU",3.7,3.3,11292.1
"567","TEMPERZONE","OPA410",14.5,12.2,42538.2
"568","TEMPERZONE","OPA210",7.25,6,21035
"569","PHILLIPS","40H-3",3.915,3.915,12939.075
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,5910.24
"571","PHILLIPS","70H-3",6.7,6.7,22143.5
"572","HYUNDAI","HFH-4401BA",5.2,4.8,16249.6
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,24878.45
"574","MIDEA","KFR-32GW/Y",1.28,1.22,4089.94
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,13984.3
"577","OAC","OAC03 PACKAGED",3.7,3.3,11292.1
"578","OAC","OAC03VCU",3.7,3.3,11292.1
"579","MIDEA","MSC-09HR",0.9,0.95,3091.55
"580","MIDEA","MSB-18HR",1.9,2.05,6630.65
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,22969.8
"582","OAC","OAC075VCU",7.8,6.6,22969.8
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,17062.1
"584","OAC","OAC065VCU",5.8,4.9,17062.1
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,12669.2
"586","OAC","OAC04VCU",4.4,3.6,12669.2
"587","MIDEA","MWH-09HR",0.96,0.76,2704.6
"588","OAC","OAC065 PACKAGED",5.8,4.9,17062.1
"589","OAC","OAC065VCU",5.8,4.9,17062.1
"590","OAC","OAC04 PACKAGED",4.4,3.6,12669.2
"591","OAC","OAC04VCU",4.4,3.6,12669.2
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,13385.3
"593","OAC","OAC05VCU",4.9,3.7,13385.3
"594","OAC","OAC05 PAKAGED",4.9,3.7,13385.3
"595","OAC","OAC05VCU",4.9,3.7,13385.3
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,17183.001
"597","POPE","SAC36 / WM36",3.387,2.417,8923.265
"598","DAIKIN","UATY15K",14.26,12.96,44086
"599","PIONEER","SQ12/DC12",5.5,5.6,18411.6
"600","PIONEER","DC12",5.5,5.6,18411.6
"601","POPE","RTP9",3.14,2.747,9457.687
"602","ACCENT AIR","AA60-2",21.38,19.56,66400.28
"603","TEMPERZONE","OPA390",13.9,11.8,41023.4
"604","POPE","SAC44 / DFC44",4.285,3.428,12155.688
"606","POPE","SAC40 / DFC40",3.836,3.094,10940.958
"607","POPE","SAC25 / DFC25",2.613,1.971,7133.043
"608","AIRA","CP*50/DXC14-35",4.271,3.454,12203.058
"609","AIRA","CP*60/DXC14-43",5.103,3.96,14189.652
"611","Teco","LE6016H/LU60K1MAH",6,5.9,19595.9
"612","Teco","LE7019H/LU70K1MAH",7.2,7,23327.8
"613","ACCENT AIR","AA45-2",16.6,14.96,51023.76
"614","UNIAIRE","FC12/ACD12",3.915,3.915,12939.075
"615","UNIAIRE","RT12",3.915,3.915,12939.075
"616","MHI","FDC406",3.95,3.66,12375.86
"617","MHI","FDEN408HES",3.95,3.66,12375.86
"618","MHI","FDR408HES",3.95,3.66,12375.86
"619","MHI","FDT(N)408HES",3.95,3.66,12375.86
"620","MHI","FDUR408HES",3.95,3.66,12375.86
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,11678.387
"623","DAIKIN","UATY08K",6.83,6.13,20934.45
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,8010.52
"625","UNIAIRE","FC16/ACD16",5.565,5.565,18392.325
"626","UNIAIRE","RT16",5.565,5.565,18392.325
