"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"215","SANYO","SAP-KC121AHA",1.35,1.32,4066.89
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,5574.37
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,7427.2
"226","ACSON","WM25FR/LC25BR",2.72,2.51,8029.22
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,9442.12
"228","HYUNDAI","WSH-128BA",1.23,1.24,3746.53
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,6750.21
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,1982.38
"233","PANASONIC","CW-A170ER",1.72,1.35,4815.9
"234","PANASONIC","CW-A240ER",2.52,2,7080.2
"235","LG","LSK180H-1",1.85,2,5783.75
"236","LG","LSJ090H-1",0.93,0.87,2758.29
"237","LG","LSL120H-1",1.32,1.15,3821.5
"238","LG","LWN224RH-1",2.63,2.3,7623.65
"241","LG","LWG092RH-1",0.95,0.82,2741.89
"242","Haier","HSU-12HN04",1.35,1.33,4077.91
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,4256.66
"244","ELECTRA","KCR-25E",1.01,0.93,2979.21
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,2979.21
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,3826.62
"254","HEC","HSU-12H104",1.35,1.33,4077.91
"257","MHI","SRK35GZ-LI",1.24,1.52,4074.44
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,4793.08
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,6797.76
"263","AIRWELL","XLS12RC",1.16,1.21,3578.02
"264","AIRWELL","SX12RC",1.26,1.23,3793.56
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,4980.68
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,4980.68
"268","Teco","LA1200Y",1.4,1.16,3987.32
"269","Teco","LS1820Y",2.01,1.94,6027.23
"270","LG","LSL121N-1",1.3,1.61,4289.72
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,2882.72
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,4478.36
"274","ELECTRA","PRX600RC",2.65,2.62,8014.99
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,8014.99
"278","SPLENDID","CLIMA15HP",1.4,1.35,4196.7
"279","SANYO","SAP-KC91AHA",1.02,1.02,3097.74
"280","ELECTRA","WMF9RC",0.99,0.93,2940.51
"281","ATD","C24HS-1",2.6,2.7,8006.4
"284","ELECTRA","WMF12RC",1.16,1.21,3578.02
"285","AIRWELL","XLS7RC",0.75,0.7,2222.65
"286","ATD","S12HS-1",1.21,1.27,3740.89
"287","ELECTRA","WMN24RC",2.53,2.52,7672.59
"288","AIRWELL","XLS9RC",0.99,0.93,2940.51
"291","HOTPOINT","HPS-250R",2.6,2.43,7708.86
"292","CARRIER","VF175H",1.81,1.51,5166.37
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,7440.65
"294","HOTPOINT","HPS 150R",1.32,1.42,4119.04
"295","LG","LSK243H-1",2.67,2.66,8097.77
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,5836.68
"297","ADSAKA","KFR-27GW/B",1.12,1.11,3390.42
"298","WEATHERMAKER","S18HS-1",1.85,1.95,5728.65
"299","ATD","S18HS-1",1.85,1.95,5728.65
"301","ELECTRA","WMN18RCA",1.85,1.7,5453.15
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,4180.04
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,8340.73
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,6306.2
"306","ELECTRA","WMN12RCA",1.25,1.33,3884.41
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,3884.41
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,9442.12
"309","WEATHERMAKER","S12HS-1",1.21,1.27,3740.89
"310","ELECTRA","WMN16RCA",1.64,1.64,4980.68
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,4980.68
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,5709.56
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,2807.75
"314","ELECTRA","PRX500RC",2.2,1.99,6449.98
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,6449.98
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,4848.18
"317","ELECTRA","WMN9RCA",1,0.99,3025.98
"318","ELECTRA","WS/CWS026HA",1,0.99,3025.98
"321","SPLENDID","22000HP",2.9,2.9,8807.3
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,3539.32
"326","CARRIER","VF250H-1",2.7,2.4,7869.3
"327","CARRIER","VF225H-1",2.19,1.93,6364.51
"328","CARRIER","VF150H-1",1.49,1.2,4205.55
"329","CARRIER","53G250H",2.37,2.35,7175.65
"331","SPLENDID","18000HP",2.56,2.56,7774.72
"332","SPLENDID","12300HP",1.39,1.39,4221.43
"333","SPLENDID","18000HP",1.39,1.39,4221.43
"334","SPLENDID","23000HP",1.39,1.39,4221.43
"335","SUPRA","SS24F50A",2.35,2.56,7368.37
"336","GREE","KFR-60GW/E",2.5,2.5,7592.5
"337","LG","LV-B2464HL",2.8,2.69,8382.38
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,2518.02
"340","SPLENDID","8.5HP",1,1,3037
"341","ATD","S09X2HS-1",1.58,1.75,4985.8
"342","ATD","S24HS-1",2.55,2.65,7854.55
"343","ELECTRA","WMF7RC",0.75,0.7,2222.65
"344","MIDEA","KFR-32GW/Y",1.28,1.22,3821.24
"345","PANASONIC","CW-A200ER",2.16,1.68,6030.96
"346","LG","LSK182H-1",1.85,2,5783.75
"347","LG","LSK181N-1",2,2.2,6294.4
"348","NEC","RH240",2.63,2.3,7623.65
"351","ACSON","WM15FR/LC15BR",1.3,1.2,3837.9
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,8490.15
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,2794.04
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,3901.33
"361","KIA","KSH-128BA",1.23,1.24,3746.53
"362","LG","LS-K1860HL",2.01,2.01,6104.37
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,3070.32
"365","HYUNDAI","WSH-120BA",1.23,1.24,3746.53
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,6118.6
"367","Haier","HSU-09HE04",1.02,1.16,3252.02
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,6148.71
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,4268.46
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,3042.38
"373","CHUNLAN","KFR-40GW",1.5,1.54,4599.58
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,3390.42
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,4027.67
"376","Teco","LS2220Y",2.05,2.15,6336.05
"378","Teco","LA1800Y",1.8,1.5,5136
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,5789.91
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,3307.64
"381","ATD","S18HS-1",1.96,2.1,6106.8
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,6151.4
"386","KELVINATOR","KR08WR",0.75,0.64,2156.53
"387","LG","LWC1262PHG",1.35,1.15,3879.55
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,5389.2
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,5925.1
"395","MIDEA","KFR-53GW/Y",2,1.92,5985.84
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,3279.96
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,8192.35
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,8440.43
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,4883.67
"402","HYUNDAI","WSH-098BA",0.87,0.88,2653.21
"403","HYUNDAI","WSH-098BA",0.87,0.88,2653.21
"406","LG","LWM1861BHG",1.64,1.33,4639.06
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,8161.72
"410","TECOAIR","LS-LT2422YPS",3,3.05,9166.1
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,2824.41
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,2023.77
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,6327.98
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,4850.09
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,4141.34
"426","LG","LWG0760AHG",0.75,0.64,2156.53
"429","LG","LS-L1260HL",1.28,1.15,3744.1
"431","LG","LS-J0962HL",0.93,0.87,2758.29
"434","KELVINATOR","KSR35F",3.28,3.08,9740.96
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,7979.5
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,8338.3
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,5289.76
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,6590.29
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,3715.9
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,2509.69
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,6118.6
"453","LG","LS-K2460HL",2.73,2.69,8246.93
"454","LG","LS-K1862HL",2.01,2.01,6104.37
"455","LG","LWM1560BHG",1.55,1.31,4442.87
"457","KIA","KSH-188BA",1.9,1.88,5748.26
"458","HYUNDAI","WSH-128BA",1.23,1.24,3746.53
"459","KIA","KSH-229BA",2.57,2.54,7772.03
"462","LG","LWC1260AHG",1.33,1.19,3884.93
"465","PANASONIC","CW-A200SR",2.05,1.72,5862.19
"466","PANASONIC","CW-A120FR",1.5,1.27,4302.04
"467","PANASONIC","CW-A170SR",1.6,1.3,4528.6
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,8014.99
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,8014.99
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,5453.15
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,6449.98
"472","EMAILAIR","WS/CWS066H",2.53,2.52,7672.59
"475","ELECTRA","WMN18RCB",1.94,1.89,5836.68
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,5836.68
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,1943.68
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,2943.2
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,3014.96
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,4094.57
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,4864.84
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,6705.87
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,8247.19
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,8059.59
"493","AIRTEMP","HAY324N6G",2.75,2.74,8340.73
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,2023.77
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,8161.72
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,6306.2
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,1982.38
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,3774.21
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,6587.86
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,3238.05
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,3926.06
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,8454.4
"515","CARRIER","RAC-22LH-A",2.7,2.4,7869.3
"516","CARRIER","VF125H",1,0.83,2849.66
"517","ELECTRA","PXD24RC",2.71,2.49,7987.83
"518","ELECTRA","PXD18RC",2.3,2.13,6797.76
"519","ELECTRA","PXD12RC",1.26,1.23,3793.56
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,3150.41
"522","MHI","WR188PENF-S8A",2.06,1.75,5914.6
"523","MHI","SRK25GZ-LI",0.96,1.17,3146.94
"524","Haier","HW-18HA04",2.1,2.1,6377.7
"525","COOLINE","LHB09BTH",1.07,0.85,3007.15
"526","WEATHERMAKER","S24HS-1",2.5,2.65,7757.8
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,2879.77
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,7885.18
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,3915.04
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,2070.8
"535","NEC","RSH2425",2.67,2.66,8097.77
"536","LG","LSK244H-1",2.67,2.66,8097.77
"539","Haier","HSU-09HG04",1.02,1.16,3252.02
"542","Haier","HSU-12HM04",1.35,1.33,4077.91
"543","LG","LSL120T-1",1.32,1.15,3821.5
"544","WINIA","WSH-120BA",1.23,1.24,3746.53
"545","SANYO","SAP-KC182AH",2.29,1.99,6624.13
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,9286.71
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,14890.15
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,11896.97
"549","COOLINE","Z-D48",5.27,3.95,14550.35
"550","AGEAN","FR125/S",4.9,4.5,14440.5
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,15201.05
"552","LG","LK-1080BH",12,9.8,34019.6
"553","ROWA","RAS-180ACH",1.95,1.98,5955.21
"554","Haier","HDU-42H03/H",5,4.8,14964.6
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,29361.572
"556","APAC","S032IHC9AA",10.324,8.516,29361.572
"557","APAC","S032OVC9AA",10.324,8.516,29361.572
"558","ECLIPSE","EV20 - EP20",5.9,4.9,16816.3
"559","TRANE","TWE030/TWA030",3.159,2.73,9121.125
"560","ROWA","RAS-120ABH",1.15,1.22,3569.69
"562","BENSON","THM-56MSH",5.75,4.9,16526.05
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,14496.9
"564","OAC","OAC06VCU",5.1,4.2,14496.9
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,10796.1
"566","OAC","OAC03VCU",3.7,3.3,10796.1
"567","TEMPERZONE","OPA410",14.5,12.2,41501.9
"568","TEMPERZONE","OPA210",7.25,6,20640.75
"569","PHILLIPS","40H-3",3.915,3.915,11889.855
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,7288.014
"571","PHILLIPS","70H-3",6.7,6.7,20347.9
"572","HYUNDAI","HFH-4401BA",5.2,4.8,15351.6
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,24434.83
"574","MIDEA","KFR-32GW/Y",1.28,1.22,3821.24
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,13322.45
"577","OAC","OAC03 PACKAGED",3.7,3.3,10796.1
"578","OAC","OAC03VCU",3.7,3.3,10796.1
"579","MIDEA","MSC-09HR",0.9,0.95,2788.4
"580","MIDEA","MSB-18HR",1.9,2.05,5935.6
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,22366.2
"582","OAC","OAC075VCU",7.8,6.6,22366.2
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,16622.8
"584","OAC","OAC065VCU",5.8,4.9,16622.8
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,12481.2
"586","OAC","OAC04VCU",4.4,3.6,12481.2
"587","MIDEA","MWH-09HR",0.96,0.76,2695.12
"588","OAC","OAC065 PACKAGED",5.8,4.9,16622.8
"589","OAC","OAC065VCU",5.8,4.9,16622.8
"590","OAC","OAC04 PACKAGED",4.4,3.6,12481.2
"591","OAC","OAC04VCU",4.4,3.6,12481.2
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,13558.9
"593","OAC","OAC05VCU",4.9,3.7,13558.9
"594","OAC","OAC05 PAKAGED",4.9,3.7,13558.9
"595","OAC","OAC05VCU",4.9,3.7,13558.9
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,16559.735
"597","POPE","SAC36 / WM36",3.387,2.417,9217.379
"598","DAIKIN","UATY15K",14.26,12.96,41875.02
"599","PIONEER","SQ12/DC12",5.5,5.6,16813.7
"600","PIONEER","DC12",5.5,5.6,16813.7
"601","POPE","RTP9",3.14,2.747,9103.094
"602","ACCENT AIR","AA60-2",21.38,19.56,62925.42
"603","TEMPERZONE","OPA390",13.9,11.8,39900.1
"604","POPE","SAC44 / DFC44",4.285,3.428,12069.131
"606","POPE","SAC40 / DFC40",3.836,3.094,10832.248
"607","POPE","SAC25 / DFC25",2.613,1.971,7228.197
"608","AIRA","CP*50/DXC14-35",4.271,3.454,12070.693
"609","AIRA","CP*60/DXC14-43",5.103,3.96,14238.225
"611","Teco","LE6016H/LU60K1MAH",6,5.9,18111.8
"612","Teco","LE7019H/LU70K1MAH",7.2,7,21646
"613","ACCENT AIR","AA45-2",16.6,14.96,48606.92
"614","UNIAIRE","FC12/ACD12",3.915,3.915,11889.855
"615","UNIAIRE","RT12",3.915,3.915,11889.855
"616","MHI","FDC406",3.95,3.66,11676.57
"617","MHI","FDEN408HES",3.95,3.66,11676.57
"618","MHI","FDR408HES",3.95,3.66,11676.57
"619","MHI","FDT(N)408HES",3.95,3.66,11676.57
"620","MHI","FDUR408HES",3.95,3.66,11676.57
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,11531.912
"623","DAIKIN","UATY08K",6.83,6.13,19971.31
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,8021.93
"625","UNIAIRE","FC16/ACD16",5.565,5.565,16900.905
"626","UNIAIRE","RT16",5.565,5.565,16900.905
