"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"1898","LG","LT-C1260HL",1.25,1.1,1684.2
"1899","AIRWELL","DS30RCFA",3.82,3.17,4931.94
"1900","AIRWELL","DS30RCF",3.82,3.17,4931.94
"1901","TRANE","TWE050/TWA060",6.471,5.5,8500.56
"1903","CARRIER","H2031",7.373,6.068,9462.576
"1904","CARRIER","S2031",7.373,6.068,9462.576
"1905","AIRWELL","DS18RCF",1.98,1.99,2945.58
"1906","PIONEER INTERNATIONAL","MG-4-A/EH-4",4.65,4.41,6622.02
"1907","PIONEER INTERNATIONAL","MAOC-4-A/EAOC-4",4.65,4.41,6622.02
"1908","CHUNLAN","KFR-35GW/W1",1.28,1.33,1953.06
"1910","CARRIER","VG200H",1.882,1.682,2564.724
"1912","VERADA","MSH-66GW/c",2.65,2.65,3927.3
"1913","PIONEER INTERNATIONAL","MG-3-A/EH3",3.57,3.04,4696.08
"1914","PIONEER INTERNATIONAL","MAOC-3-A/EH3",3.57,3.04,4696.08
"1915","PIONEER INTERNATIONAL","MG-5-A/EH-5",5.52,5.46,8113.32
"1916","PIONEER INTERNATIONAL","MAOC-5-A/EAOC-5",5.52,5.46,8113.32
"1917","WINIA","HSH-2402BA",2.25,2.3,3390.6
"1918","FEDDERS","HFE424N6D-AN/HFC424N6G-AN",2.5,2.56,3772.32
"1919","PIONEER INTERNATIONAL","MG-2.5-A/EH-2.5",2.75,2.45,3738.9
"1920","PIONEER INTERNATIONAL","MG-2-A/EH-2",2.75,2.45,3738.9
"1921","PIONEER INTERNATIONAL","MAOC-2.5-A/EAOC-2.5",2.75,2.45,3738.9
"1922","PIONEER INTERNATIONAL","MAOC-2-A/EAOC-2",2.75,2.45,3738.9
"1923","ECO AIR","EA1400",9.5,8.1,12508.2
"1924","DAIKIN","FHY125B / RY125KU",5.27,4.97,7473.54
"1925","STARWAY/CHUNLAN","TSC/TSF16.0",6.3,6.2,9224.4
"1926","STARWAY/CHUNLAN","FR160",6.3,6.2,9224.4
"1927","AIRWELL","K30RCF / GC30RCC",3.1,3,4482
"1928","AIRWELL","K30RCF / GC30RCFA",3.1,3,4482
"1929","AIRWELL","WS066HC / GCXLM24RCA-S",2.45,2.45,3630.9
"1930","AIRWELL","WS066HC / GCXLM24RCA-S",2.45,2.45,3630.9
"1931","TCL","TAC-24CHS/G",2.64,2.68,3957.36
"1932","TCL","TAC-24CHS/K",2.64,2.68,3957.36
"1933","CARRIER","38DXA165913/40QCA060791--03",5.715,5.504,8232.888
"1934","CARRIER","40QCA060791V-03",5.715,5.504,8232.888
"1936","HITACHI","RUA-5HS",5.09,4.7,7105.8
"1938","DAIKIN","FAY100F / RY100KU",4,3.8,5703.6
"1941","DAIKIN","FHYC125KVE*/RY125KUY1",5.1,4.8,7221.6
"1942","HITACHI","RUA-8HS",8.29,8.29,12285.78
"1943","ECO AIR","EA1200",9.6,8.2,12656.4
"1944","DAIKIN","FHYC100KVE*/RY100KUY1",4.132,3.9,5863.32
"1945","HITACHI","RUA-10HS",10.29,10.2,15148.8
"1946","STARWAY/CHUNLAN","TSC/TSF13.0",5,4.5,6849
"1947","STARWAY/CHUNLAN","FR125/S",5,4.5,6849
"1948","DAIKIN","FDY08K / RY200KU",7.81,6.91,10564.62
"1949","LG ELECTRONICS","LB-F3661HL",4.4,3.6,5623.2
"1950","ARKAIR","GLA 65R-3",5.674,4.735,7355.31
"1953","DAIKIN","FDY10K / RY250KU",10.05,9.85,14669.7
"1954","ECO AIR","EA2000",17.1,14.9,22873.8
"1959","MIDEA","MSB-21HR",2.4,2.35,3500.7
"1960","MIDEA","MSB-09HR",0.96,0.95,1411.5
"1961","DAIKIN","FHYC140K / RY140KU",5.1,5,7446
"1962","LG","LB-E6081HL",6.15,4.9,7711.8
"1963","STARWAY/CHUNLAN","TSC/TSF19.0",6.7,6.2,9368.4
"1964","STARWAY/CHUNLAN","FR190/S",6.7,6.2,9368.4
"1965","HYUNDAI","HSH-1802BA",1.9,1.85,2759.7
"1967","HYUNDAI","WSH-302BA",2.95,3,4428
"1970","UNIAIRE","FC35/ACC35",11.9,11.9,17635.8
"1971","UNIAIRE","RT35",11.9,11.9,17635.8
"1972","UNIAIRE","FC40/ACC40",13.1,13.1,19414.2
"1973","UNIAIRE","RT40",13.1,13.1,19414.2
"1974","HITACHI","RAS-30CHA1R/RAC-30CHA1",2.9,2.9,4297.8
"1975","LG ELECTRONICS","LSR122T-2",1.28,1.25,1863.3
"1976","HISENSE","KFR-7001GWE",2.64,2.87,4170.54
"1977","CARRIER","RAS-18LKH/LAH-A",2.37,2.35,3489.9
"1978","KELVINATOR","KSR35F",3.2,3.05,4574.1
"1979","LG","LSZ092M-3",0.94,0.88,1325.76
"1980","LG","LSN364H-3",4.2,3.9,5887.8
"1981","STARWAY","KFR-70GW/KFR-24GW",2.72,2.74,4053.48
"1985","AMENA","SW18H",1.91,1.9,2819.4
"1986","AMENA","SN36H",3.6,3.2,4886.4
"1987","ARENA","SC36H",3.434,3.504,5167.728
"1988","AMENA","SW13H",1.29,1.25,1866.9
"1989","KELVINATOR","KSR20G",1.9,1.87,2782.14
"1990","ARENA","SN36H",3.6,3.2,4886.4
"1991","ARENA","SN18H",2.04,5.6,7017.6
"1992","ARENA","SW18H",1.91,1.9,2819.4
"1993","PIONEER","EH12/MG-12-D-X",9.1,9.18,13575.96
"1994","PIONEER","EH5/MG-5-D-X",5.19,5.21,7714.02
"1995","PIONEER","EH4/MG-4-D",4.41,4.28,6389.76
"1996","PIONEER","EH3/MG-3-D-X",3.3,3,4554
"1997","Haier","HSR09R21",1.02,1.16,1668.72
"1999","CARRIER","VG125H",1.011,0.91,1384.98
"2001","VERSAIRE","KFR-35GW/D",1.46,1.34,2029.08
"2005","AIRWELL","K24RCC / GC24RCC-S",2.76,2.76,4090.32
"2006","AIRWELL","K24RCC",2.76,2.76,4090.32
"2007","AIRWELL","SX18RCC / GC18RCC-S",2.3,2.13,3217.86
"2008","AIRWELL","SX18RCC",2.3,2.13,3217.86
"2009","AIRWELL","SX24RCC  / GC24RCC-S",2.71,2.49,3769.38
"2010","AIRWELL","SX24RC",2.71,2.49,3769.38
"2011","AIRWELL","WMZ12RCA / GCZ12RC",1.4,1.4,2074.8
"2012","AIRWELL","WMZ12RC",1.4,1.4,2074.8
"2013","AIRWELL","WMZ7RCA / GCZ7RC",0.82,0.82,1215.24
"2014","AIRWELL","WMZ7RC",0.82,0.82,1215.24
"2017","KELVINATOR","KSR27IG",2.614,3.23,4565.1
"2018","KELVINATOR","KSR24G",2.746,2.51,3804.78
"2019","DEC","AC-15HR",1.3,1.47,2117.34
"2020","RANKARENA","RASS10",0.79,0.78,1159.56
"2021","RANKARENA","RASS20",1.96,2,2949.6
"2022","RANKARENA","RASS25",2.5,2.85,4097.7
"2023","AIRWELL","DS26RCG / GC24RCC-S",2.8,2.2,3476.4
"2024","LAKES","ACSH-13WO/Ac",1.32,1.34,1978.68
"2025","VACU-MAID","AUS-24HR53FG2C",2.5,2.85,4097.7
"2026","HYUNDAI","HSH-073BE",0.65,0.59,895.98
"2027","WINIA","WSH-073BE",0.65,0.59,895.98
"2029","DL","DWR-40",1.55,1.55,2297.1
"2030","DL","DWR-25",1,0.9,1369.8
"2031","ADMIRAL","ASS10",0.79,0.78,1159.56
"2032","ADMIRAL","ASS15",1.3,1.47,2117.34
"2033","ADMIRAL","ASS25",2.5,2.85,4097.7
"2034","CONIA","CA07000",0.79,0.78,1159.56
"2035","CONIA","CA12000",1.3,1.47,2117.34
"2036","MIDEA","MSG-09HRI",1.1,1.38,1944.36
"2037","MIDEA","MSG-12HRI",1.3,1.75,2431.5
"2039","CENTREX","CTAR60GW",2.35,2.5,3651
"2043","MHI","SRK408HENF-A2",1.51,1.54,2271.48
"2044","JET-AIR","AS24HR4FD",2.75,2.6,3907.2
"2045","VACU-MAID","AUS-18HR53FG(A)2",2.02,2.2,3195.6
"2046","LAGUNA","AUS-18HR53FG(A)2",2.02,2.2,3195.6
"2047","DL","DSR-70GW",2.75,2.75,4075.5
"2048","GALANZ","AUS-09HR53FA2",0.92,0.89,1329.78
"2049","GALANZ","AUS-09HR53FG2",0.92,0.89,1329.78
"2050","MHI","FDC608HES3-FDUR608A",6.27,5.39,8304.78
"2051","TEMPERZONE","OSA264 / ISD265",9.3,7.93,12245.46
"2052","LG","LSR122H-3",1.28,1.25,1863.3
"2053","LG","LT-D4880BL",4.9,4.4,6700.8
"2054","AIRWELL","DNC955RC / GC30RCC",3.3,3,4554
"2055","LG","LBNK3660BL/LBUK3660BL",3.7,3.4,5146.8
"2056","GALANZ","AUS-07HR53FA2",0.79,0.78,1159.56
"2057","MISTRAL","MSS15",1.3,1.47,2117.34
"2058","MISTRAL","MSS20",1.96,2,2949.6
"2059","HITACHI","RAS-26CHA1/RAC-26CHA1",0.97,0.92,1381.44
"2060","AIRWELL","SX30RCC / GC30RCC",3.1,3.2,4706.4
"2061","OMNI","OAS-09HR4F",0.88,0.84,1259.28
"2062","OMNI","OAS-24HR4F",2.75,2.6,3907.2
"2063","AIRWELL","DNC1255RC / GC44RCFX",4.4,3.8,5847.6
"2064","COOLINE","HL060",6.6,6.4,9556.8
"2065","FUJITA","KFR-70GW",2.7,2.7,4001.4
"2066","FUJITA","KFR-60GW/M",2.4,2.3,3444.6
"2067","COOLINE","HL120",13.2,13.4,19786.8
"2068","CHIGO","KFR-51GW/c",2.15,2.15,3186.3
"2069","WINIA","WD 105HA3",3.9,3.6,5443.2
"2070","JBS","KFR-70GW/B",2.7,2.75,4057.5
"2071","JBS","KFR-60GW/A",2.38,2.35,3493.5
"2072","JBS","KFR-35GW/T1",1.3,1.43,2072.46
"2073","JBS","KFR-23GW/T",0.92,0.84,1273.68
"2074","AEON","KFR-70GW/B",2.7,2.75,4057.5
"2075","AEON","KFR-60GW/A",2.38,2.35,3493.5
"2076","AEON","KFR-33GW/T",1.25,1.3,1908.6
"2077","AEON","KFR-50GW/B",1.88,1.86,2763.72
"2078","NATIONAL AIR SYSTEMS","EVU 6.7",5.802,4.611,7262.262
"2079","HITACHI","LD-6G5R 407C",5.62,5.38,8059.56
"2080","AUX","KFR-60GW/M",2.4,2.3,3444.6
"2081","AIRWELL","DS18RCG / GC18RCC",1.98,1.99,2945.58
"2083","FUJITSU","ABT45RBA3W/AOT45RPA3L",4.45,4.5,6651
"2084","FUJITSU","AUT36RLC3W/AOT36RPA3L",4.1,3.5,5403
"2085","CHUNLAN","KFR-60GW/A",2.48,2.35,3529.5
"2086","ACTRON AIR","SRA17",5.51,5.07,7672.14
"2087","CARRIER","42HVNR012-703/38HVNR012-703",1.08,1.17,1701.54
"2088","WINIA","WC 070HA3",2.4,2.1,3220.2
"2089","WINIA","WC 052HA3",1.85,1.65,2517.3
"2090","CHUNLAN","KFR-50GW/B",1.9,2,2928
"2093","TOSHIBA","RAV-SM560KRT-E/RAV-SM560AT-E",1.74,1.7,2533.8
"2094","TOSHIBA","RAS-13UKV-E2/RAS-13UAV-E2",1.05,1.13,1645.86
"2095","TOSHIBA","RAS-10UKV-E/RAS-10UAV-E",0.76,0.84,1216.08
"2097","SANYO","SAP-KC302AH",3.1,2.85,4313.7
"2098","TOSHIBA","RAS-24UKHP-AS-1/RAS-24UAH-AS-1",2.51,2.5,3708.6
"2100","ECLIPSE","EV15",4.9,4.2,6476.4
"2101","ECLIPSE","EV24 - EP24",7.8,6.6,10213.2
"2102","ECLIPSE","EV18 - EP18",6,4.9,7657.8
"2103","FUJITSU","AUT14RGA/AOT14RGAL",1.6,1.65,2427.3
"2104","FUJITSU","ABT18RBA-W/AOT18RNEL",1.91,1.75,2651.1
"2105","Teco","LS-LT0706YPS",0.79,0.76,1137.12
"2106","Teco","LS-LT0725YPS",0.79,0.76,1137.12
"2107","TEMPERZONE","OSA/ISD265",9.24,7.93,12223.86
"2108","FEDDERS","JFY2009I6L-AN",0.98,0.86,1317.72
"2109","SANYO","SAP-KC242AH",2.85,2.75,4111.5
"2110","SANYO","SAP-KC122AH",1.35,1.32,1967.04
"2111","SANYO","SAP-KC92AH",1.02,1.02,1511.64
"2113","DAIKIN","FTXS60B / RXS60B",2.12,2.09,3108.18
"2114","DAIKIN","FTXS50B / RXS50B",1.66,1.7,2505
"2115","TOSHIBA","RAV-SM800BT-E/RAV-SM800AT-E",2.6,2.49,3729.78
"2116","MIDEA","MSB-24HR",2.8,2.9,4261.8
"2117","MIDEA","MSB-21HR",2.5,2.35,3536.7
"2118","MITSUBISHI ELECTRIC","PEH-10MYB/PUH-10MYB-FG",10.92,8.82,13827.24
"2119","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB-FG",8.59,7.09,11047.38
"2120","MITSUBISHI ELECTRIC","PEH-7MYB/PUH-7MYF-FG",7.2,6.8,10221.6
"2121","PANASONIC","CW-A90VR",1.03,0.89,1369.38
"2123","FUJITSU","ALT22RAN-W",2.38,2.14,3257.88
"2124","FUJITSU","CDS54RK/AOT54RCD3L",5.6,4.9,7513.8
"2125","FUJITSU","CDS45RK/AOT45RCD3L",4.57,4.35,6525.9
"2126","GENERAL ELECTRIC","AA1AH09GWI",0.97,0.97,1437.54
"2127","COOLINE","HL090",9.48,9.4,13959.6
"2128","COOLINE","HL036",4.2,3.65,5607.3
"2129","HUALING","KFR",3.1,3.15,4650.3
"2132","FUJITSU","ART36RLAH/AOT36RBAL",4.35,3.45,5436.9
"2133","FUJITSU","AUT54RLB3W/AOT54RPA3L",5.25,5.3,7836.6
"2134","DAIKIN","FDYP71DF / RZP71D",2.51,2.46,3663.72
"2135","DAIKIN","FDYP125DF / RZP125D",4.17,4.22,6236.04
"2137","ROXLAND","KFR-35GW/Ac",1.32,1.34,1978.68
"2138","STARWAY","TSC/TSF9.5 (FR95)",4.3,3.7,5699.4
"2139","STARWAY","FR95",4.3,3.7,5699.4
"2140","HITACHI","LD-5G5R 407C",5.53,5.95,8666.7
"2141","BENSON","THM-60MSH",6.15,5,7824
"2142","BENSON","THM-44MSH",4.65,4.1,6274.2
"2143","BENSON","THM-36MSH",4,2.82,4604.04
"2144","BENSON","THM-30MSH",3.35,2.65,4179.3
"2145","BENSON","SP-BSH-12",1.2,1.2,1778.4
"2146","HITACHI","LD-4G5R 407C",4.52,4.89,7113.78
"2147","HITACHI","LD-3.5G6R 407C",3.5,3.45,5130.9
"2148","BENSON","THM-18MSH",2.1,1.85,2831.7
"2149","HITACHI","LD-3G6R 407C",3.08,2.91,4373.82
"2150","ACCENT AIR","AA36",12.18,11.56,17355.12
"2151","BENSON","SP-BSH-09 SERIES",0.86,0.91,1330.62
"2153","PARAGON","ACFH/ACSH 27",9,8.4,12664.8
"2155","TOYO","TA-18CHS",1.97,2.05,3009.3
"2156","TRANE","WCD/H200",22.3,17.7,27887.4
"2157","TRANE","WCD/H155",15.6,11.9,18967.8
"2158","TRANE","WCD/H125",12.8,9.7,15491.4
"2159","TRANE","WCD/H100",10.5,8.4,13204.8
"2160","MIDEA","MSG-12HR",1.32,1.38,2023.56
"2161","MIDEA","MSG-07HR",0.8,0.78,1163.16
"2162","HOFFWEL","KFR-32GW/A",1.25,1.23,1830.06
"2163","HOFFWEL","KFR-61GW",2.32,2.2,3303.6
"2164","ORION AIR","OR89H-3 / OF89",7.944,5.908,9488.616
"2165","ORION AIR","OR69H-3 / OF69",6.023,4.719,7462.998
"2166","MHI","FDC808HES3-3FDUR308-A",8.974,7.38,11511
"2167","PHILLIPS","80H-3",6.74,6.74,9988.68
"2168","PHILLIPS","60H-3",5.95,5.95,8817.9
"2169","PHILLIPS","50H-3",5.565,5.565,8247.33
"2170","WINIA","WF 129HA1",5.2,4.8,7257.6
"2171","UZAY","AS-12HR4NM",1.32,1.4,2046
"2172","HOTPOINT","MSB-21HR",2.4,2.35,3500.7
"2173","NEC","RH120",1.35,1.15,1776.3
"2174","AIRWELL","XLM36IRCA",4,3.54,5411.88
"2175","AIRWELL","XLM36RCA",4,3.54,5411.88
"2176","LG","LB-H2460BL",2.65,2.4,3646.8
"2177","LG","LT-E2460BL",2.6,2.6,3853.2
"2178","MITSUBISHI ELECTRIC","PEH-7MYB/PUH-7MYF",7.2,6.8,10221.6
"2179","DL","DSR-25",0.87,0.87,1289.34
"2181","OAC","OAC07 SPLIT DUCTED",6.7,5.5,8583
"2182","OAC","OAC07VCU",6.7,5.5,8583
"2183","OAC","OAC06 PACKAGED",5.1,4.2,6548.4
"2184","OAC","OAC06VCU",5.1,4.2,6548.4
"2186","POPE","SAC32 / WM32",2.864,2.694,4053.708
"2187","POPE","SAC25 / WM25",2.324,1.849,2911.218
"2188","POPE","RTP15",5.189,3.954,6304.428
"2189","POPE","RTP12",3.932,3.094,4886.988
"2190","POPE","SAC120 / DFC120",11.921,8.656,14003.592
"2191","POPE","SAC70 / DFC70",8.232,6.11,9818.94
"2192","POPE","SAC50 / DFC50",5.189,3.956,6306.672
"2193","HITACHI","RAS-63CHA1 / RAC-63CHA1",2.22,2.4,3492
"2194","TRANE","WCD/H073",8.4,6.4,10204.8
"2195","BLUEWAY","KFR-35GJW",1.36,1.43,2094.06
"2197","Teco","LS-LT1202Y",1.34,1.35,1997.1
"2198","CENTURY","PA-1005S",12.33,12.33,18273.06
"2199","AIRWELL","WMZ9RC",0.96,0.96,1422.72
"2200","ACCENT AIR","AA50-2",18.64,16.96,25739.52
"2201","TCL","TAC-18CHS/B",1.81,1.83,2704.86
"2202","AIRA","CP*60/DXC 10-63-4",5.001,3.941,6222.162
"2203","ARENA","SC48H",4.733,4.693,6969.426
"2204","HITACHI","RAS-51CHA1 / RAC-51CHA1",1.89,1.95,2868.3
"2205","AMENA","SC24H",2.5,2.55,3761.1
"2206","AMENA","SW27H",2.8,2.98,4351.56
"2207","ARENA","SC24H",2.5,2.55,3761.1
"2208","ARENA","SW10H",1.04,1.03,1530.06
"2209","UNIAIRE","FC18/ACD18",5.95,5.95,8817.9
"2210","UNIAIRE","RT18",5.95,5.95,8817.9
"2211","ARKAIR","GLA 80R-3",7.456,5.715,9096.39
"2212","TRANE","TWE050/TWA050",5.176,4.27,6654.3
"2213","TRANE","TWE040/TWA040",3.973,3.16,4975.8
"2223","HITACHI","LD-8LM5 / RAS-8HQE5",9.02,7.597,11771.034
"2224","HITACHI","LD-5LM5 / RAS-5HQE5",5.194,4.921,7391.202
"2225","MHI","FDC508HES3-FDUR508HES-S",5.83,4.8,7484.4
"2227","DAIKIN","FDYM06F/RY140KU",5.3,5.2,7742.4
"2228","DAIKIN","FUY100FJ / RY100KU",4.1,3.9,5851.8
"2229","TEMPERZONE","OPA290",10.3,9,13806
"2230","TEMPERZONE","OPA180",6.2,5.5,8403
"2231","TEMPERZONE","OPA101",3.7,3.35,5090.7
"2232","TEMPERZONE","ISD480Q-OSA480R",16.95,14.8,22707.6
"2233","TEMPERZONE","ISD250Q-OSA250R",8.91,7.6,11734.8
"2234","TEMPERZONE","ISD220Q-OSA220R",7.4,6,9396
"2235","TEMPERZONE","ISD101Q-OSA101R",3.8,3.3,5070.6
"2236","TEMPERZONE","ISD146-OSA146",4.762,4,6202.32
"2237","MITSUBISHI ELECTRIC","MSH-24TV",2.73,2.69,4000.98
"2238","DERBY","KFR-60GW/A10",2.5,2.5,3705
"2239","EXECUTIVE","53ES030H",3.25,3.33,4906.26
"2240","EXECUTIVE","53ES022H",1.88,1.8,2696.4
"2241","TOSHIBA","RAS-18UKHP-ES/18UAH-ES",1.9,1.83,2737.26
"2242","TOSHIBA","RAS-10UKH-E(A)/10UAH-E",1.05,0.91,1399.02
"2243","TOSHIBA","RAS-07UKH-E(A)/07UAH-E",0.76,0.65,1002.9
"2244","TOSHIBA","RAS-24UKHP-ES/24UAH-ES",2.51,2.53,3742.26
"2245","TOSHIBA","RAS-13UKH-E(A)/13UAH-E",1.32,1.33,1967.46
"2247","DAIKIN","FHYK71FJ / RY71KU",3.2,3.1,4630.2
"2248","WEATHERMAKER","WMS009H",0.96,1.03,1501.26
"2249","DAIKIN","FHYB125F / RY125KU",5.2,4.9,7369.8
"2250","WHISPER AIR","WA13",4.31,3.7,5703
"2251","DAIKIN","UATY06K",6.08,5.48,8337.36
"2254","LG ELECTRONICS","LSR120H-2",1.28,1.25,1863.3
"2255","ECO AIR","EA1600",12.4,10.8,16581.6
"2258","MIDEA","MSB-24HR",2.6,2.9,4189.8
"2259","MIDEA","MSB-12HR",1.2,1.2,1778.4
"2260","SHARP","AY-AP18CJ/AE-A18CJ",2.17,1.98,3002.76
"2261","FEDDERS","HFE418N6D-AN/HFC418N6G-AN",2.08,1.9,2880.6
"2263","JET-AIR","AS09HR4FD",0.88,0.84,1259.28
"2268","ROWA","RAS-90AAH",0.99,0.94,1411.08
"2269","LG","LT-D4880HL",4.9,4.4,6700.8
"2270","LG","LB-E4881HL",5.5,4.5,7029
"2271","LG ELECTRONICS","LSM364H-1",4.4,4.3,6408.6
"2272","LG ELECTRONICS","LP-K3061ZA",2.75,2.5,3795
"2273","LG ELECTRONICS","LSM304H-1",3.2,3.05,4574.1
"2276","CARRIER","53G300HP-1",3.246,3.33,4904.82
"2277","WINIA","WSH-302BA",2.95,3,4428
"2278","KELVINATOR","KSR10G",0.95,0.94,1396.68
"2279","ACSON","ART200AR",23.5,20.4,31348.8
"2280","ACSON","ART150AR",18.6,15.4,23974.8
"2281","ACSON","ART100AR",11.86,10.05,15545.7
"2282","ACSON","ART80AR",9,7.8,11991.6
"2283","DAIKIN","FHYC71KVE*/RY71KUY1",3.2,3.1,4630.2
"2284","DAIKIN","FAY71FAVE*/RY71KUY1",3.1,3,4482
"2285","DAIKIN","FTXD71J***/RXD71J***",2.63,2.74,4021.08
"2286","TRANE","TWE/A100",10.25,9.04,13832.88
"2287","TOSHIBA","RAS-13UKHP-E/RAS-13UAH-E",1.32,1.33,1967.46
"2288","TOSHIBA","RAS-13UKH-E/RAS-13UAH-E",1.32,1.33,1967.46
"2293","FUJITSU","AWT18RBA-W/AOT18RNEL",1.91,1.75,2651.1
"2294","AIRVEREADY","AVP17.5",6.12,5.24,8082.48
"2295","TOSHIBA","RAS-13YKV-E",1.2,1.5,2115
"2296","Haier","HW-18HL04",2.18,1.93,2950.26
"2297","Haier","HSU-18HC 04",2.08,2.18,3194.76
"2298","Haier","HSU-18HP04",2.08,2.18,3194.76
"2299","Haier","AS188ASABA/AU188AFAAA",2.08,2.18,3194.76
"2300","LG","LSK182H-2",1.68,1.6,2400
"2301","NEC","RH189",1.64,1.33,2082.66
"2302","TOSHIBA","RAC-09BH-A-1",1.05,0.96,1455.12
"2303","Haier","HSU-22HX04",2.45,2.65,3855.3
"2304","Haier","HW-12HL04",1.46,1.3,1984.2
"2310","APAC","S009IHR7AH + S009OHR9AH",3.42,2.899,4483.878
"2311","APAC","S009IHC7AH",3.42,2.899,4483.878
"2312","APAC","S009IHC9AH",3.42,2.899,4483.878
"2313","APAC","P019AHR9AD",6.96,5.48,8654.16
"2314","APAC","P019AHC9AD",6.96,5.48,8654.16
"2315","APAC","S036IHR9AA + S036OVR9AD",12.014,9.744,15257.808
"2316","APAC","S036IHC9AA",12.014,9.744,15257.808
"2317","APAC","S036OVC9AD",12.014,9.744,15257.808
"2318","APAC","S023IHR7AA + S023OVR9AA",7.839,6.109,9676.338
"2319","APAC","S023IHC7AA",7.839,6.109,9676.338
"2320","APAC","S023OVC9AA",7.839,6.109,9676.338
"2321","APAC","H3080/H3060",10.494,9.416,14342.592
"2322","APAC","S3080",10.494,9.416,14342.592
"2323","APAC","S3060",10.494,9.416,14342.592
"2324","CARRIER","H0915",3.656,3.084,4776.408
"2325","CARRIER","S0915",3.656,3.084,4776.408
"2326","APAC","H1520",5.725,4.935,7598.07
"2327","APAC","S1520",5.725,4.935,7598.07
"2328","APAC","S30HP/EV",11.69,9.313,14657.586
"2329","APAC","S3080",11.69,9.313,14657.586
"2330","APAC","S032OVC9AA",11.69,9.313,14657.586
"2332","NEC","RSH1023",0.93,0.87,1310.94
"2333","MIDEA","KFR-70GW/Y",2.84,2.8,4164
"2334","ACTRON AIR","SCA47",16.47761,15.63,23468.7996
"2335","ACTRON AIR","SCA40",14.00889,13.195,19847.9904
"2336","ACTRON AIR","SRA25",8.108704,7.7,11558.53344
"2337","ACTRON AIR","PCA62U/S",21.42089,20.325,30516.1704
"2338","ACTRON AIR","SRA22",6.894641,6.499,9773.94876
"2339","ACTRON AIR","SRA12",4.119403,3.995,5965.37508
"2340","ACTRON AIR","PCA47U/S",16.47761,15.63,23468.7996
"2344","MITSUBISHI ELECTRIC","MSH-30SV",3.47,3.5,5176.2
"2345","FUJITSU","ABT30RGA-W",3.55,3,4644
"2350","MITSUBISHI ELECTRIC","PCH-5GKSA",4.45,4.4,6538.8
"2352","MITSUBISHI ELECTRIC","PLH-3AK",3.32,3.11,4684.62
"2354","MITSUBISHI ELECTRIC","PEH-5EKHSA",4.86,7.81,10512.42
"2356","MITSUBISHI ELECTRIC","PEH-3EKHA",3.54,5.43,7366.86
"2357","MITSUBISHI ELECTRIC","PEH-3EKA",3.54,3.33,5010.66
"2358","MITSUBISHI ELECTRIC","PKH-4FKSA",3.31,3.3,4894.2
"2359","MITSUBISHI ELECTRIC","PEH-20MYA",20.8,16.2,25664.4
"2360","PIONEER","SQ8/PHW300",2.92,2.9,4305
"2361","PIONEER","SQ7",2.92,2.9,4305
"2362","PIONEER","PHW250",2.92,2.9,4305
"2363","PIONEER","PHW300",2.92,2.9,4305
"2364","MITSUBISHI ELECTRIC","PEH-15MYA",16.1,13.7,21167.4
"2365","PIONEER","SQ11/DC11",4,4,5928
"2366","PIONEER","BH11",4,4,5928
"2367","PIONEER","DC11",4,4,5928
"2368","HITACHI","RAS-09CHA1R/RAC-09CHA1",0.98,0.96,1429.92
"2370","HITACHI","RAS-25CNHAR/RAC-25CNHA",0.94,1.27,1763.34
"2372","HITACHI","RAS-52CNHA/RAC-52CNHA",2.19,2.35,3425.1
"2375","SANYO","SA-183AH",2.2,2.2,3260.4
"2376","SANYO","SA-93AH",1.05,0.9,1387.8
"2377","HISENSE","KFR-4802GWE",1.74,2.01,2881.62
"2379","HITACHI","RAS-25CHAR/RAC-25CHA",2.28,2.56,3693.12
"2382","HITACHI","RAS-5182CHAR/RAC-5182CHA1",1.82,2.02,2921.64
"2385","WINIA","HSH-1802BA",1.9,1.85,2759.7
"2389","Teco","LS/T1821Y",1.91,1.94,2864.28
"2390","PANASONIC","CS-A43BD1P/CU-A43BBP8",4.53,3.9,6006.6
"2391","LG","LB-E6084HL",6.5,6,9072
"2392","MITSUBISHI ELECTRIC","SLH-1AR/SUH-1VR",1.01,1.05,1541.7
"2393","CONIA","CA18000",1.96,2,2949.6
"2394","OPTICAL","AC-36",1.45,1.52,2227.44
"2395","POWERUN","KFR-30GW/BPc",1.15,1.33,1906.26
"2396","Teco","LS3020Y/LU30K1YAH",3.64,3.2,4900.8
"2397","HYUNDAI","HSH-0901BA",0.89,0.84,1262.88
"2398","CRYSTAL AIR","ASW-H24B4",2.7,2.7,4001.4
"2399","STARWAY","TSC7.5/TSF7.5",2.88,2.68,4043.76
"2400","CARRIER","42PQV050X/38VYX050",1.78,1.78,2637.96
"2401","AIRWELL","DSD60RCA / GCD60RCX",6.263,5.96,8941.8
"2402","APAC","S010ILR7AN+S010OHR7AN",2.87,2.35,3669.9
"2403","APAC","S036IHR9BE + S036OVR9BE",11.335,11.625,17123.85
"2404","LG","S09AHN",0.69,0.91,1269.42
"2405","TCL","TAC-18CHS/G",2.1,1.97,2966.34
"2406","TCL","TAC-18CHS/K",2.1,1.97,2966.34
"2407","SANYO","SPW-XDR364GH56/SPW-CR364AVH56",3.45,2.96,4563.12
"2408","DUNNAIR","PH45",15.3,14,21216
