"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"94","MIDEA","KFR-36GWY",1.5,1.65,2829.6
"99","AIRTEMP","HAY318N6G",2.08,2.09,3616.02
"100","AIRTEMP","HAY109N6G",1.07,1.07,1852.17
"101","AIRTEMP","HAE418N6E/HAC418N6G",2.08,1.9,3320.76
"102","AIRTEMP","HAE109N6E/HAC109N6B",0.93,0.93,1609.83
"104","FUJITSU","AST20RGA-W/AOT20RZAL",2.28,1.96,3449.4
"105","MITSUBISHI ELECTRIC","MWH-17KV",2.8,2.6,4536
"112","MITSUBISHI ELECTRIC","MSH-24RV/MUH-24RV",2.73,2.69,4663.47
"114","FUJITSU","AST7RSCCW/AOT7RSCC",0.77,0.72,1255.17
"115","GENERAL ELECTRIC","ASIAH18EWI",1.84,1.87,3231.66
"116","MITSUBISHI ELECTRIC","MWH-12KV",1.72,1.56,2728.68
"117","MITSUBISHI ELECTRIC","MSZ-G12SV/MUZ-G12SV",1.36,1.63,2773.74
"119","HOTPOINT","HPS 125R",1.1,1.07,1857.48
"120","FUJITSU GENERAL","AST24RGB-W/AOT24RNAL/AOT24RNCLST24RGB-W/A",2.61,2.7,4657.77
"122","MITSUBISHI ELECTRIC","MSH-12RV/MUH-12RV",1.32,1.4,2409.24
"124","MITSUBISHI ELECTRIC","MSH-09RV/MUH-09RV",0.95,0.97,1675.53
"125","AIRTEMP","HAY107N6G",0.82,0.82,1419.42
"127","MITSUBISHI ELECTRIC","MWH-08MV",1.02,0.87,1532.52
"128","MHI","SRT403HENF-L",1.38,1.39,2404.32
"132","CARRIER","53G150H",1.32,1.35,2331.54
"137","CARRIER","53G225H",1.88,1.8,3129.96
"138","CARRIER","53G100H",0.96,0.96,1661.76
"141","HEC","HSU-09HEO4",1.02,1.16,1983.18
"142","MHI","SRK561HENF-A",2.18,2.18,3773.58
"143","MHI","SRK388HENF-A",1.32,1.33,2300.46
"144","MHI","SRK408HENF-A",1.51,1.54,2660.43
"145","MHI","SRK288HENF-A",1.07,0.91,1603.53
"146","MHI","SRK458HENF-A",1.7,1.84,3160.26
"147","MHI","FDKN208H",1.8,1.82,3146.88
"148","MHI","FDKN308H",3.08,2.83,4942.98
"150","MHI","SRK502Z-L",2.22,2.5,4277.94
"151","MHI","FDKN258H",2.11,2.08,3605.79
"153","MHI","SRK208HENF-A",0.77,0.71,1239.63
"154","HISENSE","KFR-4001GW/BPE",1.53,2.05,3456.51
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,2345.52
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,1609.83
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,4466.76
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,2492.25
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,1985.34
"161","Haier","HSU-12H104",1.35,1.33,2305.77
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,2181.06
"164","HEC","HW-09HA04",1.08,0.98,1714.08
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,4219.71
"167","MIDEA","KFR-61GW/Y",2.56,2.31,4042.86
"168","Teco","LA2300Y",2.76,2.5,4373.52
"169","Haier","HW-09HA04",1.08,0.98,1714.08
"170","MIDEA","KFR-45GWY",1.7,2,3408.9
"171","HEC","HW-24H04",2.9,2.4,4242.9
"172","Haier","HW-12HA04",1.38,1.2,2109.06
"173","HEC","HW-18HA04",2.1,2.1,3635.1
"174","Haier","HW-12HA04",1.38,1.2,2109.06
"175","Haier","HW-24H04",2.9,2.4,4242.9
"179","LG","LWN2262RHG",2.63,2.3,4039.71
"180","LG","LWN2262CHG",2.63,2.3,4039.71
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,2094.9
"185","GREE","KFR-45GW/E",2.05,2.64,4465.41
"186","COOLINE","LHB15BRH",1.82,1.57,2761.92
"187","PANASONIC","CW-A241SR",3.15,2.8,4908.75
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,2158.83
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,5102.91
"195","PANASONIC","CW-A120AR",1.4,1.18,2081.52
"196","PANASONIC","CW-A90FR",1.14,1.07,1864.56
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,3073.5
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,2405.7
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,3930.75
"200","COOLINE","LHB12BTH",1.44,1.17,2073.06
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,1585.83
"202","ACSON","WM20FR/LC20BR",2.1,1.7,3013.5
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,2219.22
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,4857.81
"206","PANASONIC","CW-A90AR",1.03,0.89,1565.37
"208","COOLINE","LHB20BRH",2.2,1.89,3326.46
"209","COOLINE","LHB24BRH",2.75,2.09,3734.61
"211","SANYO","SAP-KC241AHA",2.98,2.95,5111.76
"212","SANYO","SAP-KC181AHA",2.36,2.04,3587.88
"215","SANYO","SAP-KC121AHA",1.35,1.32,2290.23
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,3140.19
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,4094.4
"226","ACSON","WM25FR/LC25BR",2.72,2.51,4381.98
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,5455.8
"228","HYUNDAI","WSH-128BA",1.23,1.24,2144.67
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,3930.75
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,1111.38
"233","PANASONIC","CW-A170ER",1.72,1.35,2402.34
"234","PANASONIC","CW-A240ER",2.52,2,3554.04
"235","LG","LSK180H-1",1.85,2,3435.45
"236","LG","LSJ090H-1",0.93,0.87,1516.59
"237","LG","LSL120H-1",1.32,1.15,2020.74
"238","LG","LWN224RH-1",2.63,2.3,4039.71
"241","LG","LWG092RH-1",0.95,0.82,1442.43
"242","Haier","HSU-12HN04",1.35,1.33,2305.77
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,2685.42
"244","ELECTRA","KCR-25E",1.01,0.93,1623.99
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,1623.99
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,2181.06
"254","HEC","HSU-12H104",1.35,1.33,2305.77
"257","MHI","SRK35GZ-LI",1.24,1.52,2581.56
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,2676.36
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,3717.12
"263","AIRWELL","XLS12RC",1.16,1.21,2085.66
"264","AIRWELL","SX12RC",1.26,1.23,2134.44
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,2838.84
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,2838.84
"268","Teco","LA1200Y",1.4,1.16,2050.44
"269","Teco","LS1820Y",2.01,1.94,3370.53
"270","LG","LSL121N-1",1.3,1.61,2732.04
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,1513.44
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,2487.72
"274","ELECTRA","PRX600RC",2.65,2.62,4540.53
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,4540.53
"278","SPLENDID","CLIMA15HP",1.4,1.35,2345.7
"279","SANYO","SAP-KC91AHA",1.02,1.02,1765.62
"280","ELECTRA","WMF9RC",0.99,0.93,1620.45
"281","ATD","C24HS-1",2.6,2.7,4656
"284","ELECTRA","WMF12RC",1.16,1.21,2085.66
"285","AIRWELL","XLS7RC",0.75,0.7,1220.55
"286","ATD","S12HS-1",1.21,1.27,2187.75
"287","ELECTRA","WMN24RC",2.53,2.52,4363.89
"288","AIRWELL","XLS9RC",0.99,0.93,1620.45
"291","HOTPOINT","HPS-250R",2.6,2.43,4236.42
"292","CARRIER","VF175H",1.81,1.51,2666.91
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,4240.95
"294","HOTPOINT","HPS 150R",1.32,1.42,2440.32
"295","LG","LSK243H-1",2.67,2.66,4606.23
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,3280.44
"297","ADSAKA","KFR-27GW/B",1.12,1.11,1923.18
"298","WEATHERMAKER","S18HS-1",1.85,1.95,3357.75
"299","ATD","S18HS-1",1.85,1.95,3357.75
"301","ELECTRA","WMN18RCA",1.85,1.7,2969.25
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,2373.24
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,4744.71
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,3483.24
"306","ELECTRA","WMN12RCA",1.25,1.33,2288.07
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,2288.07
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,5455.8
"309","WEATHERMAKER","S12HS-1",1.21,1.27,2187.75
"310","ELECTRA","WMN16RCA",1.64,1.64,2838.84
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,2838.84
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,3254.28
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,1637.37
"314","ELECTRA","PRX500RC",2.2,1.99,3481.86
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,3481.86
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,2754.06
"317","ELECTRA","WMN9RCA",1,0.99,1715.46
"318","ELECTRA","WS/CWS026HA",1,0.99,1715.46
"321","SPLENDID","22000HP",2.9,2.9,5019.9
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,2082.12
"326","CARRIER","VF250H-1",2.7,2.4,4207.5
"327","CARRIER","VF225H-1",2.19,1.93,3386.85
"328","CARRIER","VF150H-1",1.49,1.2,2128.53
"329","CARRIER","53G250H",2.37,2.35,4071.39
"331","SPLENDID","18000HP",2.56,2.56,4431.36
"332","SPLENDID","12300HP",1.39,1.39,2406.09
"333","SPLENDID","18000HP",1.39,1.39,2406.09
"334","SPLENDID","23000HP",1.39,1.39,2406.09
"335","SUPRA","SS24F50A",2.35,2.56,4394.19
"336","GREE","KFR-60GW/E",2.5,2.5,4327.5
"337","LG","LV-B2464HL",2.8,2.69,4675.86
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,1407.42
"340","SPLENDID","8.5HP",1,1,1731
"341","ATD","S09X2HS-1",1.58,1.75,2999.16
"342","ATD","S24HS-1",2.55,2.65,4569.45
"343","ELECTRA","WMF7RC",0.75,0.7,1220.55
"344","MIDEA","KFR-32GW/Y",1.28,1.22,2122.44
"345","PANASONIC","CW-A200ER",2.16,1.68,2993.04
"346","LG","LSK182H-1",1.85,2,3435.45
"347","LG","LSK181N-1",2,2.2,3772.8
"348","NEC","RH240",2.63,2.3,4039.71
"351","ACSON","WM15FR/LC15BR",1.3,1.2,2094.9
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,4700.25
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,1592.52
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,2158.83
"361","KIA","KSH-128BA",1.23,1.24,2144.67
"362","LG","LS-K1860HL",2.01,2.01,3479.31
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,1675.92
"365","HYUNDAI","WSH-120BA",1.23,1.24,2144.67
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,3320.76
"367","Haier","HSU-09HE04",1.02,1.16,1983.18
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,3439.77
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,2395.86
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,1789.62
"373","CHUNLAN","KFR-40GW",1.5,1.54,2658.66
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,1923.18
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,2490.09
"376","Teco","LS2220Y",2.05,2.15,3703.95
"378","Teco","LA1800Y",1.8,1.5,2649.6
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,3188.97
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,1857.48
"381","ATD","S18HS-1",1.96,2.1,3610.32
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,3469.08
"386","KELVINATOR","KR08WR",0.75,0.64,1127.31
"387","LG","LWC1262PHG",1.35,1.15,2026.05
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,3108.72
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,3303.06
"395","MIDEA","KFR-53GW/Y",2,1.92,3337.68
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,1869.48
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,4382.37
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,4681.17
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,2931.69
"402","HYUNDAI","WSH-098BA",0.87,0.88,1521.51
"403","HYUNDAI","WSH-098BA",0.87,0.88,1521.51
"406","LG","LWM1861BHG",1.64,1.33,2357.1
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,4466.76
"410","TECOAIR","LS-LT2422YPS",3,3.05,5270.7
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,1609.83
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,1144.23
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,3616.02
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,3088.47
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,2369.7
"426","LG","LWG0760AHG",0.75,0.64,1127.31
"429","LG","LS-L1260HL",1.28,1.15,2013.66
"431","LG","LS-J0962HL",0.93,0.87,1516.59
"434","KELVINATOR","KSR35F",3.28,3.08,5366.88
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,4362.9
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,4613.7
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,3070.56
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,3756.27
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,2229.06
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,1421.19
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,3320.76
"453","LG","LS-K2460HL",2.73,2.69,4663.47
"454","LG","LS-K1862HL",2.01,2.01,3479.31
"455","LG","LWM1560BHG",1.55,1.31,2310.09
"457","KIA","KSH-188BA",1.9,1.88,3257.82
"458","HYUNDAI","WSH-128BA",1.23,1.24,2144.67
"459","KIA","KSH-229BA",2.57,2.54,4402.05
"462","LG","LWC1260AHG",1.33,1.19,2084.67
"465","PANASONIC","CW-A200SR",2.05,1.72,3035.73
"466","PANASONIC","CW-A120FR",1.5,1.27,2239.08
"467","PANASONIC","CW-A170SR",1.6,1.3,2303.4
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,4540.53
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,4540.53
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,2969.25
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,3481.86
"472","EMAILAIR","WS/CWS066H",2.53,2.52,4363.89
"475","ELECTRA","WMN18RCB",1.94,1.89,3280.44
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,3280.44
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,1107.84
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,1649.76
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,1699.92
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,2278.23
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,2726.52
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,3970.29
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,4561.77
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,4399.29
"493","AIRTEMP","HAY324N6G",2.75,2.74,4744.71
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,1144.23
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,4466.76
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,3483.24
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,1111.38
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,2132.67
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,3625.26
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,2040.03
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,2219.22
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,4624.32
"515","CARRIER","RAC-22LH-A",2.7,2.4,4207.5
"516","CARRIER","VF125H",1,0.83,1466.82
"517","ELECTRA","PXD24RC",2.71,2.49,4349.13
"518","ELECTRA","PXD18RC",2.3,2.13,3717.12
"519","ELECTRA","PXD12RC",1.26,1.23,2134.44
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,1712.31
"522","MHI","WR188PENF-S8A",2.06,1.75,3084.12
"523","MHI","SRK25GZ-LI",0.96,1.17,1988.1
"524","Haier","HW-18HA04",2.1,2.1,3635.1
"525","COOLINE","LHB09BTH",1.07,0.85,1510.29
"526","WEATHERMAKER","S24HS-1",2.5,2.65,4560.6
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,1585.83
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,4485.06
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,2203.68
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,1134
"535","NEC","RSH2425",2.67,2.66,4606.23
"536","LG","LSK244H-1",2.67,2.66,4606.23
"539","Haier","HSU-09HG04",1.02,1.16,1983.18
"542","Haier","HSU-12HM04",1.35,1.33,2305.77
"543","LG","LSL120T-1",1.32,1.15,2020.74
"544","WINIA","WSH-120BA",1.23,1.24,2144.67
"545","SANYO","SAP-KC182AH",2.29,1.99,3497.79
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,4598.73
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,8264.73
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,6697.59
"549","COOLINE","Z-D48",5.27,3.95,7071.09
"550","AGEAN","FR125/S",4.9,4.5,7860.3
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,7784.55
"552","LG","LK-1080BH",12,9.8,17353.2
"553","ROWA","RAS-180ACH",1.95,1.98,3422.07
"554","Haier","HDU-42H03/H",5,4.8,8344.2
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,15061.212
"556","APAC","S032IHC9AA",10.324,8.516,15061.212
"557","APAC","S032OVC9AA",10.324,8.516,15061.212
"558","ECLIPSE","EV20 - EP20",5.9,4.9,8658.9
"559","TRANE","TWE030/TWA030",3.159,2.73,4801.563
"560","ROWA","RAS-120ABH",1.15,1.22,2099.43
"562","BENSON","THM-56MSH",5.75,4.9,8632.35
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,7429.5
"564","OAC","OAC06VCU",5.1,4.2,7429.5
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,5783.1
"566","OAC","OAC03VCU",3.7,3.3,5783.1
"567","TEMPERZONE","OPA410",14.5,12.2,21525.3
"568","TEMPERZONE","OPA210",7.25,6,10607.25
"569","PHILLIPS","40H-3",3.915,3.915,6776.865
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,2515.122
"571","PHILLIPS","70H-3",6.7,6.7,11597.7
"572","HYUNDAI","HFH-4401BA",5.2,4.8,8379.6
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,12538.29
"574","MIDEA","KFR-32GW/Y",1.28,1.22,2122.44
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,7176.75
"577","OAC","OAC03 PACKAGED",3.7,3.3,5783.1
"578","OAC","OAC03VCU",3.7,3.3,5783.1
"579","MIDEA","MSC-09HR",0.9,0.95,1635.6
"580","MIDEA","MSB-18HR",1.9,2.05,3522
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,11637
"582","OAC","OAC075VCU",7.8,6.6,11637
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,8641.2
"584","OAC","OAC065VCU",5.8,4.9,8641.2
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,6373.2
"586","OAC","OAC04VCU",4.4,3.6,6373.2
"587","MIDEA","MWH-09HR",0.96,0.76,1350.96
"588","OAC","OAC065 PACKAGED",5.8,4.9,8641.2
"589","OAC","OAC065VCU",5.8,4.9,8641.2
"590","OAC","OAC04 PACKAGED",4.4,3.6,6373.2
"591","OAC","OAC04VCU",4.4,3.6,6373.2
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,6617.1
"593","OAC","OAC05VCU",4.9,3.7,6617.1
"594","OAC","OAC05 PAKAGED",4.9,3.7,6617.1
"595","OAC","OAC05VCU",4.9,3.7,6617.1
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,8758.953
"597","POPE","SAC36 / WM36",3.387,2.417,4355.517
"598","DAIKIN","UATY15K",14.26,12.96,22663.86
"599","PIONEER","SQ12/DC12",5.5,5.6,9675.9
"600","PIONEER","DC12",5.5,5.6,9675.9
"601","POPE","RTP9",3.14,2.747,4824.618
"602","ACCENT AIR","AA60-2",21.38,19.56,34180.5
"603","TEMPERZONE","OPA390",13.9,11.8,20797.5
"604","POPE","SAC44 / DFC44",4.285,3.428,6085.557
"606","POPE","SAC40 / DFC40",3.836,3.094,5487.048
"607","POPE","SAC25 / DFC25",2.613,1.971,3525.435
"608","AIRA","CP*50/DXC14-35",4.271,3.454,6123.483
"609","AIRA","CP*60/DXC14-43",5.103,3.96,7057.071
"611","Teco","LE6016H/LU60K1MAH",6,5.9,10230.6
"612","Teco","LE7019H/LU70K1MAH",7.2,7,12152.4
"613","ACCENT AIR","AA45-2",16.6,14.96,26186.04
"614","UNIAIRE","FC12/ACD12",3.915,3.915,6776.865
"615","UNIAIRE","RT12",3.915,3.915,6776.865
"616","MHI","FDC406",3.95,3.66,6386.79
"617","MHI","FDEN408HES",3.95,3.66,6386.79
"618","MHI","FDR408HES",3.95,3.66,6386.79
"619","MHI","FDT(N)408HES",3.95,3.66,6386.79
"620","MHI","FDUR408HES",3.95,3.66,6386.79
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,5866.392
"623","DAIKIN","UATY08K",6.83,6.13,10734.93
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,3988.95
"625","UNIAIRE","FC16/ACD16",5.565,5.565,9633.015
"626","UNIAIRE","RT16",5.565,5.565,9633.015
