"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"75","TOSHIBA","RAS-10YKH-E / 10YAH-E",1.02,0.95,1710.67
"76","TOSHIBA","RAS-24UKH-E / 24UAH-EA",2.6,2.59,4492.75
"77","TOSHIBA","RAS-18UKH-E / 18UAH-EA",2.04,2,3499.84
"83","FUJITSU GENERAL","AUT25RLC-W/AOT25RZCL",2.8,2.6,4689.8
"84","FUJITSU GENERAL","ABT18RGA-W/AOT18RZAL",2.24,2.12,3783.24
"87","FUJITSU GENERAL","ART25RLA/AOT25RZAL",2.86,2.65,4785.81
"90","FUJITSU GENERAL","AUT18RGA/AOT18RZCL",2.01,2.01,3479.31
"92","MIDEA","KFR-23GW/I1Y",0.88,0.93,1562.53
"93","MIDEA","KFR-53GW/Y",2,1.92,3399.2
"94","MIDEA","KFR-36GWY",1.5,1.65,2714.25
"99","AIRTEMP","HAY318N6G",2.08,2.09,3608.33
"100","AIRTEMP","HAY109N6G",1.07,1.07,1852.17
"101","AIRTEMP","HAE418N6E/HAC418N6G",2.08,1.9,3459.18
"102","AIRTEMP","HAE109N6E/HAC109N6B",0.93,0.93,1609.83
"104","FUJITSU","AST20RGA-W/AOT20RZAL",2.28,1.96,3695.48
"105","MITSUBISHI ELECTRIC","MWH-17KV",2.8,2.6,4689.8
"112","MITSUBISHI ELECTRIC","MSH-24RV/MUH-24RV",2.73,2.69,4694.23
"114","FUJITSU","AST7RSCCW/AOT7RSCC",0.77,0.72,1293.62
"115","GENERAL ELECTRIC","ASIAH18EWI",1.84,1.87,3208.59
"116","MITSUBISHI ELECTRIC","MWH-12KV",1.72,1.56,2851.72
"117","MITSUBISHI ELECTRIC","MSZ-G12SV/MUZ-G12SV",1.36,1.63,2566.11
"119","HOTPOINT","HPS 125R",1.1,1.07,1880.55
"120","FUJITSU GENERAL","AST24RGB-W/AOT24RNAL/AOT24RNCLST24RGB-W/A",2.61,2.7,4588.56
"122","MITSUBISHI ELECTRIC","MSH-12RV/MUH-12RV",1.32,1.4,2347.72
"124","MITSUBISHI ELECTRIC","MSH-09RV/MUH-09RV",0.95,0.97,1660.15
"125","AIRTEMP","HAY107N6G",0.82,0.82,1419.42
"127","MITSUBISHI ELECTRIC","MWH-08MV",1.02,0.87,1647.87
"128","MHI","SRT403HENF-L",1.38,1.39,2396.63
"132","CARRIER","53G150H",1.32,1.35,2308.47
"137","CARRIER","53G225H",1.88,1.8,3191.48
"138","CARRIER","53G100H",0.96,0.96,1661.76
"141","HEC","HSU-09HEO4",1.02,1.16,1875.52
"142","MHI","SRK561HENF-A",2.18,2.18,3773.58
"143","MHI","SRK388HENF-A",1.32,1.33,2292.77
"144","MHI","SRK408HENF-A",1.51,1.54,2637.36
"145","MHI","SRK288HENF-A",1.07,0.91,1726.57
"146","MHI","SRK458HENF-A",1.7,1.84,3052.6
"147","MHI","FDKN208H",1.8,1.82,3131.5
"148","MHI","FDKN308H",3.08,2.83,5135.23
"150","MHI","SRK502Z-L",2.22,2.5,4062.62
"151","MHI","FDKN258H",2.11,2.08,3628.86
"153","MHI","SRK208HENF-A",0.77,0.71,1285.77
"154","HISENSE","KFR-4001GW/BPE",1.53,2.05,3056.63
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,2007.16
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,1609.83
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,4620.56
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,2415.35
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,1962.27
"161","Haier","HSU-12H104",1.35,1.33,2321.15
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,2181.06
"164","HEC","HW-09HA04",1.08,0.98,1790.98
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,4127.43
"167","MIDEA","KFR-61GW/Y",2.56,2.31,4235.11
"168","Teco","LA2300Y",2.76,2.5,4573.46
"169","Haier","HW-09HA04",1.08,0.98,1790.98
"170","MIDEA","KFR-45GWY",1.7,2,3178.2
"171","HEC","HW-24H04",2.9,2.4,4627.4
"172","Haier","HW-12HA04",1.38,1.2,2247.48
"173","HEC","HW-18HA04",2.1,2.1,3635.1
"174","Haier","HW-12HA04",1.38,1.2,2247.48
"175","Haier","HW-24H04",2.9,2.4,4627.4
"179","LG","LWN2262RHG",2.63,2.3,4293.48
"180","LG","LWN2262CHG",2.63,2.3,4293.48
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,2171.8
"185","GREE","KFR-45GW/E",2.05,2.64,4011.7
"186","COOLINE","LHB15BRH",1.82,1.57,2954.17
"187","PANASONIC","CW-A241SR",3.15,2.8,5177.9
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,2212.66
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,5087.53
"195","PANASONIC","CW-A120AR",1.4,1.18,2250.7
"196","PANASONIC","CW-A90FR",1.14,1.07,1918.39
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,3265.75
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,2328.8
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,3861.54
"200","COOLINE","LHB12BTH",1.44,1.17,2280.69
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,1631.97
"202","ACSON","WM20FR/LC20BR",2.1,1.7,3321.1
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,2234.6
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,4980.85
"206","PANASONIC","CW-A90AR",1.03,0.89,1673.03
"208","COOLINE","LHB20BRH",2.2,1.89,3564.85
"209","COOLINE","LHB24BRH",2.75,2.09,4242.15
"211","SANYO","SAP-KC241AHA",2.98,2.95,5134.83
"212","SANYO","SAP-KC181AHA",2.36,2.04,3833.96
"215","SANYO","SAP-KC121AHA",1.35,1.32,2313.3
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,3170.95
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,4209.75
"226","ACSON","WM25FR/LC25BR",2.72,2.51,4543.47
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,5394.28
"228","HYUNDAI","WSH-128BA",1.23,1.24,2136.98
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,3861.54
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,1126.76
"233","PANASONIC","CW-A170ER",1.72,1.35,2686.87
"234","PANASONIC","CW-A240ER",2.52,2,3953.92
"235","LG","LSK180H-1",1.85,2,3320.1
"236","LG","LSJ090H-1",0.93,0.87,1562.73
"237","LG","LSL120H-1",1.32,1.15,2151.47
"238","LG","LWN224RH-1",2.63,2.3,4293.48
"241","LG","LWG092RH-1",0.95,0.82,1542.4
"242","Haier","HSU-12HN04",1.35,1.33,2321.15
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,2470.1
"244","ELECTRA","KCR-25E",1.01,0.93,1685.51
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,1685.51
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,2181.06
"254","HEC","HSU-12H104",1.35,1.33,2321.15
"257","MHI","SRK35GZ-LI",1.24,1.52,2366.24
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,2722.5
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,3847.85
"263","AIRWELL","XLS12RC",1.16,1.21,2047.21
"264","AIRWELL","SX12RC",1.26,1.23,2157.51
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,2838.84
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,2838.84
"268","Teco","LA1200Y",1.4,1.16,2235
"269","Teco","LS1820Y",2.01,1.94,3424.36
"270","LG","LSL121N-1",1.3,1.61,2493.65
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,1621.1
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,2541.55
"274","ELECTRA","PRX600RC",2.65,2.62,4563.6
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,4563.6
"278","SPLENDID","CLIMA15HP",1.4,1.35,2384.15
"279","SANYO","SAP-KC91AHA",1.02,1.02,1765.62
"280","ELECTRA","WMF9RC",0.99,0.93,1666.59
"281","ATD","C24HS-1",2.6,2.7,4579.1
"284","ELECTRA","WMF12RC",1.16,1.21,2047.21
"285","AIRWELL","XLS7RC",0.75,0.7,1259
"286","ATD","S12HS-1",1.21,1.27,2141.61
"287","ELECTRA","WMN24RC",2.53,2.52,4371.58
"288","AIRWELL","XLS9RC",0.99,0.93,1666.59
"291","HOTPOINT","HPS-250R",2.6,2.43,4367.15
"292","CARRIER","VF175H",1.81,1.51,2897.61
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,4240.95
"294","HOTPOINT","HPS 150R",1.32,1.42,2363.42
"295","LG","LSK243H-1",2.67,2.66,4613.92
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,3318.89
"297","ADSAKA","KFR-27GW/B",1.12,1.11,1930.87
"298","WEATHERMAKER","S18HS-1",1.85,1.95,3280.85
"299","ATD","S18HS-1",1.85,1.95,3280.85
"301","ELECTRA","WMN18RCA",1.85,1.7,3084.6
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,2380.93
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,4752.4
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,3575.52
"306","ELECTRA","WMN12RCA",1.25,1.33,2226.55
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,2226.55
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,5394.28
"309","WEATHERMAKER","S12HS-1",1.21,1.27,2141.61
"310","ELECTRA","WMN16RCA",1.64,1.64,2838.84
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,2838.84
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,3254.28
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,1606.61
"314","ELECTRA","PRX500RC",2.2,1.99,3643.35
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,3643.35
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,2761.75
"317","ELECTRA","WMN9RCA",1,0.99,1723.15
"318","ELECTRA","WS/CWS026HA",1,0.99,1723.15
"321","SPLENDID","22000HP",2.9,2.9,5019.9
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,2028.29
"326","CARRIER","VF250H-1",2.7,2.4,4438.2
"327","CARRIER","VF225H-1",2.19,1.93,3586.79
"328","CARRIER","VF150H-1",1.49,1.2,2351.54
"329","CARRIER","53G250H",2.37,2.35,4086.77
"331","SPLENDID","18000HP",2.56,2.56,4431.36
"332","SPLENDID","12300HP",1.39,1.39,2406.09
"333","SPLENDID","18000HP",1.39,1.39,2406.09
"334","SPLENDID","23000HP",1.39,1.39,2406.09
"335","SUPRA","SS24F50A",2.35,2.56,4232.7
"336","GREE","KFR-60GW/E",2.5,2.5,4327.5
"337","LG","LV-B2464HL",2.8,2.69,4760.45
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,1430.49
"340","SPLENDID","8.5HP",1,1,1731
"341","ATD","S09X2HS-1",1.58,1.75,2868.43
"342","ATD","S24HS-1",2.55,2.65,4492.55
"343","ELECTRA","WMF7RC",0.75,0.7,1259
"344","MIDEA","KFR-32GW/Y",1.28,1.22,2168.58
"345","PANASONIC","CW-A200ER",2.16,1.68,3362.16
"346","LG","LSK182H-1",1.85,2,3320.1
"347","LG","LSK181N-1",2,2.2,3619
"348","NEC","RH240",2.63,2.3,4293.48
"351","ACSON","WM15FR/LC15BR",1.3,1.2,2171.8
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,4815.6
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,1592.52
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,2212.66
"361","KIA","KSH-128BA",1.23,1.24,2136.98
"362","LG","LS-K1860HL",2.01,2.01,3479.31
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,1737.44
"365","HYUNDAI","WSH-120BA",1.23,1.24,2136.98
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,3459.18
"367","Haier","HSU-09HE04",1.02,1.16,1875.52
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,3493.6
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,2426.62
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,1743.48
"373","CHUNLAN","KFR-40GW",1.5,1.54,2627.9
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,1930.87
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,2328.6
"376","Teco","LS2220Y",2.05,2.15,3627.05
"378","Teco","LA1800Y",1.8,1.5,2880.3
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,3281.25
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,1880.55
"381","ATD","S18HS-1",1.96,2.1,3502.66
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,3499.84
"386","KELVINATOR","KR08WR",0.75,0.64,1211.9
"387","LG","LWC1262PHG",1.35,1.15,2179.85
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,3077.96
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,3364.58
"395","MIDEA","KFR-53GW/Y",2,1.92,3399.2
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,1869.48
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,4620.76
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,4788.83
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,2808.65
"402","HYUNDAI","WSH-098BA",0.87,0.88,1513.82
"403","HYUNDAI","WSH-098BA",0.87,0.88,1513.82
"406","LG","LWM1861BHG",1.64,1.33,2595.49
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,4620.56
"410","TECOAIR","LS-LT2422YPS",3,3.05,5232.25
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,1609.83
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,1151.92
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,3608.33
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,2819.32
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,2362.01
"426","LG","LWG0760AHG",0.75,0.64,1211.9
"429","LG","LS-L1260HL",1.28,1.15,2113.63
"431","LG","LS-J0962HL",0.93,0.87,1562.73
"434","KELVINATOR","KSR35F",3.28,3.08,5520.68
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,4516.7
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,4729.05
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,3024.42
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,3756.27
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,2136.78
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,1428.88
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,3459.18
"453","LG","LS-K2460HL",2.73,2.69,4694.23
"454","LG","LS-K1862HL",2.01,2.01,3479.31
"455","LG","LWM1560BHG",1.55,1.31,2494.65
"457","KIA","KSH-188BA",1.9,1.88,3273.2
"458","HYUNDAI","WSH-128BA",1.23,1.24,2136.98
"459","KIA","KSH-229BA",2.57,2.54,4425.12
"462","LG","LWC1260AHG",1.33,1.19,2192.33
"465","PANASONIC","CW-A200SR",2.05,1.72,3289.5
"466","PANASONIC","CW-A120FR",1.5,1.27,2415.95
"467","PANASONIC","CW-A170SR",1.6,1.3,2534.1
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,4563.6
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,4563.6
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,3084.6
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,3643.35
"472","EMAILAIR","WS/CWS066H",2.53,2.52,4371.58
"475","ELECTRA","WMN18RCB",1.94,1.89,3318.89
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,3318.89
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,1107.84
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,1672.83
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,1715.3
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,2324.37
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,2764.97
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,3847.25
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,4677.12
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,4560.78
"493","AIRTEMP","HAY324N6G",2.75,2.74,4752.4
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,1151.92
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,4620.56
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,3575.52
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,1126.76
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,2148.05
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,3732.92
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,1878.54
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,2234.6
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,4785.81
"515","CARRIER","RAC-22LH-A",2.7,2.4,4438.2
"516","CARRIER","VF125H",1,0.83,1597.55
"517","ELECTRA","PXD24RC",2.71,2.49,4518.31
"518","ELECTRA","PXD18RC",2.3,2.13,3847.85
"519","ELECTRA","PXD12RC",1.26,1.23,2157.51
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,1781.52
"522","MHI","WR188PENF-S8A",2.06,1.75,3322.51
"523","MHI","SRK25GZ-LI",0.96,1.17,1826.61
"524","Haier","HW-18HA04",2.1,2.1,3635.1
"525","COOLINE","LHB09BTH",1.07,0.85,1679.47
"526","WEATHERMAKER","S24HS-1",2.5,2.65,4445.25
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,1631.97
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,4492.75
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,2226.75
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,1172.45
"535","NEC","RSH2425",2.67,2.66,4613.92
"536","LG","LSK244H-1",2.67,2.66,4613.92
"539","Haier","HSU-09HG04",1.02,1.16,1875.52
"542","Haier","HSU-12HM04",1.35,1.33,2321.15
"543","LG","LSL120T-1",1.32,1.15,2151.47
"544","WINIA","WSH-120BA",1.23,1.24,2136.98
"545","SANYO","SAP-KC182AH",2.29,1.99,3728.49
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,5175.48
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,8449.29
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,6766.8
"549","COOLINE","Z-D48",5.27,3.95,8086.17
"550","AGEAN","FR125/S",4.9,4.5,8167.9
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,8515.1
"552","LG","LK-1080BH",12,9.8,19045
"553","ROWA","RAS-180ACH",1.95,1.98,3399
"554","Haier","HDU-42H03/H",5,4.8,8498
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,16451.564
"556","APAC","S032IHC9AA",10.324,8.516,16451.564
"557","APAC","S032OVC9AA",10.324,8.516,16451.564
"558","ECLIPSE","EV20 - EP20",5.9,4.9,9427.9
"559","TRANE","TWE030/TWA030",3.159,2.73,5131.464
"560","ROWA","RAS-120ABH",1.15,1.22,2045.6
"562","BENSON","THM-56MSH",5.75,4.9,9286
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,8121.6
"564","OAC","OAC06VCU",5.1,4.2,8121.6
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,6090.7
"566","OAC","OAC03VCU",3.7,3.3,6090.7
"567","TEMPERZONE","OPA410",14.5,12.2,23294
"568","TEMPERZONE","OPA210",7.25,6,11568.5
"569","PHILLIPS","40H-3",3.915,3.915,6776.865
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,3876.252
"571","PHILLIPS","70H-3",6.7,6.7,11597.7
"572","HYUNDAI","HFH-4401BA",5.2,4.8,8687.2
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,13691.79
"574","MIDEA","KFR-32GW/Y",1.28,1.22,2168.58
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,7522.8
"577","OAC","OAC03 PACKAGED",3.7,3.3,6090.7
"578","OAC","OAC03VCU",3.7,3.3,6090.7
"579","MIDEA","MSC-09HR",0.9,0.95,1597.15
"580","MIDEA","MSB-18HR",1.9,2.05,3406.65
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,12559.8
"582","OAC","OAC075VCU",7.8,6.6,12559.8
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,9333.3
"584","OAC","OAC065VCU",5.8,4.9,9333.3
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,6988.4
"586","OAC","OAC04VCU",4.4,3.6,6988.4
"587","MIDEA","MWH-09HR",0.96,0.76,1504.76
"588","OAC","OAC065 PACKAGED",5.8,4.9,9333.3
"589","OAC","OAC065VCU",5.8,4.9,9333.3
"590","OAC","OAC04 PACKAGED",4.4,3.6,6988.4
"591","OAC","OAC04VCU",4.4,3.6,6988.4
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,7539.9
"593","OAC","OAC05VCU",4.9,3.7,7539.9
"594","OAC","OAC05 PAKAGED",4.9,3.7,7539.9
"595","OAC","OAC05VCU",4.9,3.7,7539.9
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,9323.399
"597","POPE","SAC36 / WM36",3.387,2.417,5101.447
"598","DAIKIN","UATY15K",14.26,12.96,23663.56
"599","PIONEER","SQ12/DC12",5.5,5.6,9599
"600","PIONEER","DC12",5.5,5.6,9599
"601","POPE","RTP9",3.14,2.747,5126.835
"602","ACCENT AIR","AA60-2",21.38,19.56,35580.08
"603","TEMPERZONE","OPA390",13.9,11.8,22412.4
"604","POPE","SAC44 / DFC44",4.285,3.428,6744.59
"606","POPE","SAC40 / DFC40",3.836,3.094,6057.646
"607","POPE","SAC25 / DFC25",2.613,1.971,4019.133
"608","AIRA","CP*50/DXC14-35",4.271,3.454,6751.756
"609","AIRA","CP*60/DXC14-43",5.103,3.96,7936.038
"611","Teco","LE6016H/LU60K1MAH",6,5.9,10307.5
"612","Teco","LE7019H/LU70K1MAH",7.2,7,12306.2
"613","ACCENT AIR","AA45-2",16.6,14.96,27447.2
"614","UNIAIRE","FC12/ACD12",3.915,3.915,6776.865
"615","UNIAIRE","RT12",3.915,3.915,6776.865
"616","MHI","FDC406",3.95,3.66,6609.8
"617","MHI","FDEN408HES",3.95,3.66,6609.8
"618","MHI","FDR408HES",3.95,3.66,6609.8
"619","MHI","FDT(N)408HES",3.95,3.66,6609.8
"620","MHI","FDUR408HES",3.95,3.66,6609.8
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,6453.139
"623","DAIKIN","UATY08K",6.83,6.13,11273.23
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,4473.42
"625","UNIAIRE","FC16/ACD16",5.565,5.565,9633.015
"626","UNIAIRE","RT16",5.565,5.565,9633.015
