"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,3878.84
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,3460.53
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,10130.56
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,5093.05
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,4188.43
"161","Haier","HSU-12H104",1.35,1.33,5009.41
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,4688.46
"164","HEC","HW-09HA04",1.08,0.98,3948.98
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,8753.57
"167","MIDEA","KFR-61GW/Y",2.56,2.31,9351.51
"168","Teco","LA2300Y",2.76,2.5,10088.74
"169","Haier","HW-09HA04",1.08,0.98,3948.98
"170","MIDEA","KFR-45GWY",1.7,2,6534.8
"171","HEC","HW-24H04",2.9,2.4,10442.4
"172","Haier","HW-12HA04",1.38,1.2,5009.52
"173","HEC","HW-18HA04",2.1,2.1,7814.1
"174","Haier","HW-12HA04",1.38,1.2,5009.52
"175","Haier","HW-24H04",2.9,2.4,10442.4
"179","LG","LWN2262RHG",2.63,2.3,9556.22
"180","LG","LWN2262CHG",2.63,2.3,9556.22
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,4767.6
"185","GREE","KFR-45GW/E",2.05,2.64,8039.28
"186","COOLINE","LHB15BRH",1.82,1.57,6597.97
"187","PANASONIC","CW-A241SR",3.15,2.8,11477.2
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,4825.72
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,10916.47
"195","PANASONIC","CW-A120AR",1.4,1.18,5056.06
"196","PANASONIC","CW-A90FR",1.14,1.07,4193.15
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,7267.75
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,4907
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,8211.72
"200","COOLINE","LHB12BTH",1.44,1.17,5170.05
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,3567.55
"202","ACSON","WM20FR/LC20BR",2.1,1.7,7535.3
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,4823.36
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,10865.43
"206","PANASONIC","CW-A90AR",1.03,0.89,3735.05
"208","COOLINE","LHB20BRH",2.2,1.89,7970.13
"209","COOLINE","LHB24BRH",2.75,2.09,9772.73
"211","SANYO","SAP-KC241AHA",2.98,2.95,11067.67
"212","SANYO","SAP-KC181AHA",2.36,2.04,8558.52
"215","SANYO","SAP-KC121AHA",1.35,1.32,5002.44
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,6855.97
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,9197.95
"226","ACSON","WM25FR/LC25BR",2.72,2.51,9974.75
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,11516.44
"228","HYUNDAI","WSH-128BA",1.23,1.24,4583.8
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,8211.72
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,2441.92
"233","PANASONIC","CW-A170ER",1.72,1.35,6142.23
"234","PANASONIC","CW-A240ER",2.52,2,9014.48
"235","LG","LSK180H-1",1.85,2,6988.4
"236","LG","LSJ090H-1",0.93,0.87,3418.71
"237","LG","LSL120H-1",1.32,1.15,4793.23
"238","LG","LWN224RH-1",2.63,2.3,9556.22
"241","LG","LWG092RH-1",0.95,0.82,3444.34
"242","Haier","HSU-12HN04",1.35,1.33,5009.41
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,5032.46
"244","ELECTRA","KCR-25E",1.01,0.93,3702.45
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,3702.45
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,4688.46
"254","HEC","HSU-12H104",1.35,1.33,5009.41
"257","MHI","SRK35GZ-LI",1.24,1.52,4809.2
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,5911.78
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,8439.81
"263","AIRWELL","XLS12RC",1.16,1.21,4351.21
"264","AIRWELL","SX12RC",1.26,1.23,4667.55
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,6102.44
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,6102.44
"268","Teco","LA1200Y",1.4,1.16,5042.12
"269","Teco","LS1820Y",2.01,1.94,7430.42
"270","LG","LSL121N-1",1.3,1.61,5053.37
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,3623.42
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,5532.71
"274","ELECTRA","PRX600RC",2.65,2.62,9839.74
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,9839.74
"278","SPLENDID","CLIMA15HP",1.4,1.35,5174.55
"279","SANYO","SAP-KC91AHA",1.02,1.02,3795.42
"280","ELECTRA","WMF9RC",0.99,0.93,3641.97
"281","ATD","C24HS-1",2.6,2.7,9744.3
"284","ELECTRA","WMF12RC",1.16,1.21,4351.21
"285","AIRWELL","XLS7RC",0.75,0.7,2755.9
"286","ATD","S12HS-1",1.21,1.27,4544.23
"287","ELECTRA","WMN24RC",2.53,2.52,9407.16
"288","AIRWELL","XLS9RC",0.99,0.93,3641.97
"291","HOTPOINT","HPS-250R",2.6,2.43,9556.11
"292","CARRIER","VF175H",1.81,1.51,6525.91
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,9116.45
"294","HOTPOINT","HPS 150R",1.32,1.42,4981.42
"295","LG","LSK243H-1",2.67,2.66,9928.1
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,7183.89
"297","ADSAKA","KFR-27GW/B",1.12,1.11,4160.55
"298","WEATHERMAKER","S18HS-1",1.85,1.95,6953.55
"299","ATD","S18HS-1",1.85,1.95,6953.55
"301","ELECTRA","WMN18RCA",1.85,1.7,6779.3
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,5128.01
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,10225.78
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,7804.88
"306","ELECTRA","WMN12RCA",1.25,1.33,4707.01
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,4707.01
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,11516.44
"309","WEATHERMAKER","S12HS-1",1.21,1.27,4544.23
"310","ELECTRA","WMN16RCA",1.64,1.64,6102.44
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,6102.44
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,6995.48
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,3413.99
"314","ELECTRA","PRX500RC",2.2,1.99,8039.83
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,8039.83
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,5946.63
"317","ELECTRA","WMN9RCA",1,0.99,3714.03
"318","ELECTRA","WS/CWS026HA",1,0.99,3714.03
"321","SPLENDID","22000HP",2.9,2.9,10790.9
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,4290.73
"326","CARRIER","VF250H-1",2.7,2.4,9837.6
"327","CARRIER","VF225H-1",2.19,1.93,7967.77
"328","CARRIER","VF150H-1",1.49,1.2,5342.16
"329","CARRIER","53G250H",2.37,2.35,8804.83
"331","SPLENDID","18000HP",2.56,2.56,9525.76
"332","SPLENDID","12300HP",1.39,1.39,5172.19
"333","SPLENDID","18000HP",1.39,1.39,5172.19
"334","SPLENDID","23000HP",1.39,1.39,5172.19
"335","SUPRA","SS24F50A",2.35,2.56,8890.72
"336","GREE","KFR-60GW/E",2.5,2.5,9302.5
"337","LG","LV-B2464HL",2.8,2.69,10342.13
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,3104.73
"340","SPLENDID","8.5HP",1,1,3721
"341","ATD","S09X2HS-1",1.58,1.75,5997.67
"342","ATD","S24HS-1",2.55,2.65,9558.25
"343","ELECTRA","WMF7RC",0.75,0.7,2755.9
"344","MIDEA","KFR-32GW/Y",1.28,1.22,4721.06
"345","PANASONIC","CW-A200ER",2.16,1.68,7702.8
"346","LG","LSK182H-1",1.85,2,6988.4
"347","LG","LSK181N-1",2,2.2,7581.4
"348","NEC","RH240",2.63,2.3,9556.22
"351","ACSON","WM15FR/LC15BR",1.3,1.2,4767.6
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,10500.3
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,3423.32
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,4825.72
"361","KIA","KSH-128BA",1.23,1.24,4583.8
"362","LG","LS-K1860HL",2.01,2.01,7479.21
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,3814.08
"365","HYUNDAI","WSH-120BA",1.23,1.24,4583.8
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,7614.22
"367","Haier","HSU-09HE04",1.02,1.16,3893
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,7579.26
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,5255.94
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,3688.4
"373","CHUNLAN","KFR-40GW",1.5,1.54,5609.38
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,4160.55
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,4797.62
"376","Teco","LS2220Y",2.05,2.15,7697.75
"378","Teco","LA1800Y",1.8,1.5,6488.7
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,7172.31
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,4072.19
"381","ATD","S18HS-1",1.96,2.1,7390.74
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,7562.96
"386","KELVINATOR","KR08WR",0.75,0.64,2714.08
"387","LG","LWC1262PHG",1.35,1.15,4883.95
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,6576.84
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,7311.82
"395","MIDEA","KFR-53GW/Y",2,1.92,7386.24
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,4018.68
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,10239.94
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,10432.85
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,5879.07
"402","HYUNDAI","WSH-098BA",0.87,0.88,3244.24
"403","HYUNDAI","WSH-098BA",0.87,0.88,3244.24
"406","LG","LWM1861BHG",1.64,1.33,5886.37
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,10130.56
"410","TECOAIR","LS-LT2422YPS",3,3.05,11197.85
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,3460.53
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,2486.1
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,7746.65
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,5713.82
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,5067.53
"426","LG","LWG0760AHG",0.75,0.64,2714.08
"429","LG","LS-L1260HL",1.28,1.15,4672.27
"431","LG","LS-J0962HL",0.93,0.87,3418.71
"434","KELVINATOR","KSR35F",3.28,3.08,12065.48
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,9907.3
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,10314.25
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,6441.94
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,8074.57
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,4474.42
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,3081.46
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,7614.22
"453","LG","LS-K2460HL",2.73,2.69,10130.45
"454","LG","LS-K1862HL",2.01,2.01,7479.21
"455","LG","LWM1560BHG",1.55,1.31,5600.27
"457","KIA","KSH-188BA",1.9,1.88,7055.96
"458","HYUNDAI","WSH-128BA",1.23,1.24,4583.8
"459","KIA","KSH-229BA",2.57,2.54,9542.06
"462","LG","LWC1260AHG",1.33,1.19,4851.35
"465","PANASONIC","CW-A200SR",2.05,1.72,7398.04
"466","PANASONIC","CW-A120FR",1.5,1.27,5421.19
"467","PANASONIC","CW-A170SR",1.6,1.3,5744.5
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,9839.74
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,9839.74
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,6779.3
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,8039.83
"472","EMAILAIR","WS/CWS066H",2.53,2.52,9407.16
"475","ELECTRA","WMN18RCB",1.94,1.89,7183.89
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,7183.89
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,2381.44
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,3625.67
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,3707.06
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,5055.95
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,5993.17
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,8111.67
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,10202.62
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,10011.96
"493","AIRTEMP","HAY324N6G",2.75,2.74,10225.78
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,2486.1
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,10130.56
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,7804.88
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,2441.92
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,4637.31
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,8163.04
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,3830.16
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,4823.36
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,10495.69
"515","CARRIER","RAC-22LH-A",2.7,2.4,9837.6
"516","CARRIER","VF125H",1,0.83,3602.51
"517","ELECTRA","PXD24RC",2.71,2.49,9930.57
"518","ELECTRA","PXD18RC",2.3,2.13,8439.81
"519","ELECTRA","PXD12RC",1.26,1.23,4667.55
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,3918.74
"522","MHI","WR188PENF-S8A",2.06,1.75,7449.19
"523","MHI","SRK25GZ-LI",0.96,1.17,3718.53
"524","Haier","HW-18HA04",2.1,2.1,7814.1
"525","COOLINE","LHB09BTH",1.07,0.85,3828.13
"526","WEATHERMAKER","S24HS-1",2.5,2.65,9407.05
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,3567.55
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,9667.63
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,4816.39
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,2569.85
"535","NEC","RSH2425",2.67,2.66,9928.1
"536","LG","LSK244H-1",2.67,2.66,9928.1
"539","Haier","HSU-09HG04",1.02,1.16,3893
"542","Haier","HSU-12HM04",1.35,1.33,5009.41
"543","LG","LSL120T-1",1.32,1.15,4793.23
"544","WINIA","WSH-120BA",1.23,1.24,4583.8
"545","SANYO","SAP-KC182AH",2.29,1.99,8311.99
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,11868.18
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,18400.51
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,14635.22
"549","COOLINE","Z-D48",5.27,3.95,18689.63
"550","AGEAN","FR125/S",4.9,4.5,17954.1
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,19245.2
"552","LG","LK-1080BH",12,9.8,43118.6
"553","ROWA","RAS-180ACH",1.95,1.98,7276.86
"554","Haier","HDU-42H03/H",5,4.8,18465.6
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,37155.428
"556","APAC","S032IHC9AA",10.324,8.516,37155.428
"557","APAC","S032OVC9AA",10.324,8.516,37155.428
"558","ECLIPSE","EV20 - EP20",5.9,4.9,21256.9
"559","TRANE","TWE030/TWA030",3.159,2.73,11455.626
"560","ROWA","RAS-120ABH",1.15,1.22,4327.94
"562","BENSON","THM-56MSH",5.75,4.9,20803.3
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,18349.8
"564","OAC","OAC06VCU",5.1,4.2,18349.8
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,13488.9
"566","OAC","OAC03VCU",3.7,3.3,13488.9
"567","TEMPERZONE","OPA410",14.5,12.2,52351.4
"568","TEMPERZONE","OPA210",7.25,6,26106
"569","PHILLIPS","40H-3",3.915,3.915,14567.715
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,10085.592
"571","PHILLIPS","70H-3",6.7,6.7,24930.7
"572","HYUNDAI","HFH-4401BA",5.2,4.8,19070.4
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,30917.89
"574","MIDEA","KFR-32GW/Y",1.28,1.22,4721.06
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,16616.9
"577","OAC","OAC03 PACKAGED",3.7,3.3,13488.9
"578","OAC","OAC03VCU",3.7,3.3,13488.9
"579","MIDEA","MSC-09HR",0.9,0.95,3383.75
"580","MIDEA","MSB-18HR",1.9,2.05,7174.45
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,28187.4
"582","OAC","OAC075VCU",7.8,6.6,28187.4
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,20954.5
"584","OAC","OAC065VCU",5.8,4.9,20954.5
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,15814.8
"586","OAC","OAC04VCU",4.4,3.6,15814.8
"587","MIDEA","MWH-09HR",0.96,0.76,3432.76
"588","OAC","OAC065 PACKAGED",5.8,4.9,20954.5
"589","OAC","OAC065VCU",5.8,4.9,20954.5
"590","OAC","OAC04 PACKAGED",4.4,3.6,15814.8
"591","OAC","OAC04VCU",4.4,3.6,15814.8
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,17396.5
"593","OAC","OAC05VCU",4.9,3.7,17396.5
"594","OAC","OAC05 PAKAGED",4.9,3.7,17396.5
"595","OAC","OAC05VCU",4.9,3.7,17396.5
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,20768.801
"597","POPE","SAC36 / WM36",3.387,2.417,11926.937
"598","DAIKIN","UATY15K",14.26,12.96,52155.36
"599","PIONEER","SQ12/DC12",5.5,5.6,20535.2
"600","PIONEER","DC12",5.5,5.6,20535.2
"601","POPE","RTP9",3.14,2.747,11410.019
"602","ACCENT AIR","AA60-2",21.38,19.56,78286.44
"603","TEMPERZONE","OPA390",13.9,11.8,50258.2
"604","POPE","SAC44 / DFC44",4.285,3.428,15347.156
"606","POPE","SAC40 / DFC40",3.836,3.094,13756.582
"607","POPE","SAC25 / DFC25",2.613,1.971,9275.499
"608","AIRA","CP*50/DXC14-35",4.271,3.454,15322.942
"609","AIRA","CP*60/DXC14-43",5.103,3.96,18191.592
"611","Teco","LE6016H/LU60K1MAH",6,5.9,22256.3
"612","Teco","LE7019H/LU70K1MAH",7.2,7,26651.8
"613","ACCENT AIR","AA45-2",16.6,14.96,60625.52
"614","UNIAIRE","FC12/ACD12",3.915,3.915,14567.715
"615","UNIAIRE","RT12",3.915,3.915,14567.715
"616","MHI","FDC406",3.95,3.66,14495.82
"617","MHI","FDEN408HES",3.95,3.66,14495.82
"618","MHI","FDR408HES",3.95,3.66,14495.82
"619","MHI","FDT(N)408HES",3.95,3.66,14495.82
"620","MHI","FDUR408HES",3.95,3.66,14495.82
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,14627.543
"623","DAIKIN","UATY08K",6.83,6.13,24926.53
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,10240.16
"625","UNIAIRE","FC16/ACD16",5.565,5.565,20707.365
"626","UNIAIRE","RT16",5.565,5.565,20707.365
