"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"77","TOSHIBA","RAS-18UKH-E / 18UAH-EA",2.04,2,3817.16
"83","FUJITSU GENERAL","AUT25RLC-W/AOT25RZCL",2.8,2.6,5040.6
"84","FUJITSU GENERAL","ABT18RGA-W/AOT18RZAL",2.24,2.12,4087.24
"87","FUJITSU GENERAL","ART25RLA/AOT25RZAL",2.86,2.65,5140.79
"90","FUJITSU GENERAL","AUT18RGA/AOT18RZCL",2.01,2.01,3814.98
"92","MIDEA","KFR-23GW/I1Y",0.88,0.93,1738.69
"93","MIDEA","KFR-53GW/Y",2,1.92,3686.48
"94","MIDEA","KFR-36GWY",1.5,1.65,3052.35
"99","AIRTEMP","HAY318N6G",2.08,2.09,3961.53
"100","AIRTEMP","HAY109N6G",1.07,1.07,2030.86
"101","AIRTEMP","HAE418N6E/HAC418N6G",2.08,1.9,3701.42
"102","AIRTEMP","HAE109N6E/HAC109N6B",0.93,0.93,1765.14
"104","FUJITSU","AST20RGA-W/AOT20RZAL",2.28,1.96,3889.36
"105","MITSUBISHI ELECTRIC","MWH-17KV",2.8,2.6,5040.6
"112","MITSUBISHI ELECTRIC","MSH-24RV/MUH-24RV",2.73,2.69,5126.78
"114","FUJITSU","AST7RSCCW/AOT7RSCC",0.77,0.72,1393.01
"115","GENERAL ELECTRIC","ASIAH18EWI",1.84,1.87,3533.39
"116","MITSUBISHI ELECTRIC","MWH-12KV",1.72,1.56,3045.52
"117","MITSUBISHI ELECTRIC","MSZ-G12SV/MUZ-G12SV",1.36,1.63,2950.91
"119","HOTPOINT","HPS 125R",1.1,1.07,2046.73
"120","FUJITSU GENERAL","AST24RGB-W/AOT24RNAL/AOT24RNCLST24RGB-W/A",2.61,2.7,5076.99
"122","MITSUBISHI ELECTRIC","MSH-12RV/MUH-12RV",1.32,1.4,2614.88
"124","MITSUBISHI ELECTRIC","MSH-09RV/MUH-09RV",0.95,0.97,1830.48
"125","AIRTEMP","HAY107N6G",0.82,0.82,1556.36
"127","MITSUBISHI ELECTRIC","MWH-08MV",1.02,0.87,1730.61
"128","MHI","SRT403HENF-L",1.38,1.39,2632.93
"132","CARRIER","53G150H",1.32,1.35,2546.43
"137","CARRIER","53G225H",1.88,1.8,3458.72
"138","CARRIER","53G100H",0.96,0.96,1822.08
"141","HEC","HSU-09HEO4",1.02,1.16,2127.62
"142","MHI","SRK561HENF-A",2.18,2.18,4137.64
"143","MHI","SRK388HENF-A",1.32,1.33,2519.05
"144","MHI","SRK408HENF-A",1.51,1.54,2907.05
"145","MHI","SRK288HENF-A",1.07,0.91,1811.82
"146","MHI","SRK458HENF-A",1.7,1.84,3418.26
"147","MHI","FDKN208H",1.8,1.82,3443.78
"148","MHI","FDKN308H",3.08,2.83,5503.59
"150","MHI","SRK502Z-L",2.22,2.5,4596.88
"151","MHI","FDKN258H",2.11,2.08,3963.71
"153","MHI","SRK208HENF-A",0.77,0.71,1379.32
"154","HISENSE","KFR-4001GW/BPE",1.53,2.05,3615.82
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,2424.44
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,1765.14
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,4964.68
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,2699.2
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,2166.83
"161","Haier","HSU-12H104",1.35,1.33,2534.92
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,2391.48
"164","HEC","HW-09HA04",1.08,0.98,1912.94
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,4586.62
"167","MIDEA","KFR-61GW/Y",2.56,2.31,4516.63
"168","Teco","LA2300Y",2.76,2.5,4882.54
"169","Haier","HW-09HA04",1.08,0.98,1912.94
"170","MIDEA","KFR-45GWY",1.7,2,3637.3
"171","HEC","HW-24H04",2.9,2.4,4819.7
"172","Haier","HW-12HA04",1.38,1.2,2372.82
"173","HEC","HW-18HA04",2.1,2.1,3985.8
"174","Haier","HW-12HA04",1.38,1.2,2372.82
"175","Haier","HW-24H04",2.9,2.4,4819.7
"179","LG","LWN2262RHG",2.63,2.3,4539.97
"180","LG","LWN2262CHG",2.63,2.3,4539.97
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,2330.5
"185","GREE","KFR-45GW/E",2.05,2.64,4698.61
"186","COOLINE","LHB15BRH",1.82,1.57,3112.11
"187","PANASONIC","CW-A241SR",3.15,2.8,5499.55
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,2390.55
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,5588.52
"195","PANASONIC","CW-A120AR",1.4,1.18,2356.02
"196","PANASONIC","CW-A90FR",1.14,1.07,2067.89
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,3453.75
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,2604.3
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,4279.83
"200","COOLINE","LHB12BTH",1.44,1.17,2363.49
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,1758.92
"202","ACSON","WM20FR/LC20BR",2.1,1.7,3438.2
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,2440.02
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,5380.06
"206","PANASONIC","CW-A90AR",1.03,0.89,1763.28
"208","COOLINE","LHB20BRH",2.2,1.89,3751.21
"209","COOLINE","LHB24BRH",2.75,2.09,4315.96
"211","SANYO","SAP-KC241AHA",2.98,2.95,5614.97
"212","SANYO","SAP-KC181AHA",2.36,2.04,4041.2
"215","SANYO","SAP-KC121AHA",1.35,1.32,2521.23
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,3456.54
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,4539.65
"226","ACSON","WM25FR/LC25BR",2.72,2.51,4875.07
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,5955.36
"228","HYUNDAI","WSH-128BA",1.23,1.24,2348.23
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,4279.83
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,1225.3
"233","PANASONIC","CW-A170ER",1.72,1.35,2758.03
"234","PANASONIC","CW-A240ER",2.52,2,4071.08
"235","LG","LSK180H-1",1.85,2,3716.65
"236","LG","LSJ090H-1",0.93,0.87,1683
"237","LG","LSL120H-1",1.32,1.15,2272.63
"238","LG","LWN224RH-1",2.63,2.3,4539.97
"241","LG","LWG092RH-1",0.95,0.82,1625.13
"242","Haier","HSU-12HN04",1.35,1.33,2534.92
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,2850.72
"244","ELECTRA","KCR-25E",1.01,0.93,1807.46
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,1807.46
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,2391.48
"254","HEC","HSU-12H104",1.35,1.33,2534.92
"257","MHI","SRK35GZ-LI",1.24,1.52,2736.84
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,2954.66
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,4132.67
"263","AIRWELL","XLS12RC",1.16,1.21,2270.13
"264","AIRWELL","SX12RC",1.26,1.23,2350.41
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,3112.72
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,3112.72
"268","Teco","LA1200Y",1.4,1.16,2328.64
"269","Teco","LS1820Y",2.01,1.94,3719.15
"270","LG","LSL121N-1",1.3,1.61,2891.79
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,1706.34
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,2751.17
"274","ELECTRA","PRX600RC",2.65,2.62,4988.63
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,4988.63
"278","SPLENDID","CLIMA15HP",1.4,1.35,2588.75
"279","SANYO","SAP-KC91AHA",1.02,1.02,1935.96
"280","ELECTRA","WMF9RC",0.99,0.93,1796.88
"281","ATD","C24HS-1",2.6,2.7,5071.7
"284","ELECTRA","WMF12RC",1.16,1.21,2270.13
"285","AIRWELL","XLS7RC",0.75,0.7,1355.05
"286","ATD","S12HS-1",1.21,1.27,2378.72
"287","ELECTRA","WMN24RC",2.53,2.52,4788.25
"288","AIRWELL","XLS9RC",0.99,0.93,1796.88
"291","HOTPOINT","HPS-250R",2.6,2.43,4702.07
"292","CARRIER","VF175H",1.81,1.51,3024.68
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,4650.1
"294","HOTPOINT","HPS 150R",1.32,1.42,2642.26
"295","LG","LSK243H-1",2.67,2.66,5053.97
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,3613.67
"297","ADSAKA","KFR-27GW/B",1.12,1.11,2112.07
"298","WEATHERMAKER","S18HS-1",1.85,1.95,3648.2
"299","ATD","S18HS-1",1.85,1.95,3648.2
"301","ELECTRA","WMN18RCA",1.85,1.7,3305.95
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,2605.55
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,5205.81
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,3859.48
"306","ELECTRA","WMN12RCA",1.25,1.33,2482.02
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,2482.02
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,5955.36
"309","WEATHERMAKER","S12HS-1",1.21,1.27,2378.72
"310","ELECTRA","WMN16RCA",1.64,1.64,3112.72
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,3112.72
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,3568.24
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,1781.94
"314","ELECTRA","PRX500RC",2.2,1.99,3888.11
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,3888.11
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,3023.11
"317","ELECTRA","WMN9RCA",1,0.99,1884.31
"318","ELECTRA","WS/CWS026HA",1,0.99,1884.31
"321","SPLENDID","22000HP",2.9,2.9,5504.2
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,2259.55
"326","CARRIER","VF250H-1",2.7,2.4,4713.9
"327","CARRIER","VF225H-1",2.19,1.93,3800.68
"328","CARRIER","VF150H-1",1.49,1.2,2431.01
"329","CARRIER","53G250H",2.37,2.35,4470.88
"331","SPLENDID","18000HP",2.56,2.56,4858.88
"332","SPLENDID","12300HP",1.39,1.39,2638.22
"333","SPLENDID","18000HP",1.39,1.39,2638.22
"334","SPLENDID","23000HP",1.39,1.39,2638.22
"335","SUPRA","SS24F50A",2.35,2.56,4747.79
"336","GREE","KFR-60GW/E",2.5,2.5,4745
"337","LG","LV-B2464HL",2.8,2.69,5163.81
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,1553.25
"340","SPLENDID","8.5HP",1,1,1898
"341","ATD","S09X2HS-1",1.58,1.75,3231.57
"342","ATD","S24HS-1",2.55,2.65,4976.8
"343","ELECTRA","WMF7RC",0.75,0.7,1355.05
"344","MIDEA","KFR-32GW/Y",1.28,1.22,2347.3
"345","PANASONIC","CW-A200ER",2.16,1.68,3442.56
"346","LG","LSK182H-1",1.85,2,3716.65
"347","LG","LSK181N-1",2,2.2,4069.8
"348","NEC","RH240",2.63,2.3,4539.97
"351","ACSON","WM15FR/LC15BR",1.3,1.2,2330.5
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,5203.95
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,1746.16
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,2390.55
"361","KIA","KSH-128BA",1.23,1.24,2348.23
"362","LG","LS-K1860HL",2.01,2.01,3814.98
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,1864.4
"365","HYUNDAI","WSH-120BA",1.23,1.24,2348.23
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,3701.42
"367","Haier","HSU-09HE04",1.02,1.16,2127.62
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,3795.07
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,2640.4
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,1942.18
"373","CHUNLAN","KFR-40GW",1.5,1.54,2901.76
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,2112.07
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,2659.99
"376","Teco","LS2220Y",2.05,2.15,4027.8
"378","Teco","LA1800Y",1.8,1.5,3005.7
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,3536.82
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,2046.73
"381","ATD","S18HS-1",1.96,2.1,3911.74
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,3817.16
"386","KELVINATOR","KR08WR",0.75,0.64,1272.91
"387","LG","LWC1262PHG",1.35,1.15,2288.5
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,3395.24
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,3648.52
"395","MIDEA","KFR-53GW/Y",2,1.92,3686.48
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,2049.84
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,4908.99
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,5179.68
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,3160.94
"402","HYUNDAI","WSH-098BA",0.87,0.88,1664.95
"403","HYUNDAI","WSH-098BA",0.87,0.88,1664.95
"406","LG","LWM1861BHG",1.64,1.33,2688.33
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,4964.68
"410","TECOAIR","LS-LT2422YPS",3,3.05,5762.45
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,1765.14
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,1257.97
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,3961.53
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,3269.21
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,2594.97
"426","LG","LWG0760AHG",0.75,0.64,1272.91
"429","LG","LS-L1260HL",1.28,1.15,2251.47
"431","LG","LS-J0962HL",0.93,0.87,1683
"434","KELVINATOR","KSR35F",3.28,3.08,5951.64
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,4850.8
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,5109.05
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,3346.7
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,4118.66
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,2403.92
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,1561.65
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,3701.42
"453","LG","LS-K2460HL",2.73,2.69,5126.78
"454","LG","LS-K1862HL",2.01,2.01,3814.98
"455","LG","LWM1560BHG",1.55,1.31,2613.34
"457","KIA","KSH-188BA",1.9,1.88,3578.82
"458","HYUNDAI","WSH-128BA",1.23,1.24,2348.23
"459","KIA","KSH-229BA",2.57,2.54,4836.79
"462","LG","LWC1260AHG",1.33,1.19,2332.68
"465","PANASONIC","CW-A200SR",2.05,1.72,3439.13
"466","PANASONIC","CW-A120FR",1.5,1.27,2532.13
"467","PANASONIC","CW-A170SR",1.6,1.3,2626.1
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,4988.63
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,4988.63
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,3305.95
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,3888.11
"472","EMAILAIR","WS/CWS066H",2.53,2.52,4788.25
"475","ELECTRA","WMN18RCB",1.94,1.89,3613.67
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,3613.67
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,1214.72
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,1818.97
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,1870.62
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,2518.12
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,3006.31
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,4299.74
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,5052.11
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,4894.05
"493","AIRTEMP","HAY324N6G",2.75,2.74,5205.81
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,1257.97
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,4964.68
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,3859.48
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,1225.3
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,2345.12
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,4021.9
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,2166.51
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,2440.02
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,5140.79
"515","CARRIER","RAC-22LH-A",2.7,2.4,4713.9
"516","CARRIER","VF125H",1,0.83,1665.27
"517","ELECTRA","PXD24RC",2.71,2.49,4842.4
"518","ELECTRA","PXD18RC",2.3,2.13,4132.67
"519","ELECTRA","PXD12RC",1.26,1.23,2350.41
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,1907.65
"522","MHI","WR188PENF-S8A",2.06,1.75,3485.49
"523","MHI","SRK25GZ-LI",0.96,1.17,2109.57
"524","Haier","HW-18HA04",2.1,2.1,3985.8
"525","COOLINE","LHB09BTH",1.07,0.85,1729.68
"526","WEATHERMAKER","S24HS-1",2.5,2.65,4950.35
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,1758.92
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,4921.11
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,2426.33
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,1260.15
"535","NEC","RSH2425",2.67,2.66,5053.97
"536","LG","LSK244H-1",2.67,2.66,5053.97
"539","Haier","HSU-09HG04",1.02,1.16,2127.62
"542","Haier","HSU-12HM04",1.35,1.33,2534.92
"543","LG","LSL120T-1",1.32,1.15,2272.63
"544","WINIA","WSH-120BA",1.23,1.24,2348.23
"545","SANYO","SAP-KC182AH",2.29,1.99,3935.72
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,5293.59
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,9142.46
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,7373.89
"549","COOLINE","Z-D48",5.27,3.95,8195.38
"550","AGEAN","FR125/S",4.9,4.5,8752.6
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,8853.75
"552","LG","LK-1080BH",12,9.8,19764.2
"553","ROWA","RAS-180ACH",1.95,1.98,3742.17
"554","Haier","HDU-42H03/H",5,4.8,9216.2
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,17119.8
"556","APAC","S032IHC9AA",10.324,8.516,17119.8
"557","APAC","S032OVC9AA",10.324,8.516,17119.8
"558","ECLIPSE","EV20 - EP20",5.9,4.9,9829.2
"559","TRANE","TWE030/TWA030",3.159,2.73,5408.481
"560","ROWA","RAS-120ABH",1.15,1.22,2278.53
"562","BENSON","THM-56MSH",5.75,4.9,9749.85
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,8447.7
"564","OAC","OAC06VCU",5.1,4.2,8447.7
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,6475
"566","OAC","OAC03VCU",3.7,3.3,6475
"567","TEMPERZONE","OPA410",14.5,12.2,24372.3
"568","TEMPERZONE","OPA210",7.25,6,12049.25
"569","PHILLIPS","40H-3",3.915,3.915,7430.67
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,3350.586
"571","PHILLIPS","70H-3",6.7,6.7,12716.6
"572","HYUNDAI","HFH-4401BA",5.2,4.8,9322
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,14250.32
"574","MIDEA","KFR-32GW/Y",1.28,1.22,2347.3
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,8019.85
"577","OAC","OAC03 PACKAGED",3.7,3.3,6475
"578","OAC","OAC03VCU",3.7,3.3,6475
"579","MIDEA","MSC-09HR",0.9,0.95,1776.65
"580","MIDEA","MSB-18HR",1.9,2.05,3811.55
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,13161.6
"582","OAC","OAC075VCU",7.8,6.6,13161.6
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,9776.3
"584","OAC","OAC065VCU",5.8,4.9,9776.3
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,7256
"586","OAC","OAC04VCU",4.4,3.6,7256
"587","MIDEA","MWH-09HR",0.96,0.76,1548.28
"588","OAC","OAC065 PACKAGED",5.8,4.9,9776.3
"589","OAC","OAC065VCU",5.8,4.9,9776.3
"590","OAC","OAC04 PACKAGED",4.4,3.6,7256
"591","OAC","OAC04VCU",4.4,3.6,7256
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,7657.4
"593","OAC","OAC05VCU",4.9,3.7,7657.4
"594","OAC","OAC05 PAKAGED",4.9,3.7,7657.4
"595","OAC","OAC05VCU",4.9,3.7,7657.4
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,9849.816
"597","POPE","SAC36 / WM36",3.387,2.417,5100.596
"598","DAIKIN","UATY15K",14.26,12.96,25285.78
"599","PIONEER","SQ12/DC12",5.5,5.6,10575.9
"600","PIONEER","DC12",5.5,5.6,10575.9
"601","POPE","RTP9",3.14,2.747,5421.703
"602","ACCENT AIR","AA60-2",21.38,19.56,38087.66
"603","TEMPERZONE","OPA390",13.9,11.8,23507.3
"604","POPE","SAC44 / DFC44",4.285,3.428,6959.697
"606","POPE","SAC40 / DFC40",3.836,3.094,6264.93
"607","POPE","SAC25 / DFC25",2.613,1.971,4080.576
"608","AIRA","CP*50/DXC14-35",4.271,3.454,6987.885
"609","AIRA","CP*60/DXC14-43",5.103,3.96,8120.727
"611","Teco","LE6016H/LU60K1MAH",6,5.9,11251.1
"612","Teco","LE7019H/LU70K1MAH",7.2,7,13391.8
"613","ACCENT AIR","AA45-2",16.6,14.96,29261.64
"614","UNIAIRE","FC12/ACD12",3.915,3.915,7430.67
"615","UNIAIRE","RT12",3.915,3.915,7430.67
"616","MHI","FDC406",3.95,3.66,7100.09
"617","MHI","FDEN408HES",3.95,3.66,7100.09
"618","MHI","FDR408HES",3.95,3.66,7100.09
"619","MHI","FDT(N)408HES",3.95,3.66,7100.09
"620","MHI","FDUR408HES",3.95,3.66,7100.09
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,6687.905
"623","DAIKIN","UATY08K",6.83,6.13,12005.04
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,4584.79
"625","UNIAIRE","FC16/ACD16",5.565,5.565,10562.37
"626","UNIAIRE","RT16",5.565,5.565,10562.37
