"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,4414.24
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,3827.88
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,11149.76
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,5661.8
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,4641.48
"161","Haier","HSU-12H104",1.35,1.33,5535.56
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,5186.16
"164","HEC","HW-09HA04",1.08,0.98,4340.08
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,9716.52
"167","MIDEA","KFR-61GW/Y",2.56,2.31,10273.96
"168","Teco","LA2300Y",2.76,2.5,11086.64
"169","Haier","HW-09HA04",1.08,0.98,4340.08
"170","MIDEA","KFR-45GWY",1.7,2,7312.8
"171","HEC","HW-24H04",2.9,2.4,11410.4
"172","Haier","HW-12HA04",1.38,1.2,5490.72
"173","HEC","HW-18HA04",2.1,2.1,8643.6
"174","Haier","HW-12HA04",1.38,1.2,5490.72
"175","Haier","HW-24H04",2.9,2.4,11410.4
"179","LG","LWN2262RHG",2.63,2.3,10477.92
"180","LG","LWN2262CHG",2.63,2.3,10477.92
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,5245.6
"185","GREE","KFR-45GW/E",2.05,2.64,9058.48
"186","COOLINE","LHB15BRH",1.82,1.57,7228.12
"187","PANASONIC","CW-A241SR",3.15,2.8,12597.2
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,5318.32
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,12080.92
"195","PANASONIC","CW-A120AR",1.4,1.18,5530.96
"196","PANASONIC","CW-A90FR",1.14,1.07,4618.6
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,7969
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,5456
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,9108.72
"200","COOLINE","LHB12BTH",1.44,1.17,5643
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,3929.4
"202","ACSON","WM20FR/LC20BR",2.1,1.7,8222.8
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,5329.76
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,11973.88
"206","PANASONIC","CW-A90AR",1.03,0.89,4092.2
"208","COOLINE","LHB20BRH",2.2,1.89,8729.08
"209","COOLINE","LHB24BRH",2.75,2.09,10624.68
"211","SANYO","SAP-KC241AHA",2.98,2.95,12234.12
"212","SANYO","SAP-KC181AHA",2.36,2.04,9377.12
"215","SANYO","SAP-KC121AHA",1.35,1.32,5525.04
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,7572.52
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,10132.2
"226","ACSON","WM25FR/LC25BR",2.72,2.51,10974.6
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,12761.44
"228","HYUNDAI","WSH-128BA",1.23,1.24,5073.2
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,9108.72
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,2695.52
"233","PANASONIC","CW-A170ER",1.72,1.35,6690.28
"234","PANASONIC","CW-A240ER",2.52,2,9825.28
"235","LG","LSK180H-1",1.85,2,7772.4
"236","LG","LSJ090H-1",0.93,0.87,3764.76
"237","LG","LSL120H-1",1.32,1.15,5254.28
"238","LG","LWN224RH-1",2.63,2.3,10477.92
"241","LG","LWG092RH-1",0.95,0.82,3773.44
"242","Haier","HSU-12HN04",1.35,1.33,5535.56
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,5645.36
"244","ELECTRA","KCR-25E",1.01,0.93,4073
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,4073
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,5186.16
"254","HEC","HSU-12H104",1.35,1.33,5535.56
"257","MHI","SRK35GZ-LI",1.24,1.52,5398.4
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,6522.48
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,9287.96
"263","AIRWELL","XLS12RC",1.16,1.21,4827.16
"264","AIRWELL","SX12RC",1.26,1.23,5154.6
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,6750.24
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,6750.24
"268","Teco","LA1200Y",1.4,1.16,5509.92
"269","Teco","LS1820Y",2.01,1.94,8199.52
"270","LG","LSL121N-1",1.3,1.61,5676.92
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,3968.72
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,6100.36
"274","ELECTRA","PRX600RC",2.65,2.62,10875.84
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,10875.84
"278","SPLENDID","CLIMA15HP",1.4,1.35,5709.8
"279","SANYO","SAP-KC91AHA",1.02,1.02,4198.32
"280","ELECTRA","WMF9RC",0.99,0.93,4011.72
"281","ATD","C24HS-1",2.6,2.7,10806.8
"284","ELECTRA","WMF12RC",1.16,1.21,4827.16
"285","AIRWELL","XLS7RC",0.75,0.7,3034.4
"286","ATD","S12HS-1",1.21,1.27,5043.48
"287","ELECTRA","WMN24RC",2.53,2.52,10402.96
"288","AIRWELL","XLS9RC",0.99,0.93,4011.72
"291","HOTPOINT","HPS-250R",2.6,2.43,10522.76
"292","CARRIER","VF175H",1.81,1.51,7134.36
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,10084.2
"294","HOTPOINT","HPS 150R",1.32,1.42,5538.32
"295","LG","LSK243H-1",2.67,2.66,10979.2
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,7932.44
"297","ADSAKA","KFR-27GW/B",1.12,1.11,4599.4
"298","WEATHERMAKER","S18HS-1",1.85,1.95,7719.8
"299","ATD","S18HS-1",1.85,1.95,7719.8
"301","ELECTRA","WMN18RCA",1.85,1.7,7456.8
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,5669.56
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,11308.48
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,8599.68
"306","ELECTRA","WMN12RCA",1.25,1.33,5229.16
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,5229.16
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,12761.44
"309","WEATHERMAKER","S12HS-1",1.21,1.27,5043.48
"310","ELECTRA","WMN16RCA",1.64,1.64,6750.24
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,6750.24
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,7738.08
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,3787.64
"314","ELECTRA","PRX500RC",2.2,1.99,8834.28
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,8834.28
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,6575.08
"317","ELECTRA","WMN9RCA",1,0.99,4105.48
"318","ELECTRA","WS/CWS026HA",1,0.99,4105.48
"321","SPLENDID","22000HP",2.9,2.9,11936.4
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,4765.88
"326","CARRIER","VF250H-1",2.7,2.4,10797.6
"327","CARRIER","VF225H-1",2.19,1.93,8740.52
"328","CARRIER","VF150H-1",1.49,1.2,5827.76
"329","CARRIER","53G250H",2.37,2.35,9733.88
"331","SPLENDID","18000HP",2.56,2.56,10536.96
"332","SPLENDID","12300HP",1.39,1.39,5721.24
"333","SPLENDID","18000HP",1.39,1.39,5721.24
"334","SPLENDID","23000HP",1.39,1.39,5721.24
"335","SUPRA","SS24F50A",2.35,2.56,9893.52
"336","GREE","KFR-60GW/E",2.5,2.5,10290
"337","LG","LV-B2464HL",2.8,2.69,11409.08
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,3425.88
"340","SPLENDID","8.5HP",1,1,4116
"341","ATD","S09X2HS-1",1.58,1.75,6682.12
"342","ATD","S24HS-1",2.55,2.65,10601
"343","ELECTRA","WMF7RC",0.75,0.7,3034.4
"344","MIDEA","KFR-32GW/Y",1.28,1.22,5205.36
"345","PANASONIC","CW-A200ER",2.16,1.68,8385.6
"346","LG","LSK182H-1",1.85,2,7772.4
"347","LG","LSK181N-1",2,2.2,8442.4
"348","NEC","RH240",2.63,2.3,10477.92
"351","ACSON","WM15FR/LC15BR",1.3,1.2,5245.6
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,11572.8
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,3786.72
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,5318.32
"361","KIA","KSH-128BA",1.23,1.24,5073.2
"362","LG","LS-K1860HL",2.01,2.01,8273.16
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,4196.48
"365","HYUNDAI","WSH-120BA",1.23,1.24,5073.2
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,8371.92
"367","Haier","HSU-09HE04",1.02,1.16,4345.6
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,8364.16
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,5802.64
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,4096.8
"373","CHUNLAN","KFR-40GW",1.5,1.54,6216.08
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,4599.4
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,5365.92
"376","Teco","LS2220Y",2.05,2.15,8543
"378","Teco","LA1800Y",1.8,1.5,7093.2
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,7899.96
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,4496.04
"381","ATD","S18HS-1",1.96,2.1,8214.64
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,8354.56
"386","KELVINATOR","KR08WR",0.75,0.64,2971.28
"387","LG","LWC1262PHG",1.35,1.15,5346.2
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,7286.24
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,8065.52
"395","MIDEA","KFR-53GW/Y",2,1.92,8147.84
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,4445.28
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,11239.84
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,11501
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,6548.12
"402","HYUNDAI","WSH-098BA",0.87,0.88,3591.44
"403","HYUNDAI","WSH-098BA",0.87,0.88,3591.44
"406","LG","LWM1861BHG",1.64,1.33,6424.12
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,11149.76
"410","TECOAIR","LS-LT2422YPS",3,3.05,12400.6
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,3827.88
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,2747.2
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,8571.8
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,6418.72
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,5608.28
"426","LG","LWG0760AHG",0.75,0.64,2971.28
"429","LG","LS-L1260HL",1.28,1.15,5131.72
"431","LG","LS-J0962HL",0.93,0.87,3764.76
"434","KELVINATOR","KSR35F",3.28,3.08,13290.08
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,10902.8
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,11367
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,7142.64
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,8931.72
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,4983.12
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,3405.76
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,8371.92
"453","LG","LS-K2460HL",2.73,2.69,11194.6
"454","LG","LS-K1862HL",2.01,2.01,8273.16
"455","LG","LWM1560BHG",1.55,1.31,6127.32
"457","KIA","KSH-188BA",1.9,1.88,7799.36
"458","HYUNDAI","WSH-128BA",1.23,1.24,5073.2
"459","KIA","KSH-229BA",2.57,2.54,10546.56
"462","LG","LWC1260AHG",1.33,1.19,5327
"465","PANASONIC","CW-A200SR",2.05,1.72,8090.64
"466","PANASONIC","CW-A120FR",1.5,1.27,5932.04
"467","PANASONIC","CW-A170SR",1.6,1.3,6270
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,10875.84
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,10875.84
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,7456.8
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,8834.28
"472","EMAILAIR","WS/CWS066H",2.53,2.52,10402.96
"475","ELECTRA","WMN18RCB",1.94,1.89,7932.44
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,7932.44
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,2634.24
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,4002.12
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,4094.96
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,5575.8
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,6615.32
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,9017.72
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,11243.52
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,11015.76
"493","AIRTEMP","HAY324N6G",2.75,2.74,11308.48
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,2747.2
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,11149.76
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,8599.68
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,2695.52
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,5123.96
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,8990.24
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,4295.76
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,5329.76
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,11550.84
"515","CARRIER","RAC-22LH-A",2.7,2.4,10797.6
"516","CARRIER","VF125H",1,0.83,3937.16
"517","ELECTRA","PXD24RC",2.71,2.49,10922.92
"518","ELECTRA","PXD18RC",2.3,2.13,9287.96
"519","ELECTRA","PXD12RC",1.26,1.23,5154.6
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,4309.44
"522","MHI","WR188PENF-S8A",2.06,1.75,8152.84
"523","MHI","SRK25GZ-LI",0.96,1.17,4172.28
"524","Haier","HW-18HA04",2.1,2.1,8643.6
"525","COOLINE","LHB09BTH",1.07,0.85,4172.68
"526","WEATHERMAKER","S24HS-1",2.5,2.65,10447.8
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,3929.4
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,10691.08
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,5319.24
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,2828.6
"535","NEC","RSH2425",2.67,2.66,10979.2
"536","LG","LSK244H-1",2.67,2.66,10979.2
"539","Haier","HSU-09HG04",1.02,1.16,4345.6
"542","Haier","HSU-12HM04",1.35,1.33,5535.56
"543","LG","LSL120T-1",1.32,1.15,5254.28
"544","WINIA","WSH-120BA",1.23,1.24,5073.2
"545","SANYO","SAP-KC182AH",2.29,1.99,9110.04
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,12917.28
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,20286.36
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,16163.52
"549","COOLINE","Z-D48",5.27,3.95,20302.68
"550","AGEAN","FR125/S",4.9,4.5,19747.6
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,21021.2
"552","LG","LK-1080BH",12,9.8,47077.6
"553","ROWA","RAS-180ACH",1.95,1.98,8057.76
"554","Haier","HDU-42H03/H",5,4.8,20369.6
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,40591.568
"556","APAC","S032IHC9AA",10.324,8.516,40591.568
"557","APAC","S032OVC9AA",10.324,8.516,40591.568
"558","ECLIPSE","EV20 - EP20",5.9,4.9,23232.4
"559","TRANE","TWE030/TWA030",3.159,2.73,12551.136
"560","ROWA","RAS-120ABH",1.15,1.22,4807.04
"562","BENSON","THM-56MSH",5.75,4.9,22772.8
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,20044.8
"564","OAC","OAC06VCU",5.1,4.2,20044.8
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,14808.4
"566","OAC","OAC03VCU",3.7,3.3,14808.4
"567","TEMPERZONE","OPA410",14.5,12.2,57262.4
"568","TEMPERZONE","OPA210",7.25,6,28526
"569","PHILLIPS","40H-3",3.915,3.915,16114.14
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,10658.832
"571","PHILLIPS","70H-3",6.7,6.7,27577.2
"572","HYUNDAI","HFH-4401BA",5.2,4.8,20982.4
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,33778.44
"574","MIDEA","KFR-32GW/Y",1.28,1.22,5205.36
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,18254.4
"577","OAC","OAC03 PACKAGED",3.7,3.3,14808.4
"578","OAC","OAC03VCU",3.7,3.3,14808.4
"579","MIDEA","MSC-09HR",0.9,0.95,3757
"580","MIDEA","MSB-18HR",1.9,2.05,7978.2
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,30842.4
"582","OAC","OAC075VCU",7.8,6.6,30842.4
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,22926
"584","OAC","OAC065VCU",5.8,4.9,22926
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,17268.8
"586","OAC","OAC04VCU",4.4,3.6,17268.8
"587","MIDEA","MWH-09HR",0.96,0.76,3740.96
"588","OAC","OAC065 PACKAGED",5.8,4.9,22926
"589","OAC","OAC065VCU",5.8,4.9,22926
"590","OAC","OAC04 PACKAGED",4.4,3.6,17268.8
"591","OAC","OAC04VCU",4.4,3.6,17268.8
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,18906
"593","OAC","OAC05VCU",4.9,3.7,18906
"594","OAC","OAC05 PAKAGED",4.9,3.7,18906
"595","OAC","OAC05VCU",4.9,3.7,18906
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,22767.236
"597","POPE","SAC36 / WM36",3.387,2.417,12920.452
"598","DAIKIN","UATY15K",14.26,12.96,57326.56
"599","PIONEER","SQ12/DC12",5.5,5.6,22743.2
"600","PIONEER","DC12",5.5,5.6,22743.2
"601","POPE","RTP9",3.14,2.747,12510.804
"602","ACCENT AIR","AA60-2",21.38,19.56,86085.44
"603","TEMPERZONE","OPA390",13.9,11.8,55003.2
"604","POPE","SAC44 / DFC44",4.285,3.428,16735.496
"606","POPE","SAC40 / DFC40",3.836,3.094,15008.392
"607","POPE","SAC25 / DFC25",2.613,1.971,10079.724
"608","AIRA","CP*50/DXC14-35",4.271,3.454,16719.952
"609","AIRA","CP*60/DXC14-43",5.103,3.96,19801.512
"611","Teco","LE6016H/LU60K1MAH",6,5.9,24590.8
"612","Teco","LE7019H/LU70K1MAH",7.2,7,29424.8
"613","ACCENT AIR","AA45-2",16.6,14.96,66600.32
"614","UNIAIRE","FC12/ACD12",3.915,3.915,16114.14
"615","UNIAIRE","RT12",3.915,3.915,16114.14
"616","MHI","FDC406",3.95,3.66,15953.12
"617","MHI","FDEN408HES",3.95,3.66,15953.12
"618","MHI","FDR408HES",3.95,3.66,15953.12
"619","MHI","FDT(N)408HES",3.95,3.66,15953.12
"620","MHI","FDUR408HES",3.95,3.66,15953.12
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,15965.908
"623","DAIKIN","UATY08K",6.83,6.13,27375.88
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,11150.16
"625","UNIAIRE","FC16/ACD16",5.565,5.565,22905.54
"626","UNIAIRE","RT16",5.565,5.565,22905.54
"631","HITACHI","LD-10LM5 / RAS-10HQE5",10.891,9.195,43043.164
