"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"202","ACSON","WM20FR/LC20BR",2.1,1.7,6790.7
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,4205.36
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,9542.13
"206","PANASONIC","CW-A90AR",1.03,0.89,3331.07
"208","COOLINE","LHB20BRH",2.2,1.89,7114.83
"209","COOLINE","LHB24BRH",2.75,2.09,8891.63
"211","SANYO","SAP-KC241AHA",2.98,2.95,9640.09
"212","SANYO","SAP-KC181AHA",2.36,2.04,7632.36
"215","SANYO","SAP-KC121AHA",1.35,1.32,4367.04
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,5984.47
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,8086.45
"226","ACSON","WM25FR/LC25BR",2.72,2.51,8797.73
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,9964.36
"228","HYUNDAI","WSH-128BA",1.23,1.24,3979.12
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,7085.28
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,2134.96
"233","PANASONIC","CW-A170ER",1.72,1.35,5561.61
"234","PANASONIC","CW-A240ER",2.52,2,8148.56
"235","LG","LSK180H-1",1.85,2,5985.8
"236","LG","LSJ090H-1",0.93,0.87,3008.13
"237","LG","LSL120H-1",1.32,1.15,4269.01
"238","LG","LWN224RH-1",2.63,2.3,8505.74
"241","LG","LWG092RH-1",0.95,0.82,3072.34
"242","Haier","HSU-12HN04",1.35,1.33,4367.11
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,4207.46
"244","ELECTRA","KCR-25E",1.01,0.93,3266.79
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,3266.79
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,4076.1
"254","HEC","HSU-12H104",1.35,1.33,4367.11
"257","MHI","SRK35GZ-LI",1.24,1.52,4013.36
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,5175.58
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,7439.31
"263","AIRWELL","XLS12RC",1.16,1.21,3752.95
"264","AIRWELL","SX12RC",1.26,1.23,4075.89
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,5305.4
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,5305.4
"268","Teco","LA1200Y",1.4,1.16,4527.32
"269","Teco","LS1820Y",2.01,1.94,6501.86
"270","LG","LSL121N-1",1.3,1.61,4207.67
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,3234.02
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,4852.01
"274","ELECTRA","PRX600RC",2.65,2.62,8572.54
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,8572.54
"278","SPLENDID","CLIMA15HP",1.4,1.35,4528.65
"279","SANYO","SAP-KC91AHA",1.02,1.02,3299.7
"280","ELECTRA","WMF9RC",0.99,0.93,3202.23
"281","ATD","C24HS-1",2.6,2.7,8411.7
"284","ELECTRA","WMF12RC",1.16,1.21,3752.95
"285","AIRWELL","XLS7RC",0.75,0.7,2425.9
"286","ATD","S12HS-1",1.21,1.27,3914.77
"287","ELECTRA","WMN24RC",2.53,2.52,8184.48
"288","AIRWELL","XLS9RC",0.99,0.93,3202.23
"291","HOTPOINT","HPS-250R",2.6,2.43,8409.81
"292","CARRIER","VF175H",1.81,1.51,5853.25
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,7925.75
"294","HOTPOINT","HPS 150R",1.32,1.42,4270.9
"295","LG","LSK243H-1",2.67,2.66,8637.38
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,6275.55
"297","ADSAKA","KFR-27GW/B",1.12,1.11,3623.13
"298","WEATHERMAKER","S18HS-1",1.85,1.95,5985.45
"299","ATD","S18HS-1",1.85,1.95,5985.45
"301","ELECTRA","WMN18RCA",1.85,1.7,5983.7
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,4464.23
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,8896.18
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,6857.36
"306","ELECTRA","WMN12RCA",1.25,1.33,4044.31
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,4044.31
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,9964.36
"309","WEATHERMAKER","S12HS-1",1.21,1.27,3914.77
"310","ELECTRA","WMN16RCA",1.64,1.64,5305.4
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,5305.4
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,6081.8
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,2944.13
"314","ELECTRA","PRX500RC",2.2,1.99,7115.53
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,7115.53
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,5175.93
"317","ELECTRA","WMN9RCA",1,0.99,3234.93
"318","ELECTRA","WS/CWS026HA",1,0.99,3234.93
"321","SPLENDID","22000HP",2.9,2.9,9381.5
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,3688.39
"326","CARRIER","VF250H-1",2.7,2.4,8732.4
"327","CARRIER","VF225H-1",2.19,1.93,7082.83
"328","CARRIER","VF150H-1",1.49,1.2,4818.12
"329","CARRIER","53G250H",2.37,2.35,7666.81
"331","SPLENDID","18000HP",2.56,2.56,8281.6
"332","SPLENDID","12300HP",1.39,1.39,4496.65
"333","SPLENDID","18000HP",1.39,1.39,4496.65
"334","SPLENDID","23000HP",1.39,1.39,4496.65
"335","SUPRA","SS24F50A",2.35,2.56,7603.72
"336","GREE","KFR-60GW/E",2.5,2.5,8087.5
"337","LG","LV-B2464HL",2.8,2.69,9057.23
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,2717.19
"340","SPLENDID","8.5HP",1,1,3235
"341","ATD","S09X2HS-1",1.58,1.75,5112.49
"342","ATD","S24HS-1",2.55,2.65,8249.95
"343","ELECTRA","WMF7RC",0.75,0.7,2425.9
"344","MIDEA","KFR-32GW/Y",1.28,1.22,4140.38
"345","PANASONIC","CW-A200ER",2.16,1.68,6984.24
"346","LG","LSK182H-1",1.85,2,5985.8
"347","LG","LSK181N-1",2,2.2,6471.4
"348","NEC","RH240",2.63,2.3,8505.74
"351","ACSON","WM15FR/LC15BR",1.3,1.2,4204.8
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,9218.7
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,2976.2
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,4237.36
"361","KIA","KSH-128BA",1.23,1.24,3979.12
"362","LG","LS-K1860HL",2.01,2.01,6502.35
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,3363.84
"365","HYUNDAI","WSH-120BA",1.23,1.24,3979.12
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,6727.54
"367","Haier","HSU-09HE04",1.02,1.16,3300.68
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,6631.26
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,4593.42
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,3170.72
"373","CHUNLAN","KFR-40GW",1.5,1.54,4852.78
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,3623.13
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,4045.22
"376","Teco","LS2220Y",2.05,2.15,6632.45
"378","Teco","LA1800Y",1.8,1.5,5820.9
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,6307.41
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,3558.29
"381","ATD","S18HS-1",1.96,2.1,6341.58
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,6599.12
"386","KELVINATOR","KR08WR",0.75,0.64,2425.48
"387","LG","LWC1262PHG",1.35,1.15,4365.85
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,5693.88
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,6404.74
"395","MIDEA","KFR-53GW/Y",2,1.92,6469.44
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,3493.8
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,9088.18
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,9154.07
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,5015.37
"402","HYUNDAI","WSH-098BA",0.87,0.88,2814.52
"403","HYUNDAI","WSH-098BA",0.87,0.88,2814.52
"406","LG","LWM1861BHG",1.64,1.33,5303.23
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,8927.2
"410","TECOAIR","LS-LT2422YPS",3,3.05,9705.35
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,3008.55
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,2167.38
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,6728.87
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,4757.9
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,4399.67
"426","LG","LWG0760AHG",0.75,0.64,2425.48
"429","LG","LS-L1260HL",1.28,1.15,4139.89
"431","LG","LS-J0962HL",0.93,0.87,3008.13
"434","KELVINATOR","KSR35F",3.28,3.08,10609.4
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,8733.1
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,9056.95
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,5564.62
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,7019.95
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,3818.14
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,2684.98
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,6727.54
"453","LG","LS-K2460HL",2.73,2.69,8831.27
"454","LG","LS-K1862HL",2.01,2.01,6502.35
"455","LG","LWM1560BHG",1.55,1.31,5012.57
"457","KIA","KSH-188BA",1.9,1.88,6146.36
"458","HYUNDAI","WSH-128BA",1.23,1.24,3979.12
"459","KIA","KSH-229BA",2.57,2.54,8313.74
"462","LG","LWC1260AHG",1.33,1.19,4301.57
"465","PANASONIC","CW-A200SR",2.05,1.72,6629.44
"466","PANASONIC","CW-A120FR",1.5,1.27,4850.89
"467","PANASONIC","CW-A170SR",1.6,1.3,5173.9
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,8572.54
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,8572.54
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,5983.7
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,7115.53
"472","EMAILAIR","WS/CWS066H",2.53,2.52,8184.48
"475","ELECTRA","WMN18RCB",1.94,1.89,6275.55
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,6275.55
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,2070.4
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,3170.09
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,3234.86
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,4431.53
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,5240.35
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,6956.37
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,8959.9
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,8830.08
"493","AIRTEMP","HAY324N6G",2.75,2.74,8896.18
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,2167.38
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,8927.2
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,6857.36
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,2134.96
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,4043.61
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,7180.72
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,3204.12
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,4205.36
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,9250.63
"515","CARRIER","RAC-22LH-A",2.7,2.4,8732.4
"516","CARRIER","VF125H",1,0.83,3233.81
"517","ELECTRA","PXD24RC",2.71,2.49,8765.31
"518","ELECTRA","PXD18RC",2.3,2.13,7439.31
"519","ELECTRA","PXD12RC",1.26,1.23,4075.89
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,3460.82
"522","MHI","WR188PENF-S8A",2.06,1.75,6661.93
"523","MHI","SRK25GZ-LI",0.96,1.17,3107.07
"524","Haier","HW-18HA04",2.1,2.1,6793.5
"525","COOLINE","LHB09BTH",1.07,0.85,3459.91
"526","WEATHERMAKER","S24HS-1",2.5,2.65,8088.55
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,3137.53
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,8410.93
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,4205.29
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,2264.15
"535","NEC","RSH2425",2.67,2.66,8637.38
"536","LG","LSK244H-1",2.67,2.66,8637.38
"539","Haier","HSU-09HG04",1.02,1.16,3300.68
"542","Haier","HSU-12HM04",1.35,1.33,4367.11
"543","LG","LSL120T-1",1.32,1.15,4269.01
"544","WINIA","WSH-120BA",1.23,1.24,3979.12
"545","SANYO","SAP-KC182AH",2.29,1.99,7406.05
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,10767.3
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,16140.97
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,12777.62
"549","COOLINE","Z-D48",5.27,3.95,17039.21
"550","AGEAN","FR125/S",4.9,4.5,15848.7
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,17300.6
"552","LG","LK-1080BH",12,9.8,38804.6
"553","ROWA","RAS-180ACH",1.95,1.98,6308.46
"554","Haier","HDU-42H03/H",5,4.8,16173.6
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,33385.484
"556","APAC","S032IHC9AA",10.324,8.516,33385.484
"557","APAC","S032OVC9AA",10.324,8.516,33385.484
"558","ECLIPSE","EV20 - EP20",5.9,4.9,19079.5
"559","TRANE","TWE030/TWA030",3.159,2.73,10216.362
"560","ROWA","RAS-120ABH",1.15,1.22,3720.74
"562","BENSON","THM-56MSH",5.75,4.9,18595.3
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,16492.2
"564","OAC","OAC06VCU",5.1,4.2,16492.2
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,11966.7
"566","OAC","OAC03VCU",3.7,3.3,11966.7
"567","TEMPERZONE","OPA410",14.5,12.2,46891.4
"568","TEMPERZONE","OPA210",7.25,6,23445
"569","PHILLIPS","40H-3",3.915,3.915,12665.025
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,9828.48
"571","PHILLIPS","70H-3",6.7,6.7,21674.5
"572","HYUNDAI","HFH-4401BA",5.2,4.8,16819.2
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,27778.15
"574","MIDEA","KFR-32GW/Y",1.28,1.22,4140.38
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,14716.1
"577","OAC","OAC03 PACKAGED",3.7,3.3,11966.7
"578","OAC","OAC03VCU",3.7,3.3,11966.7
"579","MIDEA","MSC-09HR",0.9,0.95,2911.85
"580","MIDEA","MSB-18HR",1.9,2.05,6147.55
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,25224.6
"582","OAC","OAC075VCU",7.8,6.6,25224.6
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,18756.7
"584","OAC","OAC065VCU",5.8,4.9,18756.7
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,14228.4
"586","OAC","OAC04VCU",4.4,3.6,14228.4
"587","MIDEA","MWH-09HR",0.96,0.76,3104.2
"588","OAC","OAC065 PACKAGED",5.8,4.9,18756.7
"589","OAC","OAC065VCU",5.8,4.9,18756.7
"590","OAC","OAC04 PACKAGED",4.4,3.6,14228.4
"591","OAC","OAC04VCU",4.4,3.6,14228.4
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,15843.1
"593","OAC","OAC05VCU",4.9,3.7,15843.1
"594","OAC","OAC05 PAKAGED",4.9,3.7,15843.1
"595","OAC","OAC05VCU",4.9,3.7,15843.1
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,18495.827
"597","POPE","SAC36 / WM36",3.387,2.417,10950.155
"598","DAIKIN","UATY15K",14.26,12.96,46122
"599","PIONEER","SQ12/DC12",5.5,5.6,17793.2
"600","PIONEER","DC12",5.5,5.6,17793.2
"601","POPE","RTP9",3.14,2.747,10155.149
"602","ACCENT AIR","AA60-2",21.38,19.56,69151.56
"603","TEMPERZONE","OPA390",13.9,11.8,44951.8
"604","POPE","SAC44 / DFC44",4.285,3.428,13855.976
"606","POPE","SAC40 / DFC40",3.836,3.094,12404.266
"607","POPE","SAC25 / DFC25",2.613,1.971,8448.561
"608","AIRA","CP*50/DXC14-35",4.271,3.454,13810.966
"609","AIRA","CP*60/DXC14-43",5.103,3.96,16500.204
"611","Teco","LE6016H/LU60K1MAH",6,5.9,19409.3
"612","Teco","LE7019H/LU70K1MAH",7.2,7,23290.6
"613","ACCENT AIR","AA45-2",16.6,14.96,53689.52
"614","UNIAIRE","FC12/ACD12",3.915,3.915,12665.025
"615","UNIAIRE","RT12",3.915,3.915,12665.025
"616","MHI","FDC406",3.95,3.66,12776.22
"617","MHI","FDEN408HES",3.95,3.66,12776.22
"618","MHI","FDR408HES",3.95,3.66,12776.22
"619","MHI","FDT(N)408HES",3.95,3.66,12776.22
"620","MHI","FDUR408HES",3.95,3.66,12776.22
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,13174.049
"623","DAIKIN","UATY08K",6.83,6.13,22090.15
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,9280.04
"625","UNIAIRE","FC16/ACD16",5.565,5.565,18002.775
"626","UNIAIRE","RT16",5.565,5.565,18002.775
