"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"63","ELECTRA","EMAILAIR WS/CWS066HB",2.45,2.45,6673.8
"67","ADSAKA","KFR-60GW",2.48,2.35,6443
"68","EMAILAIR","WS/CWS026HA",1,0.99,2699.96
"69","EMAILAIR","ELECTRA WMN9RCA",1,0.99,2699.96
"70","EMAILAIR","WS/CWS034HA",1.25,1.33,3597.32
"71","EMAILAIR","ELECTRA WMN12RCA",1.25,1.33,3597.32
"72","AIRWELL","SX18RC",2.3,2.13,5856.52
"73","ADSAKA","KFR-50GW",1.9,2,5416
"74","AIRWELL","SX24RC",2.71,2.49,6853.16
"75","TOSHIBA","RAS-10YKH-E / 10YAH-E",1.02,0.95,2610.2
"76","TOSHIBA","RAS-24UKH-E / 24UAH-EA",2.6,2.59,7058.36
"77","TOSHIBA","RAS-18UKH-E / 18UAH-EA",2.04,2,5460.8
"83","FUJITSU GENERAL","AUT25RLC-W/AOT25RZCL",2.8,2.6,7146.4
"84","FUJITSU GENERAL","ABT18RGA-W/AOT18RZAL",2.24,2.12,5813.28
"87","FUJITSU GENERAL","ART25RLA/AOT25RZAL",2.86,2.65,7285.8
"90","FUJITSU GENERAL","AUT18RGA/AOT18RZCL",2.01,2.01,5475.24
"92","MIDEA","KFR-23GW/I1Y",0.88,0.93,2517.32
"93","MIDEA","KFR-53GW/Y",2,1.92,5255.68
"94","MIDEA","KFR-36GWY",1.5,1.65,4446.6
"99","AIRTEMP","HAY318N6G",2.08,2.09,5689.96
"100","AIRTEMP","HAY109N6G",1.07,1.07,2914.68
"101","AIRTEMP","HAE418N6E/HAC418N6G",2.08,1.9,5233.2
"102","AIRTEMP","HAE109N6E/HAC109N6B",0.93,0.93,2533.32
"104","FUJITSU","AST20RGA-W/AOT20RZAL",2.28,1.96,5441.44
"105","MITSUBISHI ELECTRIC","MWH-17KV",2.8,2.6,7146.4
"112","MITSUBISHI ELECTRIC","MSH-24RV/MUH-24RV",2.73,2.69,7340.36
"114","FUJITSU","AST7RSCCW/AOT7RSCC",0.77,0.72,1977.28
"115","GENERAL ELECTRIC","ASIAH18EWI",1.84,1.87,5084.28
"116","MITSUBISHI ELECTRIC","MWH-12KV",1.72,1.56,4300.64
"117","MITSUBISHI ELECTRIC","MSZ-G12SV/MUZ-G12SV",1.36,1.63,4353.72
"119","HOTPOINT","HPS 125R",1.1,1.07,2924.28
"120","FUJITSU GENERAL","AST24RGB-W/AOT24RNAL/AOT24RNCLST24RGB-W/A",2.61,2.7,7326
"122","MITSUBISHI ELECTRIC","MSH-12RV/MUH-12RV",1.32,1.4,3788
"124","MITSUBISHI ELECTRIC","MSH-09RV/MUH-09RV",0.95,0.97,2635.88
"125","AIRTEMP","HAY107N6G",0.82,0.82,2233.68
"127","MITSUBISHI ELECTRIC","MWH-08MV",1.02,0.87,2417.88
"128","MHI","SRT403HENF-L",1.38,1.39,3783.16
"132","CARRIER","53G150H",1.32,1.35,3667.8
"137","CARRIER","53G225H",1.88,1.8,4928.8
"138","CARRIER","53G100H",0.96,0.96,2615.04
"141","HEC","HSU-09HEO4",1.02,1.16,3115.04
"142","MHI","SRK561HENF-A",2.18,2.18,5938.32
"143","MHI","SRK388HENF-A",1.32,1.33,3619.72
"144","MHI","SRK408HENF-A",1.51,1.54,4185.36
"145","MHI","SRK288HENF-A",1.07,0.91,2530.04
"146","MHI","SRK458HENF-A",1.7,1.84,4967.36
"147","MHI","FDKN208H",1.8,1.82,4951.28
"148","MHI","FDKN308H",3.08,2.83,7788.92
"150","MHI","SRK502Z-L",2.22,2.5,6720.4
"151","MHI","FDKN258H",2.11,2.08,5675.52
"153","MHI","SRK208HENF-A",0.77,0.71,1953.24
"154","HISENSE","KFR-4001GW/BPE",1.53,2.05,5417.8
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,3672.8
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,2533.32
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,7037.44
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,3917.8
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,3123
"161","Haier","HSU-12H104",1.35,1.33,3629.32
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,3432.24
"164","HEC","HW-09HA04",1.08,0.98,2701.52
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,6635.4
"167","MIDEA","KFR-61GW/Y",2.56,2.31,6372.44
"168","Teco","LA2300Y",2.76,2.5,6893.2
"169","Haier","HW-09HA04",1.08,0.98,2701.52
"170","MIDEA","KFR-45GWY",1.7,2,5352
"171","HEC","HW-24H04",2.9,2.4,6697.6
"172","Haier","HW-12HA04",1.38,1.2,3326.4
"173","HEC","HW-18HA04",2.1,2.1,5720.4
"174","Haier","HW-12HA04",1.38,1.2,3326.4
"175","Haier","HW-24H04",2.9,2.4,6697.6
"179","LG","LWN2262RHG",2.63,2.3,6370.8
"180","LG","LWN2262CHG",2.63,2.3,6370.8
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,3300.8
"185","GREE","KFR-45GW/E",2.05,2.64,7002.56
"186","COOLINE","LHB15BRH",1.82,1.57,4356.68
"187","PANASONIC","CW-A241SR",3.15,2.8,7739.2
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,3400.16
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,8029.4
"195","PANASONIC","CW-A120AR",1.4,1.18,3284.72
"196","PANASONIC","CW-A90FR",1.14,1.07,2937.08
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,4847
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,3781.6
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,6181.92
"200","COOLINE","LHB12BTH",1.44,1.17,3273.48
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,2498.04
"202","ACSON","WM20FR/LC20BR",2.1,1.7,4758.8
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,3493.12
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,7651.16
"206","PANASONIC","CW-A90AR",1.03,0.89,2469.16
"208","COOLINE","LHB20BRH",2.2,1.89,5247.56
"209","COOLINE","LHB24BRH",2.75,2.09,5904.36
"211","SANYO","SAP-KC241AHA",2.98,2.95,8045.4
"212","SANYO","SAP-KC181AHA",2.36,2.04,5659.36
"215","SANYO","SAP-KC121AHA",1.35,1.32,3605.28
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,4943.24
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,6449.4
"226","ACSON","WM25FR/LC25BR",2.72,2.51,6904.44
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,8582.24
"228","HYUNDAI","WSH-128BA",1.23,1.24,3374.56
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,6181.92
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,1749.76
"233","PANASONIC","CW-A170ER",1.72,1.35,3795.8
"234","PANASONIC","CW-A240ER",2.52,2,5614.4
"235","LG","LSK180H-1",1.85,2,5400
"236","LG","LSJ090H-1",0.93,0.87,2389.08
"237","LG","LSL120H-1",1.32,1.15,3187
"238","LG","LWN224RH-1",2.63,2.3,6370.8
"241","LG","LWG092RH-1",0.95,0.82,2275.28
"242","Haier","HSU-12HN04",1.35,1.33,3629.32
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,4214.32
"244","ELECTRA","KCR-25E",1.01,0.93,2558.92
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,2558.92
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,3432.24
"254","HEC","HSU-12H104",1.35,1.33,3629.32
"257","MHI","SRK35GZ-LI",1.24,1.52,4050.88
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,4214.16
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,5856.52
"263","AIRWELL","XLS12RC",1.16,1.21,3280.04
"264","AIRWELL","SX12RC",1.26,1.23,3360.12
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,4467.36
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,4467.36
"268","Teco","LA1200Y",1.4,1.16,3236.64
"269","Teco","LS1820Y",2.01,1.94,5306.96
"270","LG","LSL121N-1",1.3,1.61,4286.44
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,2387.44
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,3917.72
"274","ELECTRA","PRX600RC",2.65,2.62,7146.48
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,7146.48
"278","SPLENDID","CLIMA15HP",1.4,1.35,3693.4
"279","SANYO","SAP-KC91AHA",1.02,1.02,2778.48
"280","ELECTRA","WMF9RC",0.99,0.93,2552.52
"281","ATD","C24HS-1",2.6,2.7,7322.8
"284","ELECTRA","WMF12RC",1.16,1.21,3280.04
"285","AIRWELL","XLS7RC",0.75,0.7,1922.8
"286","ATD","S12HS-1",1.21,1.27,3440.28
"287","ELECTRA","WMN24RC",2.53,2.52,6867.68
"288","AIRWELL","XLS9RC",0.99,0.93,2552.52
"291","HOTPOINT","HPS-250R",2.6,2.43,6673.72
"292","CARRIER","VF175H",1.81,1.51,4209.24
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,6673.8
"294","HOTPOINT","HPS 150R",1.32,1.42,3836.08
"295","LG","LSK243H-1",2.67,2.66,7249.04
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,5164.36
"297","ADSAKA","KFR-27GW/B",1.12,1.11,3026.84
"298","WEATHERMAKER","S18HS-1",1.85,1.95,5279.8
"299","ATD","S18HS-1",1.85,1.95,5279.8
"301","ELECTRA","WMN18RCA",1.85,1.7,4678.8
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,3735.08
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,7466.96
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,5486.4
"306","ELECTRA","WMN12RCA",1.25,1.33,3597.32
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,3597.32
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,8582.24
"309","WEATHERMAKER","S12HS-1",1.21,1.27,3440.28
"310","ELECTRA","WMN16RCA",1.64,1.64,4467.36
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,4467.36
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,5121.12
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,2575
"314","ELECTRA","PRX500RC",2.2,1.99,5487.96
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,5487.96
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,4334.36
"317","ELECTRA","WMN9RCA",1,0.99,2699.96
"318","ELECTRA","WS/CWS026HA",1,0.99,2699.96
"321","SPLENDID","22000HP",2.9,2.9,7899.6
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,3273.64
"326","CARRIER","VF250H-1",2.7,2.4,6633.6
"327","CARRIER","VF225H-1",2.19,1.93,5340.52
"328","CARRIER","VF150H-1",1.49,1.2,3361.6
"329","CARRIER","53G250H",2.37,2.35,6407.8
"331","SPLENDID","18000HP",2.56,2.56,6973.44
"332","SPLENDID","12300HP",1.39,1.39,3786.36
"333","SPLENDID","18000HP",1.39,1.39,3786.36
"334","SPLENDID","23000HP",1.39,1.39,3786.36
"335","SUPRA","SS24F50A",2.35,2.56,6906.24
"336","GREE","KFR-60GW/E",2.5,2.5,6810
"337","LG","LV-B2464HL",2.8,2.69,7362.76
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,2216.04
"340","SPLENDID","8.5HP",1,1,2724
"341","ATD","S09X2HS-1",1.58,1.75,4712.6
"342","ATD","S24HS-1",2.55,2.65,7186.6
"343","ELECTRA","WMF7RC",0.75,0.7,1922.8
"344","MIDEA","KFR-32GW/Y",1.28,1.22,3342.48
"345","PANASONIC","CW-A200ER",2.16,1.68,4729.92
"346","LG","LSK182H-1",1.85,2,5400
"347","LG","LSK181N-1",2,2.2,5928.8
"348","NEC","RH240",2.63,2.3,6370.8
"351","ACSON","WM15FR/LC15BR",1.3,1.2,3300.8
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,7402.8
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,2506.08
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,3400.16
"361","KIA","KSH-128BA",1.23,1.24,3374.56
"362","LG","LS-K1860HL",2.01,2.01,5475.24
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,2640.64
"365","HYUNDAI","WSH-120BA",1.23,1.24,3374.56
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,5233.2
"367","Haier","HSU-09HE04",1.02,1.16,3115.04
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,5415.92
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,3771.92
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,2813.76
"373","CHUNLAN","KFR-40GW",1.5,1.54,4182.16
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,3026.84
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,3909.84
"376","Teco","LS2220Y",2.05,2.15,5824.6
"378","Teco","LA1800Y",1.8,1.5,4182
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,5023.32
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,2924.28
"381","ATD","S18HS-1",1.96,2.1,5675.6
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,5460.8
"386","KELVINATOR","KR08WR",0.75,0.64,1778.56
"387","LG","LWC1262PHG",1.35,1.15,3196.6
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,4890.4
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,5201.2
"395","MIDEA","KFR-53GW/Y",2,1.92,5255.68
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,2941.92
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,6909.2
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,7372.36
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,4606.84
"402","HYUNDAI","WSH-098BA",0.87,0.88,2393.92
"403","HYUNDAI","WSH-098BA",0.87,0.88,2393.92
"406","LG","LWM1861BHG",1.64,1.33,3722.12
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,7037.44
"410","TECOAIR","LS-LT2422YPS",3,3.05,8292.2
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,2533.32
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,1801.04
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,5689.96
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,4845.68
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,3728.68
"426","LG","LWG0760AHG",0.75,0.64,1778.56
"429","LG","LS-L1260HL",1.28,1.15,3174.2
"431","LG","LS-J0962HL",0.93,0.87,2389.08
"434","KELVINATOR","KSR35F",3.28,3.08,8453.92
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,6874
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,7266.6
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,4829.52
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,5911.08
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,3502.8
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,2236.88
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,5233.2
"453","LG","LS-K2460HL",2.73,2.69,7340.36
"454","LG","LS-K1862HL",2.01,2.01,5475.24
"455","LG","LWM1560BHG",1.55,1.31,3645.24
"457","KIA","KSH-188BA",1.9,1.88,5127.52
"458","HYUNDAI","WSH-128BA",1.23,1.24,3374.56
"459","KIA","KSH-229BA",2.57,2.54,6928.56
"462","LG","LWC1260AHG",1.33,1.19,3286.36
"465","PANASONIC","CW-A200SR",2.05,1.72,4790.88
"466","PANASONIC","CW-A120FR",1.5,1.27,3533.08
"467","PANASONIC","CW-A170SR",1.6,1.3,3637.2
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,7146.48
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,7146.48
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,4678.8
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,5487.96
"472","EMAILAIR","WS/CWS066H",2.53,2.52,6867.68
"475","ELECTRA","WMN18RCB",1.94,1.89,5164.36
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,5164.36
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,1743.36
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,2597.4
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,2675.92
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,3587.64
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,4292.68
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,6241.24
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,7184.88
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,6931.68
"493","AIRTEMP","HAY324N6G",2.75,2.74,7466.96
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,1801.04
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,7037.44
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,5486.4
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,1749.76
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,3356.92
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,5710.72
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,3201.6
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,3493.12
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,7285.8
"515","CARRIER","RAC-22LH-A",2.7,2.4,6633.6
"516","CARRIER","VF125H",1,0.83,2315.32
"517","ELECTRA","PXD24RC",2.71,2.49,6853.16
"518","ELECTRA","PXD18RC",2.3,2.13,5856.52
"519","ELECTRA","PXD12RC",1.26,1.23,3360.12
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,2698.32
"522","MHI","WR188PENF-S8A",2.06,1.75,4866.2
"523","MHI","SRK25GZ-LI",0.96,1.17,3119.88
"524","Haier","HW-18HA04",2.1,2.1,5720.4
"525","COOLINE","LHB09BTH",1.07,0.85,2385.8
"526","WEATHERMAKER","S24HS-1",2.5,2.65,7170.6
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,2498.04
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,7058.36
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,3469.08
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,1786.6
"535","NEC","RSH2425",2.67,2.66,7249.04
"536","LG","LSK244H-1",2.67,2.66,7249.04
"539","Haier","HSU-09HG04",1.02,1.16,3115.04
"542","Haier","HSU-12HM04",1.35,1.33,3629.32
"543","LG","LSL120T-1",1.32,1.15,3187
"544","WINIA","WSH-120BA",1.23,1.24,3374.56
"545","SANYO","SAP-KC182AH",2.29,1.99,5516.76
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,7267.92
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,13015.8
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,10543.44
"549","COOLINE","Z-D48",5.27,3.95,11182.2
"550","AGEAN","FR125/S",4.9,4.5,12386
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,12289.6
"552","LG","LK-1080BH",12,9.8,27399.2
"553","ROWA","RAS-180ACH",1.95,1.98,5383.92
"554","Haier","HDU-42H03/H",5,4.8,13139.2
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,23776.144
"556","APAC","S032IHC9AA",10.324,8.516,23776.144
"557","APAC","S032OVC9AA",10.324,8.516,23776.144
"558","ECLIPSE","EV20 - EP20",5.9,4.9,13667.6
"559","TRANE","TWE030/TWA030",3.159,2.73,7573.8
"560","ROWA","RAS-120ABH",1.15,1.22,3300.88
"562","BENSON","THM-56MSH",5.75,4.9,13619.6
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,11728.8
"564","OAC","OAC06VCU",5.1,4.2,11728.8
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,9117.2
"566","OAC","OAC03VCU",3.7,3.3,9117.2
"567","TEMPERZONE","OPA410",14.5,12.2,33968.8
"568","TEMPERZONE","OPA210",7.25,6,16744
"569","PHILLIPS","40H-3",3.915,3.915,10664.46
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,4031.328
"571","PHILLIPS","70H-3",6.7,6.7,18250.8
"572","HYUNDAI","HFH-4401BA",5.2,4.8,13203.2
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,19793.16
"574","MIDEA","KFR-32GW/Y",1.28,1.22,3342.48
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,11312.4
"577","OAC","OAC03 PACKAGED",3.7,3.3,9117.2
"578","OAC","OAC03VCU",3.7,3.3,9117.2
"579","MIDEA","MSC-09HR",0.9,0.95,2571.8
"580","MIDEA","MSB-18HR",1.9,2.05,5536.2
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,18362.4
"582","OAC","OAC075VCU",7.8,6.6,18362.4
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,13635.6
"584","OAC","OAC065VCU",5.8,4.9,13635.6
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,10062.4
"586","OAC","OAC04VCU",4.4,3.6,10062.4
"587","MIDEA","MWH-09HR",0.96,0.76,2134.24
"588","OAC","OAC065 PACKAGED",5.8,4.9,13635.6
"589","OAC","OAC065VCU",5.8,4.9,13635.6
"590","OAC","OAC04 PACKAGED",4.4,3.6,10062.4
"591","OAC","OAC04VCU",4.4,3.6,10062.4
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,10462.8
"593","OAC","OAC05VCU",4.9,3.7,10462.8
"594","OAC","OAC05 PAKAGED",4.9,3.7,10462.8
"595","OAC","OAC05VCU",4.9,3.7,10462.8
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,13814.02
"597","POPE","SAC36 / WM36",3.387,2.417,6894.308
"598","DAIKIN","UATY15K",14.26,12.96,35719.04
"599","PIONEER","SQ12/DC12",5.5,5.6,15222.4
"600","PIONEER","DC12",5.5,5.6,15222.4
"601","POPE","RTP9",3.14,2.747,7608.588
"602","ACCENT AIR","AA60-2",21.38,19.56,53863.84
"603","TEMPERZONE","OPA390",13.9,11.8,32815.2
"604","POPE","SAC44 / DFC44",4.285,3.428,9612.112
"606","POPE","SAC40 / DFC40",3.836,3.094,8665.496
"607","POPE","SAC25 / DFC25",2.613,1.971,5574.444
"608","AIRA","CP*50/DXC14-35",4.271,3.454,9670.136
"609","AIRA","CP*60/DXC14-43",5.103,3.96,11152.8
"611","Teco","LE6016H/LU60K1MAH",6,5.9,16103.6
"612","Teco","LE7019H/LU70K1MAH",7.2,7,19132
"613","ACCENT AIR","AA45-2",16.6,14.96,41275.84
"614","UNIAIRE","FC12/ACD12",3.915,3.915,10664.46
"615","UNIAIRE","RT12",3.915,3.915,10664.46
"616","MHI","FDC406",3.95,3.66,10062.64
"617","MHI","FDEN408HES",3.95,3.66,10062.64
"618","MHI","FDR408HES",3.95,3.66,10062.64
"619","MHI","FDT(N)408HES",3.95,3.66,10062.64
"620","MHI","FDUR408HES",3.95,3.66,10062.64
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,9263.324
"623","DAIKIN","UATY08K",6.83,6.13,16922.12
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,6303.36
"625","UNIAIRE","FC16/ACD16",5.565,5.565,15159.06
"626","UNIAIRE","RT16",5.565,5.565,15159.06
"631","HITACHI","LD-10LM5 / RAS-10HQE5",10.891,9.195,25589.9
