"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"60","HYUNDAI","WSH-229BA",2.57,2.54,3530.56
"61","LG","LS-K2464HL",2.73,2.69,3744.62
"62","ELECTRA","WMN24RCB",2.45,2.45,3385.9
"63","ELECTRA","EMAILAIR WS/CWS066HB",2.45,2.45,3385.9
"67","ADSAKA","KFR-60GW",2.48,2.35,3335.58
"68","EMAILAIR","WS/CWS026HA",1,0.99,1374.94
"69","EMAILAIR","ELECTRA WMN9RCA",1,0.99,1374.94
"70","EMAILAIR","WS/CWS034HA",1.25,1.33,1783.98
"71","EMAILAIR","ELECTRA WMN12RCA",1.25,1.33,1783.98
"72","AIRWELL","SX18RC",2.3,2.13,3058.58
"73","ADSAKA","KFR-50GW",1.9,2,2696.4
"74","AIRWELL","SX24RC",2.71,2.49,3589.9
"75","TOSHIBA","RAS-10YKH-E / 10YAH-E",1.02,0.95,1360.22
"76","TOSHIBA","RAS-24UKH-E / 24UAH-EA",2.6,2.59,3586.14
"77","TOSHIBA","RAS-18UKH-E / 18UAH-EA",2.04,2,2791.04
"83","FUJITSU GENERAL","AUT25RLC-W/AOT25RZCL",2.8,2.6,3728.4
"84","FUJITSU GENERAL","ABT18RGA-W/AOT18RZAL",2.24,2.12,3010.96
"87","FUJITSU GENERAL","ART25RLA/AOT25RZAL",2.86,2.65,3804.26
"90","FUJITSU GENERAL","AUT18RGA/AOT18RZCL",2.01,2.01,2777.82
"92","MIDEA","KFR-23GW/I1Y",0.88,0.93,1251.46
"93","MIDEA","KFR-53GW/Y",2,1.92,2707.52
"94","MIDEA","KFR-36GWY",1.5,1.65,2178.9
"99","AIRTEMP","HAY318N6G",2.08,2.09,2881.62
"100","AIRTEMP","HAY109N6G",1.07,1.07,1478.74
"101","AIRTEMP","HAE418N6E/HAC418N6G",2.08,1.9,2747.48
"102","AIRTEMP","HAE109N6E/HAC109N6B",0.93,0.93,1285.26
"104","FUJITSU","AST20RGA-W/AOT20RZAL",2.28,1.96,2925.04
"105","MITSUBISHI ELECTRIC","MWH-17KV",2.8,2.6,3728.4
"112","MITSUBISHI ELECTRIC","MSH-24RV/MUH-24RV",2.73,2.69,3744.62
"114","FUJITSU","AST7RSCCW/AOT7RSCC",0.77,0.72,1028.84
"115","GENERAL ELECTRIC","ASIAH18EWI",1.84,1.87,2564.06
"116","MITSUBISHI ELECTRIC","MWH-12KV",1.72,1.56,2264.08
"117","MITSUBISHI ELECTRIC","MSZ-G12SV/MUZ-G12SV",1.36,1.63,2070.14
"119","HOTPOINT","HPS 125R",1.1,1.07,1499.02
"120","FUJITSU GENERAL","AST24RGB-W/AOT24RNAL/AOT24RNCLST24RGB-W/A",2.61,2.7,3670.56
"122","MITSUBISHI ELECTRIC","MSH-12RV/MUH-12RV",1.32,1.4,1880.72
"124","MITSUBISHI ELECTRIC","MSH-09RV/MUH-09RV",0.95,0.97,1327.02
"125","AIRTEMP","HAY107N6G",0.82,0.82,1133.24
"127","MITSUBISHI ELECTRIC","MWH-08MV",1.02,0.87,1303.74
"128","MHI","SRT403HENF-L",1.38,1.39,1914.22
"132","CARRIER","53G150H",1.32,1.35,1845.42
"137","CARRIER","53G225H",1.88,1.8,2541.68
"138","CARRIER","53G100H",0.96,0.96,1326.72
"141","HEC","HSU-09HEO4",1.02,1.16,1508.48
"142","MHI","SRK561HENF-A",2.18,2.18,3012.76
"143","MHI","SRK388HENF-A",1.32,1.33,1831.3
"144","MHI","SRK408HENF-A",1.51,1.54,2108
"145","MHI","SRK288HENF-A",1.07,0.91,1365.78
"146","MHI","SRK458HENF-A",1.7,1.84,2448.24
"147","MHI","FDKN208H",1.8,1.82,2501.72
"148","MHI","FDKN308H",3.08,2.83,4080.06
"150","MHI","SRK502Z-L",2.22,2.5,3265.72
"151","MHI","FDKN258H",2.11,2.08,2894.84
"153","MHI","SRK208HENF-A",0.77,0.71,1021.78
"154","HISENSE","KFR-4001GW/BPE",1.53,2.05,2481.58
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,1637.36
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,1285.26
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,3673.12
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,1936.3
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,1569.02
"161","Haier","HSU-12H104",1.35,1.33,1851.58
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,1741.32
"164","HEC","HW-09HA04",1.08,0.98,1421.96
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,3304.78
"167","MIDEA","KFR-61GW/Y",2.56,2.31,3361.42
"168","Teco","LA2300Y",2.76,2.5,3630.76
"169","Haier","HW-09HA04",1.08,0.98,1421.96
"170","MIDEA","KFR-45GWY",1.7,2,2561.2
"171","HEC","HW-24H04",2.9,2.4,3654.8
"172","Haier","HW-12HA04",1.38,1.2,1780.08
"173","HEC","HW-18HA04",2.1,2.1,2902.2
"174","Haier","HW-12HA04",1.38,1.2,1780.08
"175","Haier","HW-24H04",2.9,2.4,3654.8
"179","LG","LWN2262RHG",2.63,2.3,3401.68
"180","LG","LWN2262CHG",2.63,2.3,3401.68
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,1726
"185","GREE","KFR-45GW/E",2.05,2.64,3249.64
"186","COOLINE","LHB15BRH",1.82,1.57,2338.74
"187","PANASONIC","CW-A241SR",3.15,2.8,4106.2
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,1761
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,4063.38
"195","PANASONIC","CW-A120AR",1.4,1.18,1779.48
"196","PANASONIC","CW-A90FR",1.14,1.07,1526.06
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,2587.5
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,1867.2
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,3090.12
"200","COOLINE","LHB12BTH",1.44,1.17,1799.46
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,1298.18
"202","ACSON","WM20FR/LC20BR",2.1,1.7,2619.8
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,1782.48
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,3963.94
"206","PANASONIC","CW-A90AR",1.03,0.89,1324.62
"208","COOLINE","LHB20BRH",2.2,1.89,2821.54
"209","COOLINE","LHB24BRH",2.75,2.09,3334.54
"211","SANYO","SAP-KC241AHA",2.98,2.95,4097.18
"212","SANYO","SAP-KC181AHA",2.36,2.04,3035.6
"215","SANYO","SAP-KC121AHA",1.35,1.32,1844.52
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,2528.46
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,3349.1
"226","ACSON","WM25FR/LC25BR",2.72,2.51,3610.78
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,4313.04
"228","HYUNDAI","WSH-128BA",1.23,1.24,1706.92
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,3090.12
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,898
"233","PANASONIC","CW-A170ER",1.72,1.35,2115.82
"234","PANASONIC","CW-A240ER",2.52,2,3115.52
"235","LG","LSK180H-1",1.85,2,2662.6
"236","LG","LSJ090H-1",0.93,0.87,1242.9
"237","LG","LSL120H-1",1.32,1.15,1704.22
"238","LG","LWN224RH-1",2.63,2.3,3401.68
"241","LG","LWG092RH-1",0.95,0.82,1221.12
"242","Haier","HSU-12HN04",1.35,1.33,1851.58
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,1994.28
"244","ELECTRA","KCR-25E",1.01,0.93,1339.34
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,1339.34
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,1741.32
"254","HEC","HSU-12H104",1.35,1.33,1851.58
"257","MHI","SRK35GZ-LI",1.24,1.52,1911.36
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,2168.84
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,3058.58
"263","AIRWELL","XLS12RC",1.16,1.21,1638.42
"264","AIRWELL","SX12RC",1.26,1.23,1720.14
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,2266.48
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,2266.48
"268","Teco","LA1200Y",1.4,1.16,1765.36
"269","Teco","LS1820Y",2.01,1.94,2728.4
"270","LG","LSL121N-1",1.3,1.61,2015.46
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,1283.16
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,2023.58
"274","ELECTRA","PRX600RC",2.65,2.62,3641.12
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,3641.12
"278","SPLENDID","CLIMA15HP",1.4,1.35,1899.5
"279","SANYO","SAP-KC91AHA",1.02,1.02,1409.64
"280","ELECTRA","WMF9RC",0.99,0.93,1325.82
"281","ATD","C24HS-1",2.6,2.7,3663.8
"284","ELECTRA","WMF12RC",1.16,1.21,1638.42
"285","AIRWELL","XLS7RC",0.75,0.7,1001.2
"286","ATD","S12HS-1",1.21,1.27,1714.58
"287","ELECTRA","WMN24RC",2.53,2.52,3489.4
"288","AIRWELL","XLS9RC",0.99,0.93,1325.82
"291","HOTPOINT","HPS-250R",2.6,2.43,3473.18
"292","CARRIER","VF175H",1.81,1.51,2289.62
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,3385.9
"294","HOTPOINT","HPS 150R",1.32,1.42,1894.84
"295","LG","LSK243H-1",2.67,2.66,3682.88
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,2645.78
"297","ADSAKA","KFR-27GW/B",1.12,1.11,1540.78
"298","WEATHERMAKER","S18HS-1",1.85,1.95,2627.3
"299","ATD","S18HS-1",1.85,1.95,2627.3
"301","ELECTRA","WMN18RCA",1.85,1.7,2450.8
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,1900.1
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,3793.44
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,2845.12
"306","ELECTRA","WMN12RCA",1.25,1.33,1783.98
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,1783.98
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,4313.04
"309","WEATHERMAKER","S12HS-1",1.21,1.27,1714.58
"310","ELECTRA","WMN16RCA",1.64,1.64,2266.48
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,2266.48
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,2598.16
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,1285.86
"314","ELECTRA","PRX500RC",2.2,1.99,2892.14
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,2892.14
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,2204.14
"317","ELECTRA","WMN9RCA",1,0.99,1374.94
"318","ELECTRA","WS/CWS026HA",1,0.99,1374.94
"321","SPLENDID","22000HP",2.9,2.9,4007.8
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,1624.9
"326","CARRIER","VF250H-1",2.7,2.4,3519.6
"327","CARRIER","VF225H-1",2.19,1.93,2843.02
"328","CARRIER","VF150H-1",1.49,1.2,1854.44
"329","CARRIER","53G250H",2.37,2.35,3261.22
"331","SPLENDID","18000HP",2.56,2.56,3537.92
"332","SPLENDID","12300HP",1.39,1.39,1920.98
"333","SPLENDID","18000HP",1.39,1.39,1920.98
"334","SPLENDID","23000HP",1.39,1.39,1920.98
"335","SUPRA","SS24F50A",2.35,2.56,3395.96
"336","GREE","KFR-60GW/E",2.5,2.5,3455
"337","LG","LV-B2464HL",2.8,2.69,3791.94
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,1139.7
"340","SPLENDID","8.5HP",1,1,1382
"341","ATD","S09X2HS-1",1.58,1.75,2303.58
"342","ATD","S24HS-1",2.55,2.65,3594.7
"343","ELECTRA","WMF7RC",0.75,0.7,1001.2
"344","MIDEA","KFR-32GW/Y",1.28,1.22,1726.6
"345","PANASONIC","CW-A200ER",2.16,1.68,2646.24
"346","LG","LSK182H-1",1.85,2,2662.6
"347","LG","LSK181N-1",2,2.2,2905.2
"348","NEC","RH240",2.63,2.3,3401.68
"351","ACSON","WM15FR/LC15BR",1.3,1.2,1726
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,3832.8
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,1271.44
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,1761
"361","KIA","KSH-128BA",1.23,1.24,1706.92
"362","LG","LS-K1860HL",2.01,2.01,2777.82
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,1380.8
"365","HYUNDAI","WSH-120BA",1.23,1.24,1706.92
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,2747.48
"367","Haier","HSU-09HE04",1.02,1.16,1508.48
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,2783.68
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,1934.2
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,1396.72
"373","CHUNLAN","KFR-40GW",1.5,1.54,2101.24
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,1540.78
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,1875.76
"376","Teco","LS2220Y",2.05,2.15,2903.7
"378","Teco","LA1800Y",1.8,1.5,2275.8
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,2610.18
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,1499.02
"381","ATD","S18HS-1",1.96,2.1,2807.56
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,2791.04
"386","KELVINATOR","KR08WR",0.75,0.64,958.84
"387","LG","LWC1262PHG",1.35,1.15,1724.5
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,2460.56
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,2679.88
"395","MIDEA","KFR-53GW/Y",2,1.92,2707.52
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,1492.56
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,3664.56
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,3812.22
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,2255.06
"402","HYUNDAI","WSH-098BA",0.87,0.88,1209.4
"403","HYUNDAI","WSH-098BA",0.87,0.88,1209.4
"406","LG","LWM1861BHG",1.64,1.33,2047.62
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,3673.12
"410","TECOAIR","LS-LT2422YPS",3,3.05,4181.3
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,1285.26
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,918.88
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,2881.62
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,2278.64
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,1886.58
"426","LG","LWG0760AHG",0.75,0.64,958.84
"429","LG","LS-L1260HL",1.28,1.15,1677.18
"431","LG","LS-J0962HL",0.93,0.87,1242.9
"434","KELVINATOR","KSR35F",3.28,3.08,4391.76
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,3590.2
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,3763.7
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,2419.4
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,2998.94
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,1715.48
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,1140
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,2747.48
"453","LG","LS-K2460HL",2.73,2.69,3744.62
"454","LG","LS-K1862HL",2.01,2.01,2777.82
"455","LG","LWM1560BHG",1.55,1.31,1972.66
"457","KIA","KSH-188BA",1.9,1.88,2611.68
"458","HYUNDAI","WSH-128BA",1.23,1.24,1706.92
"459","KIA","KSH-229BA",2.57,2.54,3530.56
"462","LG","LWC1260AHG",1.33,1.19,1739.22
"465","PANASONIC","CW-A200SR",2.05,1.72,2600.12
"466","PANASONIC","CW-A120FR",1.5,1.27,1910.62
"467","PANASONIC","CW-A170SR",1.6,1.3,1999.4
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,3641.12
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,3641.12
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,2450.8
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,2892.14
"472","EMAILAIR","WS/CWS066H",2.53,2.52,3489.4
"475","ELECTRA","WMN18RCB",1.94,1.89,2645.78
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,2645.78
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,884.48
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,1333.18
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,1367.88
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,1850.98
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,2203.54
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,3084.26
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,3722.24
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,3624.6
"493","AIRTEMP","HAY324N6G",2.75,2.74,3793.44
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,918.88
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,3673.12
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,2845.12
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,898
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,1713.38
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,2969.2
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,1516.44
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,1782.48
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,3804.26
"515","CARRIER","RAC-22LH-A",2.7,2.4,3519.6
"516","CARRIER","VF125H",1,0.83,1261.98
"517","ELECTRA","PXD24RC",2.71,2.49,3589.9
"518","ELECTRA","PXD18RC",2.3,2.13,3058.58
"519","ELECTRA","PXD12RC",1.26,1.23,1720.14
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,1415.2
"522","MHI","WR188PENF-S8A",2.06,1.75,2628.06
"523","MHI","SRK25GZ-LI",0.96,1.17,1474.98
"524","Haier","HW-18HA04",2.1,2.1,2902.2
"525","COOLINE","LHB09BTH",1.07,0.85,1323.42
"526","WEATHERMAKER","S24HS-1",2.5,2.65,3560.9
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,1298.18
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,3586.14
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,1775.42
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,932.1
"535","NEC","RSH2425",2.67,2.66,3682.88
"536","LG","LSK244H-1",2.67,2.66,3682.88
"539","Haier","HSU-09HG04",1.02,1.16,1508.48
"542","Haier","HSU-12HM04",1.35,1.33,1851.58
"543","LG","LSL120T-1",1.32,1.15,1704.22
"544","WINIA","WSH-120BA",1.23,1.24,1706.92
"545","SANYO","SAP-KC182AH",2.29,1.99,2952.98
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,4072.56
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,6726.74
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,5395.36
"549","COOLINE","Z-D48",5.27,3.95,6351.22
"550","AGEAN","FR125/S",4.9,4.5,6489.4
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,6723
"552","LG","LK-1080BH",12,9.8,15030.8
"553","ROWA","RAS-180ACH",1.95,1.98,2716.08
"554","Haier","HDU-42H03/H",5,4.8,6768.8
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,12991.32
"556","APAC","S032IHC9AA",10.324,8.516,12991.32
"557","APAC","S032OVC9AA",10.324,8.516,12991.32
"558","ECLIPSE","EV20 - EP20",5.9,4.9,7447.8
"559","TRANE","TWE030/TWA030",3.159,2.73,4062.864
"560","ROWA","RAS-120ABH",1.15,1.22,1638.72
"562","BENSON","THM-56MSH",5.75,4.9,7346.4
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,6412.8
"564","OAC","OAC06VCU",5.1,4.2,6412.8
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,4831
"566","OAC","OAC03VCU",3.7,3.3,4831
"567","TEMPERZONE","OPA410",14.5,12.2,18415.2
"568","TEMPERZONE","OPA210",7.25,6,9137
"569","PHILLIPS","40H-3",3.915,3.915,5410.53
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,2954.424
"571","PHILLIPS","70H-3",6.7,6.7,9259.4
"572","HYUNDAI","HFH-4401BA",5.2,4.8,6904
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,10812.38
"574","MIDEA","KFR-32GW/Y",1.28,1.22,1726.6
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,5970.4
"577","OAC","OAC03 PACKAGED",3.7,3.3,4831
"578","OAC","OAC03VCU",3.7,3.3,4831
"579","MIDEA","MSC-09HR",0.9,0.95,1279.1
"580","MIDEA","MSB-18HR",1.9,2.05,2731.7
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,9932.4
"582","OAC","OAC075VCU",7.8,6.6,9932.4
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,7380.2
"584","OAC","OAC065VCU",5.8,4.9,7380.2
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,5516
"586","OAC","OAC04VCU",4.4,3.6,5516
"587","MIDEA","MWH-09HR",0.96,0.76,1185.52
"588","OAC","OAC065 PACKAGED",5.8,4.9,7380.2
"589","OAC","OAC065VCU",5.8,4.9,7380.2
"590","OAC","OAC04 PACKAGED",4.4,3.6,5516
"591","OAC","OAC04VCU",4.4,3.6,5516
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,5924.6
"593","OAC","OAC05VCU",4.9,3.7,5924.6
"594","OAC","OAC05 PAKAGED",4.9,3.7,5924.6
"595","OAC","OAC05VCU",4.9,3.7,5924.6
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,7385.454
"597","POPE","SAC36 / WM36",3.387,2.417,3996.014
"598","DAIKIN","UATY15K",14.26,12.96,18789.52
"599","PIONEER","SQ12/DC12",5.5,5.6,7671.6
"600","PIONEER","DC12",5.5,5.6,7671.6
"601","POPE","RTP9",3.14,2.747,4062.022
"602","ACCENT AIR","AA60-2",21.38,19.56,28262.24
"603","TEMPERZONE","OPA390",13.9,11.8,17727.2
"604","POPE","SAC44 / DFC44",4.285,3.428,5316.828
"606","POPE","SAC40 / DFC40",3.836,3.094,4777.5
"607","POPE","SAC25 / DFC25",2.613,1.971,3157.914
"608","AIRA","CP*50/DXC14-35",4.271,3.454,5325.72
"609","AIRA","CP*60/DXC14-43",5.103,3.96,6245.388
"611","Teco","LE6016H/LU60K1MAH",6,5.9,8221.4
"612","Teco","LE7019H/LU70K1MAH",7.2,7,9809.2
"613","ACCENT AIR","AA45-2",16.6,14.96,21783.36
"614","UNIAIRE","FC12/ACD12",3.915,3.915,5410.53
"615","UNIAIRE","RT12",3.915,3.915,5410.53
"616","MHI","FDC406",3.95,3.66,5254.16
"617","MHI","FDEN408HES",3.95,3.66,5254.16
"618","MHI","FDR408HES",3.95,3.66,5254.16
"619","MHI","FDT(N)408HES",3.95,3.66,5254.16
"620","MHI","FDUR408HES",3.95,3.66,5254.16
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,5091.59
"623","DAIKIN","UATY08K",6.83,6.13,8944.86
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,3521.56
"625","UNIAIRE","FC16/ACD16",5.565,5.565,7690.83
"626","UNIAIRE","RT16",5.565,5.565,7690.83
"631","HITACHI","LD-10LM5 / RAS-10HQE5",10.891,9.195,13853.986
