"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"153","MHI","SRK208HENF-A",0.77,0.71,1949.01
"154","HISENSE","KFR-4001GW/BPE",1.53,2.05,4740.77
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,3129.04
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,2452.41
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,7006.52
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,3695.75
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,2994.18
"161","Haier","HSU-12H104",1.35,1.33,3532.79
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,3322.62
"164","HEC","HW-09HA04",1.08,0.98,2712.16
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,6307.17
"167","MIDEA","KFR-61GW/Y",2.56,2.31,6411.22
"168","Teco","LA2300Y",2.76,2.5,6925.04
"169","Haier","HW-09HA04",1.08,0.98,2712.16
"170","MIDEA","KFR-45GWY",1.7,2,4890.3
"171","HEC","HW-24H04",2.9,2.4,6968.3
"172","Haier","HW-12HA04",1.38,1.2,3394.62
"173","HEC","HW-18HA04",2.1,2.1,5537.7
"174","Haier","HW-12HA04",1.38,1.2,3394.62
"175","Haier","HW-24H04",2.9,2.4,6968.3
"179","LG","LWN2262RHG",2.63,2.3,6487.17
"180","LG","LWN2262CHG",2.63,2.3,6487.17
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,3292.3
"185","GREE","KFR-45GW/E",2.05,2.64,6207.07
"186","COOLINE","LHB15BRH",1.82,1.57,4459.84
"187","PANASONIC","CW-A241SR",3.15,2.8,7831.25
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,3359.41
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,7753.57
"195","PANASONIC","CW-A120AR",1.4,1.18,3393.04
"196","PANASONIC","CW-A90FR",1.14,1.07,2911.12
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,4934.5
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,3563.9
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,5897.25
"200","COOLINE","LHB12BTH",1.44,1.17,3430.62
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,2476.41
"202","ACSON","WM20FR/LC20BR",2.1,1.7,4994.5
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,3400.94
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,7561.87
"206","PANASONIC","CW-A90AR",1.03,0.89,2525.99
"208","COOLINE","LHB20BRH",2.2,1.89,5380.42
"209","COOLINE","LHB24BRH",2.75,2.09,6355.47
"211","SANYO","SAP-KC241AHA",2.98,2.95,7817.52
"212","SANYO","SAP-KC181AHA",2.36,2.04,5788.76
"215","SANYO","SAP-KC121AHA",1.35,1.32,3519.21
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,4824.13
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,6388.8
"226","ACSON","WM25FR/LC25BR",2.72,2.51,6887.46
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,8230.6
"228","HYUNDAI","WSH-128BA",1.23,1.24,3257.09
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,5897.25
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,1713.26
"233","PANASONIC","CW-A170ER",1.72,1.35,4033.18
"234","PANASONIC","CW-A240ER",2.52,2,5939.08
"235","LG","LSK180H-1",1.85,2,5082.15
"236","LG","LSJ090H-1",0.93,0.87,2370.93
"237","LG","LSL120H-1",1.32,1.15,3249.98
"238","LG","LWN224RH-1",2.63,2.3,6487.17
"241","LG","LWG092RH-1",0.95,0.82,2328.61
"242","Haier","HSU-12HN04",1.35,1.33,3532.79
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,3808.34
"244","ELECTRA","KCR-25E",1.01,0.93,2554.73
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,2554.73
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,3322.62
"254","HEC","HSU-12H104",1.35,1.33,3532.79
"257","MHI","SRK35GZ-LI",1.24,1.52,3650.12
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,4137.72
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,5834.24
"263","AIRWELL","XLS12RC",1.16,1.21,3126.82
"264","AIRWELL","SX12RC",1.26,1.23,3281.88
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,4324.68
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,4324.68
"268","Teco","LA1200Y",1.4,1.16,3365.88
"269","Teco","LS1820Y",2.01,1.94,5205.31
"270","LG","LSL121N-1",1.3,1.61,3849.08
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,2446.88
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,3860.44
"274","ELECTRA","PRX600RC",2.65,2.62,6947.31
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,6947.31
"278","SPLENDID","CLIMA15HP",1.4,1.35,3623.9
"279","SANYO","SAP-KC91AHA",1.02,1.02,2689.74
"280","ELECTRA","WMF9RC",0.99,0.93,2529.15
"281","ATD","C24HS-1",2.6,2.7,6992
"284","ELECTRA","WMF12RC",1.16,1.21,3126.82
"285","AIRWELL","XLS7RC",0.75,0.7,1909.85
"286","ATD","S12HS-1",1.21,1.27,3272.25
"287","ELECTRA","WMN24RC",2.53,2.52,6658.03
"288","AIRWELL","XLS9RC",0.99,0.93,2529.15
"291","HOTPOINT","HPS-250R",2.6,2.43,6625.34
"292","CARRIER","VF175H",1.81,1.51,4365.57
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,6460.65
"294","HOTPOINT","HPS 150R",1.32,1.42,3616.64
"295","LG","LSK243H-1",2.67,2.66,7027.21
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,5047.88
"297","ADSAKA","KFR-27GW/B",1.12,1.11,2939.86
"298","WEATHERMAKER","S18HS-1",1.85,1.95,5014.25
"299","ATD","S18HS-1",1.85,1.95,5014.25
"301","ELECTRA","WMN18RCA",1.85,1.7,4674.75
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,3625.48
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,7238.17
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,5427.48
"306","ELECTRA","WMN12RCA",1.25,1.33,3404.89
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,3404.89
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,8230.6
"309","WEATHERMAKER","S12HS-1",1.21,1.27,3272.25
"310","ELECTRA","WMN16RCA",1.64,1.64,4324.68
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,4324.68
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,4957.56
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,2453.99
"314","ELECTRA","PRX500RC",2.2,1.99,5516.22
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,5516.22
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,4205.62
"317","ELECTRA","WMN9RCA",1,0.99,2623.42
"318","ELECTRA","WS/CWS026HA",1,0.99,2623.42
"321","SPLENDID","22000HP",2.9,2.9,7647.3
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,3101.24
"326","CARRIER","VF250H-1",2.7,2.4,6712.5
"327","CARRIER","VF225H-1",2.19,1.93,5421.95
"328","CARRIER","VF150H-1",1.49,1.2,3535.31
"329","CARRIER","53G250H",2.37,2.35,6222.53
"331","SPLENDID","18000HP",2.56,2.56,6750.72
"332","SPLENDID","12300HP",1.39,1.39,3665.43
"333","SPLENDID","18000HP",1.39,1.39,3665.43
"334","SPLENDID","23000HP",1.39,1.39,3665.43
"335","SUPRA","SS24F50A",2.35,2.56,6482.13
"336","GREE","KFR-60GW/E",2.5,2.5,6592.5
"337","LG","LV-B2464HL",2.8,2.69,7234.22
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,2174.34
"340","SPLENDID","8.5HP",1,1,2637
"341","ATD","S09X2HS-1",1.58,1.75,4397.32
"342","ATD","S24HS-1",2.55,2.65,6860.15
"343","ELECTRA","WMF7RC",0.75,0.7,1909.85
"344","MIDEA","KFR-32GW/Y",1.28,1.22,3293.88
"345","PANASONIC","CW-A200ER",2.16,1.68,5044.08
"346","LG","LSK182H-1",1.85,2,5082.15
"347","LG","LSK181N-1",2,2.2,5545.6
"348","NEC","RH240",2.63,2.3,6487.17
"351","ACSON","WM15FR/LC15BR",1.3,1.2,3292.3
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,7311.75
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,2426.04
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,3359.41
"361","KIA","KSH-128BA",1.23,1.24,3257.09
"362","LG","LS-K1860HL",2.01,2.01,5300.37
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,2633.84
"365","HYUNDAI","WSH-120BA",1.23,1.24,3257.09
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,5240.52
"367","Haier","HSU-09HE04",1.02,1.16,2879.86
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,5310.79
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,3690.22
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,2665.74
"373","CHUNLAN","KFR-40GW",1.5,1.54,4009.82
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,2939.86
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,3581.43
"376","Teco","LS2220Y",2.05,2.15,5541.65
"378","Teco","LA1800Y",1.8,1.5,4339.2
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,4979.19
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,2859.96
"381","ATD","S18HS-1",1.96,2.1,5358.64
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,5325.16
"386","KELVINATOR","KR08WR",0.75,0.64,1828.37
"387","LG","LWC1262PHG",1.35,1.15,3288.35
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,4695.44
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,5112.62
"395","MIDEA","KFR-53GW/Y",2,1.92,5165.36
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,2847.96
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,6988.99
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,7272.59
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,4304.63
"402","HYUNDAI","WSH-098BA",0.87,0.88,2307.77
"403","HYUNDAI","WSH-098BA",0.87,0.88,2307.77
"406","LG","LWM1861BHG",1.64,1.33,3903.7
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,7006.52
"410","TECOAIR","LS-LT2422YPS",3,3.05,7978.9
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,2452.41
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,1753.21
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,5498.54
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,4351.69
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,3599.9
"426","LG","LWG0760AHG",0.75,0.64,1828.37
"429","LG","LS-L1260HL",1.28,1.15,3198.82
"431","LG","LS-J0962HL",0.93,0.87,2370.93
"434","KELVINATOR","KSR35F",3.28,3.08,8377.76
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,6848.3
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,7179.9
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,4617.12
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,5722.29
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,3274.62
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,2175.13
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,5240.52
"453","LG","LS-K2460HL",2.73,2.69,7144.69
"454","LG","LS-K1862HL",2.01,2.01,5300.37
"455","LG","LWM1560BHG",1.55,1.31,3761.43
"457","KIA","KSH-188BA",1.9,1.88,4983.14
"458","HYUNDAI","WSH-128BA",1.23,1.24,3257.09
"459","KIA","KSH-229BA",2.57,2.54,6736.35
"462","LG","LWC1260AHG",1.33,1.19,3317.09
"465","PANASONIC","CW-A200SR",2.05,1.72,4957.71
"466","PANASONIC","CW-A120FR",1.5,1.27,3643.16
"467","PANASONIC","CW-A170SR",1.6,1.3,3811.8
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,6947.31
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,6947.31
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,4674.75
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,5516.22
"472","EMAILAIR","WS/CWS066H",2.53,2.52,6658.03
"475","ELECTRA","WMN18RCB",1.94,1.89,5047.88
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,5047.88
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,1687.68
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,2543.52
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,2609.84
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,3531.21
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,4204.04
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,5886.83
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,7100.79
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,6913.83
"493","AIRTEMP","HAY324N6G",2.75,2.74,7238.17
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,1753.21
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,7006.52
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,5427.48
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,1713.26
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,3269.09
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,5664.02
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,2895.81
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,3400.94
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,7256.64
"515","CARRIER","RAC-22LH-A",2.7,2.4,6712.5
"516","CARRIER","VF125H",1,0.83,2406.14
"517","ELECTRA","PXD24RC",2.71,2.49,6847.51
"518","ELECTRA","PXD18RC",2.3,2.13,5834.24
"519","ELECTRA","PXD12RC",1.26,1.23,3281.88
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,2699.37
"522","MHI","WR188PENF-S8A",2.06,1.75,5011.24
"523","MHI","SRK25GZ-LI",0.96,1.17,2816.7
"524","Haier","HW-18HA04",2.1,2.1,5537.7
"525","COOLINE","LHB09BTH",1.07,0.85,2522.83
"526","WEATHERMAKER","S24HS-1",2.5,2.65,6796.2
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,2476.41
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,6842.62
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,3387.36
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,1778
"535","NEC","RSH2425",2.67,2.66,7027.21
"536","LG","LSK244H-1",2.67,2.66,7027.21
"539","Haier","HSU-09HG04",1.02,1.16,2879.86
"542","Haier","HSU-12HM04",1.35,1.33,3532.79
"543","LG","LSL120T-1",1.32,1.15,3249.98
"544","WINIA","WSH-120BA",1.23,1.24,3257.09
"545","SANYO","SAP-KC182AH",2.29,1.99,5631.33
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,7762.71
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,12832.71
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,10293.93
"549","COOLINE","Z-D48",5.27,3.95,12104.43
"550","AGEAN","FR125/S",4.9,4.5,12378.1
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,12817.85
"552","LG","LK-1080BH",12,9.8,28656.4
"553","ROWA","RAS-180ACH",1.95,1.98,5182.89
"554","Haier","HDU-42H03/H",5,4.8,12913.4
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,24769.124
"556","APAC","S032IHC9AA",10.324,8.516,24769.124
"557","APAC","S032OVC9AA",10.324,8.516,24769.124
"558","ECLIPSE","EV20 - EP20",5.9,4.9,14200.3
"559","TRANE","TWE030/TWA030",3.159,2.73,7747.701
"560","ROWA","RAS-120ABH",1.15,1.22,3127.61
"562","BENSON","THM-56MSH",5.75,4.9,14008.45
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,12226.5
"564","OAC","OAC06VCU",5.1,4.2,12226.5
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,9213.7
"566","OAC","OAC03VCU",3.7,3.3,9213.7
"567","TEMPERZONE","OPA410",14.5,12.2,35113.1
"568","TEMPERZONE","OPA210",7.25,6,17420.75
"569","PHILLIPS","40H-3",3.915,3.915,10323.855
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,5618.094
"571","PHILLIPS","70H-3",6.7,6.7,17667.9
"572","HYUNDAI","HFH-4401BA",5.2,4.8,13169.2
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,20614.83
"574","MIDEA","KFR-32GW/Y",1.28,1.22,3293.88
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,11387.25
"577","OAC","OAC03 PACKAGED",3.7,3.3,9213.7
"578","OAC","OAC03VCU",3.7,3.3,9213.7
"579","MIDEA","MSC-09HR",0.9,0.95,2441.2
"580","MIDEA","MSB-18HR",1.9,2.05,5214
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,18939
"582","OAC","OAC075VCU",7.8,6.6,18939
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,14072.4
"584","OAC","OAC065VCU",5.8,4.9,14072.4
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,10516.4
"586","OAC","OAC04VCU",4.4,3.6,10516.4
"587","MIDEA","MWH-09HR",0.96,0.76,2259.92
"588","OAC","OAC065 PACKAGED",5.8,4.9,14072.4
"589","OAC","OAC065VCU",5.8,4.9,14072.4
"590","OAC","OAC04 PACKAGED",4.4,3.6,10516.4
"591","OAC","OAC04VCU",4.4,3.6,10516.4
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,11291.7
"593","OAC","OAC05VCU",4.9,3.7,11291.7
"594","OAC","OAC05 PAKAGED",4.9,3.7,11291.7
"595","OAC","OAC05VCU",4.9,3.7,11291.7
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,14084.231
"597","POPE","SAC36 / WM36",3.387,2.417,7614.259
"598","DAIKIN","UATY15K",14.26,12.96,35838.22
"599","PIONEER","SQ12/DC12",5.5,5.6,14639.3
"600","PIONEER","DC12",5.5,5.6,14639.3
"601","POPE","RTP9",3.14,2.747,7746.486
"602","ACCENT AIR","AA60-2",21.38,19.56,53907.5
"603","TEMPERZONE","OPA390",13.9,11.8,33802.5
"604","POPE","SAC44 / DFC44",4.285,3.428,10135.739
"606","POPE","SAC40 / DFC40",3.836,3.094,9107.896
"607","POPE","SAC25 / DFC25",2.613,1.971,6018.645
"608","AIRA","CP*50/DXC14-35",4.271,3.454,10153.141
"609","AIRA","CP*60/DXC14-43",5.103,3.96,11904.417
"611","Teco","LE6016H/LU60K1MAH",6,5.9,15686.2
"612","Teco","LE7019H/LU70K1MAH",7.2,7,18714.8
"613","ACCENT AIR","AA45-2",16.6,14.96,41547.08
"614","UNIAIRE","FC12/ACD12",3.915,3.915,10323.855
"615","UNIAIRE","RT12",3.915,3.915,10323.855
"616","MHI","FDC406",3.95,3.66,10022.33
"617","MHI","FDEN408HES",3.95,3.66,10022.33
"618","MHI","FDR408HES",3.95,3.66,10022.33
"619","MHI","FDT(N)408HES",3.95,3.66,10022.33
"620","MHI","FDUR408HES",3.95,3.66,10022.33
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,9706.984
"623","DAIKIN","UATY08K",6.83,6.13,17060.11
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,6712.65
"625","UNIAIRE","FC16/ACD16",5.565,5.565,14674.905
"626","UNIAIRE","RT16",5.565,5.565,14674.905
