"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"170","MIDEA","KFR-45GWY",1.7,2,4257.9
"171","HEC","HW-24H04",2.9,2.4,5855.1
"172","Haier","HW-12HA04",1.38,1.2,2866.86
"173","HEC","HW-18HA04",2.1,2.1,4743.9
"174","Haier","HW-12HA04",1.38,1.2,2866.86
"175","Haier","HW-24H04",2.9,2.4,5855.1
"179","LG","LWN2262RHG",2.63,2.3,5481.81
"180","LG","LWN2262CHG",2.63,2.3,5481.81
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,2797.5
"185","GREE","KFR-45GW/E",2.05,2.64,5452.23
"186","COOLINE","LHB15BRH",1.82,1.57,3763.38
"187","PANASONIC","CW-A241SR",3.15,2.8,6628.65
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,2861.85
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,6646.71
"195","PANASONIC","CW-A120AR",1.4,1.18,2856.36
"196","PANASONIC","CW-A90FR",1.14,1.07,2477.82
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,4170
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,3075.9
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,5072.49
"200","COOLINE","LHB12BTH",1.44,1.17,2877.12
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,2107.71
"202","ACSON","WM20FR/LC20BR",2.1,1.7,4187.1
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,2908.86
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,6441.33
"206","PANASONIC","CW-A90AR",1.03,0.89,2131.89
"208","COOLINE","LHB20BRH",2.2,1.89,4538.28
"209","COOLINE","LHB24BRH",2.75,2.09,5293.53
"211","SANYO","SAP-KC241AHA",2.98,2.95,6690.06
"212","SANYO","SAP-KC181AHA",2.36,2.04,4885.8
"215","SANYO","SAP-KC121AHA",1.35,1.32,3007.89
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,4123.47
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,5438.7
"226","ACSON","WM25FR/LC25BR",2.72,2.51,5852.16
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,7069.08
"228","HYUNDAI","WSH-128BA",1.23,1.24,2792.49
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,5072.49
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,1463.1
"233","PANASONIC","CW-A170ER",1.72,1.35,3370.44
"234","PANASONIC","CW-A240ER",2.52,2,4968.84
"235","LG","LSK180H-1",1.85,2,4387.95
"236","LG","LSJ090H-1",0.93,0.87,2017.35
"237","LG","LSL120H-1",1.32,1.15,2745.24
"238","LG","LWN224RH-1",2.63,2.3,5481.81
"241","LG","LWG092RH-1",0.95,0.82,1965.09
"242","Haier","HSU-12HN04",1.35,1.33,3021.81
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,3326.46
"244","ELECTRA","KCR-25E",1.01,0.93,2170.23
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,2170.23
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,2846.34
"254","HEC","HSU-12H104",1.35,1.33,3021.81
"257","MHI","SRK35GZ-LI",1.24,1.52,3190.92
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,3530.88
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,4959.06
"263","AIRWELL","XLS12RC",1.16,1.21,2690.04
"264","AIRWELL","SX12RC",1.26,1.23,2804.58
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,3704.76
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,3704.76
"268","Teco","LA1200Y",1.4,1.16,2828.52
"269","Teco","LS1820Y",2.01,1.94,4443.15
"270","LG","LSL121N-1",1.3,1.61,3368.22
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,2064.12
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,3291.06
"274","ELECTRA","PRX600RC",2.65,2.62,5944.59
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,5944.59
"278","SPLENDID","CLIMA15HP",1.4,1.35,3093
"279","SANYO","SAP-KC91AHA",1.02,1.02,2304.18
"280","ELECTRA","WMF9RC",0.99,0.93,2152.89
"281","ATD","C24HS-1",2.6,2.7,6012.6
"284","ELECTRA","WMF12RC",1.16,1.21,2690.04
"285","AIRWELL","XLS7RC",0.75,0.7,1624.65
"286","ATD","S12HS-1",1.21,1.27,2816.91
"287","ELECTRA","WMN24RC",2.53,2.52,5701.35
"288","AIRWELL","XLS9RC",0.99,0.93,2152.89
"291","HOTPOINT","HPS-250R",2.6,2.43,5636.76
"292","CARRIER","VF175H",1.81,1.51,3671.19
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,5534.55
"294","HOTPOINT","HPS 150R",1.32,1.42,3121.08
"295","LG","LSK243H-1",2.67,2.66,6017.61
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,4312.86
"297","ADSAKA","KFR-27GW/B",1.12,1.11,2516.16
"298","WEATHERMAKER","S18HS-1",1.85,1.95,4318.35
"299","ATD","S18HS-1",1.85,1.95,4318.35
"301","ELECTRA","WMN18RCA",1.85,1.7,3970.35
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,3103.5
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,6198.33
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,4622.04
"306","ELECTRA","WMN12RCA",1.25,1.33,2935.11
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,2935.11
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,7069.08
"309","WEATHERMAKER","S12HS-1",1.21,1.27,2816.91
"310","ELECTRA","WMN16RCA",1.64,1.64,3704.76
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,3704.76
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,4246.92
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,2111.37
"314","ELECTRA","PRX500RC",2.2,1.99,4677.48
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,4677.48
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,3600.48
"317","ELECTRA","WMN9RCA",1,0.99,2245.08
"318","ELECTRA","WS/CWS026HA",1,0.99,2245.08
"321","SPLENDID","22000HP",2.9,2.9,6551.1
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,2672.7
"326","CARRIER","VF250H-1",2.7,2.4,5681.7
"327","CARRIER","VF225H-1",2.19,1.93,4585.29
"328","CARRIER","VF150H-1",1.49,1.2,2962.23
"329","CARRIER","53G250H",2.37,2.35,5325.99
"331","SPLENDID","18000HP",2.56,2.56,5783.04
"332","SPLENDID","12300HP",1.39,1.39,3140.01
"333","SPLENDID","18000HP",1.39,1.39,3140.01
"334","SPLENDID","23000HP",1.39,1.39,3140.01
"335","SUPRA","SS24F50A",2.35,2.56,5600.97
"336","GREE","KFR-60GW/E",2.5,2.5,5647.5
"337","LG","LV-B2464HL",2.8,2.69,6172.08
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,1855.8
"340","SPLENDID","8.5HP",1,1,2259
"341","ATD","S09X2HS-1",1.58,1.75,3805.86
"342","ATD","S24HS-1",2.55,2.65,5899.65
"343","ELECTRA","WMF7RC",0.75,0.7,1624.65
"344","MIDEA","KFR-32GW/Y",1.28,1.22,2808
"345","PANASONIC","CW-A200ER",2.16,1.68,4211.28
"346","LG","LSK182H-1",1.85,2,4387.95
"347","LG","LSK181N-1",2,2.2,4796.4
"348","NEC","RH240",2.63,2.3,5481.81
"351","ACSON","WM15FR/LC15BR",1.3,1.2,2797.5
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,6229.35
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,2078.28
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,2861.85
"361","KIA","KSH-128BA",1.23,1.24,2792.49
"362","LG","LS-K1860HL",2.01,2.01,4540.59
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,2238
"365","HYUNDAI","WSH-120BA",1.23,1.24,2792.49
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,4448.16
"367","Haier","HSU-09HE04",1.02,1.16,2499.06
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,4533.51
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,3152.1
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,2297.34
"373","CHUNLAN","KFR-40GW",1.5,1.54,3444.18
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,2516.16
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,3116.07
"376","Teco","LS2220Y",2.05,2.15,4770.15
"378","Teco","LA1800Y",1.8,1.5,3648.6
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,4238.01
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,2443.14
"381","ATD","S18HS-1",1.96,2.1,4622.52
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,4552.68
"386","KELVINATOR","KR08WR",0.75,0.64,1541.13
"387","LG","LWC1262PHG",1.35,1.15,2771.25
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,4031.52
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,4361.46
"395","MIDEA","KFR-53GW/Y",2,1.92,4406.64
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,2439.72
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,5916.27
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,6198.09
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,3724.17
"402","HYUNDAI","WSH-098BA",0.87,0.88,1979.25
"403","HYUNDAI","WSH-098BA",0.87,0.88,1979.25
"406","LG","LWM1861BHG",1.64,1.33,3273.24
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,5956.44
"410","TECOAIR","LS-LT2422YPS",3,3.05,6846.6
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,2100.87
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,1499.61
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,4712.64
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,3807.93
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,3086.16
"426","LG","LWG0760AHG",0.75,0.64,1541.13
"429","LG","LS-L1260HL",1.28,1.15,2710.56
"431","LG","LS-J0962HL",0.93,0.87,2017.35
"434","KELVINATOR","KSR35F",3.28,3.08,7131.12
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,5820.9
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,6116.4
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,3969
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,4902.03
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,2832.66
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,1861.05
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,4448.16
"453","LG","LS-K2460HL",2.73,2.69,6111.39
"454","LG","LS-K1862HL",2.01,2.01,4540.59
"455","LG","LWM1560BHG",1.55,1.31,3167.37
"457","KIA","KSH-188BA",1.9,1.88,4264.26
"458","HYUNDAI","WSH-128BA",1.23,1.24,2792.49
"459","KIA","KSH-229BA",2.57,2.54,5763.87
"462","LG","LWC1260AHG",1.33,1.19,2809.59
"465","PANASONIC","CW-A200SR",2.05,1.72,4171.59
"466","PANASONIC","CW-A120FR",1.5,1.27,3068.34
"467","PANASONIC","CW-A170SR",1.6,1.3,3196.8
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,5944.59
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,5944.59
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,3970.35
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,4677.48
"472","EMAILAIR","WS/CWS066H",2.53,2.52,5701.35
"475","ELECTRA","WMN18RCB",1.94,1.89,4312.86
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,4312.86
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,1445.76
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,2172.06
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,2231.16
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,3011.31
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,3589.98
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,5079.57
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,6048.63
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,5874.75
"493","AIRTEMP","HAY324N6G",2.75,2.74,6198.33
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,1499.61
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,5956.44
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,4622.04
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,1463.1
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,2795.91
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,4820.1
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,2528.73
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,2908.86
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,6168.42
"515","CARRIER","RAC-22LH-A",2.7,2.4,5681.7
"516","CARRIER","VF125H",1,0.83,2022.36
"517","ELECTRA","PXD24RC",2.71,2.49,5815.65
"518","ELECTRA","PXD18RC",2.3,2.13,4959.06
"519","ELECTRA","PXD12RC",1.26,1.23,2804.58
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,2291.85
"522","MHI","WR188PENF-S8A",2.06,1.75,4222.02
"523","MHI","SRK25GZ-LI",0.96,1.17,2460.96
"524","Haier","HW-18HA04",2.1,2.1,4743.9
"525","COOLINE","LHB09BTH",1.07,0.85,2110.89
"526","WEATHERMAKER","S24HS-1",2.5,2.65,5856.3
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,2107.71
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,5859.48
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,2894.94
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,1511.7
"535","NEC","RSH2425",2.67,2.66,6017.61
"536","LG","LSK244H-1",2.67,2.66,6017.61
"539","Haier","HSU-09HG04",1.02,1.16,2499.06
"542","Haier","HSU-12HM04",1.35,1.33,3021.81
"543","LG","LSL120T-1",1.32,1.15,2745.24
"544","WINIA","WSH-120BA",1.23,1.24,2792.49
"545","SANYO","SAP-KC182AH",2.29,1.99,4755.51
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,6478.47
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,10938.33
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,8797.77
"549","COOLINE","Z-D48",5.27,3.95,10067.49
"550","AGEAN","FR125/S",4.9,4.5,10512.3
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,10763.25
"552","LG","LK-1080BH",12,9.8,24045.6
"553","ROWA","RAS-180ACH",1.95,1.98,4446.81
"554","Haier","HDU-42H03/H",5,4.8,11016.6
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,20805.18
"556","APAC","S032IHC9AA",10.324,8.516,20805.18
"557","APAC","S032OVC9AA",10.324,8.516,20805.18
"558","ECLIPSE","EV20 - EP20",5.9,4.9,11936.1
"559","TRANE","TWE030/TWA030",3.159,2.73,6539.013
"560","ROWA","RAS-120ABH",1.15,1.22,2695.29
"562","BENSON","THM-56MSH",5.75,4.9,11806.05
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,10268.1
"564","OAC","OAC06VCU",5.1,4.2,10268.1
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,7801.5
"566","OAC","OAC03VCU",3.7,3.3,7801.5
"567","TEMPERZONE","OPA410",14.5,12.2,29553.9
"568","TEMPERZONE","OPA210",7.25,6,14637.75
"569","PHILLIPS","40H-3",3.915,3.915,8843.985
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,4408.038
"571","PHILLIPS","70H-3",6.7,6.7,15135.3
"572","HYUNDAI","HFH-4401BA",5.2,4.8,11190
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,17316.81
"574","MIDEA","KFR-32GW/Y",1.28,1.22,2808
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,9652.05
"577","OAC","OAC03 PACKAGED",3.7,3.3,7801.5
"578","OAC","OAC03VCU",3.7,3.3,7801.5
"579","MIDEA","MSC-09HR",0.9,0.95,2102.7
"580","MIDEA","MSB-18HR",1.9,2.05,4500.9
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,15949.8
"582","OAC","OAC075VCU",7.8,6.6,15949.8
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,11849.4
"584","OAC","OAC065VCU",5.8,4.9,11849.4
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,8826
"586","OAC","OAC04VCU",4.4,3.6,8826
"587","MIDEA","MWH-09HR",0.96,0.76,1890.24
"588","OAC","OAC065 PACKAGED",5.8,4.9,11849.4
"589","OAC","OAC065VCU",5.8,4.9,11849.4
"590","OAC","OAC04 PACKAGED",4.4,3.6,8826
"591","OAC","OAC04VCU",4.4,3.6,8826
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,9398.7
"593","OAC","OAC05VCU",4.9,3.7,9398.7
"594","OAC","OAC05 PAKAGED",4.9,3.7,9398.7
"595","OAC","OAC05VCU",4.9,3.7,9398.7
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,11897.493
"597","POPE","SAC36 / WM36",3.387,2.417,6300.993
"598","DAIKIN","UATY15K",14.26,12.96,30403.74
"599","PIONEER","SQ12/DC12",5.5,5.6,12563.7
"600","PIONEER","DC12",5.5,5.6,12563.7
"601","POPE","RTP9",3.14,2.747,6546.204
"602","ACCENT AIR","AA60-2",21.38,19.56,45763.98
"603","TEMPERZONE","OPA390",13.9,11.8,28476.9
"604","POPE","SAC44 / DFC44",4.285,3.428,8486.871
"606","POPE","SAC40 / DFC40",3.836,3.094,7632.66
"607","POPE","SAC25 / DFC25",2.613,1.971,5009.103
"608","AIRA","CP*50/DXC14-35",4.271,3.454,8510.925
"609","AIRA","CP*60/DXC14-43",5.103,3.96,9936.621
"611","Teco","LE6016H/LU60K1MAH",6,5.9,13414.8
"612","Teco","LE7019H/LU70K1MAH",7.2,7,15986.4
"613","ACCENT AIR","AA45-2",16.6,14.96,35216.52
"614","UNIAIRE","FC12/ACD12",3.915,3.915,8843.985
"615","UNIAIRE","RT12",3.915,3.915,8843.985
"616","MHI","FDC406",3.95,3.66,8519.37
"617","MHI","FDEN408HES",3.95,3.66,8519.37
"618","MHI","FDR408HES",3.95,3.66,8519.37
"619","MHI","FDT(N)408HES",3.95,3.66,8519.37
"620","MHI","FDUR408HES",3.95,3.66,8519.37
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,8141.07
"623","DAIKIN","UATY08K",6.83,6.13,14454.57
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,5606.37
"625","UNIAIRE","FC16/ACD16",5.565,5.565,12571.335
"626","UNIAIRE","RT16",5.565,5.565,12571.335
