"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"84","FUJITSU GENERAL","ABT18RGA-W/AOT18RZAL",2.24,2.12,6673.92
"87","FUJITSU GENERAL","ART25RLA/AOT25RZAL",2.86,2.65,8356.26
"90","FUJITSU GENERAL","AUT18RGA/AOT18RZCL",2.01,2.01,6301.35
"92","MIDEA","KFR-23GW/I1Y",0.88,0.93,2904
"93","MIDEA","KFR-53GW/Y",2,1.92,6037.68
"94","MIDEA","KFR-36GWY",1.5,1.65,5138.1
"99","AIRTEMP","HAY318N6G",2.08,2.09,6549.84
"100","AIRTEMP","HAY109N6G",1.07,1.07,3354.45
"101","AIRTEMP","HAE418N6E/HAC418N6G",2.08,1.9,5998.08
"102","AIRTEMP","HAE109N6E/HAC109N6B",0.93,0.93,2915.55
"104","FUJITSU","AST20RGA-W/AOT20RZAL",2.28,1.96,6218.52
"105","MITSUBISHI ELECTRIC","MWH-17KV",2.8,2.6,8197.2
"112","MITSUBISHI ELECTRIC","MSH-24RV/MUH-24RV",2.73,2.69,8442.39
"114","FUJITSU","AST7RSCCW/AOT7RSCC",0.77,0.72,2268.75
"115","GENERAL ELECTRIC","ASIAH18EWI",1.84,1.87,5855.52
"116","MITSUBISHI ELECTRIC","MWH-12KV",1.72,1.56,4927.56
"117","MITSUBISHI ELECTRIC","MSZ-G12SV/MUZ-G12SV",1.36,1.63,5047.68
"119","HOTPOINT","HPS 125R",1.1,1.07,3361.38
"120","FUJITSU GENERAL","AST24RGB-W/AOT24RNAL/AOT24RNCLST24RGB-W/A",2.61,2.7,8443.71
"122","MITSUBISHI ELECTRIC","MSH-12RV/MUH-12RV",1.32,1.4,4370.52
"124","MITSUBISHI ELECTRIC","MSH-09RV/MUH-09RV",0.95,0.97,3036.33
"125","AIRTEMP","HAY107N6G",0.82,0.82,2570.7
"127","MITSUBISHI ELECTRIC","MWH-08MV",1.02,0.87,2762.1
"128","MHI","SRT403HENF-L",1.38,1.39,4355.34
"132","CARRIER","53G150H",1.32,1.35,4225.32
"137","CARRIER","53G225H",1.88,1.8,5661.48
"138","CARRIER","53G100H",0.96,0.96,3009.6
"141","HEC","HSU-09HEO4",1.02,1.16,3604.26
"142","MHI","SRK561HENF-A",2.18,2.18,6834.3
"143","MHI","SRK388HENF-A",1.32,1.33,4167.24
"144","MHI","SRK408HENF-A",1.51,1.54,4820.97
"145","MHI","SRK288HENF-A",1.07,0.91,2889.81
"146","MHI","SRK458HENF-A",1.7,1.84,5736.06
"147","MHI","FDKN208H",1.8,1.82,5701.08
"148","MHI","FDKN308H",3.08,2.83,8929.8
"150","MHI","SRK502Z-L",2.22,2.5,7772.82
"151","MHI","FDKN258H",2.11,2.08,6527.73
"153","MHI","SRK208HENF-A",0.77,0.71,2239.71
"154","HISENSE","KFR-4001GW/BPE",1.53,2.05,6306.63
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,4287.36
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,2915.55
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,8071.8
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,4522.65
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,3598.32
"161","Haier","HSU-12H104",1.35,1.33,4174.17
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,3950.1
"164","HEC","HW-09HA04",1.08,0.98,3095.4
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,7653.03
"167","MIDEA","KFR-61GW/Y",2.56,2.31,7299.6
"168","Teco","LA2300Y",2.76,2.5,7897.56
"169","Haier","HW-09HA04",1.08,0.98,3095.4
"170","MIDEA","KFR-45GWY",1.7,2,6200.7
"171","HEC","HW-24H04",2.9,2.4,7639.5
"172","Haier","HW-12HA04",1.38,1.2,3803.58
"173","HEC","HW-18HA04",2.1,2.1,6583.5
"174","Haier","HW-12HA04",1.38,1.2,3803.58
"175","Haier","HW-24H04",2.9,2.4,7639.5
"179","LG","LWN2262RHG",2.63,2.3,7286.73
"180","LG","LWN2262CHG",2.63,2.3,7286.73
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,3785.1
"185","GREE","KFR-45GW/E",2.05,2.64,8140.11
"186","COOLINE","LHB15BRH",1.82,1.57,4979.7
"187","PANASONIC","CW-A241SR",3.15,2.8,8858.85
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,3903.57
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,9243.63
"195","PANASONIC","CW-A120AR",1.4,1.18,3750.12
"196","PANASONIC","CW-A90FR",1.14,1.07,3370.62
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,5544
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,4365.9
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,7127.01
"200","COOLINE","LHB12BTH",1.44,1.17,3730.32
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,2866.71
"202","ACSON","WM20FR/LC20BR",2.1,1.7,5421.9
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,4017.42
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,8783.61
"206","PANASONIC","CW-A90AR",1.03,0.89,2822.49
"208","COOLINE","LHB20BRH",2.2,1.89,5996.76
"209","COOLINE","LHB24BRH",2.75,2.09,6704.61
"211","SANYO","SAP-KC241AHA",2.98,2.95,9255.18
"212","SANYO","SAP-KC181AHA",2.36,2.04,6469.32
"215","SANYO","SAP-KC121AHA",1.35,1.32,4145.13
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,5683.59
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,7401.9
"226","ACSON","WM25FR/LC25BR",2.72,2.51,7917.36
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,9888.12
"228","HYUNDAI","WSH-128BA",1.23,1.24,3885.09
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,7127.01
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,2011.02
"233","PANASONIC","CW-A170ER",1.72,1.35,4317.72
"234","PANASONIC","CW-A240ER",2.52,2,6390.12
"235","LG","LSK180H-1",1.85,2,6235.35
"236","LG","LSJ090H-1",0.93,0.87,2741.31
"237","LG","LSL120H-1",1.32,1.15,3644.52
"238","LG","LWN224RH-1",2.63,2.3,7286.73
"241","LG","LWG092RH-1",0.95,0.82,2600.73
"242","Haier","HSU-12HN04",1.35,1.33,4174.17
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,4888.62
"244","ELECTRA","KCR-25E",1.01,0.93,2934.03
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,2934.03
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,3950.1
"254","HEC","HSU-12H104",1.35,1.33,4174.17
"257","MHI","SRK35GZ-LI",1.24,1.52,4700.52
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,4841.76
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,6716.82
"263","AIRWELL","XLS12RC",1.16,1.21,3781.8
"264","AIRWELL","SX12RC",1.26,1.23,3862.98
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,5141.4
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,5141.4
"268","Teco","LA1200Y",1.4,1.16,3692.04
"269","Teco","LS1820Y",2.01,1.94,6098.07
"270","LG","LSL121N-1",1.3,1.61,4975.74
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,2728.44
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,4499.22
"274","ELECTRA","PRX600RC",2.65,2.62,8220.63
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,8220.63
"278","SPLENDID","CLIMA15HP",1.4,1.35,4243.8
"279","SANYO","SAP-KC91AHA",1.02,1.02,3197.7
"280","ELECTRA","WMF9RC",0.99,0.93,2929.41
"281","ATD","C24HS-1",2.6,2.7,8441.4
"284","ELECTRA","WMF12RC",1.16,1.21,3781.8
"285","AIRWELL","XLS7RC",0.75,0.7,2206.05
"286","ATD","S12HS-1",1.21,1.27,3967.59
"287","ELECTRA","WMN24RC",2.53,2.52,7902.51
"288","AIRWELL","XLS9RC",0.99,0.93,2929.41
"291","HOTPOINT","HPS-250R",2.6,2.43,7657.32
"292","CARRIER","VF175H",1.81,1.51,4803.15
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,7680.75
"294","HOTPOINT","HPS 150R",1.32,1.42,4428.6
"295","LG","LSK243H-1",2.67,2.66,8341.41
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,5936.7
"297","ADSAKA","KFR-27GW/B",1.12,1.11,3482.16
"298","WEATHERMAKER","S18HS-1",1.85,1.95,6090.15
"299","ATD","S18HS-1",1.85,1.95,6090.15
"301","ELECTRA","WMN18RCA",1.85,1.7,5364.15
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,4297.26
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,8592.21
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,6297.72
"306","ELECTRA","WMN12RCA",1.25,1.33,4151.07
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,4151.07
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,9888.12
"309","WEATHERMAKER","S12HS-1",1.21,1.27,3967.59
"310","ELECTRA","WMN16RCA",1.64,1.64,5141.4
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,5141.4
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,5893.8
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,2969.01
"314","ELECTRA","PRX500RC",2.2,1.99,6287.16
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,6287.16
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,4986.96
"317","ELECTRA","WMN9RCA",1,0.99,3105.96
"318","ELECTRA","WS/CWS026HA",1,0.99,3105.96
"321","SPLENDID","22000HP",2.9,2.9,9091.5
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,3777.18
"326","CARRIER","VF250H-1",2.7,2.4,7593.3
"327","CARRIER","VF225H-1",2.19,1.93,6110.61
"328","CARRIER","VF150H-1",1.49,1.2,3828.99
"329","CARRIER","53G250H",2.37,2.35,7371.87
"331","SPLENDID","18000HP",2.56,2.56,8025.6
"332","SPLENDID","12300HP",1.39,1.39,4357.65
"333","SPLENDID","18000HP",1.39,1.39,4357.65
"334","SPLENDID","23000HP",1.39,1.39,4357.65
"335","SUPRA","SS24F50A",2.35,2.56,7977.09
"336","GREE","KFR-60GW/E",2.5,2.5,7837.5
"337","LG","LV-B2464HL",2.8,2.69,8458.56
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,2546.28
"340","SPLENDID","8.5HP",1,1,3135
"341","ATD","S09X2HS-1",1.58,1.75,5446.98
"342","ATD","S24HS-1",2.55,2.65,8284.65
"343","ELECTRA","WMF7RC",0.75,0.7,2206.05
"344","MIDEA","KFR-32GW/Y",1.28,1.22,3838.56
"345","PANASONIC","CW-A200ER",2.16,1.68,5377.68
"346","LG","LSK182H-1",1.85,2,6235.35
"347","LG","LSK181N-1",2,2.2,6850.8
"348","NEC","RH240",2.63,2.3,7286.73
"351","ACSON","WM15FR/LC15BR",1.3,1.2,3785.1
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,8499.15
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,2884.2
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,3903.57
"361","KIA","KSH-128BA",1.23,1.24,3885.09
"362","LG","LS-K1860HL",2.01,2.01,6301.35
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,3028.08
"365","HYUNDAI","WSH-120BA",1.23,1.24,3885.09
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,5998.08
"367","Haier","HSU-09HE04",1.02,1.16,3604.26
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,6223.47
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,4335.54
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,3246.54
"373","CHUNLAN","KFR-40GW",1.5,1.54,4818.66
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,3482.16
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,4528.59
"376","Teco","LS2220Y",2.05,2.15,6717.15
"378","Teco","LA1800Y",1.8,1.5,4771.8
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,5764.77
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,3361.38
"381","ATD","S18HS-1",1.96,2.1,6551.16
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,6279.24
"386","KELVINATOR","KR08WR",0.75,0.64,2031.81
"387","LG","LWC1262PHG",1.35,1.15,3651.45
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,5633.76
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,5974.98
"395","MIDEA","KFR-53GW/Y",2,1.92,6037.68
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,3385.8
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,7909.11
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,8465.49
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,5323.89
"402","HYUNDAI","WSH-098BA",0.87,0.88,2756.49
"403","HYUNDAI","WSH-098BA",0.87,0.88,2756.49
"406","LG","LWM1861BHG",1.64,1.33,4241.16
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,8071.8
"410","TECOAIR","LS-LT2422YPS",3,3.05,9550.2
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,2915.55
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,2071.41
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,6549.84
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,5624.85
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,4292.64
"426","LG","LWG0760AHG",0.75,0.64,2031.81
"429","LG","LS-L1260HL",1.28,1.15,3635.28
"431","LG","LS-J0962HL",0.93,0.87,2741.31
"434","KELVINATOR","KSR35F",3.28,3.08,9702
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,7883.7
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,8342.4
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,5566.44
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,6802.95
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,4047.78
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,2573.01
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,5998.08
"453","LG","LS-K2460HL",2.73,2.69,8442.39
"454","LG","LS-K1862HL",2.01,2.01,6301.35
"455","LG","LWM1560BHG",1.55,1.31,4162.29
"457","KIA","KSH-188BA",1.9,1.88,5898.42
"458","HYUNDAI","WSH-128BA",1.23,1.24,3885.09
"459","KIA","KSH-229BA",2.57,2.54,7969.83
"462","LG","LWC1260AHG",1.33,1.19,3762.99
"465","PANASONIC","CW-A200SR",2.05,1.72,5468.43
"466","PANASONIC","CW-A120FR",1.5,1.27,4034.58
"467","PANASONIC","CW-A170SR",1.6,1.3,4144.8
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,8220.63
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,8220.63
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,5364.15
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,6287.16
"472","EMAILAIR","WS/CWS066H",2.53,2.52,7902.51
"475","ELECTRA","WMN18RCB",1.94,1.89,5936.7
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,5936.7
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,2006.4
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,2985.18
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,3076.92
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,4120.71
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,4933.5
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,7204.89
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,8248.35
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,7948.71
"493","AIRTEMP","HAY324N6G",2.75,2.74,8592.21
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,2071.41
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,8071.8
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,6297.72
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,2011.02
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,3860.67
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,6553.14
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,3713.49
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,4017.42
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,8356.26
"515","CARRIER","RAC-22LH-A",2.7,2.4,7593.3
"516","CARRIER","VF125H",1,0.83,2641.32
"517","ELECTRA","PXD24RC",2.71,2.49,7856.97
"518","ELECTRA","PXD18RC",2.3,2.13,6716.82
"519","ELECTRA","PXD12RC",1.26,1.23,3862.98
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,3093.09
"522","MHI","WR188PENF-S8A",2.06,1.75,5557.86
"523","MHI","SRK25GZ-LI",0.96,1.17,3619.44
"524","Haier","HW-18HA04",2.1,2.1,6583.5
"525","COOLINE","LHB09BTH",1.07,0.85,2715.57
"526","WEATHERMAKER","S24HS-1",2.5,2.65,8273.1
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,2866.71
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,8121.96
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,3988.38
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,2049.3
"535","NEC","RSH2425",2.67,2.66,8341.41
"536","LG","LSK244H-1",2.67,2.66,8341.41
"539","Haier","HSU-09HG04",1.02,1.16,3604.26
"542","Haier","HSU-12HM04",1.35,1.33,4174.17
"543","LG","LSL120T-1",1.32,1.15,3644.52
"544","WINIA","WSH-120BA",1.23,1.24,3885.09
"545","SANYO","SAP-KC182AH",2.29,1.99,6307.95
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,8261.55
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,14946.69
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,12121.89
"549","COOLINE","Z-D48",5.27,3.95,12688.17
"550","AGEAN","FR125/S",4.9,4.5,14199.9
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,14013.45
"552","LG","LK-1080BH",12,9.8,31231.2
"553","ROWA","RAS-180ACH",1.95,1.98,6200.37
"554","Haier","HDU-42H03/H",5,4.8,15094.2
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,27115.308
"556","APAC","S032IHC9AA",10.324,8.516,27115.308
"557","APAC","S032OVC9AA",10.324,8.516,27115.308
"558","ECLIPSE","EV20 - EP20",5.9,4.9,15592.5
"559","TRANE","TWE030/TWA030",3.159,2.73,8657.649
"560","ROWA","RAS-120ABH",1.15,1.22,3808.53
"562","BENSON","THM-56MSH",5.75,4.9,15557.85
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,13374.9
"564","OAC","OAC06VCU",5.1,4.2,13374.9
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,10437.9
"566","OAC","OAC03VCU",3.7,3.3,10437.9
"567","TEMPERZONE","OPA410",14.5,12.2,38778.3
"568","TEMPERZONE","OPA210",7.25,6,19098.75
"569","PHILLIPS","40H-3",3.915,3.915,12273.525
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,4396.59
"571","PHILLIPS","70H-3",6.7,6.7,21004.5
"572","HYUNDAI","HFH-4401BA",5.2,4.8,15140.4
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,22573.65
"574","MIDEA","KFR-32GW/Y",1.28,1.22,3838.56
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,12957.45
"577","OAC","OAC03 PACKAGED",3.7,3.3,10437.9
"578","OAC","OAC03VCU",3.7,3.3,10437.9
"579","MIDEA","MSC-09HR",0.9,0.95,2966.7
"580","MIDEA","MSB-18HR",1.9,2.05,6392.1
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,20968.2
"582","OAC","OAC075VCU",7.8,6.6,20968.2
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,15569.4
"584","OAC","OAC065VCU",5.8,4.9,15569.4
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,11470.8
"586","OAC","OAC04VCU",4.4,3.6,11470.8
"587","MIDEA","MWH-09HR",0.96,0.76,2428.8
"588","OAC","OAC065 PACKAGED",5.8,4.9,15569.4
"589","OAC","OAC065VCU",5.8,4.9,15569.4
"590","OAC","OAC04 PACKAGED",4.4,3.6,11470.8
"591","OAC","OAC04VCU",4.4,3.6,11470.8
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,11876.7
"593","OAC","OAC05VCU",4.9,3.7,11876.7
"594","OAC","OAC05 PAKAGED",4.9,3.7,11876.7
"595","OAC","OAC05VCU",4.9,3.7,11876.7
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,15797.529
"597","POPE","SAC36 / WM36",3.387,2.417,7801.365
"598","DAIKIN","UATY15K",14.26,12.96,40929.9
"599","PIONEER","SQ12/DC12",5.5,5.6,17532.9
"600","PIONEER","DC12",5.5,5.6,17532.9
"601","POPE","RTP9",3.14,2.747,8702.628
"602","ACCENT AIR","AA60-2",21.38,19.56,61741.02
"603","TEMPERZONE","OPA390",13.9,11.8,37478.1
"604","POPE","SAC44 / DFC44",4.285,3.428,10944.747
"606","POPE","SAC40 / DFC40",3.836,3.094,9871.092
"607","POPE","SAC25 / DFC25",2.613,1.971,6327.387
"608","AIRA","CP*50/DXC14-35",4.271,3.454,11017.017
"609","AIRA","CP*60/DXC14-43",5.103,3.96,12678.633
"611","Teco","LE6016H/LU60K1MAH",6,5.9,18519.6
"612","Teco","LE7019H/LU70K1MAH",7.2,7,21991.2
"613","ACCENT AIR","AA45-2",16.6,14.96,47278.44
"614","UNIAIRE","FC12/ACD12",3.915,3.915,12273.525
"615","UNIAIRE","RT12",3.915,3.915,12273.525
"616","MHI","FDC406",3.95,3.66,11541.09
"617","MHI","FDEN408HES",3.95,3.66,11541.09
"618","MHI","FDR408HES",3.95,3.66,11541.09
"619","MHI","FDT(N)408HES",3.95,3.66,11541.09
"620","MHI","FDUR408HES",3.95,3.66,11541.09
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,10556.238
"623","DAIKIN","UATY08K",6.83,6.13,19379.25
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,7167.93
"625","UNIAIRE","FC16/ACD16",5.565,5.565,17446.275
"626","UNIAIRE","RT16",5.565,5.565,17446.275
