"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"105","MITSUBISHI ELECTRIC","MWH-17KV",2.8,2.6,10967.6
"112","MITSUBISHI ELECTRIC","MSH-24RV/MUH-24RV",2.73,2.69,10806.25
"114","FUJITSU","AST7RSCCW/AOT7RSCC",0.77,0.72,3019.73
"115","GENERAL ELECTRIC","ASIAH18EWI",1.84,1.87,7324.8
"116","MITSUBISHI ELECTRIC","MWH-12KV",1.72,1.56,6710.2
"117","MITSUBISHI ELECTRIC","MSZ-G12SV/MUZ-G12SV",1.36,1.63,5594.4
"119","HOTPOINT","HPS 125R",1.1,1.07,4344.06
"120","FUJITSU GENERAL","AST24RGB-W/AOT24RNAL/AOT24RNCLST24RGB-W/A",2.61,2.7,10424.61
"122","MITSUBISHI ELECTRIC","MSH-12RV/MUH-12RV",1.32,1.4,5297.32
"124","MITSUBISHI ELECTRIC","MSH-09RV/MUH-09RV",0.95,0.97,3785.11
"125","AIRTEMP","HAY107N6G",0.82,0.82,3254.58
"127","MITSUBISHI ELECTRIC","MWH-08MV",1.02,0.87,3939.18
"128","MHI","SRT403HENF-L",1.38,1.39,5484.5
"132","CARRIER","53G150H",1.32,1.35,5260.92
"137","CARRIER","53G225H",1.88,1.8,7403.48
"138","CARRIER","53G100H",0.96,0.96,3810.24
"141","HEC","HSU-09HEO4",1.02,1.16,4150.3
"142","MHI","SRK561HENF-A",2.18,2.18,8652.42
"143","MHI","SRK388HENF-A",1.32,1.33,5246.36
"144","MHI","SRK408HENF-A",1.51,1.54,6015.03
"145","MHI","SRK288HENF-A",1.07,0.91,4130.35
"146","MHI","SRK458HENF-A",1.7,1.84,6849.22
"147","MHI","FDKN208H",1.8,1.82,7158.76
"148","MHI","FDKN308H",3.08,2.83,12042.52
"150","MHI","SRK502Z-L",2.22,2.5,9015.02
"151","MHI","FDKN258H",2.11,2.08,8352.75
"153","MHI","SRK208HENF-A",0.77,0.71,3012.45
"154","HISENSE","KFR-4001GW/BPE",1.53,2.05,6451.13
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,4130.56
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,3691.17
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,10808.84
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,5430.95
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,4467.12
"161","Haier","HSU-12H104",1.35,1.33,5343.59
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,5000.94
"164","HEC","HW-09HA04",1.08,0.98,4213.72
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,9335.13
"167","MIDEA","KFR-61GW/Y",2.56,2.31,9978.64
"168","Teco","LA2300Y",2.76,2.5,10765.16
"169","Haier","HW-09HA04",1.08,0.98,4213.72
"170","MIDEA","KFR-45GWY",1.7,2,6965.7
"171","HEC","HW-24H04",2.9,2.4,11146.1
"172","Haier","HW-12HA04",1.38,1.2,5346.18
"173","HEC","HW-18HA04",2.1,2.1,8334.9
"174","Haier","HW-12HA04",1.38,1.2,5346.18
"175","Haier","HW-24H04",2.9,2.4,11146.1
"179","LG","LWN2262RHG",2.63,2.3,10198.23
"180","LG","LWN2262CHG",2.63,2.3,10198.23
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,5086.9
"185","GREE","KFR-45GW/E",2.05,2.64,8565.97
"186","COOLINE","LHB15BRH",1.82,1.57,7041.58
"187","PANASONIC","CW-A241SR",3.15,2.8,12247.55
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,5148.43
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,11643.73
"195","PANASONIC","CW-A120AR",1.4,1.18,5396.44
"196","PANASONIC","CW-A90FR",1.14,1.07,4473.7
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,7756
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,5232.5
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,8757.63
"200","COOLINE","LHB12BTH",1.44,1.17,5518.8
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,3806.25
"202","ACSON","WM20FR/LC20BR",2.1,1.7,8043.7
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,5145.14
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,11592.07
"206","PANASONIC","CW-A90AR",1.03,0.89,3986.15
"208","COOLINE","LHB20BRH",2.2,1.89,8506.12
"209","COOLINE","LHB24BRH",2.75,2.09,10434.27
"211","SANYO","SAP-KC241AHA",2.98,2.95,11805.78
"212","SANYO","SAP-KC181AHA",2.36,2.04,9133.88
"215","SANYO","SAP-KC121AHA",1.35,1.32,5336.31
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,7313.53
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,9813.3
"226","ACSON","WM25FR/LC25BR",2.72,2.51,10642.8
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,12282.76
"228","HYUNDAI","WSH-128BA",1.23,1.24,4889.15
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,8757.63
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,2604.98
"233","PANASONIC","CW-A170ER",1.72,1.35,6557.32
"234","PANASONIC","CW-A240ER",2.52,2,9623.32
"235","LG","LSK180H-1",1.85,2,7451.85
"236","LG","LSJ090H-1",0.93,0.87,3647.49
"237","LG","LSL120H-1",1.32,1.15,5115.32
"238","LG","LWN224RH-1",2.63,2.3,10198.23
"241","LG","LWG092RH-1",0.95,0.82,3675.91
"242","Haier","HSU-12HN04",1.35,1.33,5343.59
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,5363.54
"244","ELECTRA","KCR-25E",1.01,0.93,3950.45
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,3950.45
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,5000.94
"254","HEC","HSU-12H104",1.35,1.33,5343.59
"257","MHI","SRK35GZ-LI",1.24,1.52,5125.4
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,6306.72
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,9004.94
"263","AIRWELL","XLS12RC",1.16,1.21,4640.44
"264","AIRWELL","SX12RC",1.26,1.23,4979.1
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,6509.16
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,6509.16
"268","Teco","LA1200Y",1.4,1.16,5381.88
"269","Teco","LS1820Y",2.01,1.94,7926.73
"270","LG","LSL121N-1",1.3,1.61,5385.38
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,3867.08
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,5902.54
"274","ELECTRA","PRX600RC",2.65,2.62,10496.01
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,10496.01
"278","SPLENDID","CLIMA15HP",1.4,1.35,5520.2
"279","SANYO","SAP-KC91AHA",1.02,1.02,4048.38
"280","ELECTRA","WMF9RC",0.99,0.93,3885.63
"281","ATD","C24HS-1",2.6,2.7,10392.2
"284","ELECTRA","WMF12RC",1.16,1.21,4640.44
"285","AIRWELL","XLS7RC",0.75,0.7,2940.35
"286","ATD","S12HS-1",1.21,1.27,4846.17
"287","ELECTRA","WMN24RC",2.53,2.52,10034.29
"288","AIRWELL","XLS9RC",0.99,0.93,3885.63
"291","HOTPOINT","HPS-250R",2.6,2.43,10195.64
"292","CARRIER","VF175H",1.81,1.51,6965.49
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,9724.05
"294","HOTPOINT","HPS 150R",1.32,1.42,5311.88
"295","LG","LSK243H-1",2.67,2.66,10589.95
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,7663.46
"297","ADSAKA","KFR-27GW/B",1.12,1.11,4438
"298","WEATHERMAKER","S18HS-1",1.85,1.95,7415.45
"299","ATD","S18HS-1",1.85,1.95,7415.45
"301","ELECTRA","WMN18RCA",1.85,1.7,7233.45
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,5469.94
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,10907.47
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,8326.92
"306","ELECTRA","WMN12RCA",1.25,1.33,5019.49
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,5019.49
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,12282.76
"309","WEATHERMAKER","S12HS-1",1.21,1.27,4846.17
"310","ELECTRA","WMN16RCA",1.64,1.64,6509.16
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,6509.16
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,7461.72
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,3640.91
"314","ELECTRA","PRX500RC",2.2,1.99,8578.92
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,8578.92
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,6343.12
"317","ELECTRA","WMN9RCA",1,0.99,3961.72
"318","ELECTRA","WS/CWS026HA",1,0.99,3961.72
"321","SPLENDID","22000HP",2.9,2.9,11510.1
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,4575.62
"326","CARRIER","VF250H-1",2.7,2.4,10497.9
"327","CARRIER","VF225H-1",2.19,1.93,8502.83
"328","CARRIER","VF150H-1",1.49,1.2,5702.69
"329","CARRIER","53G250H",2.37,2.35,9391.97
"331","SPLENDID","18000HP",2.56,2.56,10160.64
"332","SPLENDID","12300HP",1.39,1.39,5516.91
"333","SPLENDID","18000HP",1.39,1.39,5516.91
"334","SPLENDID","23000HP",1.39,1.39,5516.91
"335","SUPRA","SS24F50A",2.35,2.56,9480.03
"336","GREE","KFR-60GW/E",2.5,2.5,9922.5
"337","LG","LV-B2464HL",2.8,2.69,11033.12
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,3312.12
"340","SPLENDID","8.5HP",1,1,3969
"341","ATD","S09X2HS-1",1.58,1.75,6394.78
"342","ATD","S24HS-1",2.55,2.65,10193.75
"343","ELECTRA","WMF7RC",0.75,0.7,2940.35
"344","MIDEA","KFR-32GW/Y",1.28,1.22,5036.64
"345","PANASONIC","CW-A200ER",2.16,1.68,8223.6
"346","LG","LSK182H-1",1.85,2,7451.85
"347","LG","LSK181N-1",2,2.2,8083.6
"348","NEC","RH240",2.63,2.3,10198.23
"351","ACSON","WM15FR/LC15BR",1.3,1.2,5086.9
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,11202.45
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,3651.48
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,5148.43
"361","KIA","KSH-128BA",1.23,1.24,4889.15
"362","LG","LS-K1860HL",2.01,2.01,7977.69
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,4069.52
"365","HYUNDAI","WSH-120BA",1.23,1.24,4889.15
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,8124.48
"367","Haier","HSU-09HE04",1.02,1.16,4150.3
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,8085.49
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,5606.86
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,3933.3
"373","CHUNLAN","KFR-40GW",1.5,1.54,5982.62
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,4438
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,5114.13
"376","Teco","LS2220Y",2.05,2.15,8209.25
"378","Teco","LA1800Y",1.8,1.5,6925.8
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,7652.19
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,4344.06
"381","ATD","S18HS-1",1.96,2.1,7881.16
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,8067.64
"386","KELVINATOR","KR08WR",0.75,0.64,2896.67
"387","LG","LWC1262PHG",1.35,1.15,5212.55
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,7014.56
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,7800.38
"395","MIDEA","KFR-53GW/Y",2,1.92,7879.76
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,4286.52
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,10927.21
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,11130.35
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,6268.43
"402","HYUNDAI","WSH-098BA",0.87,0.88,3460.31
"403","HYUNDAI","WSH-098BA",0.87,0.88,3460.31
"406","LG","LWM1861BHG",1.64,1.33,6283.48
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,10808.84
"410","TECOAIR","LS-LT2422YPS",3,3.05,11943.4
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,3691.17
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,2651.95
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,8262.8
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,6089.23
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,5405.12
"426","LG","LWG0760AHG",0.75,0.64,2896.67
"429","LG","LS-L1260HL",1.28,1.15,4985.68
"431","LG","LS-J0962HL",0.93,0.87,3647.49
"434","KELVINATOR","KSR35F",3.28,3.08,12872.72
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,10570.7
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,11004
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,6870.36
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,8612.73
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,4770.78
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,3286.99
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,8124.48
"453","LG","LS-K2460HL",2.73,2.69,10806.25
"454","LG","LS-K1862HL",2.01,2.01,7977.69
"455","LG","LWM1560BHG",1.55,1.31,5977.23
"457","KIA","KSH-188BA",1.9,1.88,7526.54
"458","HYUNDAI","WSH-128BA",1.23,1.24,4889.15
"459","KIA","KSH-229BA",2.57,2.54,10178.49
"462","LG","LWC1260AHG",1.33,1.19,5176.85
"465","PANASONIC","CW-A200SR",2.05,1.72,7896.21
"466","PANASONIC","CW-A120FR",1.5,1.27,5786.06
"467","PANASONIC","CW-A170SR",1.6,1.3,6132
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,10496.01
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,10496.01
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,7233.45
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,8578.92
"472","EMAILAIR","WS/CWS066H",2.53,2.52,10034.29
"475","ELECTRA","WMN18RCB",1.94,1.89,7663.46
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,7663.46
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,2540.16
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,3867.78
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,3954.44
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,5393.85
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,6393.38
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,8649.83
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,10884.93
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,10682.49
"493","AIRTEMP","HAY324N6G",2.75,2.74,10907.47
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,2651.95
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,10808.84
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,8326.92
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,2604.98
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,4946.69
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,8709.26
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,4082.19
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,5145.14
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,11198.46
"515","CARRIER","RAC-22LH-A",2.7,2.4,10497.9
"516","CARRIER","VF125H",1,0.83,3845.24
"517","ELECTRA","PXD24RC",2.71,2.49,10595.83
"518","ELECTRA","PXD18RC",2.3,2.13,9004.94
"519","ELECTRA","PXD12RC",1.26,1.23,4979.1
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,4181.31
"522","MHI","WR188PENF-S8A",2.06,1.75,7950.46
"523","MHI","SRK25GZ-LI",0.96,1.17,3963.12
"524","Haier","HW-18HA04",2.1,2.1,8334.9
"525","COOLINE","LHB09BTH",1.07,0.85,4086.67
"526","WEATHERMAKER","S24HS-1",2.5,2.65,10031.7
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,3806.25
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,10312.12
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,5137.86
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,2741.9
"535","NEC","RSH2425",2.67,2.66,10589.95
"536","LG","LSK244H-1",2.67,2.66,10589.95
"539","Haier","HSU-09HG04",1.02,1.16,4150.3
"542","Haier","HSU-12HM04",1.35,1.33,5343.59
"543","LG","LSL120T-1",1.32,1.15,5115.32
"544","WINIA","WSH-120BA",1.23,1.24,4889.15
"545","SANYO","SAP-KC182AH",2.29,1.99,8870.61
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,12670.77
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,19630.59
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,15612.03
"549","COOLINE","Z-D48",5.27,3.95,19955.67
"550","AGEAN","FR125/S",4.9,4.5,19156.9
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,20542.55
"552","LG","LK-1080BH",12,9.8,46026.4
"553","ROWA","RAS-180ACH",1.95,1.98,7761.39
"554","Haier","HDU-42H03/H",5,4.8,19699.4
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,39659.732
"556","APAC","S032IHC9AA",10.324,8.516,39659.732
"557","APAC","S032OVC9AA",10.324,8.516,39659.732
"558","ECLIPSE","EV20 - EP20",5.9,4.9,22689.1
"559","TRANE","TWE030/TWA030",3.159,2.73,12225.759
"560","ROWA","RAS-120ABH",1.15,1.22,4615.31
"562","BENSON","THM-56MSH",5.75,4.9,22202.95
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,19586.7
"564","OAC","OAC06VCU",5.1,4.2,19586.7
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,14394.1
"566","OAC","OAC03VCU",3.7,3.3,14394.1
"567","TEMPERZONE","OPA410",14.5,12.2,55876.1
"568","TEMPERZONE","OPA210",7.25,6,27865.25
"569","PHILLIPS","40H-3",3.915,3.915,15538.635
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,10785.138
"571","PHILLIPS","70H-3",6.7,6.7,26592.3
"572","HYUNDAI","HFH-4401BA",5.2,4.8,20347.6
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,33001.71
"574","MIDEA","KFR-32GW/Y",1.28,1.22,5036.64
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,17731.35
"577","OAC","OAC03 PACKAGED",3.7,3.3,14394.1
"578","OAC","OAC03VCU",3.7,3.3,14394.1
"579","MIDEA","MSC-09HR",0.9,0.95,3608.5
"580","MIDEA","MSB-18HR",1.9,2.05,7650.3
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,30084.6
"582","OAC","OAC075VCU",7.8,6.6,30084.6
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,22365
"584","OAC","OAC065VCU",5.8,4.9,22365
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,16881.2
"586","OAC","OAC04VCU",4.4,3.6,16881.2
"587","MIDEA","MWH-09HR",0.96,0.76,3664.64
"588","OAC","OAC065 PACKAGED",5.8,4.9,22365
"589","OAC","OAC065VCU",5.8,4.9,22365
"590","OAC","OAC04 PACKAGED",4.4,3.6,16881.2
"591","OAC","OAC04VCU",4.4,3.6,16881.2
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,18574.5
"593","OAC","OAC05VCU",4.9,3.7,18574.5
"594","OAC","OAC05 PAKAGED",4.9,3.7,18574.5
"595","OAC","OAC05VCU",4.9,3.7,18574.5
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,22164.359
"597","POPE","SAC36 / WM36",3.387,2.417,12736.843
"598","DAIKIN","UATY15K",14.26,12.96,55651.54
"599","PIONEER","SQ12/DC12",5.5,5.6,21902.3
"600","PIONEER","DC12",5.5,5.6,21902.3
"601","POPE","RTP9",3.14,2.747,12176.556
"602","ACCENT AIR","AA60-2",21.38,19.56,83532.26
"603","TEMPERZONE","OPA390",13.9,11.8,53640.3
"604","POPE","SAC44 / DFC44",4.285,3.428,16383.269
"606","POPE","SAC40 / DFC40",3.836,3.094,14684.908
"607","POPE","SAC25 / DFC25",2.613,1.971,9903.621
"608","AIRA","CP*50/DXC14-35",4.271,3.454,16356.823
"609","AIRA","CP*60/DXC14-43",5.103,3.96,19421.703
"611","Teco","LE6016H/LU60K1MAH",6,5.9,23741.2
"612","Teco","LE7019H/LU70K1MAH",7.2,7,28431.2
"613","ACCENT AIR","AA45-2",16.6,14.96,64691.48
"614","UNIAIRE","FC12/ACD12",3.915,3.915,15538.635
"615","UNIAIRE","RT12",3.915,3.915,15538.635
"616","MHI","FDC406",3.95,3.66,15466.43
"617","MHI","FDEN408HES",3.95,3.66,15466.43
"618","MHI","FDR408HES",3.95,3.66,15466.43
"619","MHI","FDT(N)408HES",3.95,3.66,15466.43
"620","MHI","FDUR408HES",3.95,3.66,15466.43
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,15614.242
"623","DAIKIN","UATY08K",6.83,6.13,26598.67
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,10932.39
"625","UNIAIRE","FC16/ACD16",5.565,5.565,22087.485
"626","UNIAIRE","RT16",5.565,5.565,22087.485
