"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"114","FUJITSU","AST7RSCCW/AOT7RSCC",0.77,0.72,1479.6
"115","GENERAL ELECTRIC","ASIAH18EWI",1.84,1.87,3762.28
"116","MITSUBISHI ELECTRIC","MWH-12KV",1.72,1.56,3231.84
"117","MITSUBISHI ELECTRIC","MSZ-G12SV/MUZ-G12SV",1.36,1.63,3156.52
"119","HOTPOINT","HPS 125R",1.1,1.07,2176.52
"120","FUJITSU GENERAL","AST24RGB-W/AOT24RNAL/AOT24RNCLST24RGB-W/A",2.61,2.7,5408.64
"122","MITSUBISHI ELECTRIC","MSH-12RV/MUH-12RV",1.32,1.4,2787.68
"124","MITSUBISHI ELECTRIC","MSH-09RV/MUH-09RV",0.95,0.97,1949.32
"125","AIRTEMP","HAY107N6G",0.82,0.82,1656.4
"127","MITSUBISHI ELECTRIC","MWH-08MV",1.02,0.87,1833
"128","MHI","SRT403HENF-L",1.38,1.39,2802.76
"132","CARRIER","53G150H",1.32,1.35,2711.88
"137","CARRIER","53G225H",1.88,1.8,3676.32
"138","CARRIER","53G100H",0.96,0.96,1939.2
"141","HEC","HSU-09HEO4",1.02,1.16,2272.64
"142","MHI","SRK561HENF-A",2.18,2.18,4403.6
"143","MHI","SRK388HENF-A",1.32,1.33,2681.56
"144","MHI","SRK408HENF-A",1.51,1.54,3095.68
"145","MHI","SRK288HENF-A",1.07,0.91,1918.84
"146","MHI","SRK458HENF-A",1.7,1.84,3646.24
"147","MHI","FDKN208H",1.8,1.82,3666.32
"148","MHI","FDKN308H",3.08,2.83,5842.6
"150","MHI","SRK502Z-L",2.22,2.5,4908.88
"151","MHI","FDKN258H",2.11,2.08,4216.72
"153","MHI","SRK208HENF-A",0.77,0.71,1464.44
"154","HISENSE","KFR-4001GW/BPE",1.53,2.05,3878.92
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,2606.24
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,1878.6
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,5272
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,2878.6
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,2307.88
"161","Haier","HSU-12H104",1.35,1.33,2696.68
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,2545.2
"164","HEC","HW-09HA04",1.08,0.98,2030
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,4888.52
"167","MIDEA","KFR-61GW/Y",2.56,2.31,4792.2
"168","Teco","LA2300Y",2.76,2.5,5181.04
"169","Haier","HW-09HA04",1.08,0.98,2030
"170","MIDEA","KFR-45GWY",1.7,2,3888.8
"171","HEC","HW-24H04",2.9,2.4,5100
"172","Haier","HW-12HA04",1.38,1.2,2514.72
"173","HEC","HW-18HA04",2.1,2.1,4242
"174","Haier","HW-12HA04",1.38,1.2,2514.72
"175","Haier","HW-24H04",2.9,2.4,5100
"179","LG","LWN2262RHG",2.63,2.3,4812.32
"180","LG","LWN2262CHG",2.63,2.3,4812.32
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,2474.4
"185","GREE","KFR-45GW/E",2.05,2.64,5035.44
"186","COOLINE","LHB15BRH",1.82,1.57,3297.4
"187","PANASONIC","CW-A241SR",3.15,2.8,5832.4
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,2540.08
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,5948.92
"195","PANASONIC","CW-A120AR",1.4,1.18,2494.48
"196","PANASONIC","CW-A90FR",1.14,1.07,2196.68
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,3661
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,2777.6
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,4560.24
"200","COOLINE","LHB12BTH",1.44,1.17,2499.48
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,1868.44
"202","ACSON","WM20FR/LC20BR",2.1,1.7,3635.6
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,2595.68
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,5716.44
"206","PANASONIC","CW-A90AR",1.03,0.89,1868.36
"208","COOLINE","LHB20BRH",2.2,1.89,3974.04
"209","COOLINE","LHB24BRH",2.75,2.09,4554.44
"211","SANYO","SAP-KC241AHA",2.98,2.95,5974.12
"212","SANYO","SAP-KC181AHA",2.36,2.04,4282.08
"215","SANYO","SAP-KC121AHA",1.35,1.32,2681.52
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,3676.36
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,4822.6
"226","ACSON","WM25FR/LC25BR",2.72,2.51,5176.04
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,6342.88
"228","HYUNDAI","WSH-128BA",1.23,1.24,2499.76
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,4560.24
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,1302.88
"233","PANASONIC","CW-A170ER",1.72,1.35,2913.48
"234","PANASONIC","CW-A240ER",2.52,2,4302.08
"235","LG","LSK180H-1",1.85,2,3964.4
"236","LG","LSJ090H-1",0.93,0.87,1787.64
"237","LG","LSL120H-1",1.32,1.15,2408.68
"238","LG","LWN224RH-1",2.63,2.3,4812.32
"241","LG","LWG092RH-1",0.95,0.82,1721.92
"242","Haier","HSU-12HN04",1.35,1.33,2696.68
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,3050.48
"244","ELECTRA","KCR-25E",1.01,0.93,1918.92
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,1918.92
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,2545.2
"254","HEC","HSU-12H104",1.35,1.33,2696.68
"257","MHI","SRK35GZ-LI",1.24,1.52,2929.28
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,3141.04
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,4388.28
"263","AIRWELL","XLS12RC",1.16,1.21,2419
"264","AIRWELL","SX12RC",1.26,1.23,2499.72
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,3312.8
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,3312.8
"268","Teco","LA1200Y",1.4,1.16,2464.16
"269","Teco","LS1820Y",2.01,1.94,3954.08
"270","LG","LSL121N-1",1.3,1.61,3095.96
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,1807.76
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,2923.88
"274","ELECTRA","PRX600RC",2.65,2.62,5307.52
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,5307.52
"278","SPLENDID","CLIMA15HP",1.4,1.35,2752.2
"279","SANYO","SAP-KC91AHA",1.02,1.02,2060.4
"280","ELECTRA","WMF9RC",0.99,0.93,1908.84
"281","ATD","C24HS-1",2.6,2.7,5403.6
"284","ELECTRA","WMF12RC",1.16,1.21,2419
"285","AIRWELL","XLS7RC",0.75,0.7,1439.2
"286","ATD","S12HS-1",1.21,1.27,2535.16
"287","ELECTRA","WMN24RC",2.53,2.52,5095.44
"288","AIRWELL","XLS9RC",0.99,0.93,1908.84
"291","HOTPOINT","HPS-250R",2.6,2.43,4994.28
"292","CARRIER","VF175H",1.81,1.51,3201.4
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,4949
"294","HOTPOINT","HPS 150R",1.32,1.42,2818
"295","LG","LSK243H-1",2.67,2.66,5378.24
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,3843
"297","ADSAKA","KFR-27GW/B",1.12,1.11,2247.24
"298","WEATHERMAKER","S18HS-1",1.85,1.95,3888.6
"299","ATD","S18HS-1",1.85,1.95,3888.6
"301","ELECTRA","WMN18RCA",1.85,1.7,3509.6
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,2772.44
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,5539.84
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,4100.48
"306","ELECTRA","WMN12RCA",1.25,1.33,2646.28
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,2646.28
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,6342.88
"309","WEATHERMAKER","S12HS-1",1.21,1.27,2535.16
"310","ELECTRA","WMN16RCA",1.64,1.64,3312.8
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,3312.8
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,3797.6
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,1898.84
"314","ELECTRA","PRX500RC",2.2,1.99,4125.64
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,4125.64
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,3216.84
"317","ELECTRA","WMN9RCA",1,0.99,2004.84
"318","ELECTRA","WS/CWS026HA",1,0.99,2004.84
"321","SPLENDID","22000HP",2.9,2.9,5858
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,2408.92
"326","CARRIER","VF250H-1",2.7,2.4,4999.2
"327","CARRIER","VF225H-1",2.19,1.93,4029.64
"328","CARRIER","VF150H-1",1.49,1.2,2570.16
"329","CARRIER","53G250H",2.37,2.35,4757.08
"331","SPLENDID","18000HP",2.56,2.56,5171.2
"332","SPLENDID","12300HP",1.39,1.39,2807.8
"333","SPLENDID","18000HP",1.39,1.39,2807.8
"334","SPLENDID","23000HP",1.39,1.39,2807.8
"335","SUPRA","SS24F50A",2.35,2.56,5065.36
"336","GREE","KFR-60GW/E",2.5,2.5,5050
"337","LG","LV-B2464HL",2.8,2.69,5489.24
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,1651.32
"340","SPLENDID","8.5HP",1,1,2020
"341","ATD","S09X2HS-1",1.58,1.75,3449.32
"342","ATD","S24HS-1",2.55,2.65,5302.6
"343","ELECTRA","WMF7RC",0.75,0.7,1439.2
"344","MIDEA","KFR-32GW/Y",1.28,1.22,2494.64
"345","PANASONIC","CW-A200ER",2.16,1.68,3635.52
"346","LG","LSK182H-1",1.85,2,3964.4
"347","LG","LSK181N-1",2,2.2,4343.2
"348","NEC","RH240",2.63,2.3,4812.32
"351","ACSON","WM15FR/LC15BR",1.3,1.2,2474.4
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,5529.6
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,1858.4
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,2540.08
"361","KIA","KSH-128BA",1.23,1.24,2499.76
"362","LG","LS-K1860HL",2.01,2.01,4060.2
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,1979.52
"365","HYUNDAI","WSH-120BA",1.23,1.24,2499.76
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,3928.72
"367","Haier","HSU-09HE04",1.02,1.16,2272.64
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,4034.88
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,2807.76
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,2070.56
"373","CHUNLAN","KFR-40GW",1.5,1.54,3090.64
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,2247.24
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,2843.36
"376","Teco","LS2220Y",2.05,2.15,4292.6
"378","Teco","LA1800Y",1.8,1.5,3181.2
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,3757.08
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,2176.52
"381","ATD","S18HS-1",1.96,2.1,4171.44
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,4060.16
"386","KELVINATOR","KR08WR",0.75,0.64,1348.24
"387","LG","LWC1262PHG",1.35,1.15,2423.8
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,3615.84
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,3878.32
"395","MIDEA","KFR-53GW/Y",2,1.92,3918.72
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,2181.6
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,5206.24
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,5504.36
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,3373.56
"402","HYUNDAI","WSH-098BA",0.87,0.88,1772.56
"403","HYUNDAI","WSH-098BA",0.87,0.88,1772.56
"406","LG","LWM1861BHG",1.64,1.33,2842.84
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,5272
"410","TECOAIR","LS-LT2422YPS",3,3.05,6135.8
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,1878.6
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,1338.24
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,4216.76
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,3500
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,2762.36
"426","LG","LWG0760AHG",0.75,0.64,1348.24
"429","LG","LS-L1260HL",1.28,1.15,2388.52
"431","LG","LS-J0962HL",0.93,0.87,1787.64
"434","KELVINATOR","KSR35F",3.28,3.08,6322.4
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,5150.8
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,5428.6
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,3565.36
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,4383.4
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,2565.52
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,1661.44
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,3928.72
"453","LG","LS-K2460HL",2.73,2.69,5453.96
"454","LG","LS-K1862HL",2.01,2.01,4060.2
"455","LG","LWM1560BHG",1.55,1.31,2767.16
"457","KIA","KSH-188BA",1.9,1.88,3807.68
"458","HYUNDAI","WSH-128BA",1.23,1.24,2499.76
"459","KIA","KSH-229BA",2.57,2.54,5145.92
"462","LG","LWC1260AHG",1.33,1.19,2474.36
"465","PANASONIC","CW-A200SR",2.05,1.72,3640.72
"466","PANASONIC","CW-A120FR",1.5,1.27,2681.32
"467","PANASONIC","CW-A170SR",1.6,1.3,2777.2
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,5307.52
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,5307.52
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,3509.6
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,4125.64
"472","EMAILAIR","WS/CWS066H",2.53,2.52,5095.44
"475","ELECTRA","WMN18RCB",1.94,1.89,3843
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,3843
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,1292.8
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,1934.12
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,1989.68
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,2676.44
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,3196.6
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,4585.56
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,5368
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,5196.24
"493","AIRTEMP","HAY324N6G",2.75,2.74,5539.84
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,1338.24
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,5272
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,4100.48
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,1302.88
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,2494.68
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,4272.16
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,2318.16
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,2595.68
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,5458.84
"515","CARRIER","RAC-22LH-A",2.7,2.4,4999.2
"516","CARRIER","VF125H",1,0.83,1762.28
"517","ELECTRA","PXD24RC",2.71,2.49,5140.68
"518","ELECTRA","PXD18RC",2.3,2.13,4388.28
"519","ELECTRA","PXD12RC",1.26,1.23,2499.72
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,2024.96
"522","MHI","WR188PENF-S8A",2.06,1.75,3691.24
"523","MHI","SRK25GZ-LI",0.96,1.17,2257.56
"524","Haier","HW-18HA04",2.1,2.1,4242
"525","COOLINE","LHB09BTH",1.07,0.85,1827.88
"526","WEATHERMAKER","S24HS-1",2.5,2.65,5277.4
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,1868.44
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,5236.84
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,2580.52
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,1338.2
"535","NEC","RSH2425",2.67,2.66,5378.24
"536","LG","LSK244H-1",2.67,2.66,5378.24
"539","Haier","HSU-09HG04",1.02,1.16,2272.64
"542","Haier","HSU-12HM04",1.35,1.33,2696.68
"543","LG","LSL120T-1",1.32,1.15,2408.68
"544","WINIA","WSH-120BA",1.23,1.24,2499.76
"545","SANYO","SAP-KC182AH",2.29,1.99,4171
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,5589.6
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,9715.96
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,7842.56
"549","COOLINE","Z-D48",5.27,3.95,8644.28
"550","AGEAN","FR125/S",4.9,4.5,9291.6
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,9366.8
"552","LG","LK-1080BH",12,9.8,20904.8
"553","ROWA","RAS-180ACH",1.95,1.98,3984.48
"554","Haier","HDU-42H03/H",5,4.8,9796.8
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,18113.552
"556","APAC","S032IHC9AA",10.324,8.516,18113.552
"557","APAC","S032OVC9AA",10.324,8.516,18113.552
"558","ECLIPSE","EV20 - EP20",5.9,4.9,10402
"559","TRANE","TWE030/TWA030",3.159,2.73,5730.816
"560","ROWA","RAS-120ABH",1.15,1.22,2429.12
"562","BENSON","THM-56MSH",5.75,4.9,10326.4
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,8937.6
"564","OAC","OAC06VCU",5.1,4.2,8937.6
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,6867.6
"566","OAC","OAC03VCU",3.7,3.3,6867.6
"567","TEMPERZONE","OPA410",14.5,12.2,25803.2
"568","TEMPERZONE","OPA210",7.25,6,12750
"569","PHILLIPS","40H-3",3.915,3.915,7908.3
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,3461.52
"571","PHILLIPS","70H-3",6.7,6.7,13534
"572","HYUNDAI","HFH-4401BA",5.2,4.8,9897.6
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,15077.8
"574","MIDEA","KFR-32GW/Y",1.28,1.22,2494.64
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,8508.8
"577","OAC","OAC03 PACKAGED",3.7,3.3,6867.6
"578","OAC","OAC03VCU",3.7,3.3,6867.6
"579","MIDEA","MSC-09HR",0.9,0.95,1893.8
"580","MIDEA","MSB-18HR",1.9,2.05,4065.4
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,13936.8
"582","OAC","OAC075VCU",7.8,6.6,13936.8
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,10351.6
"584","OAC","OAC065VCU",5.8,4.9,10351.6
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,7675.2
"586","OAC","OAC04VCU",4.4,3.6,7675.2
"587","MIDEA","MWH-09HR",0.96,0.76,1636
"588","OAC","OAC065 PACKAGED",5.8,4.9,10351.6
"589","OAC","OAC065VCU",5.8,4.9,10351.6
"590","OAC","OAC04 PACKAGED",4.4,3.6,7675.2
"591","OAC","OAC04VCU",4.4,3.6,7675.2
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,8078.8
"593","OAC","OAC05VCU",4.9,3.7,8078.8
"594","OAC","OAC05 PAKAGED",4.9,3.7,8078.8
"595","OAC","OAC05VCU",4.9,3.7,8078.8
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,10439.636
"597","POPE","SAC36 / WM36",3.387,2.417,5371.22
"598","DAIKIN","UATY15K",14.26,12.96,26834.4
"599","PIONEER","SQ12/DC12",5.5,5.6,11261.6
"600","PIONEER","DC12",5.5,5.6,11261.6
"601","POPE","RTP9",3.14,2.747,5747.012
"602","ACCENT AIR","AA60-2",21.38,19.56,40428.48
"603","TEMPERZONE","OPA390",13.9,11.8,24894.4
"604","POPE","SAC44 / DFC44",4.285,3.428,7356.488
"606","POPE","SAC40 / DFC40",3.836,3.094,6623.848
"607","POPE","SAC25 / DFC25",2.613,1.971,4304.988
"608","AIRA","CP*50/DXC14-35",4.271,3.454,7388.848
"609","AIRA","CP*60/DXC14-43",5.103,3.96,8575.272
"611","Teco","LE6016H/LU60K1MAH",6,5.9,11968.4
"612","Teco","LE7019H/LU70K1MAH",7.2,7,14240.8
"613","ACCENT AIR","AA45-2",16.6,14.96,31045.76
"614","UNIAIRE","FC12/ACD12",3.915,3.915,7908.3
"615","UNIAIRE","RT12",3.915,3.915,7908.3
"616","MHI","FDC406",3.95,3.66,7539.36
"617","MHI","FDEN408HES",3.95,3.66,7539.36
"618","MHI","FDR408HES",3.95,3.66,7539.36
"619","MHI","FDT(N)408HES",3.95,3.66,7539.36
"620","MHI","FDUR408HES",3.95,3.66,7539.36
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,7072.772
"623","DAIKIN","UATY08K",6.83,6.13,12735.4
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,4842.32
"625","UNIAIRE","FC16/ACD16",5.565,5.565,11241.3
"626","UNIAIRE","RT16",5.565,5.565,11241.3
"631","HITACHI","LD-10LM5 / RAS-10HQE5",10.891,9.195,19428.684
