"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"41","MIDEA","KFR-26GW/I1Y",0.97,0.97,2750.92
"42","MITSUBISHI ELECTRIC","MCFH-13NV/MUCFH-13NV",1.42,1.25,3564.21
"46","EMAILAIR","MAY90RCE",1.01,0.93,2646.52
"47","EMAILAIR","ELECTRA KCR-25E",1.01,0.93,2646.52
"48","KIA","KSH-098BA",0.87,0.88,2494.55
"49","HISENSE","KFR-25GWE",1.04,1.33,3739.11
"50","LG","LWC0960AHG",1,0.92,2618.16
"51","LG","LSL1260NL",1.33,1.83,5133.38
"52","LG","LS-K2463HL",2.73,2.69,7633.36
"53","LG","LV-B2461HL",2.8,2.69,7641.27
"55","AIRTEMP","HAY212N6G",1.41,1.38,3917.07
"59","LG","LWC1260PHG",1.33,1.19,3390.66
"60","HYUNDAI","WSH-229BA",2.57,2.54,7206.83
"61","LG","LS-K2464HL",2.73,2.69,7633.36
"62","ELECTRA","WMN24RCB",2.45,2.45,6948.2
"63","ELECTRA","EMAILAIR WS/CWS066HB",2.45,2.45,6948.2
"67","ADSAKA","KFR-60GW",2.48,2.35,6679.29
"68","EMAILAIR","WS/CWS026HA",1,0.99,2808.77
"69","EMAILAIR","ELECTRA WMN9RCA",1,0.99,2808.77
"70","EMAILAIR","WS/CWS034HA",1.25,1.33,3762.84
"71","EMAILAIR","ELECTRA WMN12RCA",1.25,1.33,3762.84
"72","AIRWELL","SX18RC",2.3,2.13,6059.89
"73","ADSAKA","KFR-50GW",1.9,2,5660.7
"74","AIRWELL","SX24RC",2.71,2.49,7086.5
"75","TOSHIBA","RAS-10YKH-E / 10YAH-E",1.02,0.95,2702.11
"76","TOSHIBA","RAS-24UKH-E / 24UAH-EA",2.6,2.59,7346.37
"77","TOSHIBA","RAS-18UKH-E / 18UAH-EA",2.04,2,5676.52
"83","FUJITSU GENERAL","AUT25RLC-W/AOT25RZCL",2.8,2.6,7396.2
"84","FUJITSU GENERAL","ABT18RGA-W/AOT18RZAL",2.24,2.12,6025.88
"87","FUJITSU GENERAL","ART25RLA/AOT25RZAL",2.86,2.65,7539.13
"90","FUJITSU GENERAL","AUT18RGA/AOT18RZCL",2.01,2.01,5700.36
"92","MIDEA","KFR-23GW/I1Y",0.88,0.93,2631.83
"93","MIDEA","KFR-53GW/Y",2,1.92,5454.16
"94","MIDEA","KFR-36GWY",1.5,1.65,4662.45
"99","AIRTEMP","HAY318N6G",2.08,2.09,5926.11
"100","AIRTEMP","HAY109N6G",1.07,1.07,3034.52
"101","AIRTEMP","HAE418N6E/HAC418N6G",2.08,1.9,5408.74
"102","AIRTEMP","HAE109N6E/HAC109N6B",0.93,0.93,2637.48
"104","FUJITSU","AST20RGA-W/AOT20RZAL",2.28,1.96,5594.72
"105","MITSUBISHI ELECTRIC","MWH-17KV",2.8,2.6,7396.2
"112","MITSUBISHI ELECTRIC","MSH-24RV/MUH-24RV",2.73,2.69,7633.36
"114","FUJITSU","AST7RSCCW/AOT7RSCC",0.77,0.72,2047.57
"115","GENERAL ELECTRIC","ASIAH18EWI",1.84,1.87,5299.93
"116","MITSUBISHI ELECTRIC","MWH-12KV",1.72,1.56,4442.24
"117","MITSUBISHI ELECTRIC","MSZ-G12SV/MUZ-G12SV",1.36,1.63,4592.17
"119","HOTPOINT","HPS 125R",1.1,1.07,3037.91
"120","FUJITSU GENERAL","AST24RGB-W/AOT24RNAL/AOT24RNCLST24RGB-W/A",2.61,2.7,7647.03
"122","MITSUBISHI ELECTRIC","MSH-12RV/MUH-12RV",1.32,1.4,3961.36
"124","MITSUBISHI ELECTRIC","MSH-09RV/MUH-09RV",0.95,0.97,2748.66
"125","AIRTEMP","HAY107N6G",0.82,0.82,2325.52
"127","MITSUBISHI ELECTRIC","MWH-08MV",1.02,0.87,2484.27
"128","MHI","SRT403HENF-L",1.38,1.39,3940.91
"132","CARRIER","53G150H",1.32,1.35,3825.21
"137","CARRIER","53G225H",1.88,1.8,5113.84
"138","CARRIER","53G100H",0.96,0.96,2722.56
"141","HEC","HSU-09HEO4",1.02,1.16,3273.94
"142","MHI","SRK561HENF-A",2.18,2.18,6182.48
"143","MHI","SRK388HENF-A",1.32,1.33,3770.75
"144","MHI","SRK408HENF-A",1.51,1.54,4364.05
"145","MHI","SRK288HENF-A",1.07,0.91,2598.84
"146","MHI","SRK458HENF-A",1.7,1.84,5202.42
"147","MHI","FDKN208H",1.8,1.82,5159.26
"148","MHI","FDKN308H",3.08,2.83,8054.13
"150","MHI","SRK502Z-L",2.22,2.5,7058.36
"151","MHI","FDKN258H",2.11,2.08,5902.27
"153","MHI","SRK208HENF-A",0.77,0.71,2020.34
"154","HISENSE","KFR-4001GW/BPE",1.53,2.05,5755.04
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,3920.68
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,2637.48
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,7282.76
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,4100.9
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,3258.01
"161","Haier","HSU-12H104",1.35,1.33,3774.14
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,3573.36
"164","HEC","HW-09HA04",1.08,0.98,2790.58
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,6934.64
"167","MIDEA","KFR-61GW/Y",2.56,2.31,6579.41
"168","Teco","LA2300Y",2.76,2.5,7119.38
"169","Haier","HW-09HA04",1.08,0.98,2790.58
"170","MIDEA","KFR-45GWY",1.7,2,5638.1
"171","HEC","HW-24H04",2.9,2.4,6862.9
"172","Haier","HW-12HA04",1.38,1.2,3423.54
"173","HEC","HW-18HA04",2.1,2.1,5955.6
"174","Haier","HW-12HA04",1.38,1.2,3423.54
"175","Haier","HW-24H04",2.9,2.4,6862.9
"179","LG","LWN2262RHG",2.63,2.3,6560.09
"180","LG","LWN2262CHG",2.63,2.3,6560.09
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,3414.5
"185","GREE","KFR-45GW/E",2.05,2.64,7420.37
"186","COOLINE","LHB15BRH",1.82,1.57,4480.77
"187","PANASONIC","CW-A241SR",3.15,2.8,7980.35
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,3524.55
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,8363.94
"195","PANASONIC","CW-A120AR",1.4,1.18,3371.34
"196","PANASONIC","CW-A90FR",1.14,1.07,3042.43
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,4991.25
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,3959.1
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,6455.91
"200","COOLINE","LHB12BTH",1.44,1.17,3348.63
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,2587.54
"202","ACSON","WM20FR/LC20BR",2.1,1.7,4866.4
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,3632.34
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,7930.52
"206","PANASONIC","CW-A90AR",1.03,0.89,2539.86
"208","COOLINE","LHB20BRH",2.2,1.89,5395.07
"209","COOLINE","LHB24BRH",2.75,2.09,6001.82
"211","SANYO","SAP-KC241AHA",2.98,2.95,8369.59
"212","SANYO","SAP-KC181AHA",2.36,2.04,5821.6
"215","SANYO","SAP-KC121AHA",1.35,1.32,3746.91
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,5137.68
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,6681.55
"226","ACSON","WM25FR/LC25BR",2.72,2.51,7142.09
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,8952.72
"228","HYUNDAI","WSH-128BA",1.23,1.24,3515.51
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,6455.91
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,1817.3
"233","PANASONIC","CW-A170ER",1.72,1.35,3870.41
"234","PANASONIC","CW-A240ER",2.52,2,5730.76
"235","LG","LSK180H-1",1.85,2,5655.05
"236","LG","LSJ090H-1",0.93,0.87,2474.1
"237","LG","LSL120H-1",1.32,1.15,3280.61
"238","LG","LWN224RH-1",2.63,2.3,6560.09
"241","LG","LWG092RH-1",0.95,0.82,2340.21
"242","Haier","HSU-12HN04",1.35,1.33,3774.14
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,4449.24
"244","ELECTRA","KCR-25E",1.01,0.93,2646.52
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,2646.52
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,3573.36
"254","HEC","HSU-12H104",1.35,1.33,3774.14
"257","MHI","SRK35GZ-LI",1.24,1.52,4279.08
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,4374.22
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,6059.89
"263","AIRWELL","XLS12RC",1.16,1.21,3425.91
"264","AIRWELL","SX12RC",1.26,1.23,3491.67
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,4651.04
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,4651.04
"268","Teco","LA1200Y",1.4,1.16,3316.88
"269","Teco","LS1820Y",2.01,1.94,5509.75
"270","LG","LSL121N-1",1.3,1.61,4530.93
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,2454.78
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,4063.39
"274","ELECTRA","PRX600RC",2.65,2.62,7433.71
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,7433.71
"278","SPLENDID","CLIMA15HP",1.4,1.35,3834.25
"279","SANYO","SAP-KC91AHA",1.02,1.02,2892.72
"280","ELECTRA","WMF9RC",0.99,0.93,2644.26
"281","ATD","C24HS-1",2.6,2.7,7645.9
"284","ELECTRA","WMF12RC",1.16,1.21,3425.91
"285","AIRWELL","XLS7RC",0.75,0.7,1990.85
"286","ATD","S12HS-1",1.21,1.27,3594.94
"287","ELECTRA","WMN24RC",2.53,2.52,7147.85
"288","AIRWELL","XLS9RC",0.99,0.93,2644.26
"291","HOTPOINT","HPS-250R",2.6,2.43,6910.69
"292","CARRIER","VF175H",1.81,1.51,4316.26
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,6948.2
"294","HOTPOINT","HPS 150R",1.32,1.42,4015.82
"295","LG","LSK243H-1",2.67,2.66,7544.89
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,5365.69
"297","ADSAKA","KFR-27GW/B",1.12,1.11,3149.09
"298","WEATHERMAKER","S18HS-1",1.85,1.95,5518.9
"299","ATD","S18HS-1",1.85,1.95,5518.9
"301","ELECTRA","WMN18RCA",1.85,1.7,4838.15
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,3886.45
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,7771.77
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,5685.56
"306","ELECTRA","WMN12RCA",1.25,1.33,3762.84
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,3762.84
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,8952.72
"309","WEATHERMAKER","S12HS-1",1.21,1.27,3594.94
"310","ELECTRA","WMN16RCA",1.64,1.64,4651.04
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,4651.04
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,5331.68
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,2689.68
"314","ELECTRA","PRX500RC",2.2,1.99,5667.37
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,5667.37
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,4510.37
"317","ELECTRA","WMN9RCA",1,0.99,2808.77
"318","ELECTRA","WS/CWS026HA",1,0.99,2808.77
"321","SPLENDID","22000HP",2.9,2.9,8224.4
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,3423.65
"326","CARRIER","VF250H-1",2.7,2.4,6840.3
"327","CARRIER","VF225H-1",2.19,1.93,5502.86
"328","CARRIER","VF150H-1",1.49,1.2,3435.97
"329","CARRIER","53G250H",2.37,2.35,6666.86
"331","SPLENDID","18000HP",2.56,2.56,7260.16
"332","SPLENDID","12300HP",1.39,1.39,3942.04
"333","SPLENDID","18000HP",1.39,1.39,3942.04
"334","SPLENDID","23000HP",1.39,1.39,3942.04
"335","SUPRA","SS24F50A",2.35,2.56,7236.43
"336","GREE","KFR-60GW/E",2.5,2.5,7090
"337","LG","LV-B2464HL",2.8,2.69,7641.27
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,2300.55
"340","SPLENDID","8.5HP",1,1,2836
"341","ATD","S09X2HS-1",1.58,1.75,4943.79
"342","ATD","S24HS-1",2.55,2.65,7504.1
"343","ELECTRA","WMF7RC",0.75,0.7,1990.85
"344","MIDEA","KFR-32GW/Y",1.28,1.22,3466.7
"345","PANASONIC","CW-A200ER",2.16,1.68,4818.72
"346","LG","LSK182H-1",1.85,2,5655.05
"347","LG","LSK181N-1",2,2.2,6216.6
"348","NEC","RH240",2.63,2.3,6560.09
"351","ACSON","WM15FR/LC15BR",1.3,1.2,3414.5
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,7674.15
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,2609.12
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,3524.55
"361","KIA","KSH-128BA",1.23,1.24,3515.51
"362","LG","LS-K1860HL",2.01,2.01,5700.36
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,2731.6
"365","HYUNDAI","WSH-120BA",1.23,1.24,3515.51
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,5408.74
"367","Haier","HSU-09HE04",1.02,1.16,3273.94
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,5623.19
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,3918.2
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,2942.66
"373","CHUNLAN","KFR-40GW",1.5,1.54,4362.92
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,3149.09
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,4116.83
"376","Teco","LS2220Y",2.05,2.15,6086.1
"378","Teco","LA1800Y",1.8,1.5,4287.9
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,5203.44
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,3037.91
"381","ATD","S18HS-1",1.96,2.1,5939.78
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,5676.52
"386","KELVINATOR","KR08WR",0.75,0.64,1827.47
"387","LG","LWC1262PHG",1.35,1.15,3284
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,5100.28
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,5397.44
"395","MIDEA","KFR-53GW/Y",2,1.92,5454.16
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,3062.88
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,7125.03
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,7644.66
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,4831.48
"402","HYUNDAI","WSH-098BA",0.87,0.88,2494.55
"403","HYUNDAI","WSH-098BA",0.87,0.88,2494.55
"406","LG","LWM1861BHG",1.64,1.33,3806.91
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,7282.76
"410","TECOAIR","LS-LT2422YPS",3,3.05,8644.15
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,2637.48
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,1872.89
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,5926.11
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,5121.97
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,3884.19
"426","LG","LWG0760AHG",0.75,0.64,1827.47
"429","LG","LS-L1260HL",1.28,1.15,3276.09
"431","LG","LS-J0962HL",0.93,0.87,2474.1
"434","KELVINATOR","KSR35F",3.28,3.08,8757.48
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,7112.6
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,7532.35
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,5041.3
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,6154.12
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,3673.24
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,2326.65
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,5408.74
"453","LG","LS-K2460HL",2.73,2.69,7633.36
"454","LG","LS-K1862HL",2.01,2.01,5700.36
"455","LG","LWM1560BHG",1.55,1.31,3742.28
"457","KIA","KSH-188BA",1.9,1.88,5333.94
"458","HYUNDAI","WSH-128BA",1.23,1.24,3515.51
"459","KIA","KSH-229BA",2.57,2.54,7206.83
"462","LG","LWC1260AHG",1.33,1.19,3390.66
"465","PANASONIC","CW-A200SR",2.05,1.72,4915.21
"466","PANASONIC","CW-A120FR",1.5,1.27,3627.71
"467","PANASONIC","CW-A170SR",1.6,1.3,3720.7
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,7433.71
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,7433.71
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,4838.15
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,5667.37
"472","EMAILAIR","WS/CWS066H",2.53,2.52,7147.85
"475","ELECTRA","WMN18RCB",1.94,1.89,5365.69
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,5365.69
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,1815.04
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,2697.59
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,2781.54
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,3721.94
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,4458.17
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,6533.08
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,7447.27
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,7170.45
"493","AIRTEMP","HAY324N6G",2.75,2.74,7771.77
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,1872.89
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,7282.76
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,5685.56
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,1817.3
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,3490.54
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,5914.7
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,3379.47
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,3632.34
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,7539.13
"515","CARRIER","RAC-22LH-A",2.7,2.4,6840.3
"516","CARRIER","VF125H",1,0.83,2373.09
"517","ELECTRA","PXD24RC",2.71,2.49,7086.5
"518","ELECTRA","PXD18RC",2.3,2.13,6059.89
"519","ELECTRA","PXD12RC",1.26,1.23,3491.67
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,2789.45
"522","MHI","WR188PENF-S8A",2.06,1.75,4998.03
"523","MHI","SRK25GZ-LI",0.96,1.17,3294.39
"524","Haier","HW-18HA04",2.1,2.1,5955.6
"525","COOLINE","LHB09BTH",1.07,0.85,2435.46
"526","WEATHERMAKER","S24HS-1",2.5,2.65,7498.45
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,2587.54
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,7346.37
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,3605.11
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,1849.05
"535","NEC","RSH2425",2.67,2.66,7544.89
"536","LG","LSK244H-1",2.67,2.66,7544.89
"539","Haier","HSU-09HG04",1.02,1.16,3273.94
"542","Haier","HSU-12HM04",1.35,1.33,3774.14
"543","LG","LSL120T-1",1.32,1.15,3280.61
"544","WINIA","WSH-120BA",1.23,1.24,3515.51
"545","SANYO","SAP-KC182AH",2.29,1.99,5677.54
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,7401.63
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,13498.12
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,10957.13
"549","COOLINE","Z-D48",5.27,3.95,11351.36
"550","AGEAN","FR125/S",4.9,4.5,12807.2
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,12585.75
"552","LG","LK-1080BH",12,9.8,28041.4
"553","ROWA","RAS-180ACH",1.95,1.98,5611.89
"554","Haier","HDU-42H03/H",5,4.8,13635.4
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,24355.68
"556","APAC","S032IHC9AA",10.324,8.516,24355.68
"557","APAC","S032OVC9AA",10.324,8.516,24355.68
"558","ECLIPSE","EV20 - EP20",5.9,4.9,14009.4
"559","TRANE","TWE030/TWA030",3.159,2.73,7790.757
"560","ROWA","RAS-120ABH",1.15,1.22,3452.01
"562","BENSON","THM-56MSH",5.75,4.9,13992.45
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,12012.9
"564","OAC","OAC06VCU",5.1,4.2,12012.9
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,9404
"566","OAC","OAC03VCU",3.7,3.3,9404
"567","TEMPERZONE","OPA410",14.5,12.2,34859.1
"568","TEMPERZONE","OPA210",7.25,6,17157.25
"569","PHILLIPS","40H-3",3.915,3.915,11102.94
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,3807.402
"571","PHILLIPS","70H-3",6.7,6.7,19001.2
"572","HYUNDAI","HFH-4401BA",5.2,4.8,13658
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,20276.74
"574","MIDEA","KFR-32GW/Y",1.28,1.22,3466.7
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,11678.45
"577","OAC","OAC03 PACKAGED",3.7,3.3,9404
"578","OAC","OAC03VCU",3.7,3.3,9404
"579","MIDEA","MSC-09HR",0.9,0.95,2688.55
"580","MIDEA","MSB-18HR",1.9,2.05,5796.85
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,18853.2
"582","OAC","OAC075VCU",7.8,6.6,18853.2
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,13998.1
"584","OAC","OAC065VCU",5.8,4.9,13998.1
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,10300
"586","OAC","OAC04VCU",4.4,3.6,10300
"587","MIDEA","MWH-09HR",0.96,0.76,2177.96
"588","OAC","OAC065 PACKAGED",5.8,4.9,13998.1
"589","OAC","OAC065VCU",5.8,4.9,13998.1
"590","OAC","OAC04 PACKAGED",4.4,3.6,10300
"591","OAC","OAC04VCU",4.4,3.6,10300
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,10628.8
"593","OAC","OAC05VCU",4.9,3.7,10628.8
"594","OAC","OAC05 PAKAGED",4.9,3.7,10628.8
"595","OAC","OAC05VCU",4.9,3.7,10628.8
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,14220.402
"597","POPE","SAC36 / WM36",3.387,2.417,6964.222
"598","DAIKIN","UATY15K",14.26,12.96,36901.46
"599","PIONEER","SQ12/DC12",5.5,5.6,15870.3
"600","PIONEER","DC12",5.5,5.6,15870.3
"601","POPE","RTP9",3.14,2.747,7834.901
"602","ACCENT AIR","AA60-2",21.38,19.56,55677.82
"603","TEMPERZONE","OPA390",13.9,11.8,33702.1
"604","POPE","SAC44 / DFC44",4.285,3.428,9818.649
"606","POPE","SAC40 / DFC40",3.836,3.094,8858.43
"607","POPE","SAC25 / DFC25",2.613,1.971,5662.302
"608","AIRA","CP*50/DXC14-35",4.271,3.454,9887.865
"609","AIRA","CP*60/DXC14-43",5.103,3.96,11359.719
"611","Teco","LE6016H/LU60K1MAH",6,5.9,16743.7
"612","Teco","LE7019H/LU70K1MAH",7.2,7,19874.6
"613","ACCENT AIR","AA45-2",16.6,14.96,42611.88
"614","UNIAIRE","FC12/ACD12",3.915,3.915,11102.94
"615","UNIAIRE","RT12",3.915,3.915,11102.94
"616","MHI","FDC406",3.95,3.66,10412.53
"617","MHI","FDEN408HES",3.95,3.66,10412.53
"618","MHI","FDR408HES",3.95,3.66,10412.53
"619","MHI","FDT(N)408HES",3.95,3.66,10412.53
"620","MHI","FDUR408HES",3.95,3.66,10412.53
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,9476.215
"623","DAIKIN","UATY08K",6.83,6.13,17463.78
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,6423.83
"625","UNIAIRE","FC16/ACD16",5.565,5.565,15782.34
"626","UNIAIRE","RT16",5.565,5.565,15782.34
