"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"39","MITSUBISHI ELECTRIC","MSH-07RV/MUH-07RV",0.75,0.72,3774.66
"41","MIDEA","KFR-26GW/I1Y",0.97,0.97,5082.8
"42","MITSUBISHI ELECTRIC","MCFH-13NV/MUCFH-13NV",1.42,1.25,6560.54
"46","EMAILAIR","MAY90RCE",1.01,0.93,4878.16
"47","EMAILAIR","ELECTRA KCR-25E",1.01,0.93,4878.16
"48","KIA","KSH-098BA",0.87,0.88,4610.58
"49","HISENSE","KFR-25GWE",1.04,1.33,6951.22
"50","LG","LWC0960AHG",1,0.92,4825.76
"51","LG","LSL1260NL",1.33,1.83,9558.2
"52","LG","LS-K2463HL",2.73,2.69,14098.08
"53","LG","LV-B2461HL",2.8,2.69,14102.42
"55","AIRTEMP","HAY212N6G",1.41,1.38,7233.06
"59","LG","LWC1260PHG",1.33,1.19,6244.28
"60","HYUNDAI","WSH-229BA",2.57,2.54,13311.46
"61","LG","LS-K2464HL",2.73,2.69,14098.08
"62","ELECTRA","WMN24RCB",2.45,2.45,12838
"63","ELECTRA","EMAILAIR WS/CWS066HB",2.45,2.45,12838
"67","ADSAKA","KFR-60GW",2.48,2.35,12322.06
"68","EMAILAIR","WS/CWS026HA",1,0.99,5188.22
"69","EMAILAIR","ELECTRA WMN9RCA",1,0.99,5188.22
"70","EMAILAIR","WS/CWS034HA",1.25,1.33,6964.24
"71","EMAILAIR","ELECTRA WMN12RCA",1.25,1.33,6964.24
"72","AIRWELL","SX18RC",2.3,2.13,11171.74
"73","ADSAKA","KFR-50GW",1.9,2,10473.8
"74","AIRWELL","SX24RC",2.71,2.49,13061.24
"75","TOSHIBA","RAS-10YKH-E / 10YAH-E",1.02,0.95,4982.34
"76","TOSHIBA","RAS-24UKH-E / 24UAH-EA",2.6,2.59,13572.22
"77","TOSHIBA","RAS-18UKH-E / 18UAH-EA",2.04,2,10482.48
"83","FUJITSU GENERAL","AUT25RLC-W/AOT25RZCL",2.8,2.6,13636.4
"84","FUJITSU GENERAL","ABT18RGA-W/AOT18RZAL",2.24,2.12,11116.24
"87","FUJITSU GENERAL","ART25RLA/AOT25RZAL",2.86,2.65,13899.02
"90","FUJITSU GENERAL","AUT18RGA/AOT18RZCL",2.01,2.01,10532.4
"92","MIDEA","KFR-23GW/I1Y",0.88,0.93,4870.1
"93","MIDEA","KFR-53GW/Y",2,1.92,10065.76
"94","MIDEA","KFR-36GWY",1.5,1.65,8636.7
"99","AIRTEMP","HAY318N6G",2.08,2.09,10950.98
"100","AIRTEMP","HAY109N6G",1.07,1.07,5606.8
"101","AIRTEMP","HAE418N6E/HAC418N6G",2.08,1.9,9967.16
"102","AIRTEMP","HAE109N6E/HAC109N6B",0.93,0.93,4873.2
"104","FUJITSU","AST20RGA-W/AOT20RZAL",2.28,1.96,10290.24
"105","MITSUBISHI ELECTRIC","MWH-17KV",2.8,2.6,13636.4
"112","MITSUBISHI ELECTRIC","MSH-24RV/MUH-24RV",2.73,2.69,14098.08
"114","FUJITSU","AST7RSCCW/AOT7RSCC",0.77,0.72,3775.9
"115","GENERAL ELECTRIC","ASIAH18EWI",1.84,1.87,9796.94
"116","MITSUBISHI ELECTRIC","MWH-12KV",1.72,1.56,8184.32
"117","MITSUBISHI ELECTRIC","MSZ-G12SV/MUZ-G12SV",1.36,1.63,8524.46
"119","HOTPOINT","HPS 125R",1.1,1.07,5608.66
"120","FUJITSU GENERAL","AST24RGB-W/AOT24RNAL/AOT24RNCLST24RGB-W/A",2.61,2.7,14142.42
"122","MITSUBISHI ELECTRIC","MSH-12RV/MUH-12RV",1.32,1.4,7331.04
"124","MITSUBISHI ELECTRIC","MSH-09RV/MUH-09RV",0.95,0.97,5081.56
"125","AIRTEMP","HAY107N6G",0.82,0.82,4296.8
"127","MITSUBISHI ELECTRIC","MWH-08MV",1.02,0.87,4568.1
"128","MHI","SRT403HENF-L",1.38,1.39,7282.98
"132","CARRIER","53G150H",1.32,1.35,7072.14
"137","CARRIER","53G225H",1.88,1.8,9436.96
"138","CARRIER","53G100H",0.96,0.96,5030.4
"141","HEC","HSU-09HEO4",1.02,1.16,6069.72
"142","MHI","SRK561HENF-A",2.18,2.18,11423.2
"143","MHI","SRK388HENF-A",1.32,1.33,6968.58
"144","MHI","SRK408HENF-A",1.51,1.54,8067.74
"145","MHI","SRK288HENF-A",1.07,0.91,4778.32
"146","MHI","SRK458HENF-A",1.7,1.84,9632.92
"147","MHI","FDKN208H",1.8,1.82,9535.56
"148","MHI","FDKN308H",3.08,2.83,14844.7
"150","MHI","SRK502Z-L",2.22,2.5,13082.64
"151","MHI","FDKN258H",2.11,2.08,10901.06
"153","MHI","SRK208HENF-A",0.77,0.71,3724.12
"154","HISENSE","KFR-4001GW/BPE",1.53,2.05,10709.76
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,7308.72
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,4873.2
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,13426.8
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,7591.8
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,6024.14
"161","Haier","HSU-12H104",1.35,1.33,6970.44
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,6602.4
"164","HEC","HW-09HA04",1.08,0.98,5141.4
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,12830.56
"167","MIDEA","KFR-61GW/Y",2.56,2.31,12119.9
"168","Teco","LA2300Y",2.76,2.5,13116.12
"169","Haier","HW-09HA04",1.08,0.98,5141.4
"170","MIDEA","KFR-45GWY",1.7,2,10461.4
"171","HEC","HW-24H04",2.9,2.4,12607
"172","Haier","HW-12HA04",1.38,1.2,6299.16
"173","HEC","HW-18HA04",2.1,2.1,11004
"174","Haier","HW-12HA04",1.38,1.2,6299.16
"175","Haier","HW-24H04",2.9,2.4,12607
"179","LG","LWN2262RHG",2.63,2.3,12072.46
"180","LG","LWN2262CHG",2.63,2.3,12072.46
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,6294.2
"185","GREE","KFR-45GW/E",2.05,2.64,13797.02
"186","COOLINE","LHB15BRH",1.82,1.57,8242.3
"187","PANASONIC","CW-A241SR",3.15,2.8,14693.7
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,6501.94
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,15456.76
"195","PANASONIC","CW-A120AR",1.4,1.18,6196.84
"196","PANASONIC","CW-A90FR",1.14,1.07,5611.14
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,9185.5
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,7329.8
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,11941.62
"200","COOLINE","LHB12BTH",1.44,1.17,6147.54
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,4772.12
"202","ACSON","WM20FR/LC20BR",2.1,1.7,8932.8
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,6708.44
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,14629.52
"206","PANASONIC","CW-A90AR",1.03,0.89,4672.28
"208","COOLINE","LHB20BRH",2.2,1.89,9922.82
"209","COOLINE","LHB24BRH",2.75,2.09,10992.52
"211","SANYO","SAP-KC241AHA",2.98,2.95,15459.86
"212","SANYO","SAP-KC181AHA",2.36,2.04,10709.44
"215","SANYO","SAP-KC121AHA",1.35,1.32,6918.66
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,9486.88
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,12323.3
"226","ACSON","WM25FR/LC25BR",2.72,2.51,13165.42
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,16553.44
"228","HYUNDAI","WSH-128BA",1.23,1.24,6496.98
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,11941.62
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,3354.84
"233","PANASONIC","CW-A170ER",1.72,1.35,7096.94
"234","PANASONIC","CW-A240ER",2.52,2,10512.24
"235","LG","LSK180H-1",1.85,2,10470.7
"236","LG","LSJ090H-1",0.93,0.87,4562.52
"237","LG","LSL120H-1",1.32,1.15,6036.54
"238","LG","LWN224RH-1",2.63,2.3,12072.46
"241","LG","LWG092RH-1",0.95,0.82,4304.86
"242","Haier","HSU-12HN04",1.35,1.33,6970.44
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,8261.84
"244","ELECTRA","KCR-25E",1.01,0.93,4878.16
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,4878.16
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,6602.4
"254","HEC","HSU-12H104",1.35,1.33,6970.44
"257","MHI","SRK35GZ-LI",1.24,1.52,7947.44
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,8073.32
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,11171.74
"263","AIRWELL","XLS12RC",1.16,1.21,6337.3
"264","AIRWELL","SX12RC",1.26,1.23,6447.06
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,8593.6
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,8593.6
"268","Teco","LA1200Y",1.4,1.16,6093.28
"269","Teco","LS1820Y",2.01,1.94,10169.94
"270","LG","LSL121N-1",1.3,1.61,8417.18
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,4515.08
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,7497.54
"274","ELECTRA","PRX600RC",2.65,2.62,13730.66
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,13730.66
"278","SPLENDID","CLIMA15HP",1.4,1.35,7077.1
"279","SANYO","SAP-KC91AHA",1.02,1.02,5344.8
"280","ELECTRA","WMF9RC",0.99,0.93,4876.92
"281","ATD","C24HS-1",2.6,2.7,14141.8
"284","ELECTRA","WMF12RC",1.16,1.21,6337.3
"285","AIRWELL","XLS7RC",0.75,0.7,3671.1
"286","ATD","S12HS-1",1.21,1.27,6651.08
"287","ELECTRA","WMN24RC",2.53,2.52,13205.42
"288","AIRWELL","XLS9RC",0.99,0.93,4876.92
"291","HOTPOINT","HPS-250R",2.6,2.43,12743.74
"292","CARRIER","VF175H",1.81,1.51,7931
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,12838
"294","HOTPOINT","HPS 150R",1.32,1.42,7434.6
"295","LG","LSK243H-1",2.67,2.66,13939.02
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,9906.7
"297","ADSAKA","KFR-27GW/B",1.12,1.11,5817.02
"298","WEATHERMAKER","S18HS-1",1.85,1.95,10211.8
"299","ATD","S18HS-1",1.85,1.95,10211.8
"301","ELECTRA","WMN18RCA",1.85,1.7,8917.3
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,7179.42
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,14358.22
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,10487.44
"306","ELECTRA","WMN12RCA",1.25,1.33,6964.24
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,6964.24
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,16553.44
"309","WEATHERMAKER","S12HS-1",1.21,1.27,6651.08
"310","ELECTRA","WMN16RCA",1.64,1.64,8593.6
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,8593.6
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,9851.2
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,4975.52
"314","ELECTRA","PRX500RC",2.2,1.99,10440.62
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,10440.62
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,8332.22
"317","ELECTRA","WMN9RCA",1,0.99,5188.22
"318","ELECTRA","WS/CWS026HA",1,0.99,5188.22
"321","SPLENDID","22000HP",2.9,2.9,15196
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,6336.06
"326","CARRIER","VF250H-1",2.7,2.4,12594.6
"327","CARRIER","VF225H-1",2.19,1.93,10129.32
"328","CARRIER","VF150H-1",1.49,1.2,6305.98
"329","CARRIER","53G250H",2.37,2.35,12315.24
"331","SPLENDID","18000HP",2.56,2.56,13414.4
"332","SPLENDID","12300HP",1.39,1.39,7283.6
"333","SPLENDID","18000HP",1.39,1.39,7283.6
"334","SPLENDID","23000HP",1.39,1.39,7283.6
"335","SUPRA","SS24F50A",2.35,2.56,13401.38
"336","GREE","KFR-60GW/E",2.5,2.5,13100
"337","LG","LV-B2464HL",2.8,2.69,14102.42
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,4246.26
"340","SPLENDID","8.5HP",1,1,5240
"341","ATD","S09X2HS-1",1.58,1.75,9159.46
"342","ATD","S24HS-1",2.55,2.65,13879.8
"343","ELECTRA","WMF7RC",0.75,0.7,3671.1
"344","MIDEA","KFR-32GW/Y",1.28,1.22,6396.52
"345","PANASONIC","CW-A200ER",2.16,1.68,8832.96
"346","LG","LSK182H-1",1.85,2,10470.7
"347","LG","LSK181N-1",2,2.2,11515.6
"348","NEC","RH240",2.63,2.3,12072.46
"351","ACSON","WM15FR/LC15BR",1.3,1.2,6294.2
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,14157.3
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,4820.8
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,6501.94
"361","KIA","KSH-128BA",1.23,1.24,6496.98
"362","LG","LS-K1860HL",2.01,2.01,10532.4
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,5035.36
"365","HYUNDAI","WSH-120BA",1.23,1.24,6496.98
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,9967.16
"367","Haier","HSU-09HE04",1.02,1.16,6069.72
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,10379.54
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,7233.68
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,5445.88
"373","CHUNLAN","KFR-40GW",1.5,1.54,8067.12
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,5817.02
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,7637.38
"376","Teco","LS2220Y",2.05,2.15,11259.8
"378","Teco","LA1800Y",1.8,1.5,7878.6
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,9596.64
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,5608.66
"381","ATD","S18HS-1",1.96,2.1,10995.32
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,10482.48
"386","KELVINATOR","KR08WR",0.75,0.64,3360.42
"387","LG","LWC1262PHG",1.35,1.15,6038.4
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,9429.52
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,9960.96
"395","MIDEA","KFR-53GW/Y",2,1.92,10065.76
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,5659.2
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,13119.22
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,14104.28
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,8950.48
"402","HYUNDAI","WSH-098BA",0.87,0.88,4610.58
"403","HYUNDAI","WSH-098BA",0.87,0.88,4610.58
"406","LG","LWM1861BHG",1.64,1.33,6988.42
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,13426.8
"410","TECOAIR","LS-LT2422YPS",3,3.05,15978.9
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,4873.2
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,3459.02
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,10950.98
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,9515.1
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,7178.18
"426","LG","LWG0760AHG",0.75,0.64,3360.42
"429","LG","LS-L1260HL",1.28,1.15,6034.06
"431","LG","LS-J0962HL",0.93,0.87,4562.52
"434","KELVINATOR","KSR35F",3.28,3.08,16151.6
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,13112.4
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,13895.3
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,9323.48
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,11370.8
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,6804.56
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,4297.42
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,9967.16
"453","LG","LS-K2460HL",2.73,2.69,14098.08
"454","LG","LS-K1862HL",2.01,2.01,10532.4
"455","LG","LWM1560BHG",1.55,1.31,6879.28
"457","KIA","KSH-188BA",1.9,1.88,9852.44
"458","HYUNDAI","WSH-128BA",1.23,1.24,6496.98
"459","KIA","KSH-229BA",2.57,2.54,13311.46
"462","LG","LWC1260AHG",1.33,1.19,6244.28
"465","PANASONIC","CW-A200SR",2.05,1.72,9033.26
"466","PANASONIC","CW-A120FR",1.5,1.27,6669.06
"467","PANASONIC","CW-A170SR",1.6,1.3,6830.6
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,13730.66
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,13730.66
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,8917.3
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,10440.62
"472","EMAILAIR","WS/CWS066H",2.53,2.52,13205.42
"475","ELECTRA","WMN18RCB",1.94,1.89,9906.7
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,9906.7
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,3353.6
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,4979.86
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,5136.44
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,6868.12
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,8229.9
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,12094.48
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,13738.1
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,13217.82
"493","AIRTEMP","HAY324N6G",2.75,2.74,14358.22
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,3459.02
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,13426.8
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,10487.44
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,3354.84
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,6446.44
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,10907.88
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,6274.98
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,6708.44
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,13899.02
"515","CARRIER","RAC-22LH-A",2.7,2.4,12594.6
"516","CARRIER","VF125H",1,0.83,4359.74
"517","ELECTRA","PXD24RC",2.71,2.49,13061.24
"518","ELECTRA","PXD18RC",2.3,2.13,11171.74
"519","ELECTRA","PXD12RC",1.26,1.23,6447.06
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,5140.78
"522","MHI","WR188PENF-S8A",2.06,1.75,9189.22
"523","MHI","SRK25GZ-LI",0.96,1.17,6117.78
"524","Haier","HW-18HA04",2.1,2.1,11004
"525","COOLINE","LHB09BTH",1.07,0.85,4467.64
"526","WEATHERMAKER","S24HS-1",2.5,2.65,13876.7
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,4772.12
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,13572.22
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,6656.66
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,3409.1
"535","NEC","RSH2425",2.67,2.66,13939.02
"536","LG","LSK244H-1",2.67,2.66,13939.02
"539","Haier","HSU-09HG04",1.02,1.16,6069.72
"542","Haier","HSU-12HM04",1.35,1.33,6970.44
"543","LG","LSL120T-1",1.32,1.15,6036.54
"544","WINIA","WSH-120BA",1.23,1.24,6496.98
"545","SANYO","SAP-KC182AH",2.29,1.99,10446.2
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,13565.7
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,24904.88
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,20231.98
"549","COOLINE","Z-D48",5.27,3.95,20779.84
"550","AGEAN","FR125/S",4.9,4.5,23604.8
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,23114.9
"552","LG","LK-1080BH",12,9.8,51488.4
"553","ROWA","RAS-180ACH",1.95,1.98,10373.34
"554","Haier","HDU-42H03/H",5,4.8,25164.4
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,44735.936
"556","APAC","S032IHC9AA",10.324,8.516,44735.936
"557","APAC","S032OVC9AA",10.324,8.516,44735.936
"558","ECLIPSE","EV20 - EP20",5.9,4.9,25738
"559","TRANE","TWE030/TWA030",3.159,2.73,14331.798
"560","ROWA","RAS-120ABH",1.15,1.22,6388.46
"562","BENSON","THM-56MSH",5.75,4.9,25728.7
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,22063.8
"564","OAC","OAC06VCU",5.1,4.2,22063.8
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,17316.8
"566","OAC","OAC03VCU",3.7,3.3,17316.8
"567","TEMPERZONE","OPA410",14.5,12.2,64070.6
"568","TEMPERZONE","OPA210",7.25,6,31517.5
"569","PHILLIPS","40H-3",3.915,3.915,20514.6
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,6775.02
"571","PHILLIPS","70H-3",6.7,6.7,35108
"572","HYUNDAI","HFH-4401BA",5.2,4.8,25176.8
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,37244.6
"574","MIDEA","KFR-32GW/Y",1.28,1.22,6396.52
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,21511.9
"577","OAC","OAC03 PACKAGED",3.7,3.3,17316.8
"578","OAC","OAC03VCU",3.7,3.3,17316.8
"579","MIDEA","MSC-09HR",0.9,0.95,4974.9
"580","MIDEA","MSB-18HR",1.9,2.05,10732.7
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,34658.4
"582","OAC","OAC075VCU",7.8,6.6,34658.4
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,25731.8
"584","OAC","OAC065VCU",5.8,4.9,25731.8
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,18913.6
"586","OAC","OAC04VCU",4.4,3.6,18913.6
"587","MIDEA","MWH-09HR",0.96,0.76,3994.8
"588","OAC","OAC065 PACKAGED",5.8,4.9,25731.8
"589","OAC","OAC065VCU",5.8,4.9,25731.8
"590","OAC","OAC04 PACKAGED",4.4,3.6,18913.6
"591","OAC","OAC04VCU",4.4,3.6,18913.6
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,19462.4
"593","OAC","OAC05VCU",4.9,3.7,19462.4
"594","OAC","OAC05 PAKAGED",4.9,3.7,19462.4
"595","OAC","OAC05VCU",4.9,3.7,19462.4
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,26166.908
"597","POPE","SAC36 / WM36",3.387,2.417,12725.22
"598","DAIKIN","UATY15K",14.26,12.96,67991
"599","PIONEER","SQ12/DC12",5.5,5.6,29337.8
"600","PIONEER","DC12",5.5,5.6,29337.8
"601","POPE","RTP9",3.14,2.747,14418.646
"602","ACCENT AIR","AA60-2",21.38,19.56,102607.24
"603","TEMPERZONE","OPA390",13.9,11.8,61962.2
"604","POPE","SAC44 / DFC44",4.285,3.428,18015.854
"606","POPE","SAC40 / DFC40",3.836,3.094,16258.564
"607","POPE","SAC25 / DFC25",2.613,1.971,10367.844
"608","AIRA","CP*50/DXC14-35",4.271,3.454,18149.614
"609","AIRA","CP*60/DXC14-43",5.103,3.96,20821.266
"611","Teco","LE6016H/LU60K1MAH",6,5.9,30922.2
"612","Teco","LE7019H/LU70K1MAH",7.2,7,36692.4
"613","ACCENT AIR","AA45-2",16.6,14.96,78492.08
"614","UNIAIRE","FC12/ACD12",3.915,3.915,20514.6
"615","UNIAIRE","RT12",3.915,3.915,20514.6
"616","MHI","FDC406",3.95,3.66,19196.38
"617","MHI","FDEN408HES",3.95,3.66,19196.38
"618","MHI","FDR408HES",3.95,3.66,19196.38
"619","MHI","FDT(N)408HES",3.95,3.66,19196.38
"620","MHI","FDUR408HES",3.95,3.66,19196.38
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,17396.946
"623","DAIKIN","UATY08K",6.83,6.13,32164.6
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,11776.66
"625","UNIAIRE","FC16/ACD16",5.565,5.565,29160.6
"626","UNIAIRE","RT16",5.565,5.565,29160.6
