"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"75","TOSHIBA","RAS-10YKH-E / 10YAH-E",1.02,0.95,2203.63
"76","TOSHIBA","RAS-24UKH-E / 24UAH-EA",2.6,2.59,5655.33
"77","TOSHIBA","RAS-18UKH-E / 18UAH-EA",2.04,2,4429.96
"83","FUJITSU GENERAL","AUT25RLC-W/AOT25RZCL",2.8,2.6,6047.4
"84","FUJITSU GENERAL","ABT18RGA-W/AOT18RZAL",2.24,2.12,4847
"87","FUJITSU GENERAL","ART25RLA/AOT25RZAL",2.86,2.65,6175.69
"90","FUJITSU GENERAL","AUT18RGA/AOT18RZCL",2.01,2.01,4373.76
"92","MIDEA","KFR-23GW/I1Y",0.88,0.93,1926.23
"93","MIDEA","KFR-53GW/Y",2,1.92,4333.84
"94","MIDEA","KFR-36GWY",1.5,1.65,3298.05
"99","AIRTEMP","HAY318N6G",2.08,2.09,4528.35
"100","AIRTEMP","HAY109N6G",1.07,1.07,2328.32
"101","AIRTEMP","HAE418N6E/HAC418N6G",2.08,1.9,4485.22
"102","AIRTEMP","HAE109N6E/HAC109N6B",0.93,0.93,2023.68
"104","FUJITSU","AST20RGA-W/AOT20RZAL",2.28,1.96,4888.64
"105","MITSUBISHI ELECTRIC","MWH-17KV",2.8,2.6,6047.4
"112","MITSUBISHI ELECTRIC","MSH-24RV/MUH-24RV",2.73,2.69,5931.4
"114","FUJITSU","AST7RSCCW/AOT7RSCC",0.77,0.72,1664.17
"115","GENERAL ELECTRIC","ASIAH18EWI",1.84,1.87,4010.65
"116","MITSUBISHI ELECTRIC","MWH-12KV",1.72,1.56,3706.4
"117","MITSUBISHI ELECTRIC","MSZ-G12SV/MUZ-G12SV",1.36,1.63,3020.65
"119","HOTPOINT","HPS 125R",1.1,1.07,2386.79
"120","FUJITSU GENERAL","AST24RGB-W/AOT24RNAL/AOT24RNCLST24RGB-W/A",2.61,2.7,5699.79
"122","MITSUBISHI ELECTRIC","MSH-12RV/MUH-12RV",1.32,1.4,2890.48
"124","MITSUBISHI ELECTRIC","MSH-09RV/MUH-09RV",0.95,0.97,2071.74
"125","AIRTEMP","HAY107N6G",0.82,0.82,1784.32
"127","MITSUBISHI ELECTRIC","MWH-08MV",1.02,0.87,2185.47
"128","MHI","SRT403HENF-L",1.38,1.39,3005.15
"132","CARRIER","53G150H",1.32,1.35,2879.13
"137","CARRIER","53G225H",1.88,1.8,4072.72
"138","CARRIER","53G100H",0.96,0.96,2088.96
"141","HEC","HSU-09HEO4",1.02,1.16,2251.3
"142","MHI","SRK561HENF-A",2.18,2.18,4743.68
"143","MHI","SRK388HENF-A",1.32,1.33,2874.59
"144","MHI","SRK408HENF-A",1.51,1.54,3292.57
"145","MHI","SRK288HENF-A",1.07,0.91,2292
"146","MHI","SRK458HENF-A",1.7,1.84,3730.98
"147","MHI","FDKN208H",1.8,1.82,3921.34
"148","MHI","FDKN308H",3.08,2.83,6645.33
"150","MHI","SRK502Z-L",2.22,2.5,4894.28
"151","MHI","FDKN258H",2.11,2.08,4584.55
"153","MHI","SRK208HENF-A",0.77,0.71,1661.9
"154","HISENSE","KFR-4001GW/BPE",1.53,2.05,3447.32
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,2188.84
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,2023.68
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,5960.36
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,2960.3
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,2443.93
"161","Haier","HSU-12H104",1.35,1.33,2933.06
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,2741.76
"164","HEC","HW-09HA04",1.08,0.98,2327.38
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,5097.32
"167","MIDEA","KFR-61GW/Y",2.56,2.31,5513.81
"168","Teco","LA2300Y",2.76,2.5,5946.74
"169","Haier","HW-09HA04",1.08,0.98,2327.38
"170","MIDEA","KFR-45GWY",1.7,2,3767.3
"171","HEC","HW-24H04",2.9,2.4,6196.9
"172","Haier","HW-12HA04",1.38,1.2,2962.02
"173","HEC","HW-18HA04",2.1,2.1,4569.6
"174","Haier","HW-12HA04",1.38,1.2,2962.02
"175","Haier","HW-24H04",2.9,2.4,6196.9
"179","LG","LWN2262RHG",2.63,2.3,5647.97
"180","LG","LWN2262CHG",2.63,2.3,5647.97
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,2806.1
"185","GREE","KFR-45GW/E",2.05,2.64,4594.73
"186","COOLINE","LHB15BRH",1.82,1.57,3903.57
"187","PANASONIC","CW-A241SR",3.15,2.8,6774.95
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,2834.67
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,6380.22
"195","PANASONIC","CW-A120AR",1.4,1.18,2996.46
"196","PANASONIC","CW-A90FR",1.14,1.07,2464.75
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,4295.25
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,2851.5
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,4785.87
"200","COOLINE","LHB12BTH",1.44,1.17,3072.15
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,2097.1
"202","ACSON","WM20FR/LC20BR",2.1,1.7,4478.8
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,2824.26
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,6382.88
"206","PANASONIC","CW-A90AR",1.03,0.89,2209.5
"208","COOLINE","LHB20BRH",2.2,1.89,4716.83
"209","COOLINE","LHB24BRH",2.75,2.09,5834.18
"211","SANYO","SAP-KC241AHA",2.98,2.95,6477.67
"212","SANYO","SAP-KC181AHA",2.36,2.04,5062.72
"215","SANYO","SAP-KC121AHA",1.35,1.32,2930.79
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,4016.52
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,5405.95
"226","ACSON","WM25FR/LC25BR",2.72,2.51,5871.05
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,6720.24
"228","HYUNDAI","WSH-128BA",1.23,1.24,2678.75
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,4785.87
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,1431.62
"233","PANASONIC","CW-A170ER",1.72,1.35,3658.73
"234","PANASONIC","CW-A240ER",2.52,2,5365.48
"235","LG","LSK180H-1",1.85,2,4059.65
"236","LG","LSJ090H-1",0.93,0.87,2010.06
"237","LG","LSL120H-1",1.32,1.15,2833.73
"238","LG","LWN224RH-1",2.63,2.3,5647.97
"241","LG","LWG092RH-1",0.95,0.82,2037.69
"242","Haier","HSU-12HN04",1.35,1.33,2933.06
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,2892.36
"244","ELECTRA","KCR-25E",1.01,0.93,2179.6
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,2179.6
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,2741.76
"254","HEC","HSU-12H104",1.35,1.33,2933.06
"257","MHI","SRK35GZ-LI",1.24,1.52,2761.8
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,3467.98
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,4966.21
"263","AIRWELL","XLS12RC",1.16,1.21,2535.51
"264","AIRWELL","SX12RC",1.26,1.23,2734.95
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,3568.64
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,3568.64
"268","Teco","LA1200Y",1.4,1.16,2991.92
"269","Teco","LS1820Y",2.01,1.94,4357.87
"270","LG","LSL121N-1",1.3,1.61,2899.17
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,2144.22
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,3248.11
"274","ELECTRA","PRX600RC",2.65,2.62,5759.59
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,5759.59
"278","SPLENDID","CLIMA15HP",1.4,1.35,3035.05
"279","SANYO","SAP-KC91AHA",1.02,1.02,2219.52
"280","ELECTRA","WMF9RC",0.99,0.93,2140.62
"281","ATD","C24HS-1",2.6,2.7,5680.3
"284","ELECTRA","WMF12RC",1.16,1.21,2535.51
"285","AIRWELL","XLS7RC",0.75,0.7,1620.65
"286","ATD","S12HS-1",1.21,1.27,2646.58
"287","ELECTRA","WMN24RC",2.53,2.52,5503.01
"288","AIRWELL","XLS9RC",0.99,0.93,2140.62
"291","HOTPOINT","HPS-250R",2.6,2.43,5619.01
"292","CARRIER","VF175H",1.81,1.51,3870.46
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,5331.2
"294","HOTPOINT","HPS 150R",1.32,1.42,2895.02
"295","LG","LSK243H-1",2.67,2.66,5807.65
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,4210.09
"297","ADSAKA","KFR-27GW/B",1.12,1.11,2434.85
"298","WEATHERMAKER","S18HS-1",1.85,1.95,4048.3
"299","ATD","S18HS-1",1.85,1.95,4048.3
"301","ELECTRA","WMN18RCA",1.85,1.7,3991.55
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,3000.61
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,5981.73
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,4585.88
"306","ELECTRA","WMN12RCA",1.25,1.33,2738.16
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,2738.16
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,6720.24
"309","WEATHERMAKER","S12HS-1",1.21,1.27,2646.58
"310","ELECTRA","WMN16RCA",1.64,1.64,3568.64
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,3568.64
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,4090.88
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,1989.24
"314","ELECTRA","PRX500RC",2.2,1.99,4739.53
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,4739.53
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,3479.33
"317","ELECTRA","WMN9RCA",1,0.99,2173.73
"318","ELECTRA","WS/CWS026HA",1,0.99,2173.73
"321","SPLENDID","22000HP",2.9,2.9,6310.4
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,2496.53
"326","CARRIER","VF250H-1",2.7,2.4,5807.1
"327","CARRIER","VF225H-1",2.19,1.93,4706.42
"328","CARRIER","VF150H-1",1.49,1.2,3176.41
"329","CARRIER","53G250H",2.37,2.35,5152.58
"331","SPLENDID","18000HP",2.56,2.56,5570.56
"332","SPLENDID","12300HP",1.39,1.39,3024.64
"333","SPLENDID","18000HP",1.39,1.39,3024.64
"334","SPLENDID","23000HP",1.39,1.39,3024.64
"335","SUPRA","SS24F50A",2.35,2.56,5161.27
"336","GREE","KFR-60GW/E",2.5,2.5,5440
"337","LG","LV-B2464HL",2.8,2.69,6067.83
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,1821.03
"340","SPLENDID","8.5HP",1,1,2176
"341","ATD","S09X2HS-1",1.58,1.75,3476.67
"342","ATD","S24HS-1",2.55,2.65,5571.5
"343","ELECTRA","WMF7RC",0.75,0.7,1620.65
"344","MIDEA","KFR-32GW/Y",1.28,1.22,2771.66
"345","PANASONIC","CW-A200ER",2.16,1.68,4591.2
"346","LG","LSK182H-1",1.85,2,4059.65
"347","LG","LSK181N-1",2,2.2,4397.4
"348","NEC","RH240",2.63,2.3,5647.97
"351","ACSON","WM15FR/LC15BR",1.3,1.2,2806.1
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,6167.55
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,2001.92
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,2834.67
"361","KIA","KSH-128BA",1.23,1.24,2678.75
"362","LG","LS-K1860HL",2.01,2.01,4373.76
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,2244.88
"365","HYUNDAI","WSH-120BA",1.23,1.24,2678.75
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,4485.22
"367","Haier","HSU-09HE04",1.02,1.16,2251.3
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,4444.91
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,3080.84
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,2146.1
"373","CHUNLAN","KFR-40GW",1.5,1.54,3273.08
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,2434.85
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,2767.67
"376","Teco","LS2220Y",2.05,2.15,4483.5
"378","Teco","LA1800Y",1.8,1.5,3848.7
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,4215.96
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,2386.79
"381","ATD","S18HS-1",1.96,2.1,4296.74
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,4429.96
"386","KELVINATOR","KR08WR",0.75,0.64,1607.03
"387","LG","LWC1262PHG",1.35,1.15,2892.2
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,3838.84
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,4290.32
"395","MIDEA","KFR-53GW/Y",2,1.92,4333.84
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,2350.08
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,6044.19
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,6126.3
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,3409.12
"402","HYUNDAI","WSH-098BA",0.87,0.88,1895.39
"403","HYUNDAI","WSH-098BA",0.87,0.88,1895.39
"406","LG","LWM1861BHG",1.64,1.33,3498.27
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,5960.36
"410","TECOAIR","LS-LT2422YPS",3,3.05,6539.35
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,2023.68
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,1455.65
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,4528.35
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,3278.17
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,2961.63
"426","LG","LWG0760AHG",0.75,0.64,1607.03
"429","LG","LS-L1260HL",1.28,1.15,2755.77
"431","LG","LS-J0962HL",0.93,0.87,2010.06
"434","KELVINATOR","KSR35F",3.28,3.08,7091.88
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,5829.8
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,6058.75
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,3756.34
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,4721.92
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,2594.92
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,1803.81
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,4485.22
"453","LG","LS-K2460HL",2.73,2.69,5931.4
"454","LG","LS-K1862HL",2.01,2.01,4373.76
"455","LG","LWM1560BHG",1.55,1.31,3318.32
"457","KIA","KSH-188BA",1.9,1.88,4129.86
"458","HYUNDAI","WSH-128BA",1.23,1.24,2678.75
"459","KIA","KSH-229BA",2.57,2.54,5585.51
"462","LG","LWC1260AHG",1.33,1.19,2862.3
"465","PANASONIC","CW-A200SR",2.05,1.72,4385.89
"466","PANASONIC","CW-A120FR",1.5,1.27,3211.79
"467","PANASONIC","CW-A170SR",1.6,1.3,3413.5
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,5759.59
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,5759.59
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,3991.55
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,4739.53
"472","EMAILAIR","WS/CWS066H",2.53,2.52,5503.01
"475","ELECTRA","WMN18RCB",1.94,1.89,4210.09
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,4210.09
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,1392.64
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,2125.67
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,2171.46
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,2967.5
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,3513.77
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,4714.72
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,5993.47
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,5892.81
"493","AIRTEMP","HAY324N6G",2.75,2.74,5981.73
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,1455.65
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,5960.36
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,4585.88
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,1431.62
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,2715.46
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,4798.94
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,2201.91
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,2824.26
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,6175.69
"515","CARRIER","RAC-22LH-A",2.7,2.4,5807.1
"516","CARRIER","VF125H",1,0.83,2137.41
"517","ELECTRA","PXD24RC",2.71,2.49,5847.02
"518","ELECTRA","PXD18RC",2.3,2.13,4966.21
"519","ELECTRA","PXD12RC",1.26,1.23,2734.95
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,2307.89
"522","MHI","WR188PENF-S8A",2.06,1.75,4412.19
"523","MHI","SRK25GZ-LI",0.96,1.17,2136.63
"524","Haier","HW-18HA04",2.1,2.1,4569.6
"525","COOLINE","LHB09BTH",1.07,0.85,2278.38
"526","WEATHERMAKER","S24HS-1",2.5,2.65,5474.05
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,2097.1
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,5655.33
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,2821.99
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,1511.85
"535","NEC","RSH2425",2.67,2.66,5807.65
"536","LG","LSK244H-1",2.67,2.66,5807.65
"539","Haier","HSU-09HG04",1.02,1.16,2251.3
"542","Haier","HSU-12HM04",1.35,1.33,2933.06
"543","LG","LSL120T-1",1.32,1.15,2833.73
"544","WINIA","WSH-120BA",1.23,1.24,2678.75
"545","SANYO","SAP-KC182AH",2.29,1.99,4914.94
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,7075.83
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,10803.76
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,8574.77
"549","COOLINE","Z-D48",5.27,3.95,11167.88
"550","AGEAN","FR125/S",4.9,4.5,10571.6
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,11425.95
"552","LG","LK-1080BH",12,9.8,25612.6
"553","ROWA","RAS-180ACH",1.95,1.98,4250.01
"554","Haier","HDU-42H03/H",5,4.8,10834.6
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,22054.608
"556","APAC","S032IHC9AA",10.324,8.516,22054.608
"557","APAC","S032OVC9AA",10.324,8.516,22054.608
"558","ECLIPSE","EV20 - EP20",5.9,4.9,12611.4
"559","TRANE","TWE030/TWA030",3.159,2.73,6776.601
"560","ROWA","RAS-120ABH",1.15,1.22,2518.29
"562","BENSON","THM-56MSH",5.75,4.9,12319.05
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,10893.3
"564","OAC","OAC06VCU",5.1,4.2,10893.3
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,7960.4
"566","OAC","OAC03VCU",3.7,3.3,7960.4
"567","TEMPERZONE","OPA410",14.5,12.2,31029.9
"568","TEMPERZONE","OPA210",7.25,6,15492.25
"569","PHILLIPS","40H-3",3.915,3.915,8519.04
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,6217.602
"571","PHILLIPS","70H-3",6.7,6.7,14579.2
"572","HYUNDAI","HFH-4401BA",5.2,4.8,11224.4
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,18351.34
"574","MIDEA","KFR-32GW/Y",1.28,1.22,2771.66
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,9798.65
"577","OAC","OAC03 PACKAGED",3.7,3.3,7960.4
"578","OAC","OAC03VCU",3.7,3.3,7960.4
"579","MIDEA","MSC-09HR",0.9,0.95,1969.75
"580","MIDEA","MSB-18HR",1.9,2.05,4168.45
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,16700.4
"582","OAC","OAC075VCU",7.8,6.6,16700.4
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,12416.5
"584","OAC","OAC065VCU",5.8,4.9,12416.5
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,9392.8
"586","OAC","OAC04VCU",4.4,3.6,9392.8
"587","MIDEA","MWH-09HR",0.96,0.76,2043.56
"588","OAC","OAC065 PACKAGED",5.8,4.9,12416.5
"589","OAC","OAC065VCU",5.8,4.9,12416.5
"590","OAC","OAC04 PACKAGED",4.4,3.6,9392.8
"591","OAC","OAC04VCU",4.4,3.6,9392.8
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,10390
"593","OAC","OAC05VCU",4.9,3.7,10390
"594","OAC","OAC05 PAKAGED",4.9,3.7,10390
"595","OAC","OAC05VCU",4.9,3.7,10390
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,12277.926
"597","POPE","SAC36 / WM36",3.387,2.417,7149.922
"598","DAIKIN","UATY15K",14.26,12.96,30734.66
"599","PIONEER","SQ12/DC12",5.5,5.6,11990.7
"600","PIONEER","DC12",5.5,5.6,11990.7
"601","POPE","RTP9",3.14,2.747,6743.429
"602","ACCENT AIR","AA60-2",21.38,19.56,46109.74
"603","TEMPERZONE","OPA390",13.9,11.8,29769.7
"604","POPE","SAC44 / DFC44",4.285,3.428,9129.621
"606","POPE","SAC40 / DFC40",3.836,3.094,8178.702
"607","POPE","SAC25 / DFC25",2.613,1.971,5540.154
"608","AIRA","CP*50/DXC14-35",4.271,3.454,9108.237
"609","AIRA","CP*60/DXC14-43",5.103,3.96,10844.667
"611","Teco","LE6016H/LU60K1MAH",6,5.9,13033.3
"612","Teco","LE7019H/LU70K1MAH",7.2,7,15621.8
"613","ACCENT AIR","AA45-2",16.6,14.96,35749.32
"614","UNIAIRE","FC12/ACD12",3.915,3.915,8519.04
"615","UNIAIRE","RT12",3.915,3.915,8519.04
"616","MHI","FDC406",3.95,3.66,8529.37
"617","MHI","FDEN408HES",3.95,3.66,8529.37
"618","MHI","FDR408HES",3.95,3.66,8529.37
"619","MHI","FDT(N)408HES",3.95,3.66,8529.37
"620","MHI","FDUR408HES",3.95,3.66,8529.37
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,8691.823
"623","DAIKIN","UATY08K",6.83,6.13,14703.18
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,6102.11
"625","UNIAIRE","FC16/ACD16",5.565,5.565,12109.44
"626","UNIAIRE","RT16",5.565,5.565,12109.44
