"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"141","HEC","HSU-09HEO4",1.02,1.16,4868.12
"142","MHI","SRK561HENF-A",2.18,2.18,10378.98
"143","MHI","SRK388HENF-A",1.32,1.33,6285.37
"144","MHI","SRK408HENF-A",1.51,1.54,7191.66
"145","MHI","SRK288HENF-A",1.07,0.91,5080.67
"146","MHI","SRK458HENF-A",1.7,1.84,8105.6
"147","MHI","FDKN208H",1.8,1.82,8571.5
"148","MHI","FDKN308H",3.08,2.83,14642.63
"150","MHI","SRK502Z-L",2.22,2.5,10593.22
"151","MHI","FDKN258H",2.11,2.08,10043.16
"153","MHI","SRK208HENF-A",0.77,0.71,3660.87
"154","HISENSE","KFR-4001GW/BPE",1.53,2.05,7328.53
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,4607.96
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,4427.73
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,13123.36
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,6435.85
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,5334.87
"161","Haier","HSU-12H104",1.35,1.33,6425.65
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,5998.86
"164","HEC","HW-09HA04",1.08,0.98,5133.38
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,11103.33
"167","MIDEA","KFR-61GW/Y",2.56,2.31,12166.91
"168","Teco","LA2300Y",2.76,2.5,13118.26
"169","Haier","HW-09HA04",1.08,0.98,5133.38
"170","MIDEA","KFR-45GWY",1.7,2,8119.2
"171","HEC","HW-24H04",2.9,2.4,13764.4
"172","Haier","HW-12HA04",1.38,1.2,6554.88
"173","HEC","HW-18HA04",2.1,2.1,9998.1
"174","Haier","HW-12HA04",1.38,1.2,6554.88
"175","Haier","HW-24H04",2.9,2.4,13764.4
"179","LG","LWN2262RHG",2.63,2.3,12493.38
"180","LG","LWN2262CHG",2.63,2.3,12493.38
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,6180.8
"185","GREE","KFR-45GW/E",2.05,2.64,9810.2
"186","COOLINE","LHB15BRH",1.82,1.57,8643.77
"187","PANASONIC","CW-A241SR",3.15,2.8,14967.4
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,6230.96
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,13951.43
"195","PANASONIC","CW-A120AR",1.4,1.18,6646.7
"196","PANASONIC","CW-A90FR",1.14,1.07,5421.59
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,9500.75
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,6197.8
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,10434.24
"200","COOLINE","LHB12BTH",1.44,1.17,6832.89
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,4613.07
"202","ACSON","WM20FR/LC20BR",2.1,1.7,9964.1
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,6187.6
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,14031.35
"206","PANASONIC","CW-A90AR",1.03,0.89,4891.93
"208","COOLINE","LHB20BRH",2.2,1.89,10447.85
"209","COOLINE","LHB24BRH",2.75,2.09,13036.65
"211","SANYO","SAP-KC241AHA",2.98,2.95,14185.23
"212","SANYO","SAP-KC181AHA",2.36,2.04,11208.76
"215","SANYO","SAP-KC121AHA",1.35,1.32,6424.8
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,8804.45
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,11889.75
"226","ACSON","WM25FR/LC25BR",2.72,2.51,12932.07
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,14670.68
"228","HYUNDAI","WSH-128BA",1.23,1.24,5856.88
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,10434.24
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,3140.56
"233","PANASONIC","CW-A170ER",1.72,1.35,8157.47
"234","PANASONIC","CW-A240ER",2.52,2,11953.52
"235","LG","LSK180H-1",1.85,2,8820.6
"236","LG","LSJ090H-1",0.93,0.87,4422.63
"237","LG","LSL120H-1",1.32,1.15,6270.07
"238","LG","LWN224RH-1",2.63,2.3,12493.38
"241","LG","LWG092RH-1",0.95,0.82,4511.9
"242","Haier","HSU-12HN04",1.35,1.33,6425.65
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,6213.1
"244","ELECTRA","KCR-25E",1.01,0.93,4801.81
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,4801.81
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,5998.86
"254","HEC","HSU-12H104",1.35,1.33,6425.65
"257","MHI","SRK35GZ-LI",1.24,1.52,5927.44
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,7612.5
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,10935.85
"263","AIRWELL","XLS12RC",1.16,1.21,5527.01
"264","AIRWELL","SX12RC",1.26,1.23,5996.31
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,7808.04
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,7808.04
"268","Teco","LA1200Y",1.4,1.16,6645
"269","Teco","LS1820Y",2.01,1.94,9563.66
"270","LG","LSL121N-1",1.3,1.61,6215.65
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,4749.1
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,7135.55
"274","ELECTRA","PRX600RC",2.65,2.62,12614.1
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,12614.1
"278","SPLENDID","CLIMA15HP",1.4,1.35,6661.15
"279","SANYO","SAP-KC91AHA",1.02,1.02,4856.22
"280","ELECTRA","WMF9RC",0.99,0.93,4708.29
"281","ATD","C24HS-1",2.6,2.7,12387.1
"284","ELECTRA","WMF12RC",1.16,1.21,5527.01
"285","AIRWELL","XLS7RC",0.75,0.7,3566.5
"286","ATD","S12HS-1",1.21,1.27,5765.91
"287","ELECTRA","WMN24RC",2.53,2.52,12044.48
"288","AIRWELL","XLS9RC",0.99,0.93,4708.29
"291","HOTPOINT","HPS-250R",2.6,2.43,12364.15
"292","CARRIER","VF175H",1.81,1.51,8591.91
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,11664.45
"294","HOTPOINT","HPS 150R",1.32,1.42,6293.02
"295","LG","LSK243H-1",2.67,2.66,12711.02
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,9232.09
"297","ADSAKA","KFR-27GW/B",1.12,1.11,5331.47
"298","WEATHERMAKER","S18HS-1",1.85,1.95,8816.35
"299","ATD","S18HS-1",1.85,1.95,8816.35
"301","ELECTRA","WMN18RCA",1.85,1.7,8795.1
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,6569.33
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,13091.9
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,10083.12
"306","ELECTRA","WMN12RCA",1.25,1.33,5958.05
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,5958.05
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,14670.68
"309","WEATHERMAKER","S12HS-1",1.21,1.27,5765.91
"310","ELECTRA","WMN16RCA",1.64,1.64,7808.04
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,7808.04
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,8950.68
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,4335.91
"314","ELECTRA","PRX500RC",2.2,1.99,10456.35
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,10456.35
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,7616.75
"317","ELECTRA","WMN9RCA",1,0.99,4760.15
"318","ELECTRA","WS/CWS026HA",1,0.99,4760.15
"321","SPLENDID","22000HP",2.9,2.9,13806.9
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,5433.49
"326","CARRIER","VF250H-1",2.7,2.4,12829.2
"327","CARRIER","VF225H-1",2.19,1.93,10404.49
"328","CARRIER","VF150H-1",1.49,1.2,7069.24
"329","CARRIER","53G250H",2.37,2.35,11281.87
"331","SPLENDID","18000HP",2.56,2.56,12188.16
"332","SPLENDID","12300HP",1.39,1.39,6617.79
"333","SPLENDID","18000HP",1.39,1.39,6617.79
"334","SPLENDID","23000HP",1.39,1.39,6617.79
"335","SUPRA","SS24F50A",2.35,2.56,11206.2
"336","GREE","KFR-60GW/E",2.5,2.5,11902.5
"337","LG","LV-B2464HL",2.8,2.69,13321.45
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,3996.69
"340","SPLENDID","8.5HP",1,1,4761
"341","ATD","S09X2HS-1",1.58,1.75,7536.83
"342","ATD","S24HS-1",2.55,2.65,12149.05
"343","ELECTRA","WMF7RC",0.75,0.7,3566.5
"344","MIDEA","KFR-32GW/Y",1.28,1.22,6088.98
"345","PANASONIC","CW-A200ER",2.16,1.68,10242.96
"346","LG","LSK182H-1",1.85,2,8820.6
"347","LG","LSK181N-1",2,2.2,9539
"348","NEC","RH240",2.63,2.3,12493.38
"351","ACSON","WM15FR/LC15BR",1.3,1.2,6180.8
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,13556.1
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,4380.12
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,6230.96
"361","KIA","KSH-128BA",1.23,1.24,5856.88
"362","LG","LS-K1860HL",2.01,2.01,9569.61
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,4944.64
"365","HYUNDAI","WSH-120BA",1.23,1.24,5856.88
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,9887.58
"367","Haier","HSU-09HE04",1.02,1.16,4868.12
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,9754.1
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,6757.22
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,4670.88
"373","CHUNLAN","KFR-40GW",1.5,1.54,7144.9
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,5331.47
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,5969.1
"376","Teco","LS2220Y",2.05,2.15,9768.55
"378","Teco","LA1800Y",1.8,1.5,8544.3
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,9273.75
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,5234.55
"381","ATD","S18HS-1",1.96,2.1,9343.46
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,9709.04
"386","KELVINATOR","KR08WR",0.75,0.64,3561.4
"387","LG","LWC1262PHG",1.35,1.15,6410.35
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,8382.76
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,9419.98
"395","MIDEA","KFR-53GW/Y",2,1.92,9515.2
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,5141.88
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,13352.06
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,13461.73
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,7393.15
"402","HYUNDAI","WSH-098BA",0.87,0.88,4142.92
"403","HYUNDAI","WSH-098BA",0.87,0.88,4142.92
"406","LG","LWM1861BHG",1.64,1.33,7781.69
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,13123.36
"410","TECOAIR","LS-LT2422YPS",3,3.05,14287.25
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,4427.73
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,3189.02
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,9903.73
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,7028.42
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,6475.81
"426","LG","LWG0760AHG",0.75,0.64,3561.4
"429","LG","LS-L1260HL",1.28,1.15,6083.03
"431","LG","LS-J0962HL",0.93,0.87,4422.63
"434","KELVINATOR","KSR35F",3.28,3.08,15599.08
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,12837.7
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,13318.05
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,8194.02
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,10331.37
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,5628.18
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,3950.78
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,9887.58
"453","LG","LS-K2460HL",2.73,2.69,12994.13
"454","LG","LS-K1862HL",2.01,2.01,9569.61
"455","LG","LWM1560BHG",1.55,1.31,7359.15
"457","KIA","KSH-188BA",1.9,1.88,9044.2
"458","HYUNDAI","WSH-128BA",1.23,1.24,5856.88
"459","KIA","KSH-229BA",2.57,2.54,12233.22
"462","LG","LWC1260AHG",1.33,1.19,6320.23
"465","PANASONIC","CW-A200SR",2.05,1.72,9732
"466","PANASONIC","CW-A120FR",1.5,1.27,7121.95
"467","PANASONIC","CW-A170SR",1.6,1.3,7592.1
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,12614.1
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,12614.1
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,8795.1
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,10456.35
"472","EMAILAIR","WS/CWS066H",2.53,2.52,12044.48
"475","ELECTRA","WMN18RCB",1.94,1.89,9232.09
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,9232.09
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,3047.04
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,4663.23
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,4759.3
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,6517.47
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,7708.57
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,10249.75
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,13175.22
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,12979.68
"493","AIRTEMP","HAY324N6G",2.75,2.74,13091.9
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,3189.02
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,13123.36
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,10083.12
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,3140.56
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,5949.55
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,10557.52
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,4731.24
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,6187.6
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,13598.61
"515","CARRIER","RAC-22LH-A",2.7,2.4,12829.2
"516","CARRIER","VF125H",1,0.83,4746.55
"517","ELECTRA","PXD24RC",2.71,2.49,12883.61
"518","ELECTRA","PXD18RC",2.3,2.13,10935.85
"519","ELECTRA","PXD12RC",1.26,1.23,5996.31
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,5086.62
"522","MHI","WR188PENF-S8A",2.06,1.75,9781.31
"523","MHI","SRK25GZ-LI",0.96,1.17,4588.41
"524","Haier","HW-18HA04",2.1,2.1,9998.1
"525","COOLINE","LHB09BTH",1.07,0.85,5075.57
"526","WEATHERMAKER","S24HS-1",2.5,2.65,11915.25
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,4613.07
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,12377.75
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,6186.75
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,3328.45
"535","NEC","RSH2425",2.67,2.66,12711.02
"536","LG","LSK244H-1",2.67,2.66,12711.02
"539","Haier","HSU-09HG04",1.02,1.16,4868.12
"542","Haier","HSU-12HM04",1.35,1.33,6425.65
"543","LG","LSL120T-1",1.32,1.15,6270.07
"544","WINIA","WSH-120BA",1.23,1.24,5856.88
"545","SANYO","SAP-KC182AH",2.29,1.99,10877.19
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,15790.38
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,23736.99
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,18798.3
"549","COOLINE","Z-D48",5.27,3.95,24978.27
"550","AGEAN","FR125/S",4.9,4.5,23294.9
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,25390.6
"552","LG","LK-1080BH",12,9.8,56945
"553","ROWA","RAS-180ACH",1.95,1.98,9286.5
"554","Haier","HDU-42H03/H",5,4.8,23788
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,48998.884
"556","APAC","S032IHC9AA",10.324,8.516,48998.884
"557","APAC","S032OVC9AA",10.324,8.516,48998.884
"558","ECLIPSE","EV20 - EP20",5.9,4.9,28004.9
"559","TRANE","TWE030/TWA030",3.159,2.73,15003.534
"560","ROWA","RAS-120ABH",1.15,1.22,5481.1
"562","BENSON","THM-56MSH",5.75,4.9,27303.5
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,24204.6
"564","OAC","OAC06VCU",5.1,4.2,24204.6
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,17581.7
"566","OAC","OAC03VCU",3.7,3.3,17581.7
"567","TEMPERZONE","OPA410",14.5,12.2,68839
"568","TEMPERZONE","OPA210",7.25,6,34411
"569","PHILLIPS","40H-3",3.915,3.915,18639.315
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,14332.512
"571","PHILLIPS","70H-3",6.7,6.7,31898.7
"572","HYUNDAI","HFH-4401BA",5.2,4.8,24723.2
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,40769.49
"574","MIDEA","KFR-32GW/Y",1.28,1.22,6088.98
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,21624.3
"577","OAC","OAC03 PACKAGED",3.7,3.3,17581.7
"578","OAC","OAC03VCU",3.7,3.3,17581.7
"579","MIDEA","MSC-09HR",0.9,0.95,4289.15
"580","MIDEA","MSB-18HR",1.9,2.05,9058.65
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,37033.8
"582","OAC","OAC075VCU",7.8,6.6,37033.8
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,27537.3
"584","OAC","OAC065VCU",5.8,4.9,27537.3
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,20880.4
"586","OAC","OAC04VCU",4.4,3.6,20880.4
"587","MIDEA","MWH-09HR",0.96,0.76,4553.56
"588","OAC","OAC065 PACKAGED",5.8,4.9,27537.3
"589","OAC","OAC065VCU",5.8,4.9,27537.3
"590","OAC","OAC04 PACKAGED",4.4,3.6,20880.4
"591","OAC","OAC04VCU",4.4,3.6,20880.4
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,23226.9
"593","OAC","OAC05VCU",4.9,3.7,23226.9
"594","OAC","OAC05 PAKAGED",4.9,3.7,23226.9
"595","OAC","OAC05VCU",4.9,3.7,23226.9
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,27165.769
"597","POPE","SAC36 / WM36",3.387,2.417,16043.057
"598","DAIKIN","UATY15K",14.26,12.96,67781.36
"599","PIONEER","SQ12/DC12",5.5,5.6,26194
"600","PIONEER","DC12",5.5,5.6,26194
"601","POPE","RTP9",3.14,2.747,14916.135
"602","ACCENT AIR","AA60-2",21.38,19.56,101635.48
"603","TEMPERZONE","OPA390",13.9,11.8,65999.4
"604","POPE","SAC44 / DFC44",4.285,3.428,20328.04
"606","POPE","SAC40 / DFC40",3.836,3.094,18200.126
"607","POPE","SAC25 / DFC25",2.613,1.971,12385.923
"608","AIRA","CP*50/DXC14-35",4.271,3.454,20264.786
"609","AIRA","CP*60/DXC14-43",5.103,3.96,24198.228
"611","Teco","LE6016H/LU60K1MAH",6,5.9,28557.5
"612","Teco","LE7019H/LU70K1MAH",7.2,7,34262.2
"613","ACCENT AIR","AA45-2",16.6,14.96,78893.2
"614","UNIAIRE","FC12/ACD12",3.915,3.915,18639.315
"615","UNIAIRE","RT12",3.915,3.915,18639.315
"616","MHI","FDC406",3.95,3.66,18781.3
"617","MHI","FDEN408HES",3.95,3.66,18781.3
"618","MHI","FDR408HES",3.95,3.66,18781.3
"619","MHI","FDT(N)408HES",3.95,3.66,18781.3
"620","MHI","FDUR408HES",3.95,3.66,18781.3
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,19331.459
"623","DAIKIN","UATY08K",6.83,6.13,32458.13
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,13610.52
"625","UNIAIRE","FC16/ACD16",5.565,5.565,26494.965
"626","UNIAIRE","RT16",5.565,5.565,26494.965
