"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"47","EMAILAIR","ELECTRA KCR-25E",1.01,0.93,2542.37
"48","KIA","KSH-098BA",0.87,0.88,2369.09
"49","HISENSE","KFR-25GWE",1.04,1.33,3463.18
"50","LG","LWC0960AHG",1,0.92,2515.4
"51","LG","LSL1260NL",1.33,1.83,4722.01
"52","LG","LS-K2463HL",2.73,2.69,7272.01
"53","LG","LV-B2461HL",2.8,2.69,7301.9
"55","AIRTEMP","HAY212N6G",1.41,1.38,3734.67
"59","LG","LWC1260PHG",1.33,1.19,3269.21
"60","HYUNDAI","WSH-229BA",2.57,2.54,6863.19
"61","LG","LS-K2464HL",2.73,2.69,7272.01
"62","ELECTRA","WMN24RCB",2.45,2.45,6607.65
"63","ELECTRA","EMAILAIR WS/CWS066HB",2.45,2.45,6607.65
"67","ADSAKA","KFR-60GW",2.48,2.35,6393.46
"68","EMAILAIR","WS/CWS026HA",1,0.99,2674.3
"69","EMAILAIR","ELECTRA WMN9RCA",1,0.99,2674.3
"70","EMAILAIR","WS/CWS034HA",1.25,1.33,3552.85
"71","EMAILAIR","ELECTRA WMN12RCA",1.25,1.33,3552.85
"72","AIRWELL","SX18RC",2.3,2.13,5817.2
"73","ADSAKA","KFR-50GW",1.9,2,5351.3
"74","AIRWELL","SX24RC",2.71,2.49,6809.47
"75","TOSHIBA","RAS-10YKH-E / 10YAH-E",1.02,0.95,2592.04
"76","TOSHIBA","RAS-24UKH-E / 24UAH-EA",2.6,2.59,6989.5
"77","TOSHIBA","RAS-18UKH-E / 18UAH-EA",2.04,2,5411.08
"83","FUJITSU GENERAL","AUT25RLC-W/AOT25RZCL",2.8,2.6,7097.6
"84","FUJITSU GENERAL","ABT18RGA-W/AOT18RZAL",2.24,2.12,5768.88
"87","FUJITSU GENERAL","ART25RLA/AOT25RZAL",2.86,2.65,7236.72
"90","FUJITSU GENERAL","AUT18RGA/AOT18RZCL",2.01,2.01,5420.97
"92","MIDEA","KFR-23GW/I1Y",0.88,0.93,2486.86
"93","MIDEA","KFR-53GW/Y",2,1.92,5212.4
"94","MIDEA","KFR-36GWY",1.5,1.65,4386
"99","AIRTEMP","HAY318N6G",2.08,2.09,5632.46
"100","AIRTEMP","HAY109N6G",1.07,1.07,2885.79
"101","AIRTEMP","HAE418N6E/HAC418N6G",2.08,1.9,5201.16
"102","AIRTEMP","HAE109N6E/HAC109N6B",0.93,0.93,2508.21
"104","FUJITSU","AST20RGA-W/AOT20RZAL",2.28,1.96,5422.76
"105","MITSUBISHI ELECTRIC","MWH-17KV",2.8,2.6,7097.6
"112","MITSUBISHI ELECTRIC","MSH-24RV/MUH-24RV",2.73,2.69,7272.01
"114","FUJITSU","AST7RSCCW/AOT7RSCC",0.77,0.72,1963.19
"115","GENERAL ELECTRIC","ASIAH18EWI",1.84,1.87,5030.58
"116","MITSUBISHI ELECTRIC","MWH-12KV",1.72,1.56,4275.64
"117","MITSUBISHI ELECTRIC","MSZ-G12SV/MUZ-G12SV",1.36,1.63,4280.82
"119","HOTPOINT","HPS 125R",1.1,1.07,2898.6
"120","FUJITSU GENERAL","AST24RGB-W/AOT24RNAL/AOT24RNCLST24RGB-W/A",2.61,2.7,7243.47
"122","MITSUBISHI ELECTRIC","MSH-12RV/MUH-12RV",1.32,1.4,3741.64
"124","MITSUBISHI ELECTRIC","MSH-09RV/MUH-09RV",0.95,0.97,2607.55
"125","AIRTEMP","HAY107N6G",0.82,0.82,2211.54
"127","MITSUBISHI ELECTRIC","MWH-08MV",1.02,0.87,2410.44
"128","MHI","SRT403HENF-L",1.38,1.39,3744.56
"132","CARRIER","53G150H",1.32,1.35,3628.14
"137","CARRIER","53G225H",1.88,1.8,4888.76
"138","CARRIER","53G100H",0.96,0.96,2589.12
"141","HEC","HSU-09HEO4",1.02,1.16,3068.74
"142","MHI","SRK561HENF-A",2.18,2.18,5879.46
"143","MHI","SRK388HENF-A",1.32,1.33,3582.74
"144","MHI","SRK408HENF-A",1.51,1.54,4140.57
"145","MHI","SRK288HENF-A",1.07,0.91,2522.59
"146","MHI","SRK458HENF-A",1.7,1.84,4902.7
"147","MHI","FDKN208H",1.8,1.82,4900
"148","MHI","FDKN308H",3.08,2.83,7739.26
"150","MHI","SRK502Z-L",2.22,2.5,6622.94
"151","MHI","FDKN258H",2.11,2.08,5622.57
"153","MHI","SRK208HENF-A",0.77,0.71,1940.49
"154","HISENSE","KFR-4001GW/BPE",1.53,2.05,5306.81
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,3587.92
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,2508.21
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,6989.72
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,3867.95
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,3088.74
"161","Haier","HSU-12H104",1.35,1.33,3595.55
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,3398.22
"164","HEC","HW-09HA04",1.08,0.98,2685.76
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,6556.41
"167","MIDEA","KFR-61GW/Y",2.56,2.31,6336.82
"168","Teco","LA2300Y",2.76,2.5,6853.52
"169","Haier","HW-09HA04",1.08,0.98,2685.76
"170","MIDEA","KFR-45GWY",1.7,2,5265.9
"171","HEC","HW-24H04",2.9,2.4,6686.3
"172","Haier","HW-12HA04",1.38,1.2,3313.26
"173","HEC","HW-18HA04",2.1,2.1,5663.7
"174","Haier","HW-12HA04",1.38,1.2,3313.26
"175","Haier","HW-24H04",2.9,2.4,6686.3
"179","LG","LWN2262RHG",2.63,2.3,6344.01
"180","LG","LWN2262CHG",2.63,2.3,6344.01
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,3279.1
"185","GREE","KFR-45GW/E",2.05,2.64,6868.15
"186","COOLINE","LHB15BRH",1.82,1.57,4341.04
"187","PANASONIC","CW-A241SR",3.15,2.8,7701.05
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,3374.17
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,7947.61
"195","PANASONIC","CW-A120AR",1.4,1.18,3276.4
"196","PANASONIC","CW-A90FR",1.14,1.07,2915.68
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,4826.5
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,3733.1
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,6110.73
"200","COOLINE","LHB12BTH",1.44,1.17,3270.78
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,2479.89
"202","ACSON","WM20FR/LC20BR",2.1,1.7,4755.7
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,3460.7
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,7592.95
"206","PANASONIC","CW-A90AR",1.03,0.89,2460.11
"208","COOLINE","LHB20BRH",2.2,1.89,5229.7
"209","COOLINE","LHB24BRH",2.75,2.09,5918.55
"211","SANYO","SAP-KC241AHA",2.98,2.95,7968.96
"212","SANYO","SAP-KC181AHA",2.36,2.04,5638.52
"215","SANYO","SAP-KC121AHA",1.35,1.32,3572.85
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,4898.65
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,6402
"226","ACSON","WM25FR/LC25BR",2.72,2.51,6859.14
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,8488.36
"228","HYUNDAI","WSH-128BA",1.23,1.24,3340.01
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,6110.73
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,1734.62
"233","PANASONIC","CW-A170ER",1.72,1.35,3798.94
"234","PANASONIC","CW-A240ER",2.52,2,5616.04
"235","LG","LSK180H-1",1.85,2,5329.95
"236","LG","LSJ090H-1",0.93,0.87,2372.01
"237","LG","LSL120H-1",1.32,1.15,3174.14
"238","LG","LWN224RH-1",2.63,2.3,6344.01
"241","LG","LWG092RH-1",0.95,0.82,2267.05
"242","Haier","HSU-12HN04",1.35,1.33,3595.55
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,4141.7
"244","ELECTRA","KCR-25E",1.01,0.93,2542.37
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,2542.37
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,3398.22
"254","HEC","HSU-12H104",1.35,1.33,3595.55
"257","MHI","SRK35GZ-LI",1.24,1.52,3979.88
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,4179
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,5817.2
"263","AIRWELL","XLS12RC",1.16,1.21,3242.02
"264","AIRWELL","SX12RC",1.26,1.23,3330.12
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,4423.08
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,4423.08
"268","Teco","LA1200Y",1.4,1.16,3231
"269","Teco","LS1820Y",2.01,1.94,5262.07
"270","LG","LSL121N-1",1.3,1.61,4209.8
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,2379.2
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,3886.6
"274","ELECTRA","PRX600RC",2.65,2.62,7078.95
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,7078.95
"278","SPLENDID","CLIMA15HP",1.4,1.35,3662.3
"279","SANYO","SAP-KC91AHA",1.02,1.02,2750.94
"280","ELECTRA","WMF9RC",0.99,0.93,2533.83
"281","ATD","C24HS-1",2.6,2.7,7239.2
"284","ELECTRA","WMF12RC",1.16,1.21,3242.02
"285","AIRWELL","XLS7RC",0.75,0.7,1909.25
"286","ATD","S12HS-1",1.21,1.27,3399.57
"287","ELECTRA","WMN24RC",2.53,2.52,6800.71
"288","AIRWELL","XLS9RC",0.99,0.93,2533.83
"291","HOTPOINT","HPS-250R",2.6,2.43,6626.3
"292","CARRIER","VF175H",1.81,1.51,4200.57
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,6607.65
"294","HOTPOINT","HPS 150R",1.32,1.42,3787.04
"295","LG","LSK243H-1",2.67,2.66,7178.29
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,5118.68
"297","ADSAKA","KFR-27GW/B",1.12,1.11,2997.94
"298","WEATHERMAKER","S18HS-1",1.85,1.95,5216.45
"299","ATD","S18HS-1",1.85,1.95,5216.45
"301","ELECTRA","WMN18RCA",1.85,1.7,4648.95
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,3699.16
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,7394.05
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,5445.24
"306","ELECTRA","WMN12RCA",1.25,1.33,3552.85
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,3552.85
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,8488.36
"309","WEATHERMAKER","S12HS-1",1.21,1.27,3399.57
"310","ELECTRA","WMN16RCA",1.64,1.64,4423.08
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,4423.08
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,5070.36
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,2545.07
"314","ELECTRA","PRX500RC",2.2,1.99,5456.7
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,5456.7
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,4292.5
"317","ELECTRA","WMN9RCA",1,0.99,2674.3
"318","ELECTRA","WS/CWS026HA",1,0.99,2674.3
"321","SPLENDID","22000HP",2.9,2.9,7821.3
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,3233.48
"326","CARRIER","VF250H-1",2.7,2.4,6600.9
"327","CARRIER","VF225H-1",2.19,1.93,5316.23
"328","CARRIER","VF150H-1",1.49,1.2,3360.23
"329","CARRIER","53G250H",2.37,2.35,6346.49
"331","SPLENDID","18000HP",2.56,2.56,6904.32
"332","SPLENDID","12300HP",1.39,1.39,3748.83
"333","SPLENDID","18000HP",1.39,1.39,3748.83
"334","SPLENDID","23000HP",1.39,1.39,3748.83
"335","SUPRA","SS24F50A",2.35,2.56,6814.65
"336","GREE","KFR-60GW/E",2.5,2.5,6742.5
"337","LG","LV-B2464HL",2.8,2.69,7301.9
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,2197.38
"340","SPLENDID","8.5HP",1,1,2697
"341","ATD","S09X2HS-1",1.58,1.75,4647.16
"342","ATD","S24HS-1",2.55,2.65,7104.35
"343","ELECTRA","WMF7RC",0.75,0.7,1909.25
"344","MIDEA","KFR-32GW/Y",1.28,1.22,3315.96
"345","PANASONIC","CW-A200ER",2.16,1.68,4735.92
"346","LG","LSK182H-1",1.85,2,5329.95
"347","LG","LSK181N-1",2,2.2,5848
"348","NEC","RH240",2.63,2.3,6344.01
"351","ACSON","WM15FR/LC15BR",1.3,1.2,3279.1
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,7345.95
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,2481.24
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,3374.17
"361","KIA","KSH-128BA",1.23,1.24,3340.01
"362","LG","LS-K1860HL",2.01,2.01,5420.97
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,2623.28
"365","HYUNDAI","WSH-120BA",1.23,1.24,3340.01
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,5201.16
"367","Haier","HSU-09HE04",1.02,1.16,3068.74
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,5369.95
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,3738.94
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,2779.26
"373","CHUNLAN","KFR-40GW",1.5,1.54,4136.3
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,2997.94
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,3847.95
"376","Teco","LS2220Y",2.05,2.15,5755.85
"378","Teco","LA1800Y",1.8,1.5,4173.6
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,4986.75
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,2898.6
"381","ATD","S18HS-1",1.96,2.1,5603.92
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,5411.08
"386","KELVINATOR","KR08WR",0.75,0.64,1773.05
"387","LG","LWC1262PHG",1.35,1.15,3186.95
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,4837.52
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,5158.46
"395","MIDEA","KFR-53GW/Y",2,1.92,5212.4
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,2912.76
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,6874.87
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,7314.71
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,4543.55
"402","HYUNDAI","WSH-098BA",0.87,0.88,2369.09
"403","HYUNDAI","WSH-098BA",0.87,0.88,2369.09
"406","LG","LWM1861BHG",1.64,1.33,3719.38
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,6989.72
"410","TECOAIR","LS-LT2422YPS",3,3.05,8204.5
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,2508.21
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,1784.29
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,5632.46
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,4759.09
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,3690.62
"426","LG","LWG0760AHG",0.75,0.64,1773.05
"429","LG","LS-L1260HL",1.28,1.15,3157.06
"431","LG","LS-J0962HL",0.93,0.87,2372.01
"434","KELVINATOR","KSR35F",3.28,3.08,8392.16
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,6827.9
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,7211.1
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,4775.04
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,5852.49
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,3454.86
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,2215.81
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,5201.16
"453","LG","LS-K2460HL",2.73,2.69,7272.01
"454","LG","LS-K1862HL",2.01,2.01,5420.97
"455","LG","LWM1560BHG",1.55,1.31,3635.55
"457","KIA","KSH-188BA",1.9,1.88,5078.9
"458","HYUNDAI","WSH-128BA",1.23,1.24,3340.01
"459","KIA","KSH-229BA",2.57,2.54,6863.19
"462","LG","LWC1260AHG",1.33,1.19,3269.21
"465","PANASONIC","CW-A200SR",2.05,1.72,4779.75
"466","PANASONIC","CW-A120FR",1.5,1.27,3523.4
"467","PANASONIC","CW-A170SR",1.6,1.3,3634.2
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,7078.95
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,7078.95
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,4648.95
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,5456.7
"472","EMAILAIR","WS/CWS066H",2.53,2.52,6800.71
"475","ELECTRA","WMN18RCB",1.94,1.89,5118.68
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,5118.68
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,1726.08
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,2574.96
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,2651.6
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,3558.69
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,4255.64
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,6161.75
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,7130.19
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,6886.11
"493","AIRTEMP","HAY324N6G",2.75,2.74,7394.05
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,1784.29
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,6989.72
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,5445.24
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,1734.62
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,3325.85
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,5669.54
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,3146.73
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,3460.7
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,7236.72
"515","CARRIER","RAC-22LH-A",2.7,2.4,6600.9
"516","CARRIER","VF125H",1,0.83,2311.1
"517","ELECTRA","PXD24RC",2.71,2.49,6809.47
"518","ELECTRA","PXD18RC",2.3,2.13,5817.2
"519","ELECTRA","PXD12RC",1.26,1.23,3330.12
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,2681.49
"522","MHI","WR188PENF-S8A",2.06,1.75,4852.12
"523","MHI","SRK25GZ-LI",0.96,1.17,3065.82
"524","Haier","HW-18HA04",2.1,2.1,5663.7
"525","COOLINE","LHB09BTH",1.07,0.85,2386.39
"526","WEATHERMAKER","S24HS-1",2.5,2.65,7083
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,2479.89
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,6989.5
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,3438
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,1774.4
"535","NEC","RSH2425",2.67,2.66,7178.29
"536","LG","LSK244H-1",2.67,2.66,7178.29
"539","Haier","HSU-09HG04",1.02,1.16,3068.74
"542","Haier","HSU-12HM04",1.35,1.33,3595.55
"543","LG","LSL120T-1",1.32,1.15,3174.14
"544","WINIA","WSH-120BA",1.23,1.24,3340.01
"545","SANYO","SAP-KC182AH",2.29,1.99,5495.13
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,7278.51
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,12913.23
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,10448.85
"549","COOLINE","Z-D48",5.27,3.95,11216.79
"550","AGEAN","FR125/S",4.9,4.5,12307.3
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,12272.45
"552","LG","LK-1080BH",12,9.8,27370
"553","ROWA","RAS-180ACH",1.95,1.98,5327.25
"554","Haier","HDU-42H03/H",5,4.8,13031
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,23739.668
"556","APAC","S032IHC9AA",10.324,8.516,23739.668
"557","APAC","S032OVC9AA",10.324,8.516,23739.668
"558","ECLIPSE","EV20 - EP20",5.9,4.9,13642.3
"559","TRANE","TWE030/TWA030",3.159,2.73,7545.993
"560","ROWA","RAS-120ABH",1.15,1.22,3260.45
"562","BENSON","THM-56MSH",5.75,4.9,13578.25
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,11711.7
"564","OAC","OAC06VCU",5.1,4.2,11711.7
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,9070.9
"566","OAC","OAC03VCU",3.7,3.3,9070.9
"567","TEMPERZONE","OPA410",14.5,12.2,33885.5
"568","TEMPERZONE","OPA210",7.25,6,16715.75
"569","PHILLIPS","40H-3",3.915,3.915,10558.755
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,4186.374
"571","PHILLIPS","70H-3",6.7,6.7,18069.9
"572","HYUNDAI","HFH-4401BA",5.2,4.8,13116.4
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,19762.23
"574","MIDEA","KFR-32GW/Y",1.28,1.22,3315.96
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,11249.85
"577","OAC","OAC03 PACKAGED",3.7,3.3,9070.9
"578","OAC","OAC03VCU",3.7,3.3,9070.9
"579","MIDEA","MSC-09HR",0.9,0.95,2540.8
"580","MIDEA","MSB-18HR",1.9,2.05,5464.8
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,18312.6
"582","OAC","OAC075VCU",7.8,6.6,18312.6
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,13599.6
"584","OAC","OAC065VCU",5.8,4.9,13599.6
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,10050.8
"586","OAC","OAC04VCU",4.4,3.6,10050.8
"587","MIDEA","MWH-09HR",0.96,0.76,2135.12
"588","OAC","OAC065 PACKAGED",5.8,4.9,13599.6
"589","OAC","OAC065VCU",5.8,4.9,13599.6
"590","OAC","OAC04 PACKAGED",4.4,3.6,10050.8
"591","OAC","OAC04VCU",4.4,3.6,10050.8
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,10491.3
"593","OAC","OAC05VCU",4.9,3.7,10491.3
"594","OAC","OAC05 PAKAGED",4.9,3.7,10491.3
"595","OAC","OAC05VCU",4.9,3.7,10491.3
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,13757.963
"597","POPE","SAC36 / WM36",3.387,2.417,6932.839
"598","DAIKIN","UATY15K",14.26,12.96,35508.22
"599","PIONEER","SQ12/DC12",5.5,5.6,15060.5
"600","PIONEER","DC12",5.5,5.6,15060.5
"601","POPE","RTP9",3.14,2.747,7576.47
"602","ACCENT AIR","AA60-2",21.38,19.56,53530.46
"603","TEMPERZONE","OPA390",13.9,11.8,32721.3
"604","POPE","SAC44 / DFC44",4.285,3.428,9611.255
"606","POPE","SAC40 / DFC40",3.836,3.094,8661.352
"607","POPE","SAC25 / DFC25",2.613,1.971,5589.921
"608","AIRA","CP*50/DXC14-35",4.271,3.454,9664.297
"609","AIRA","CP*60/DXC14-43",5.103,3.96,11168.181
"611","Teco","LE6016H/LU60K1MAH",6,5.9,15955
"612","Teco","LE7019H/LU70K1MAH",7.2,7,18964.4
"613","ACCENT AIR","AA45-2",16.6,14.96,41047.4
"614","UNIAIRE","FC12/ACD12",3.915,3.915,10558.755
"615","UNIAIRE","RT12",3.915,3.915,10558.755
"616","MHI","FDC406",3.95,3.66,9994.85
"617","MHI","FDEN408HES",3.95,3.66,9994.85
"618","MHI","FDR408HES",3.95,3.66,9994.85
"619","MHI","FDT(N)408HES",3.95,3.66,9994.85
"620","MHI","FDUR408HES",3.95,3.66,9994.85
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,9255.568
"623","DAIKIN","UATY08K",6.83,6.13,16831.51
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,6310.29
"625","UNIAIRE","FC16/ACD16",5.565,5.565,15008.805
"626","UNIAIRE","RT16",5.565,5.565,15008.805
