"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"41","MIDEA","KFR-26GW/I1Y",0.97,0.97,3187.42
"42","MITSUBISHI ELECTRIC","MCFH-13NV/MUCFH-13NV",1.42,1.25,4452.77
"46","EMAILAIR","MAY90RCE",1.01,0.93,3218.46
"47","EMAILAIR","ELECTRA KCR-25E",1.01,0.93,3218.46
"48","KIA","KSH-098BA",0.87,0.88,2871.37
"49","HISENSE","KFR-25GWE",1.04,1.33,3781.39
"50","LG","LWC0960AHG",1,0.92,3185.6
"51","LG","LSL1260NL",1.33,1.83,4997.88
"52","LG","LS-K2463HL",2.73,2.69,8920.58
"53","LG","LV-B2461HL",2.8,2.69,9062.75
"55","AIRTEMP","HAY212N6G",1.41,1.38,4595.61
"59","LG","LWC1260PHG",1.33,1.19,4194.68
"60","HYUNDAI","WSH-229BA",2.57,2.54,8407.37
"61","LG","LS-K2464HL",2.73,2.69,8920.58
"62","ELECTRA","WMN24RCB",2.45,2.45,8050.7
"63","ELECTRA","EMAILAIR WS/CWS066HB",2.45,2.45,8050.7
"67","ADSAKA","KFR-60GW",2.48,2.35,7986.13
"68","EMAILAIR","WS/CWS026HA",1,0.99,3273.45
"69","EMAILAIR","ELECTRA WMN9RCA",1,0.99,3273.45
"70","EMAILAIR","WS/CWS034HA",1.25,1.33,4207.9
"71","EMAILAIR","ELECTRA WMN12RCA",1.25,1.33,4207.9
"72","AIRWELL","SX18RC",2.3,2.13,7344.45
"73","ADSAKA","KFR-50GW",1.9,2,6368.9
"74","AIRWELL","SX24RC",2.71,2.49,8628.96
"75","TOSHIBA","RAS-10YKH-E / 10YAH-E",1.02,0.95,3263.87
"76","TOSHIBA","RAS-24UKH-E / 24UAH-EA",2.6,2.59,8531.05
"77","TOSHIBA","RAS-18UKH-E / 18UAH-EA",2.04,2,6653.24
"83","FUJITSU GENERAL","AUT25RLC-W/AOT25RZCL",2.8,2.6,8949.8
"84","FUJITSU GENERAL","ABT18RGA-W/AOT18RZAL",2.24,2.12,7210.04
"87","FUJITSU GENERAL","ART25RLA/AOT25RZAL",2.86,2.65,9134.41
"90","FUJITSU GENERAL","AUT18RGA/AOT18RZCL",2.01,2.01,6604.86
"92","MIDEA","KFR-23GW/I1Y",0.88,0.93,2954.43
"93","MIDEA","KFR-53GW/Y",2,1.92,6471.6
"94","MIDEA","KFR-36GWY",1.5,1.65,5117.25
"99","AIRTEMP","HAY318N6G",2.08,2.09,6847.43
"100","AIRTEMP","HAY109N6G",1.07,1.07,3516.02
"101","AIRTEMP","HAE418N6E/HAC418N6G",2.08,1.9,6608.98
"102","AIRTEMP","HAE109N6E/HAC109N6B",0.93,0.93,3055.98
"104","FUJITSU","AST20RGA-W/AOT20RZAL",2.28,1.96,7090.48
"105","MITSUBISHI ELECTRIC","MWH-17KV",2.8,2.6,8949.8
"112","MITSUBISHI ELECTRIC","MSH-24RV/MUH-24RV",2.73,2.69,8920.58
"114","FUJITSU","AST7RSCCW/AOT7RSCC",0.77,0.72,2467.47
"115","GENERAL ELECTRIC","ASIAH18EWI",1.84,1.87,6083.89
"116","MITSUBISHI ELECTRIC","MWH-12KV",1.72,1.56,5451.12
"117","MITSUBISHI ELECTRIC","MSZ-G12SV/MUZ-G12SV",1.36,1.63,4807.81
"119","HOTPOINT","HPS 125R",1.1,1.07,3576.95
"120","FUJITSU GENERAL","AST24RGB-W/AOT24RNAL/AOT24RNCLST24RGB-W/A",2.61,2.7,8689.41
"122","MITSUBISHI ELECTRIC","MSH-12RV/MUH-12RV",1.32,1.4,4437.92
"124","MITSUBISHI ELECTRIC","MSH-09RV/MUH-09RV",0.95,0.97,3146.8
"125","AIRTEMP","HAY107N6G",0.82,0.82,2694.52
"127","MITSUBISHI ELECTRIC","MWH-08MV",1.02,0.87,3163.47
"128","MHI","SRT403HENF-L",1.38,1.39,4547.23
"132","CARRIER","53G150H",1.32,1.35,4375.17
"137","CARRIER","53G225H",1.88,1.8,6077.28
"138","CARRIER","53G100H",0.96,0.96,3154.56
"141","HEC","HSU-09HEO4",1.02,1.16,3527.42
"142","MHI","SRK561HENF-A",2.18,2.18,7163.48
"143","MHI","SRK388HENF-A",1.32,1.33,4350.07
"144","MHI","SRK408HENF-A",1.51,1.54,4999.51
"145","MHI","SRK288HENF-A",1.07,0.91,3315.22
"146","MHI","SRK458HENF-A",1.7,1.84,5761.9
"147","MHI","FDKN208H",1.8,1.82,5939.9
"148","MHI","FDKN308H",3.08,2.83,9807.13
"150","MHI","SRK502Z-L",2.22,2.5,7646.32
"151","MHI","FDKN258H",2.11,2.08,6895.81
"153","MHI","SRK208HENF-A",0.77,0.71,2454.92
"154","HISENSE","KFR-4001GW/BPE",1.53,2.05,5680.18
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,3706.76
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,3055.98
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,8818.36
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,4561.6
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,3717.97
"161","Haier","HSU-12H104",1.35,1.33,4411
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,4140.36
"164","HEC","HW-09HA04",1.08,0.98,3423.38
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,7806.98
"167","MIDEA","KFR-61GW/Y",2.56,2.31,8098.41
"168","Teco","LA2300Y",2.76,2.5,8743.06
"169","Haier","HW-09HA04",1.08,0.98,3423.38
"170","MIDEA","KFR-45GWY",1.7,2,5962.7
"171","HEC","HW-24H04",2.9,2.4,8901.9
"172","Haier","HW-12HA04",1.38,1.2,4308.78
"173","HEC","HW-18HA04",2.1,2.1,6900.6
"174","Haier","HW-12HA04",1.38,1.2,4308.78
"175","Haier","HW-24H04",2.9,2.4,8901.9
"179","LG","LWN2262RHG",2.63,2.3,8228.03
"180","LG","LWN2262CHG",2.63,2.3,8228.03
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,4146.3
"185","GREE","KFR-45GW/E",2.05,2.64,7476.75
"186","COOLINE","LHB15BRH",1.82,1.57,5666.77
"187","PANASONIC","CW-A241SR",3.15,2.8,9911.65
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,4216.81
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,9653.08
"195","PANASONIC","CW-A120AR",1.4,1.18,4324.3
"196","PANASONIC","CW-A90FR",1.14,1.07,3658.19
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,6258.25
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,4397.3
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,7309.29
"200","COOLINE","LHB12BTH",1.44,1.17,4392.99
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,3112.12
"202","ACSON","WM20FR/LC20BR",2.1,1.7,6398.6
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,4246.7
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,9492.9
"206","PANASONIC","CW-A90AR",1.03,0.89,3208.88
"208","COOLINE","LHB20BRH",2.2,1.89,6840.15
"209","COOLINE","LHB24BRH",2.75,2.09,8208.2
"211","SANYO","SAP-KC241AHA",2.98,2.95,9754.63
"212","SANYO","SAP-KC181AHA",2.36,2.04,7353.36
"215","SANYO","SAP-KC121AHA",1.35,1.32,4398.45
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,6028.9
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,8026.75
"226","ACSON","WM25FR/LC25BR",2.72,2.51,8674.37
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,10221.28
"228","HYUNDAI","WSH-128BA",1.23,1.24,4054.33
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,7309.29
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,2143.66
"233","PANASONIC","CW-A170ER",1.72,1.35,5187.57
"234","PANASONIC","CW-A240ER",2.52,2,7628.12
"235","LG","LSK180H-1",1.85,2,6267.35
"236","LG","LSJ090H-1",0.93,0.87,2980.68
"237","LG","LSL120H-1",1.32,1.15,4124.17
"238","LG","LWN224RH-1",2.63,2.3,8228.03
"241","LG","LWG092RH-1",0.95,0.82,2958.55
"242","Haier","HSU-12HN04",1.35,1.33,4411
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,4623.2
"244","ELECTRA","KCR-25E",1.01,0.93,3218.46
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,3218.46
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,4140.36
"254","HEC","HSU-12H104",1.35,1.33,4411
"257","MHI","SRK35GZ-LI",1.24,1.52,4426.04
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,5182.3
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,7344.45
"263","AIRWELL","XLS12RC",1.16,1.21,3874.51
"264","AIRWELL","SX12RC",1.26,1.23,4102.71
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,5389.04
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,5389.04
"268","Teco","LA1200Y",1.4,1.16,4299.2
"269","Teco","LS1820Y",2.01,1.94,6517.01
"270","LG","LSL121N-1",1.3,1.61,4660.85
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,3110.3
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,4841.15
"274","ELECTRA","PRX600RC",2.65,2.62,8670.25
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,8670.25
"278","SPLENDID","CLIMA15HP",1.4,1.35,4537.65
"279","SANYO","SAP-KC91AHA",1.02,1.02,3351.72
"280","ELECTRA","WMF9RC",0.99,0.93,3177.84
"281","ATD","C24HS-1",2.6,2.7,8669.1
"284","ELECTRA","WMF12RC",1.16,1.21,3874.51
"285","AIRWELL","XLS7RC",0.75,0.7,2401.75
"286","ATD","S12HS-1",1.21,1.27,4051.36
"287","ELECTRA","WMN24RC",2.53,2.52,8301.03
"288","AIRWELL","XLS9RC",0.99,0.93,3177.84
"291","HOTPOINT","HPS-250R",2.6,2.43,8330.25
"292","CARRIER","VF175H",1.81,1.51,5571.16
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,8050.7
"294","HOTPOINT","HPS 150R",1.32,1.42,4463.02
"295","LG","LSK243H-1",2.67,2.66,8761.07
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,6312.09
"297","ADSAKA","KFR-27GW/B",1.12,1.11,3667.77
"298","WEATHERMAKER","S18HS-1",1.85,1.95,6204.6
"299","ATD","S18HS-1",1.85,1.95,6204.6
"301","ELECTRA","WMN18RCA",1.85,1.7,5890.85
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,4522.13
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,9023.95
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,6815.72
"306","ELECTRA","WMN12RCA",1.25,1.33,4207.9
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,4207.9
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,10221.28
"309","WEATHERMAKER","S12HS-1",1.21,1.27,4051.36
"310","ELECTRA","WMN16RCA",1.64,1.64,5389.04
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,5389.04
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,6177.68
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,3040.46
"314","ELECTRA","PRX500RC",2.2,1.99,6965.65
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,6965.65
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,5245.05
"317","ELECTRA","WMN9RCA",1,0.99,3273.45
"318","ELECTRA","WS/CWS026HA",1,0.99,3273.45
"321","SPLENDID","22000HP",2.9,2.9,9529.4
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,3833.89
"326","CARRIER","VF250H-1",2.7,2.4,8495.7
"327","CARRIER","VF225H-1",2.19,1.93,6870.04
"328","CARRIER","VF150H-1",1.49,1.2,4532.19
"329","CARRIER","53G250H",2.37,2.35,7762.72
"331","SPLENDID","18000HP",2.56,2.56,8412.16
"332","SPLENDID","12300HP",1.39,1.39,4567.54
"333","SPLENDID","18000HP",1.39,1.39,4567.54
"334","SPLENDID","23000HP",1.39,1.39,4567.54
"335","SUPRA","SS24F50A",2.35,2.56,7985.65
"336","GREE","KFR-60GW/E",2.5,2.5,8215
"337","LG","LV-B2464HL",2.8,2.69,9062.75
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,2722.59
"340","SPLENDID","8.5HP",1,1,3286
"341","ATD","S09X2HS-1",1.58,1.75,5405.23
"342","ATD","S24HS-1",2.55,2.65,8504.8
"343","ELECTRA","WMF7RC",0.75,0.7,2401.75
"344","MIDEA","KFR-32GW/Y",1.28,1.22,4130.78
"345","PANASONIC","CW-A200ER",2.16,1.68,6495.36
"346","LG","LSK182H-1",1.85,2,6267.35
"347","LG","LSK181N-1",2,2.2,6823
"348","NEC","RH240",2.63,2.3,8228.03
"351","ACSON","WM15FR/LC15BR",1.3,1.2,4146.3
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,9176.85
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,3023.12
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,4216.81
"361","KIA","KSH-128BA",1.23,1.24,4054.33
"362","LG","LS-K1860HL",2.01,2.01,6604.86
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,3317.04
"365","HYUNDAI","WSH-120BA",1.23,1.24,4054.33
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,6608.98
"367","Haier","HSU-09HE04",1.02,1.16,3527.42
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,6648.45
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,4615.92
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,3295.58
"373","CHUNLAN","KFR-40GW",1.5,1.54,4979.2
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,3667.77
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,4371.05
"376","Teco","LS2220Y",2.05,2.15,6861.8
"378","Teco","LA1800Y",1.8,1.5,5538.3
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,6257.1
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,3576.95
"381","ATD","S18HS-1",1.96,2.1,6616.26
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,6653.24
"386","KELVINATOR","KR08WR",0.75,0.64,2326.45
"387","LG","LWC1262PHG",1.35,1.15,4185.1
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,5833.56
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,6405.88
"395","MIDEA","KFR-53GW/Y",2,1.92,6471.6
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,3548.88
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,8844.61
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,9123.68
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,5294.1
"402","HYUNDAI","WSH-098BA",0.87,0.88,2871.37
"403","HYUNDAI","WSH-098BA",0.87,0.88,2871.37
"406","LG","LWM1861BHG",1.64,1.33,4999.99
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,8818.36
"410","TECOAIR","LS-LT2422YPS",3,3.05,9920.75
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,3055.98
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,2189.07
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,6847.43
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,5269.67
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,4481.51
"426","LG","LWG0760AHG",0.75,0.64,2326.45
"429","LG","LS-L1260HL",1.28,1.15,4042.93
"431","LG","LS-J0962HL",0.93,0.87,2980.68
"434","KELVINATOR","KSR35F",3.28,3.08,10527.08
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,8621.2
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,9012.55
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,5727.22
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,7130.62
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,4028.08
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,2714.83
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,6608.98
"453","LG","LS-K2460HL",2.73,2.69,8920.58
"454","LG","LS-K1862HL",2.01,2.01,6604.86
"455","LG","LWM1560BHG",1.55,1.31,4792.1
"457","KIA","KSH-188BA",1.9,1.88,6218.3
"458","HYUNDAI","WSH-128BA",1.23,1.24,4054.33
"459","KIA","KSH-229BA",2.57,2.54,8407.37
"462","LG","LWC1260AHG",1.33,1.19,4194.68
"465","PANASONIC","CW-A200SR",2.05,1.72,6322.15
"466","PANASONIC","CW-A120FR",1.5,1.27,4640.35
"467","PANASONIC","CW-A170SR",1.6,1.3,4881.1
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,8670.25
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,8670.25
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,5890.85
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,6965.65
"472","EMAILAIR","WS/CWS066H",2.53,2.52,8301.03
"475","ELECTRA","WMN18RCB",1.94,1.89,6312.09
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,6312.09
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,2103.04
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,3182.63
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,3260.9
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,4426.52
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,5260.57
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,7265.7
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,8913.97
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,8707.23
"493","AIRTEMP","HAY324N6G",2.75,2.74,9023.95
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,2189.07
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,8818.36
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,6815.72
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,2143.66
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,4082.4
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,7119.22
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,3516.69
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,4246.7
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,9134.41
"515","CARRIER","RAC-22LH-A",2.7,2.4,8495.7
"516","CARRIER","VF125H",1,0.83,3072.65
"517","ELECTRA","PXD24RC",2.71,2.49,8628.96
"518","ELECTRA","PXD18RC",2.3,2.13,7344.45
"519","ELECTRA","PXD12RC",1.26,1.23,4102.71
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,3403.07
"522","MHI","WR188PENF-S8A",2.06,1.75,6380.11
"523","MHI","SRK25GZ-LI",0.96,1.17,3418.11
"524","Haier","HW-18HA04",2.1,2.1,6900.6
"525","COOLINE","LHB09BTH",1.07,0.85,3239.92
"526","WEATHERMAKER","S24HS-1",2.5,2.65,8403.25
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,3112.12
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,8531.05
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,4234.15
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,2237.45
"535","NEC","RSH2425",2.67,2.66,8761.07
"536","LG","LSK244H-1",2.67,2.66,8761.07
"539","Haier","HSU-09HG04",1.02,1.16,3527.42
"542","Haier","HSU-12HM04",1.35,1.33,4411
"543","LG","LSL120T-1",1.32,1.15,4124.17
"544","WINIA","WSH-120BA",1.23,1.24,4054.33
"545","SANYO","SAP-KC182AH",2.29,1.99,7148.44
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,10001.13
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,16095.94
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,12866.75
"549","COOLINE","Z-D48",5.27,3.95,15660.62
"550","AGEAN","FR125/S",4.9,4.5,15599.4
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,16387.85
"552","LG","LK-1080BH",12,9.8,36671
"553","ROWA","RAS-180ACH",1.95,1.98,6445.35
"554","Haier","HDU-42H03/H",5,4.8,16179
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,31655.624
"556","APAC","S032IHC9AA",10.324,8.516,31655.624
"557","APAC","S032OVC9AA",10.324,8.516,31655.624
"558","ECLIPSE","EV20 - EP20",5.9,4.9,18132.4
"559","TRANE","TWE030/TWA030",3.159,2.73,9842.079
"560","ROWA","RAS-120ABH",1.15,1.22,3866.75
"562","BENSON","THM-56MSH",5.75,4.9,17827.75
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,15629.1
"564","OAC","OAC06VCU",5.1,4.2,15629.1
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,11656.2
"566","OAC","OAC03VCU",3.7,3.3,11656.2
"567","TEMPERZONE","OPA410",14.5,12.2,44760.5
"568","TEMPERZONE","OPA210",7.25,6,22254.75
"569","PHILLIPS","40H-3",3.915,3.915,12864.69
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,7774.662
"571","PHILLIPS","70H-3",6.7,6.7,22016.2
"572","HYUNDAI","HFH-4401BA",5.2,4.8,16585.2
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,26344.24
"574","MIDEA","KFR-32GW/Y",1.28,1.22,4130.78
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,14386.55
"577","OAC","OAC03 PACKAGED",3.7,3.3,11656.2
"578","OAC","OAC03VCU",3.7,3.3,11656.2
"579","MIDEA","MSC-09HR",0.9,0.95,3020.15
"580","MIDEA","MSB-18HR",1.9,2.05,6431.65
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,24124.8
"582","OAC","OAC075VCU",7.8,6.6,24124.8
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,17929.3
"584","OAC","OAC065VCU",5.8,4.9,17929.3
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,13454.4
"586","OAC","OAC04VCU",4.4,3.6,13454.4
"587","MIDEA","MWH-09HR",0.96,0.76,2903.56
"588","OAC","OAC065 PACKAGED",5.8,4.9,17929.3
"589","OAC","OAC065VCU",5.8,4.9,17929.3
"590","OAC","OAC04 PACKAGED",4.4,3.6,13454.4
"591","OAC","OAC04VCU",4.4,3.6,13454.4
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,14595.4
"593","OAC","OAC05VCU",4.9,3.7,14595.4
"594","OAC","OAC05 PAKAGED",4.9,3.7,14595.4
"595","OAC","OAC05VCU",4.9,3.7,14595.4
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,17871.464
"597","POPE","SAC36 / WM36",3.387,2.417,9912.332
"598","DAIKIN","UATY15K",14.26,12.96,45226.86
"599","PIONEER","SQ12/DC12",5.5,5.6,18198.5
"600","PIONEER","DC12",5.5,5.6,18198.5
"601","POPE","RTP9",3.14,2.747,9824.825
"602","ACCENT AIR","AA60-2",21.38,19.56,67970.58
"603","TEMPERZONE","OPA390",13.9,11.8,43039.9
"604","POPE","SAC44 / DFC44",4.285,3.428,13004.975
"606","POPE","SAC40 / DFC40",3.836,3.094,11673.886
"607","POPE","SAC25 / DFC25",2.613,1.971,7780.608
"608","AIRA","CP*50/DXC14-35",4.271,3.454,13009.171
"609","AIRA","CP*60/DXC14-43",5.103,3.96,15333.993
"611","Teco","LE6016H/LU60K1MAH",6,5.9,19590.5
"612","Teco","LE7019H/LU70K1MAH",7.2,7,23408.2
"613","ACCENT AIR","AA45-2",16.6,14.96,52489.4
"614","UNIAIRE","FC12/ACD12",3.915,3.915,12864.69
"615","UNIAIRE","RT12",3.915,3.915,12864.69
"616","MHI","FDC406",3.95,3.66,12615.75
"617","MHI","FDEN408HES",3.95,3.66,12615.75
"618","MHI","FDR408HES",3.95,3.66,12615.75
"619","MHI","FDT(N)408HES",3.95,3.66,12615.75
"620","MHI","FDUR408HES",3.95,3.66,12615.75
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,12429.599
"623","DAIKIN","UATY08K",6.83,6.13,21564.88
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,8640.17
"625","UNIAIRE","FC16/ACD16",5.565,5.565,18286.59
"626","UNIAIRE","RT16",5.565,5.565,18286.59
