"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"146","MHI","SRK458HENF-A",1.7,1.84,3659.92
"147","MHI","FDKN208H",1.8,1.82,3632.46
"148","MHI","FDKN308H",3.08,2.83,5677.51
"150","MHI","SRK502Z-L",2.22,2.5,4963.38
"151","MHI","FDKN258H",2.11,2.08,4156.88
"153","MHI","SRK208HENF-A",0.77,0.71,1424.11
"154","HISENSE","KFR-4001GW/BPE",1.53,2.05,4039.77
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,2750.04
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,1857.21
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,5133.12
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,2885.25
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,2293.43
"161","Haier","HSU-12H104",1.35,1.33,2658.09
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,2516.22
"164","HEC","HW-09HA04",1.08,0.98,1967.46
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,4880.17
"167","MIDEA","KFR-61GW/Y",2.56,2.31,4639.07
"168","Teco","LA2300Y",2.76,2.5,5019.54
"169","Haier","HW-09HA04",1.08,0.98,1967.46
"170","MIDEA","KFR-45GWY",1.7,2,3962.8
"171","HEC","HW-24H04",2.9,2.4,4844.8
"172","Haier","HW-12HA04",1.38,1.2,2415.12
"173","HEC","HW-18HA04",2.1,2.1,4193.7
"174","Haier","HW-12HA04",1.38,1.2,2415.12
"175","Haier","HW-24H04",2.9,2.4,4844.8
"179","LG","LWN2262RHG",2.63,2.3,4627.42
"180","LG","LWN2262CHG",2.63,2.3,4627.42
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,2406.8
"185","GREE","KFR-45GW/E",2.05,2.64,5210.72
"186","COOLINE","LHB15BRH",1.82,1.57,3161.29
"187","PANASONIC","CW-A241SR",3.15,2.8,5628
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,2483.56
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,5889.07
"195","PANASONIC","CW-A120AR",1.4,1.18,2379.34
"196","PANASONIC","CW-A90FR",1.14,1.07,2144.07
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,3520.75
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,2785.4
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,4543.8
"200","COOLINE","LHB12BTH",1.44,1.17,2364.57
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,1823.51
"202","ACSON","WM20FR/LC20BR",2.1,1.7,3436.5
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,2558.24
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,5588.27
"206","PANASONIC","CW-A90AR",1.03,0.89,1791.89
"208","COOLINE","LHB20BRH",2.2,1.89,3806.57
"209","COOLINE","LHB24BRH",2.75,2.09,4242.37
"211","SANYO","SAP-KC241AHA",2.98,2.95,5894.27
"212","SANYO","SAP-KC181AHA",2.36,2.04,4107.16
"215","SANYO","SAP-KC121AHA",1.35,1.32,2639.16
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,3618.73
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,4708.55
"226","ACSON","WM25FR/LC25BR",2.72,2.51,5034.31
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,6302.2
"228","HYUNDAI","WSH-128BA",1.23,1.24,2475.24
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,4543.8
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,1280.16
"233","PANASONIC","CW-A170ER",1.72,1.35,2734.43
"234","PANASONIC","CW-A240ER",2.52,2,4048.08
"235","LG","LSK180H-1",1.85,2,3978.4
"236","LG","LSJ090H-1",0.93,0.87,1743.63
"237","LG","LSL120H-1",1.32,1.15,2314.23
"238","LG","LWN224RH-1",2.63,2.3,4627.42
"241","LG","LWG092RH-1",0.95,0.82,1651.06
"242","Haier","HSU-12HN04",1.35,1.33,2658.09
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,3126.14
"244","ELECTRA","KCR-25E",1.01,0.93,1865.53
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,1865.53
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,2516.22
"254","HEC","HSU-12H104",1.35,1.33,2658.09
"257","MHI","SRK35GZ-LI",1.24,1.52,3006.32
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,3081.62
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,4271.29
"263","AIRWELL","XLS12RC",1.16,1.21,2411.17
"264","AIRWELL","SX12RC",1.26,1.23,2459.43
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,3275.08
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,3275.08
"268","Teco","LA1200Y",1.4,1.16,2341.48
"269","Teco","LS1820Y",2.01,1.94,3881.46
"270","LG","LSL121N-1",1.3,1.61,3182.93
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,1731.98
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,2862.99
"274","ELECTRA","PRX600RC",2.65,2.62,5235.26
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,5235.26
"278","SPLENDID","CLIMA15HP",1.4,1.35,2701.15
"279","SANYO","SAP-KC91AHA",1.02,1.02,2036.94
"280","ELECTRA","WMF9RC",0.99,0.93,1863.45
"281","ATD","C24HS-1",2.6,2.7,5381.5
"284","ELECTRA","WMF12RC",1.16,1.21,2411.17
"285","AIRWELL","XLS7RC",0.75,0.7,1403.1
"286","ATD","S12HS-1",1.21,1.27,2529.95
"287","ELECTRA","WMN24RC",2.53,2.52,5033.48
"288","AIRWELL","XLS9RC",0.99,0.93,1863.45
"291","HOTPOINT","HPS-250R",2.6,2.43,4870.39
"292","CARRIER","VF175H",1.81,1.51,3046.67
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,4892.65
"294","HOTPOINT","HPS 150R",1.32,1.42,2825.34
"295","LG","LSK243H-1",2.67,2.66,5313.06
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,3779.53
"297","ADSAKA","KFR-27GW/B",1.12,1.11,2217.71
"298","WEATHERMAKER","S18HS-1",1.85,1.95,3883.75
"299","ATD","S18HS-1",1.85,1.95,3883.75
"301","ELECTRA","WMN18RCA",1.85,1.7,3410.5
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,2736.93
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,5472.82
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,4006.48
"306","ELECTRA","WMN12RCA",1.25,1.33,2647.69
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,2647.69
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,6302.2
"309","WEATHERMAKER","S12HS-1",1.21,1.27,2529.95
"310","ELECTRA","WMN16RCA",1.64,1.64,3275.08
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,3275.08
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,3754.36
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,1892.99
"314","ELECTRA","PRX500RC",2.2,1.99,3995.87
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,3995.87
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,3176.27
"317","ELECTRA","WMN9RCA",1,0.99,1978.07
"318","ELECTRA","WS/CWS026HA",1,0.99,1978.07
"321","SPLENDID","22000HP",2.9,2.9,5791.3
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,2409.09
"326","CARRIER","VF250H-1",2.7,2.4,4824
"327","CARRIER","VF225H-1",2.19,1.93,3881.25
"328","CARRIER","VF150H-1",1.49,1.2,2426.56
"329","CARRIER","53G250H",2.37,2.35,4695.03
"331","SPLENDID","18000HP",2.56,2.56,5112.32
"332","SPLENDID","12300HP",1.39,1.39,2775.83
"333","SPLENDID","18000HP",1.39,1.39,2775.83
"334","SPLENDID","23000HP",1.39,1.39,2775.83
"335","SUPRA","SS24F50A",2.35,2.56,5090.48
"336","GREE","KFR-60GW/E",2.5,2.5,4992.5
"337","LG","LV-B2464HL",2.8,2.69,5383.37
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,1620.69
"340","SPLENDID","8.5HP",1,1,1997
"341","ATD","S09X2HS-1",1.58,1.75,3477.07
"342","ATD","S24HS-1",2.55,2.65,5281.65
"343","ELECTRA","WMF7RC",0.75,0.7,1403.1
"344","MIDEA","KFR-32GW/Y",1.28,1.22,2442.58
"345","PANASONIC","CW-A200ER",2.16,1.68,3404.88
"346","LG","LSK182H-1",1.85,2,3978.4
"347","LG","LSK181N-1",2,2.2,4372.6
"348","NEC","RH240",2.63,2.3,4627.42
"351","ACSON","WM15FR/LC15BR",1.3,1.2,2406.8
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,5407.5
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,1837.24
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,2483.56
"361","KIA","KSH-128BA",1.23,1.24,2475.24
"362","LG","LS-K1860HL",2.01,2.01,4013.97
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,1925.44
"365","HYUNDAI","WSH-120BA",1.23,1.24,2475.24
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,3813.02
"367","Haier","HSU-09HE04",1.02,1.16,2301.96
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,3961.34
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,2760.02
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,2070.64
"373","CHUNLAN","KFR-40GW",1.5,1.54,3071.22
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,2217.71
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,2893.78
"376","Teco","LS2220Y",2.05,2.15,4283.15
"378","Teco","LA1800Y",1.8,1.5,3026.7
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,3666.99
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,2139.91
"381","ATD","S18HS-1",1.96,2.1,4179.14
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,3998.16
"386","KELVINATOR","KR08WR",0.75,0.64,1289.52
"387","LG","LWC1262PHG",1.35,1.15,2317.35
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,3590.44
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,3802.62
"395","MIDEA","KFR-53GW/Y",2,1.92,3842.56
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,2156.76
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,5024.74
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,5386.49
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,3398.23
"402","HYUNDAI","WSH-098BA",0.87,0.88,1756.32
"403","HYUNDAI","WSH-098BA",0.87,0.88,1756.32
"406","LG","LWM1861BHG",1.64,1.33,2688.25
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,5133.12
"410","TECOAIR","LS-LT2422YPS",3,3.05,6085.65
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,1857.21
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,1319.06
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,4172.69
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,3598.14
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,2734.85
"426","LG","LWG0760AHG",0.75,0.64,1289.52
"429","LG","LS-L1260HL",1.28,1.15,2310.07
"431","LG","LS-J0962HL",0.93,0.87,1743.63
"434","KELVINATOR","KSR35F",3.28,3.08,6171.56
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,5013.3
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,5307.65
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,3548.42
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,4333.49
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,2583.62
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,1638.58
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,3813.02
"453","LG","LS-K2460HL",2.73,2.69,5376.09
"454","LG","LS-K1862HL",2.01,2.01,4013.97
"455","LG","LWM1560BHG",1.55,1.31,2641.03
"457","KIA","KSH-188BA",1.9,1.88,3756.44
"458","HYUNDAI","WSH-128BA",1.23,1.24,2475.24
"459","KIA","KSH-229BA",2.57,2.54,5075.5
"462","LG","LWC1260AHG",1.33,1.19,2390.99
"465","PANASONIC","CW-A200SR",2.05,1.72,3469.16
"466","PANASONIC","CW-A120FR",1.5,1.27,2560.11
"467","PANASONIC","CW-A170SR",1.6,1.3,2627.3
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,5235.26
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,5235.26
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,3410.5
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,3995.87
"472","EMAILAIR","WS/CWS066H",2.53,2.52,5033.48
"475","ELECTRA","WMN18RCB",1.94,1.89,3779.53
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,3779.53
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,1278.08
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,1900.27
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,1959.14
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,2622.31
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,3140.49
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,4596.43
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,5247.74
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,5054.28
"493","AIRTEMP","HAY324N6G",2.75,2.74,5472.82
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,1319.06
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,5133.12
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,4006.48
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,1280.16
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,2458.39
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,4168.32
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,2374.56
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,2558.24
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,5313.89
"515","CARRIER","RAC-22LH-A",2.7,2.4,4824
"516","CARRIER","VF125H",1,0.83,1675.19
"517","ELECTRA","PXD24RC",2.71,2.49,4995.41
"518","ELECTRA","PXD18RC",2.3,2.13,4271.29
"519","ELECTRA","PXD12RC",1.26,1.23,2459.43
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,1966.42
"522","MHI","WR188PENF-S8A",2.06,1.75,3526.99
"523","MHI","SRK25GZ-LI",0.96,1.17,2314.65
"524","Haier","HW-18HA04",2.1,2.1,4193.7
"525","COOLINE","LHB09BTH",1.07,0.85,1720.33
"526","WEATHERMAKER","S24HS-1",2.5,2.65,5276.45
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,1823.51
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,5173.27
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,2539.31
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,1303.25
"535","NEC","RSH2425",2.67,2.66,5313.06
"536","LG","LSK244H-1",2.67,2.66,5313.06
"539","Haier","HSU-09HG04",1.02,1.16,2301.96
"542","Haier","HSU-12HM04",1.35,1.33,2658.09
"543","LG","LSL120T-1",1.32,1.15,2314.23
"544","WINIA","WSH-120BA",1.23,1.24,2475.24
"545","SANYO","SAP-KC182AH",2.29,1.99,4005.23
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,5230.26
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,9510.71
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,7717.78
"549","COOLINE","Z-D48",5.27,3.95,8025.43
"550","AGEAN","FR125/S",4.9,4.5,9028.1
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,8885.6
"552","LG","LK-1080BH",12,9.8,19799.4
"553","ROWA","RAS-180ACH",1.95,1.98,3950.94
"554","Haier","HDU-42H03/H",5,4.8,9606.4
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,17194.484
"556","APAC","S032IHC9AA",10.324,8.516,17194.484
"557","APAC","S032OVC9AA",10.324,8.516,17194.484
"558","ECLIPSE","EV20 - EP20",5.9,4.9,9889.3
"559","TRANE","TWE030/TWA030",3.159,2.73,5496.426
"560","ROWA","RAS-120ABH",1.15,1.22,2429.06
"562","BENSON","THM-56MSH",5.75,4.9,9873.7
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,8481
"564","OAC","OAC06VCU",5.1,4.2,8481
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,6631.7
"566","OAC","OAC03VCU",3.7,3.3,6631.7
"567","TEMPERZONE","OPA410",14.5,12.2,24602.6
"568","TEMPERZONE","OPA210",7.25,6,12112
"569","PHILLIPS","40H-3",3.915,3.915,7818.255
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,2724.264
"571","PHILLIPS","70H-3",6.7,6.7,13379.9
"572","HYUNDAI","HFH-4401BA",5.2,4.8,9627.2
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,14314.73
"574","MIDEA","KFR-32GW/Y",1.28,1.22,2442.58
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,8234.5
"577","OAC","OAC03 PACKAGED",3.7,3.3,6631.7
"578","OAC","OAC03VCU",3.7,3.3,6631.7
"579","MIDEA","MSC-09HR",0.9,0.95,1891.95
"580","MIDEA","MSB-18HR",1.9,2.05,4078.25
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,13305
"582","OAC","OAC075VCU",7.8,6.6,13305
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,9878.9
"584","OAC","OAC065VCU",5.8,4.9,9878.9
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,7272.4
"586","OAC","OAC04VCU",4.4,3.6,7272.4
"587","MIDEA","MWH-09HR",0.96,0.76,1538.52
"588","OAC","OAC065 PACKAGED",5.8,4.9,9878.9
"589","OAC","OAC065VCU",5.8,4.9,9878.9
"590","OAC","OAC04 PACKAGED",4.4,3.6,7272.4
"591","OAC","OAC04VCU",4.4,3.6,7272.4
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,7513.7
"593","OAC","OAC05VCU",4.9,3.7,7513.7
"594","OAC","OAC05 PAKAGED",4.9,3.7,7513.7
"595","OAC","OAC05VCU",4.9,3.7,7513.7
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,10031.381
"597","POPE","SAC36 / WM36",3.387,2.417,4927.629
"598","DAIKIN","UATY15K",14.26,12.96,26016.32
"599","PIONEER","SQ12/DC12",5.5,5.6,11172.8
"600","PIONEER","DC12",5.5,5.6,11172.8
"601","POPE","RTP9",3.14,2.747,5526.631
"602","ACCENT AIR","AA60-2",21.38,19.56,39250.6
"603","TEMPERZONE","OPA390",13.9,11.8,23783
"604","POPE","SAC44 / DFC44",4.285,3.428,6934.844
"606","POPE","SAC40 / DFC40",3.836,3.094,6255.886
"607","POPE","SAC25 / DFC25",2.613,1.971,4002.855
"608","AIRA","CP*50/DXC14-35",4.271,3.454,6982.606
"609","AIRA","CP*60/DXC14-43",5.103,3.96,8026.992
"611","Teco","LE6016H/LU60K1MAH",6,5.9,11792.7
"612","Teco","LE7019H/LU70K1MAH",7.2,7,13999.8
"613","ACCENT AIR","AA45-2",16.6,14.96,30045.68
"614","UNIAIRE","FC12/ACD12",3.915,3.915,7818.255
"615","UNIAIRE","RT12",3.915,3.915,7818.255
"616","MHI","FDC406",3.95,3.66,7339.18
"617","MHI","FDEN408HES",3.95,3.66,7339.18
"618","MHI","FDR408HES",3.95,3.66,7339.18
"619","MHI","FDT(N)408HES",3.95,3.66,7339.18
"620","MHI","FDUR408HES",3.95,3.66,7339.18
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,6691.419
"623","DAIKIN","UATY08K",6.83,6.13,12314.41
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,4538.8
"625","UNIAIRE","FC16/ACD16",5.565,5.565,11113.305
"626","UNIAIRE","RT16",5.565,5.565,11113.305
