"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"173","HEC","HW-18HA04",2.1,2.1,8221.5
"174","Haier","HW-12HA04",1.38,1.2,5306.58
"175","Haier","HW-24H04",2.9,2.4,11086.5
"179","LG","LWN2262RHG",2.63,2.3,10120.23
"180","LG","LWN2262CHG",2.63,2.3,10120.23
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,5036.1
"185","GREE","KFR-45GW/E",2.05,2.64,8340.81
"186","COOLINE","LHB15BRH",1.82,1.57,6991.8
"187","PANASONIC","CW-A241SR",3.15,2.8,12145.35
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,5091.27
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,11481.63
"195","PANASONIC","CW-A120AR",1.4,1.18,5363.52
"196","PANASONIC","CW-A90FR",1.14,1.07,4425.72
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,7696.5
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,5142.9
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,8621.91
"200","COOLINE","LHB12BTH",1.44,1.17,5493.42
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,3765.51
"202","ACSON","WM20FR/LC20BR",2.1,1.7,8007.9
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,5078.82
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,11463.81
"206","PANASONIC","CW-A90AR",1.03,0.89,3957.69
"208","COOLINE","LHB20BRH",2.2,1.89,8447.46
"209","COOLINE","LHB24BRH",2.75,2.09,10413.81
"211","SANYO","SAP-KC241AHA",2.98,2.95,11650.68
"212","SANYO","SAP-KC181AHA",2.36,2.04,9068.52
"215","SANYO","SAP-KC121AHA",1.35,1.32,5269.23
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,7221.39
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,9707.4
"226","ACSON","WM25FR/LC25BR",2.72,2.51,10536.66
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,12100.92
"228","HYUNDAI","WSH-128BA",1.23,1.24,4820.79
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,8621.91
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,2573.22
"233","PANASONIC","CW-A170ER",1.72,1.35,6536.22
"234","PANASONIC","CW-A240ER",2.52,2,9588.12
"235","LG","LSK180H-1",1.85,2,7322.85
"236","LG","LSJ090H-1",0.93,0.87,3608.91
"237","LG","LSL120H-1",1.32,1.15,5077.02
"238","LG","LWN224RH-1",2.63,2.3,10120.23
"241","LG","LWG092RH-1",0.95,0.82,3649.83
"242","Haier","HSU-12HN04",1.35,1.33,5274.57
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,5239.02
"244","ELECTRA","KCR-25E",1.01,0.93,3911.43
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,3911.43
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,4932.9
"254","HEC","HSU-12H104",1.35,1.33,5274.57
"257","MHI","SRK35GZ-LI",1.24,1.52,5004.12
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,6231.96
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,8913.72
"263","AIRWELL","XLS12RC",1.16,1.21,4568.1
"264","AIRWELL","SX12RC",1.26,1.23,4916.88
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,6420.6
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,6420.6
"268","Teco","LA1200Y",1.4,1.16,5352.84
"269","Teco","LS1820Y",2.01,1.94,7831.77
"270","LG","LSL121N-1",1.3,1.61,5255.04
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,3840.24
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,5835.12
"274","ELECTRA","PRX600RC",2.65,2.62,10358.73
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,10358.73
"278","SPLENDID","CLIMA15HP",1.4,1.35,5454.3
"279","SANYO","SAP-KC91AHA",1.02,1.02,3993.3
"280","ELECTRA","WMF9RC",0.99,0.93,3843.81
"281","ATD","C24HS-1",2.6,2.7,10232.4
"284","ELECTRA","WMF12RC",1.16,1.21,4568.1
"285","AIRWELL","XLS7RC",0.75,0.7,2909.55
"286","ATD","S12HS-1",1.21,1.27,4769.19
"287","ELECTRA","WMN24RC",2.53,2.52,9899.61
"288","AIRWELL","XLS9RC",0.99,0.93,3843.81
"291","HOTPOINT","HPS-250R",2.6,2.43,10088.22
"292","CARRIER","VF175H",1.81,1.51,6925.95
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,9591.75
"294","HOTPOINT","HPS 150R",1.32,1.42,5221.2
"295","LG","LSK243H-1",2.67,2.66,10447.71
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,7568.4
"297","ADSAKA","KFR-27GW/B",1.12,1.11,4379.46
"298","WEATHERMAKER","S18HS-1",1.85,1.95,7296.15
"299","ATD","S18HS-1",1.85,1.95,7296.15
"301","ELECTRA","WMN18RCA",1.85,1.7,7162.65
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,5397.36
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,10760.91
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,8235.72
"306","ELECTRA","WMN12RCA",1.25,1.33,4936.47
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,4936.47
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,12100.92
"309","WEATHERMAKER","S12HS-1",1.21,1.27,4769.19
"310","ELECTRA","WMN16RCA",1.64,1.64,6420.6
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,6420.6
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,7360.2
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,3584.01
"314","ELECTRA","PRX500RC",2.2,1.99,8500.86
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,8500.86
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,6258.66
"317","ELECTRA","WMN9RCA",1,0.99,3909.66
"318","ELECTRA","WS/CWS026HA",1,0.99,3909.66
"321","SPLENDID","22000HP",2.9,2.9,11353.5
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,4500.48
"326","CARRIER","VF250H-1",2.7,2.4,10410.3
"327","CARRIER","VF225H-1",2.19,1.93,8435.01
"328","CARRIER","VF150H-1",1.49,1.2,5678.49
"329","CARRIER","53G250H",2.37,2.35,9267.87
"331","SPLENDID","18000HP",2.56,2.56,10022.4
"332","SPLENDID","12300HP",1.39,1.39,5441.85
"333","SPLENDID","18000HP",1.39,1.39,5441.85
"334","SPLENDID","23000HP",1.39,1.39,5441.85
"335","SUPRA","SS24F50A",2.35,2.56,9312.39
"336","GREE","KFR-60GW/E",2.5,2.5,9787.5
"337","LG","LV-B2464HL",2.8,2.69,10903.26
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,3272.58
"340","SPLENDID","8.5HP",1,1,3915
"341","ATD","S09X2HS-1",1.58,1.75,6276.48
"342","ATD","S24HS-1",2.55,2.65,10036.65
"343","ELECTRA","WMF7RC",0.75,0.7,2909.55
"344","MIDEA","KFR-32GW/Y",1.28,1.22,4979.16
"345","PANASONIC","CW-A200ER",2.16,1.68,8200.08
"346","LG","LSK182H-1",1.85,2,7322.85
"347","LG","LSK181N-1",2,2.2,7936.8
"348","NEC","RH240",2.63,2.3,10120.23
"351","ACSON","WM15FR/LC15BR",1.3,1.2,5036.1
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,11077.65
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,3601.8
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,5091.27
"361","KIA","KSH-128BA",1.23,1.24,4820.79
"362","LG","LS-K1860HL",2.01,2.01,7869.15
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,4028.88
"365","HYUNDAI","WSH-120BA",1.23,1.24,4820.79
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,8047.08
"367","Haier","HSU-09HE04",1.02,1.16,4068.06
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,7988.37
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,5537.94
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,3868.74
"373","CHUNLAN","KFR-40GW",1.5,1.54,5893.86
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,4379.46
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,5005.89
"376","Teco","LS2220Y",2.05,2.15,8079.15
"378","Teco","LA1800Y",1.8,1.5,6886.8
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,7570.17
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,4290.48
"381","ATD","S18HS-1",1.96,2.1,7748.16
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,7965.24
"386","KELVINATOR","KR08WR",0.75,0.64,2877.51
"387","LG","LWC1262PHG",1.35,1.15,5178.45
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,6911.76
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,7708.98
"395","MIDEA","KFR-53GW/Y",2,1.92,7787.28
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,4228.2
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,10835.61
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,11004.69
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,6153.69
"402","HYUNDAI","WSH-098BA",0.87,0.88,3411.39
"403","HYUNDAI","WSH-098BA",0.87,0.88,3411.39
"406","LG","LWM1861BHG",1.64,1.33,6255.06
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,10698.6
"410","TECOAIR","LS-LT2422YPS",3,3.05,11771.7
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,3640.95
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,2617.71
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,8148.54
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,5941.95
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,5329.74
"426","LG","LWG0760AHG",0.75,0.64,2877.51
"429","LG","LS-L1260HL",1.28,1.15,4941.78
"431","LG","LS-J0962HL",0.93,0.87,3608.91
"434","KELVINATOR","KSR35F",3.28,3.08,12734.4
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,10463.7
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,10881.9
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,6765.84
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,8495.55
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,4683.78
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,3244.11
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,8047.08
"453","LG","LS-K2460HL",2.73,2.69,10666.59
"454","LG","LS-K1862HL",2.01,2.01,7869.15
"455","LG","LWM1560BHG",1.55,1.31,5940.09
"457","KIA","KSH-188BA",1.9,1.88,7427.82
"458","HYUNDAI","WSH-128BA",1.23,1.24,4820.79
"459","KIA","KSH-229BA",2.57,2.54,10045.53
"462","LG","LWC1260AHG",1.33,1.19,5132.19
"465","PANASONIC","CW-A200SR",2.05,1.72,7849.53
"466","PANASONIC","CW-A120FR",1.5,1.27,5749.68
"467","PANASONIC","CW-A170SR",1.6,1.3,6103.8
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,10358.73
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,10358.73
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,7162.65
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,8500.86
"472","EMAILAIR","WS/CWS066H",2.53,2.52,9899.61
"475","ELECTRA","WMN18RCB",1.94,1.89,7568.4
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,7568.4
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,2505.6
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,3820.68
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,3904.32
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,5331.51
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,6315.6
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,8502.69
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,10764.45
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,10575.81
"493","AIRTEMP","HAY324N6G",2.75,2.74,10760.91
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,2617.71
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,10698.6
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,8235.72
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,2573.22
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,4883.07
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,8616.54
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,3987.99
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,5078.82
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,11084.76
"515","CARRIER","RAC-22LH-A",2.7,2.4,10410.3
"516","CARRIER","VF125H",1,0.83,3824.22
"517","ELECTRA","PXD24RC",2.71,2.49,10492.17
"518","ELECTRA","PXD18RC",2.3,2.13,8913.72
"519","ELECTRA","PXD12RC",1.26,1.23,4916.88
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,4140.99
"522","MHI","WR188PENF-S8A",2.06,1.75,7899.36
"523","MHI","SRK25GZ-LI",0.96,1.17,3870.54
"524","Haier","HW-18HA04",2.1,2.1,8221.5
"525","COOLINE","LHB09BTH",1.07,0.85,4071.57
"526","WEATHERMAKER","S24HS-1",2.5,2.65,9867.6
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,3765.51
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,10173.66
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,5073.48
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,2713.8
"535","NEC","RSH2425",2.67,2.66,10447.71
"536","LG","LSK244H-1",2.67,2.66,10447.71
"539","Haier","HSU-09HG04",1.02,1.16,4068.06
"542","Haier","HSU-12HM04",1.35,1.33,5274.57
"543","LG","LSL120T-1",1.32,1.15,5077.02
"544","WINIA","WSH-120BA",1.23,1.24,4820.79
"545","SANYO","SAP-KC182AH",2.29,1.99,8805.15
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,12636.45
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,19407.69
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,15416.19
"549","COOLINE","Z-D48",5.27,3.95,19927.17
"550","AGEAN","FR125/S",4.9,4.5,18969.9
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,20437.95
"552","LG","LK-1080BH",12,9.8,45805.2
"553","ROWA","RAS-180ACH",1.95,1.98,7650.27
"554","Haier","HDU-42H03/H",5,4.8,19468.2
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,39452.988
"556","APAC","S032IHC9AA",10.324,8.516,39452.988
"557","APAC","S032OVC9AA",10.324,8.516,39452.988
"558","ECLIPSE","EV20 - EP20",5.9,4.9,22564.5
"559","TRANE","TWE030/TWA030",3.159,2.73,12138.399
"560","ROWA","RAS-120ABH",1.15,1.22,4539.63
"562","BENSON","THM-56MSH",5.75,4.9,22057.35
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,19485.9
"564","OAC","OAC06VCU",5.1,4.2,19485.9
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,14271.9
"566","OAC","OAC03VCU",3.7,3.3,14271.9
"567","TEMPERZONE","OPA410",14.5,12.2,55539.3
"568","TEMPERZONE","OPA210",7.25,6,27716.25
"569","PHILLIPS","40H-3",3.915,3.915,15327.225
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,10964.25
"571","PHILLIPS","70H-3",6.7,6.7,26230.5
"572","HYUNDAI","HFH-4401BA",5.2,4.8,20144.4
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,32828.85
"574","MIDEA","KFR-32GW/Y",1.28,1.22,4979.16
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,17572.95
"577","OAC","OAC03 PACKAGED",3.7,3.3,14271.9
"578","OAC","OAC03VCU",3.7,3.3,14271.9
"579","MIDEA","MSC-09HR",0.9,0.95,3550.2
"580","MIDEA","MSB-18HR",1.9,2.05,7518.6
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,29896.2
"582","OAC","OAC075VCU",7.8,6.6,29896.2
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,22226.4
"584","OAC","OAC065VCU",5.8,4.9,22226.4
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,16798.8
"586","OAC","OAC04VCU",4.4,3.6,16798.8
"587","MIDEA","MWH-09HR",0.96,0.76,3651.6
"588","OAC","OAC065 PACKAGED",5.8,4.9,22226.4
"589","OAC","OAC065VCU",5.8,4.9,22226.4
"590","OAC","OAC04 PACKAGED",4.4,3.6,16798.8
"591","OAC","OAC04VCU",4.4,3.6,16798.8
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,18542.7
"593","OAC","OAC05VCU",4.9,3.7,18542.7
"594","OAC","OAC05 PAKAGED",4.9,3.7,18542.7
"595","OAC","OAC05VCU",4.9,3.7,18542.7
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,21997.929
"597","POPE","SAC36 / WM36",3.387,2.417,12742.125
"598","DAIKIN","UATY15K",14.26,12.96,55133.7
"599","PIONEER","SQ12/DC12",5.5,5.6,21585.9
"600","PIONEER","DC12",5.5,5.6,21585.9
"601","POPE","RTP9",3.14,2.747,12083.238
"602","ACCENT AIR","AA60-2",21.38,19.56,82730.82
"603","TEMPERZONE","OPA390",13.9,11.8,53297.1
"604","POPE","SAC44 / DFC44",4.285,3.428,16318.137
"606","POPE","SAC40 / DFC40",3.836,3.094,14621.712
"607","POPE","SAC25 / DFC25",2.613,1.971,9887.067
"608","AIRA","CP*50/DXC14-35",4.271,3.454,16284.687
"609","AIRA","CP*60/DXC14-43",5.103,3.96,19367.883
"611","Teco","LE6016H/LU60K1MAH",6,5.9,23436.6
"612","Teco","LE7019H/LU70K1MAH",7.2,7,28081.2
"613","ACCENT AIR","AA45-2",16.6,14.96,64113.24
"614","UNIAIRE","FC12/ACD12",3.915,3.915,15327.225
"615","UNIAIRE","RT12",3.915,3.915,15327.225
"616","MHI","FDC406",3.95,3.66,15309.39
"617","MHI","FDEN408HES",3.95,3.66,15309.39
"618","MHI","FDR408HES",3.95,3.66,15309.39
"619","MHI","FDT(N)408HES",3.95,3.66,15309.39
"620","MHI","FDUR408HES",3.95,3.66,15309.39
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,15542.268
"623","DAIKIN","UATY08K",6.83,6.13,26365.65
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,10899.63
"625","UNIAIRE","FC16/ACD16",5.565,5.565,21786.975
"626","UNIAIRE","RT16",5.565,5.565,21786.975
