"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"75","TOSHIBA","RAS-10YKH-E / 10YAH-E",1.02,0.95,1529.16
"76","TOSHIBA","RAS-24UKH-E / 24UAH-EA",2.6,2.59,4002.96
"77","TOSHIBA","RAS-18UKH-E / 18UAH-EA",2.04,2,3120.72
"83","FUJITSU GENERAL","AUT25RLC-W/AOT25RZCL",2.8,2.6,4192.8
"84","FUJITSU GENERAL","ABT18RGA-W/AOT18RZAL",2.24,2.12,3379.2
"87","FUJITSU GENERAL","ART25RLA/AOT25RZAL",2.86,2.65,4279.08
"90","FUJITSU GENERAL","AUT18RGA/AOT18RZCL",2.01,2.01,3099.42
"92","MIDEA","KFR-23GW/I1Y",0.88,0.93,1388.16
"93","MIDEA","KFR-53GW/Y",2,1.92,3034.08
"94","MIDEA","KFR-36GWY",1.5,1.65,2406.6
"99","AIRTEMP","HAY318N6G",2.08,2.09,3213.6
"100","AIRTEMP","HAY109N6G",1.07,1.07,1649.94
"101","AIRTEMP","HAE418N6E/HAC418N6G",2.08,1.9,3095.04
"102","AIRTEMP","HAE109N6E/HAC109N6B",0.93,0.93,1434.06
"104","FUJITSU","AST20RGA-W/AOT20RZAL",2.28,1.96,3316.08
"105","MITSUBISHI ELECTRIC","MWH-17KV",2.8,2.6,4192.8
"112","MITSUBISHI ELECTRIC","MSH-24RV/MUH-24RV",2.73,2.69,4184.7
"114","FUJITSU","AST7RSCCW/AOT7RSCC",0.77,0.72,1156.14
"115","GENERAL ELECTRIC","ASIAH18EWI",1.84,1.87,2856
"116","MITSUBISHI ELECTRIC","MWH-12KV",1.72,1.56,2552.4
"117","MITSUBISHI ELECTRIC","MSZ-G12SV/MUZ-G12SV",1.36,1.63,2265.6
"119","HOTPOINT","HPS 125R",1.1,1.07,1677.48
"120","FUJITSU GENERAL","AST24RGB-W/AOT24RNAL/AOT24RNCLST24RGB-W/A",2.61,2.7,4080.78
"122","MITSUBISHI ELECTRIC","MSH-12RV/MUH-12RV",1.32,1.4,2085.36
"124","MITSUBISHI ELECTRIC","MSH-09RV/MUH-09RV",0.95,0.97,1477.38
"125","AIRTEMP","HAY107N6G",0.82,0.82,1264.44
"127","MITSUBISHI ELECTRIC","MWH-08MV",1.02,0.87,1479.24
"128","MHI","SRT403HENF-L",1.38,1.39,2134.2
"132","CARRIER","53G150H",1.32,1.35,2054.16
"137","CARRIER","53G225H",1.88,1.8,2849.04
"138","CARRIER","53G100H",0.96,0.96,1480.32
"141","HEC","HSU-09HEO4",1.02,1.16,1660.2
"142","MHI","SRK561HENF-A",2.18,2.18,3361.56
"143","MHI","SRK388HENF-A",1.32,1.33,2041.68
"144","MHI","SRK408HENF-A",1.51,1.54,2347.14
"145","MHI","SRK288HENF-A",1.07,0.91,1550.1
"146","MHI","SRK458HENF-A",1.7,1.84,2708.76
"147","MHI","FDKN208H",1.8,1.82,2788.08
"148","MHI","FDKN308H",3.08,2.83,4593.36
"150","MHI","SRK502Z-L",2.22,2.5,3597.96
"151","MHI","FDKN258H",2.11,2.08,3234.9
"153","MHI","SRK208HENF-A",0.77,0.71,1149.9
"154","HISENSE","KFR-4001GW/BPE",1.53,2.05,2683.74
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,1754.88
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,1434.06
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,4131.12
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,2144.1
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,1745.76
"161","Haier","HSU-12H104",1.35,1.33,2069.22
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,1942.92
"164","HEC","HW-09HA04",1.08,0.98,1602.96
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,3667.74
"167","MIDEA","KFR-61GW/Y",2.56,2.31,3791.52
"168","Teco","LA2300Y",2.76,2.5,4093.68
"169","Haier","HW-09HA04",1.08,0.98,1602.96
"170","MIDEA","KFR-45GWY",1.7,2,2808.6
"171","HEC","HW-24H04",2.9,2.4,4159.8
"172","Haier","HW-12HA04",1.38,1.2,2015.64
"173","HEC","HW-18HA04",2.1,2.1,3238.2
"174","Haier","HW-12HA04",1.38,1.2,2015.64
"175","Haier","HW-24H04",2.9,2.4,4159.8
"179","LG","LWN2262RHG",2.63,2.3,3849.54
"180","LG","LWN2262CHG",2.63,2.3,3849.54
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,1942.2
"185","GREE","KFR-45GW/E",2.05,2.64,3529.26
"186","COOLINE","LHB15BRH",1.82,1.57,2650.44
"187","PANASONIC","CW-A241SR",3.15,2.8,4638.9
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,1976.34
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,4530.54
"195","PANASONIC","CW-A120AR",1.4,1.18,2021.52
"196","PANASONIC","CW-A90FR",1.14,1.07,1714.2
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,2928
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,2067
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,3433.14
"200","COOLINE","LHB12BTH",1.44,1.17,2052
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,1458.3
"202","ACSON","WM20FR/LC20BR",2.1,1.7,2988.6
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,1992.12
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,4449.06
"206","PANASONIC","CW-A90AR",1.03,0.89,1500.9
"208","COOLINE","LHB20BRH",2.2,1.89,3198.96
"209","COOLINE","LHB24BRH",2.75,2.09,3828.66
"211","SANYO","SAP-KC241AHA",2.98,2.95,4576.44
"212","SANYO","SAP-KC181AHA",2.36,2.04,3439.44
"215","SANYO","SAP-KC121AHA",1.35,1.32,2062.98
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,2827.74
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,3761.4
"226","ACSON","WM25FR/LC25BR",2.72,2.51,4063.2
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,4799.28
"228","HYUNDAI","WSH-128BA",1.23,1.24,1902.9
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,3433.14
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,1005.24
"233","PANASONIC","CW-A170ER",1.72,1.35,2421.36
"234","PANASONIC","CW-A240ER",2.52,2,3561.36
"235","LG","LSK180H-1",1.85,2,2946.3
"236","LG","LSJ090H-1",0.93,0.87,1396.62
"237","LG","LSL120H-1",1.32,1.15,1929.36
"238","LG","LWN224RH-1",2.63,2.3,3849.54
"241","LG","LWG092RH-1",0.95,0.82,1383.78
"242","Haier","HSU-12HN04",1.35,1.33,2069.22
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,2179.32
"244","ELECTRA","KCR-25E",1.01,0.93,1507.5
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,1507.5
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,1942.92
"254","HEC","HSU-12H104",1.35,1.33,2069.22
"257","MHI","SRK35GZ-LI",1.24,1.52,2086.8
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,2429.76
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,3440.52
"263","AIRWELL","XLS12RC",1.16,1.21,1819.92
"264","AIRWELL","SX12RC",1.26,1.23,1924.2
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,2528.88
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,2528.88
"268","Teco","LA1200Y",1.4,1.16,2009.04
"269","Teco","LS1820Y",2.01,1.94,3055.74
"270","LG","LSL121N-1",1.3,1.61,2198.04
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,1454.64
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,2269.32
"274","ELECTRA","PRX600RC",2.65,2.62,4067.58
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,4067.58
"278","SPLENDID","CLIMA15HP",1.4,1.35,2127.6
"279","SANYO","SAP-KC91AHA",1.02,1.02,1572.84
"280","ELECTRA","WMF9RC",0.99,0.93,1489.14
"281","ATD","C24HS-1",2.6,2.7,4071.6
"284","ELECTRA","WMF12RC",1.16,1.21,1819.92
"285","AIRWELL","XLS7RC",0.75,0.7,1125.3
"286","ATD","S12HS-1",1.21,1.27,1903.26
"287","ELECTRA","WMN24RC",2.53,2.52,3895.02
"288","AIRWELL","XLS9RC",0.99,0.93,1489.14
"291","HOTPOINT","HPS-250R",2.6,2.43,3903.12
"292","CARRIER","VF175H",1.81,1.51,2603.82
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,3777.9
"294","HOTPOINT","HPS 150R",1.32,1.42,2097.84
"295","LG","LSK243H-1",2.67,2.66,4110.9
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,2960.28
"297","ADSAKA","KFR-27GW/B",1.12,1.11,1720.8
"298","WEATHERMAKER","S18HS-1",1.85,1.95,2915.1
"299","ATD","S18HS-1",1.85,1.95,2915.1
"301","ELECTRA","WMN18RCA",1.85,1.7,2759.1
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,2121.72
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,4234.26
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,3194.16
"306","ELECTRA","WMN12RCA",1.25,1.33,1977.42
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,1977.42
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,4799.28
"309","WEATHERMAKER","S12HS-1",1.21,1.27,1903.26
"310","ELECTRA","WMN16RCA",1.64,1.64,2528.88
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,2528.88
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,2898.96
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,1428.18
"314","ELECTRA","PRX500RC",2.2,1.99,3261.36
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,3261.36
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,2460.96
"317","ELECTRA","WMN9RCA",1,0.99,1535.76
"318","ELECTRA","WS/CWS026HA",1,0.99,1535.76
"321","SPLENDID","22000HP",2.9,2.9,4471.8
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,1801.56
"326","CARRIER","VF250H-1",2.7,2.4,3976.2
"327","CARRIER","VF225H-1",2.19,1.93,3214.74
"328","CARRIER","VF150H-1",1.49,1.2,2116.62
"329","CARRIER","53G250H",2.37,2.35,3642.06
"331","SPLENDID","18000HP",2.56,2.56,3947.52
"332","SPLENDID","12300HP",1.39,1.39,2143.38
"333","SPLENDID","18000HP",1.39,1.39,2143.38
"334","SPLENDID","23000HP",1.39,1.39,2143.38
"335","SUPRA","SS24F50A",2.35,2.56,3754.74
"336","GREE","KFR-60GW/E",2.5,2.5,3855
"337","LG","LV-B2464HL",2.8,2.69,4248.96
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,1276.56
"340","SPLENDID","8.5HP",1,1,1542
"341","ATD","S09X2HS-1",1.58,1.75,2542.44
"342","ATD","S24HS-1",2.55,2.65,3994.5
"343","ELECTRA","WMF7RC",0.75,0.7,1125.3
"344","MIDEA","KFR-32GW/Y",1.28,1.22,1936.32
"345","PANASONIC","CW-A200ER",2.16,1.68,3031.2
"346","LG","LSK182H-1",1.85,2,2946.3
"347","LG","LSK181N-1",2,2.2,3208.8
"348","NEC","RH240",2.63,2.3,3849.54
"351","ACSON","WM15FR/LC15BR",1.3,1.2,1942.2
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,4301.1
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,1418.64
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,1976.34
"361","KIA","KSH-128BA",1.23,1.24,1902.9
"362","LG","LS-K1860HL",2.01,2.01,3099.42
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,1553.76
"365","HYUNDAI","WSH-120BA",1.23,1.24,1902.9
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,3095.04
"367","Haier","HSU-09HE04",1.02,1.16,1660.2
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,3117.42
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,2164.68
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,1548.6
"373","CHUNLAN","KFR-40GW",1.5,1.54,2337.96
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,1720.8
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,2058.54
"376","Teco","LS2220Y",2.05,2.15,3223.5
"378","Teco","LA1800Y",1.8,1.5,2588.4
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,2932.02
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,1677.48
"381","ATD","S18HS-1",1.96,2.1,3109.68
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,3120.72
"386","KELVINATOR","KR08WR",0.75,0.64,1087.86
"387","LG","LWC1262PHG",1.35,1.15,1956.9
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,2738.88
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,3003.24
"395","MIDEA","KFR-53GW/Y",2,1.92,3034.08
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,1665.36
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,4139.58
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,4276.5
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,2489.94
"402","HYUNDAI","WSH-098BA",0.87,0.88,1347.78
"403","HYUNDAI","WSH-098BA",0.87,0.88,1347.78
"406","LG","LWM1861BHG",1.64,1.33,2335.44
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,4131.12
"410","TECOAIR","LS-LT2422YPS",3,3.05,4657.2
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,1434.06
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,1026.9
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,3213.6
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,2485.14
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,2103.36
"426","LG","LWG0760AHG",0.75,0.64,1087.86
"429","LG","LS-L1260HL",1.28,1.15,1892.64
"431","LG","LS-J0962HL",0.93,0.87,1396.62
"434","KELVINATOR","KSR35F",3.28,3.08,4932.96
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,4038.6
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,4224
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,2689.68
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,3346.14
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,1894.44
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,1273.62
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,3095.04
"453","LG","LS-K2460HL",2.73,2.69,4184.7
"454","LG","LS-K1862HL",2.01,2.01,3099.42
"455","LG","LWM1560BHG",1.55,1.31,2240.34
"457","KIA","KSH-188BA",1.9,1.88,2917.32
"458","HYUNDAI","WSH-128BA",1.23,1.24,1902.9
"459","KIA","KSH-229BA",2.57,2.54,3944.22
"462","LG","LWC1260AHG",1.33,1.19,1963.5
"465","PANASONIC","CW-A200SR",2.05,1.72,2955.18
"466","PANASONIC","CW-A120FR",1.5,1.27,2169.48
"467","PANASONIC","CW-A170SR",1.6,1.3,2280
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,4067.58
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,4067.58
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,2759.1
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,3261.36
"472","EMAILAIR","WS/CWS066H",2.53,2.52,3895.02
"475","ELECTRA","WMN18RCB",1.94,1.89,2960.28
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,2960.28
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,986.88
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,1492.44
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,1529.52
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,2075.1
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,2466.84
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,3415.14
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,4177.74
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,4078.62
"493","AIRTEMP","HAY324N6G",2.75,2.74,4234.26
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,1026.9
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,4131.12
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,3194.16
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,1005.24
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,1915.02
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,3335.88
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,1657.62
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,1992.12
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,4279.08
"515","CARRIER","RAC-22LH-A",2.7,2.4,3976.2
"516","CARRIER","VF125H",1,0.83,1435.92
"517","ELECTRA","PXD24RC",2.71,2.49,4041.54
"518","ELECTRA","PXD18RC",2.3,2.13,3440.52
"519","ELECTRA","PXD12RC",1.26,1.23,1924.2
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,1593.78
"522","MHI","WR188PENF-S8A",2.06,1.75,2983.08
"523","MHI","SRK25GZ-LI",0.96,1.17,1611.36
"524","Haier","HW-18HA04",2.1,2.1,3238.2
"525","COOLINE","LHB09BTH",1.07,0.85,1512.66
"526","WEATHERMAKER","S24HS-1",2.5,2.65,3948.6
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,1458.3
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,4002.96
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,1985.88
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,1048.2
"535","NEC","RSH2425",2.67,2.66,4110.9
"536","LG","LSK244H-1",2.67,2.66,4110.9
"539","Haier","HSU-09HG04",1.02,1.16,1660.2
"542","Haier","HSU-12HM04",1.35,1.33,2069.22
"543","LG","LSL120T-1",1.32,1.15,1929.36
"544","WINIA","WSH-120BA",1.23,1.24,1902.9
"545","SANYO","SAP-KC182AH",2.29,1.99,3343.98
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,4666.86
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,7544.82
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,6034.74
"549","COOLINE","Z-D48",5.27,3.95,7302.66
"550","AGEAN","FR125/S",4.9,4.5,7306.2
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,7656.9
"552","LG","LK-1080BH",12,9.8,17131.2
"553","ROWA","RAS-180ACH",1.95,1.98,3025.62
"554","Haier","HDU-42H03/H",5,4.8,7585.2
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,14791.416
"556","APAC","S032IHC9AA",10.324,8.516,14791.416
"557","APAC","S032OVC9AA",10.324,8.516,14791.416
"558","ECLIPSE","EV20 - EP20",5.9,4.9,8473.8
"559","TRANE","TWE030/TWA030",3.159,2.73,4603.482
"560","ROWA","RAS-120ABH",1.15,1.22,1816.98
"562","BENSON","THM-56MSH",5.75,4.9,8336.1
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,7302.6
"564","OAC","OAC06VCU",5.1,4.2,7302.6
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,5455.8
"566","OAC","OAC03VCU",3.7,3.3,5455.8
"567","TEMPERZONE","OPA410",14.5,12.2,20923.8
"568","TEMPERZONE","OPA210",7.25,6,10399.5
"569","PHILLIPS","40H-3",3.915,3.915,6036.93
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,3586.284
"571","PHILLIPS","70H-3",6.7,6.7,10331.4
"572","HYUNDAI","HFH-4401BA",5.2,4.8,7768.8
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,12309.78
"574","MIDEA","KFR-32GW/Y",1.28,1.22,1936.32
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,6735.3
"577","OAC","OAC03 PACKAGED",3.7,3.3,5455.8
"578","OAC","OAC03VCU",3.7,3.3,5455.8
"579","MIDEA","MSC-09HR",0.9,0.95,1419
"580","MIDEA","MSB-18HR",1.9,2.05,3023.4
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,11278.8
"582","OAC","OAC075VCU",7.8,6.6,11278.8
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,8382
"584","OAC","OAC065VCU",5.8,4.9,8382
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,6285.6
"586","OAC","OAC04VCU",4.4,3.6,6285.6
"587","MIDEA","MWH-09HR",0.96,0.76,1355.52
"588","OAC","OAC065 PACKAGED",5.8,4.9,8382
"589","OAC","OAC065VCU",5.8,4.9,8382
"590","OAC","OAC04 PACKAGED",4.4,3.6,6285.6
"591","OAC","OAC04VCU",4.4,3.6,6285.6
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,6807
"593","OAC","OAC05VCU",4.9,3.7,6807
"594","OAC","OAC05 PAKAGED",4.9,3.7,6807
"595","OAC","OAC05VCU",4.9,3.7,6807
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,8360.682
"597","POPE","SAC36 / WM36",3.387,2.417,4617.474
"598","DAIKIN","UATY15K",14.26,12.96,21177.72
"599","PIONEER","SQ12/DC12",5.5,5.6,8543.4
"600","PIONEER","DC12",5.5,5.6,8543.4
"601","POPE","RTP9",3.14,2.747,4596.648
"602","ACCENT AIR","AA60-2",21.38,19.56,31832.28
"603","TEMPERZONE","OPA390",13.9,11.8,20123.4
"604","POPE","SAC44 / DFC44",4.285,3.428,6072.702
"606","POPE","SAC40 / DFC40",3.836,3.094,5452.104
"607","POPE","SAC25 / DFC25",2.613,1.971,3628.638
"608","AIRA","CP*50/DXC14-35",4.271,3.454,6076.074
"609","AIRA","CP*60/DXC14-43",5.103,3.96,7155.594
"611","Teco","LE6016H/LU60K1MAH",6,5.9,9189.6
"612","Teco","LE7019H/LU70K1MAH",7.2,7,10977.6
"613","ACCENT AIR","AA45-2",16.6,14.96,24573.84
"614","UNIAIRE","FC12/ACD12",3.915,3.915,6036.93
"615","UNIAIRE","RT12",3.915,3.915,6036.93
"616","MHI","FDC406",3.95,3.66,5909.94
"617","MHI","FDEN408HES",3.95,3.66,5909.94
"618","MHI","FDR408HES",3.95,3.66,5909.94
"619","MHI","FDT(N)408HES",3.95,3.66,5909.94
"620","MHI","FDUR408HES",3.95,3.66,5909.94
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,5805.996
"623","DAIKIN","UATY08K",6.83,6.13,10095.06
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,4032.42
"625","UNIAIRE","FC16/ACD16",5.565,5.565,8581.23
"626","UNIAIRE","RT16",5.565,5.565,8581.23
