"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"164","HEC","HW-09HA04",1.08,0.98,4035.38
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,9955.25
"167","MIDEA","KFR-61GW/Y",2.56,2.31,9517.11
"168","Teco","LA2300Y",2.76,2.5,10296.1
"169","Haier","HW-09HA04",1.08,0.98,4035.38
"170","MIDEA","KFR-45GWY",1.7,2,8054
"171","HEC","HW-24H04",2.9,2.4,9974.4
"172","Haier","HW-12HA04",1.38,1.2,4962
"173","HEC","HW-18HA04",2.1,2.1,8570.1
"174","Haier","HW-12HA04",1.38,1.2,4962
"175","Haier","HW-24H04",2.9,2.4,9974.4
"179","LG","LWN2262RHG",2.63,2.3,9505.1
"180","LG","LWN2262CHG",2.63,2.3,9505.1
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,4933.2
"185","GREE","KFR-45GW/E",2.05,2.64,10561.44
"186","COOLINE","LHB15BRH",1.82,1.57,6497.17
"187","PANASONIC","CW-A241SR",3.15,2.8,11552.8
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,5085.64
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,12031.75
"195","PANASONIC","CW-A120AR",1.4,1.18,4894.78
"196","PANASONIC","CW-A90FR",1.14,1.07,4391.87
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,7231.75
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,5677.4
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,9272.28
"200","COOLINE","LHB12BTH",1.44,1.17,4871.97
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,3735.31
"202","ACSON","WM20FR/LC20BR",2.1,1.7,7081.7
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,5230.88
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,11443.59
"206","PANASONIC","CW-A90AR",1.03,0.89,3682.49
"208","COOLINE","LHB20BRH",2.2,1.89,7824.69
"209","COOLINE","LHB24BRH",2.75,2.09,8766.89
"211","SANYO","SAP-KC241AHA",2.98,2.95,12049.75
"212","SANYO","SAP-KC181AHA",2.36,2.04,8440.44
"215","SANYO","SAP-KC121AHA",1.35,1.32,5397.72
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,7401.01
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,9644.35
"226","ACSON","WM25FR/LC25BR",2.72,2.51,10318.91
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,12867.16
"228","HYUNDAI","WSH-128BA",1.23,1.24,5056.84
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,9272.28
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,2619.04
"233","PANASONIC","CW-A170ER",1.72,1.35,5642.55
"234","PANASONIC","CW-A240ER",2.52,2,8349.2
"235","LG","LSK180H-1",1.85,2,8108
"236","LG","LSJ090H-1",0.93,0.87,3572.07
"237","LG","LSL120H-1",1.32,1.15,4754.35
"238","LG","LWN224RH-1",2.63,2.3,9505.1
"241","LG","LWG092RH-1",0.95,0.82,3393.22
"242","Haier","HSU-12HN04",1.35,1.33,5434.93
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,6347.18
"244","ELECTRA","KCR-25E",1.01,0.93,3824.13
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,3824.13
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,5142.06
"254","HEC","HSU-12H104",1.35,1.33,5434.93
"257","MHI","SRK35GZ-LI",1.24,1.52,6102.32
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,6306.34
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,8753.73
"263","AIRWELL","XLS12RC",1.16,1.21,4920.01
"264","AIRWELL","SX12RC",1.26,1.23,5030.43
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,6692.84
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,6692.84
"268","Teco","LA1200Y",1.4,1.16,4820.36
"269","Teco","LS1820Y",2.01,1.94,7942.34
"270","LG","LSL121N-1",1.3,1.61,6458.81
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,3560.06
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,5861.03
"274","ELECTRA","PRX600RC",2.65,2.62,10703.02
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,10703.02
"278","SPLENDID","CLIMA15HP",1.4,1.35,5527.35
"279","SANYO","SAP-KC91AHA",1.02,1.02,4162.62
"280","ELECTRA","WMF9RC",0.99,0.93,3816.93
"281","ATD","C24HS-1",2.6,2.7,10982.7
"284","ELECTRA","WMF12RC",1.16,1.21,4920.01
"285","AIRWELL","XLS7RC",0.75,0.7,2874.7
"286","ATD","S12HS-1",1.21,1.27,5161.27
"287","ELECTRA","WMN24RC",2.53,2.52,10287.72
"288","AIRWELL","XLS9RC",0.99,0.93,3816.93
"291","HOTPOINT","HPS-250R",2.6,2.43,9978.03
"292","CARRIER","VF175H",1.81,1.51,6270.31
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,9998.45
"294","HOTPOINT","HPS 150R",1.32,1.42,5759.02
"295","LG","LSK243H-1",2.67,2.66,10859.06
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,7731.09
"297","ADSAKA","KFR-27GW/B",1.12,1.11,4533.51
"298","WEATHERMAKER","S18HS-1",1.85,1.95,7921.95
"299","ATD","S18HS-1",1.85,1.95,7921.95
"301","ELECTRA","WMN18RCA",1.85,1.7,6991.7
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,5594.57
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,11185.54
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,8205.2
"306","ELECTRA","WMN12RCA",1.25,1.33,5398.93
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,5398.93
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,12867.16
"309","WEATHERMAKER","S12HS-1",1.21,1.27,5161.27
"310","ELECTRA","WMN16RCA",1.64,1.64,6692.84
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,6692.84
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,7672.28
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,3862.55
"314","ELECTRA","PRX500RC",2.2,1.99,8196.79
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,8196.79
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,6492.39
"317","ELECTRA","WMN9RCA",1,0.99,4043.79
"318","ELECTRA","WS/CWS026HA",1,0.99,4043.79
"321","SPLENDID","22000HP",2.9,2.9,11834.9
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,4912.81
"326","CARRIER","VF250H-1",2.7,2.4,9902.4
"327","CARRIER","VF225H-1",2.19,1.93,7969.93
"328","CARRIER","VF150H-1",1.49,1.2,5001.6
"329","CARRIER","53G250H",2.37,2.35,9597.55
"331","SPLENDID","18000HP",2.56,2.56,10447.36
"332","SPLENDID","12300HP",1.39,1.39,5672.59
"333","SPLENDID","18000HP",1.39,1.39,5672.59
"334","SPLENDID","23000HP",1.39,1.39,5672.59
"335","SUPRA","SS24F50A",2.35,2.56,10371.76
"336","GREE","KFR-60GW/E",2.5,2.5,10202.5
"337","LG","LV-B2464HL",2.8,2.69,11017.49
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,3316.41
"340","SPLENDID","8.5HP",1,1,4081
"341","ATD","S09X2HS-1",1.58,1.75,7080.55
"342","ATD","S24HS-1",2.55,2.65,10778.65
"343","ELECTRA","WMF7RC",0.75,0.7,2874.7
"344","MIDEA","KFR-32GW/Y",1.28,1.22,5000.42
"345","PANASONIC","CW-A200ER",2.16,1.68,7028.88
"346","LG","LSK182H-1",1.85,2,8108
"347","LG","LSK181N-1",2,2.2,8906.2
"348","NEC","RH240",2.63,2.3,9505.1
"351","ACSON","WM15FR/LC15BR",1.3,1.2,4933.2
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,11072.7
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,3754.52
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,5085.64
"361","KIA","KSH-128BA",1.23,1.24,5056.84
"362","LG","LS-K1860HL",2.01,2.01,8202.81
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,3946.56
"365","HYUNDAI","WSH-120BA",1.23,1.24,5056.84
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,7818.7
"367","Haier","HSU-09HE04",1.02,1.16,4683.56
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,8105.58
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,5646.18
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,4222.64
"373","CHUNLAN","KFR-40GW",1.5,1.54,6270.34
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,4533.51
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,5882.66
"376","Teco","LS2220Y",2.05,2.15,8738.15
"378","Teco","LA1800Y",1.8,1.5,6229.5
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,7511.43
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,4377.47
"381","ATD","S18HS-1",1.96,2.1,8519.7
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,8176.4
"386","KELVINATOR","KR08WR",0.75,0.64,2651.44
"387","LG","LWC1262PHG",1.35,1.15,4765.15
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,7331.4
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,7782.7
"395","MIDEA","KFR-53GW/Y",2,1.92,7864.32
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,4407.48
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,10314.1
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,11028.29
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,6920.91
"402","HYUNDAI","WSH-098BA",0.87,0.88,3587.68
"403","HYUNDAI","WSH-098BA",0.87,0.88,3587.68
"406","LG","LWM1861BHG",1.64,1.33,5539.33
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,10519.36
"410","TECOAIR","LS-LT2422YPS",3,3.05,12429.05
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,3795.33
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,2697.06
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,8525.69
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,7301.42
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,5587.37
"426","LG","LWG0760AHG",0.75,0.64,2651.44
"429","LG","LS-L1260HL",1.28,1.15,4739.95
"431","LG","LS-J0962HL",0.93,0.87,3572.07
"434","KELVINATOR","KSR35F",3.28,3.08,12641.48
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,10274.5
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,10868.65
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,7242.58
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,8855.77
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,5262.1
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,3350.02
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,7818.7
"453","LG","LS-K2460HL",2.73,2.69,10992.29
"454","LG","LS-K1862HL",2.01,2.01,8202.81
"455","LG","LWM1560BHG",1.55,1.31,5432.51
"457","KIA","KSH-188BA",1.9,1.88,7679.48
"458","HYUNDAI","WSH-128BA",1.23,1.24,5056.84
"459","KIA","KSH-229BA",2.57,2.54,10376.54
"462","LG","LWC1260AHG",1.33,1.19,4906.79
"465","PANASONIC","CW-A200SR",2.05,1.72,7138.12
"466","PANASONIC","CW-A120FR",1.5,1.27,5265.67
"467","PANASONIC","CW-A170SR",1.6,1.3,5413.3
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,10703.02
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,10703.02
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,6991.7
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,8196.79
"472","EMAILAIR","WS/CWS066H",2.53,2.52,10287.72
"475","ELECTRA","WMN18RCB",1.94,1.89,7731.09
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,7731.09
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,2611.84
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,3887.75
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,4006.58
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,5367.71
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,6425.17
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,9369.51
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,10746.22
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,10359.72
"493","AIRTEMP","HAY324N6G",2.75,2.74,11185.54
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,2697.06
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,10519.36
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,8205.2
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,2619.04
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,5026.83
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,8538.88
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,4821.6
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,5230.88
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,10890.25
"515","CARRIER","RAC-22LH-A",2.7,2.4,9902.4
"516","CARRIER","VF125H",1,0.83,3448.43
"517","ELECTRA","PXD24RC",2.71,2.49,10240.89
"518","ELECTRA","PXD18RC",2.3,2.13,8753.73
"519","ELECTRA","PXD12RC",1.26,1.23,5030.43
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,4031.78
"522","MHI","WR188PENF-S8A",2.06,1.75,7253.35
"523","MHI","SRK25GZ-LI",0.96,1.17,4699.17
"524","Haier","HW-18HA04",2.1,2.1,8570.1
"525","COOLINE","LHB09BTH",1.07,0.85,3548.05
"526","WEATHERMAKER","S24HS-1",2.5,2.65,10760.65
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,3735.31
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,10573.39
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,5193.67
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,2670.65
"535","NEC","RSH2425",2.67,2.66,10859.06
"536","LG","LSK244H-1",2.67,2.66,10859.06
"539","Haier","HSU-09HG04",1.02,1.16,4683.56
"542","Haier","HSU-12HM04",1.35,1.33,5434.93
"543","LG","LSL120T-1",1.32,1.15,4754.35
"544","WINIA","WSH-120BA",1.23,1.24,5056.84
"545","SANYO","SAP-KC182AH",2.29,1.99,8229.19
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,10798.98
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,19471.15
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,15785.06
"549","COOLINE","Z-D48",5.27,3.95,16595.15
"550","AGEAN","FR125/S",4.9,4.5,18508.5
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,18298.4
"552","LG","LK-1080BH",12,9.8,40785.8
"553","ROWA","RAS-180ACH",1.95,1.98,8069.58
"554","Haier","HDU-42H03/H",5,4.8,19660.8
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,35404.676
"556","APAC","S032IHC9AA",10.324,8.516,35404.676
"557","APAC","S032OVC9AA",10.324,8.516,35404.676
"558","ECLIPSE","EV20 - EP20",5.9,4.9,20356.9
"559","TRANE","TWE030/TWA030",3.159,2.73,11295.57
"560","ROWA","RAS-120ABH",1.15,1.22,4953.62
"562","BENSON","THM-56MSH",5.75,4.9,20302.9
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,17464.2
"564","OAC","OAC06VCU",5.1,4.2,17464.2
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,13611.3
"566","OAC","OAC03VCU",3.7,3.3,13611.3
"567","TEMPERZONE","OPA410",14.5,12.2,50616.2
"568","TEMPERZONE","OPA210",7.25,6,24936
"569","PHILLIPS","40H-3",3.915,3.915,15977.115
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,5828.232
"571","PHILLIPS","70H-3",6.7,6.7,27342.7
"572","HYUNDAI","HFH-4401BA",5.2,4.8,19732.8
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,29474.29
"574","MIDEA","KFR-32GW/Y",1.28,1.22,5000.42
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,16894.1
"577","OAC","OAC03 PACKAGED",3.7,3.3,13611.3
"578","OAC","OAC03VCU",3.7,3.3,13611.3
"579","MIDEA","MSC-09HR",0.9,0.95,3858.95
"580","MIDEA","MSB-18HR",1.9,2.05,8312.05
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,27366.6
"582","OAC","OAC075VCU",7.8,6.6,27366.6
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,20320.9
"584","OAC","OAC065VCU",5.8,4.9,20320.9
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,14979.6
"586","OAC","OAC04VCU",4.4,3.6,14979.6
"587","MIDEA","MWH-09HR",0.96,0.76,3173.56
"588","OAC","OAC065 PACKAGED",5.8,4.9,20320.9
"589","OAC","OAC065VCU",5.8,4.9,20320.9
"590","OAC","OAC04 PACKAGED",4.4,3.6,14979.6
"591","OAC","OAC04VCU",4.4,3.6,14979.6
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,15531.7
"593","OAC","OAC05VCU",4.9,3.7,15531.7
"594","OAC","OAC05 PAKAGED",4.9,3.7,15531.7
"595","OAC","OAC05VCU",4.9,3.7,15531.7
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,20608.025
"597","POPE","SAC36 / WM36",3.387,2.417,10212.977
"598","DAIKIN","UATY15K",14.26,12.96,53357.76
"599","PIONEER","SQ12/DC12",5.5,5.6,22817.6
"600","PIONEER","DC12",5.5,5.6,22817.6
"601","POPE","RTP9",3.14,2.747,11351.987
"602","ACCENT AIR","AA60-2",21.38,19.56,80479.56
"603","TEMPERZONE","OPA390",13.9,11.8,48911.8
"604","POPE","SAC44 / DFC44",4.285,3.428,14298.188
"606","POPE","SAC40 / DFC40",3.836,3.094,12893.734
"607","POPE","SAC25 / DFC25",2.613,1.971,8274.771
"608","AIRA","CP*50/DXC14-35",4.271,3.454,14389.894
"609","AIRA","CP*60/DXC14-43",5.103,3.96,16572.24
"611","Teco","LE6016H/LU60K1MAH",6,5.9,24113.9
"612","Teco","LE7019H/LU70K1MAH",7.2,7,28639
"613","ACCENT AIR","AA45-2",16.6,14.96,61642.16
"614","UNIAIRE","FC12/ACD12",3.915,3.915,15977.115
"615","UNIAIRE","RT12",3.915,3.915,15977.115
"616","MHI","FDC406",3.95,3.66,15040.86
"617","MHI","FDEN408HES",3.95,3.66,15040.86
"618","MHI","FDR408HES",3.95,3.66,15040.86
"619","MHI","FDT(N)408HES",3.95,3.66,15040.86
"620","MHI","FDUR408HES",3.95,3.66,15040.86
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,13786.871
"623","DAIKIN","UATY08K",6.83,6.13,25268.53
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,9368.24
"625","UNIAIRE","FC16/ACD16",5.565,5.565,22710.765
"626","UNIAIRE","RT16",5.565,5.565,22710.765
