"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"39","MITSUBISHI ELECTRIC","MSH-07RV/MUH-07RV",0.75,0.72,3412.11
"41","MIDEA","KFR-26GW/I1Y",0.97,0.97,4416.41
"42","MITSUBISHI ELECTRIC","MCFH-13NV/MUCFH-13NV",1.42,1.25,6450.3
"46","EMAILAIR","MAY90RCE",1.01,0.93,4591.49
"47","EMAILAIR","ELECTRA KCR-25E",1.01,0.93,4591.49
"48","KIA","KSH-098BA",0.87,0.88,3961.99
"49","HISENSE","KFR-25GWE",1.04,1.33,4760.64
"50","LG","LWC0960AHG",1,0.92,4545.96
"51","LG","LSL1260NL",1.33,1.83,6099.49
"52","LG","LS-K2463HL",2.73,2.69,12426.17
"53","LG","LV-B2461HL",2.8,2.69,12738.72
"55","AIRTEMP","HAY212N6G",1.41,1.38,6417.09
"59","LG","LWC1260PHG",1.33,1.19,6043.17
"60","HYUNDAI","WSH-229BA",2.57,2.54,11698.57
"61","LG","LS-K2464HL",2.73,2.69,12426.17
"62","ELECTRA","WMN24RCB",2.45,2.45,11154.85
"63","ELECTRA","EMAILAIR WS/CWS066HB",2.45,2.45,11154.85
"67","ADSAKA","KFR-60GW",2.48,2.35,11280
"68","EMAILAIR","WS/CWS026HA",1,0.99,4552.12
"69","EMAILAIR","ELECTRA WMN9RCA",1,0.99,4552.12
"70","EMAILAIR","WS/CWS034HA",1.25,1.33,5698.29
"71","EMAILAIR","ELECTRA WMN12RCA",1.25,1.33,5698.29
"72","AIRWELL","SX18RC",2.3,2.13,10456.94
"73","ADSAKA","KFR-50GW",1.9,2,8659.5
"74","AIRWELL","SX24RC",2.71,2.49,12319.27
"75","TOSHIBA","RAS-10YKH-E / 10YAH-E",1.02,0.95,4637.9
"76","TOSHIBA","RAS-24UKH-E / 24UAH-EA",2.6,2.59,11836.92
"77","TOSHIBA","RAS-18UKH-E / 18UAH-EA",2.04,2,9284.6
"83","FUJITSU GENERAL","AUT25RLC-W/AOT25RZCL",2.8,2.6,12730.8
"84","FUJITSU GENERAL","ABT18RGA-W/AOT18RZAL",2.24,2.12,10188.16
"87","FUJITSU GENERAL","ART25RLA/AOT25RZAL",2.86,2.65,13003.1
"90","FUJITSU GENERAL","AUT18RGA/AOT18RZCL",2.01,2.01,9151.53
"92","MIDEA","KFR-23GW/I1Y",0.88,0.93,4011.04
"93","MIDEA","KFR-53GW/Y",2,1.92,9098.96
"94","MIDEA","KFR-36GWY",1.5,1.65,6842.7
"99","AIRTEMP","HAY318N6G",2.08,2.09,9471.12
"100","AIRTEMP","HAY109N6G",1.07,1.07,4871.71
"101","AIRTEMP","HAE418N6E/HAC418N6G",2.08,1.9,9454.4
"102","AIRTEMP","HAE109N6E/HAC109N6B",0.93,0.93,4234.29
"104","FUJITSU","AST20RGA-W/AOT20RZAL",2.28,1.96,10352.68
"105","MITSUBISHI ELECTRIC","MWH-17KV",2.8,2.6,12730.8
"112","MITSUBISHI ELECTRIC","MSH-24RV/MUH-24RV",2.73,2.69,12426.17
"114","FUJITSU","AST7RSCCW/AOT7RSCC",0.77,0.72,3501.41
"115","GENERAL ELECTRIC","ASIAH18EWI",1.84,1.87,8380.16
"116","MITSUBISHI ELECTRIC","MWH-12KV",1.72,1.56,7817.08
"117","MITSUBISHI ELECTRIC","MSZ-G12SV/MUZ-G12SV",1.36,1.63,6215.84
"119","HOTPOINT","HPS 125R",1.1,1.07,5005.66
"120","FUJITSU GENERAL","AST24RGB-W/AOT24RNAL/AOT24RNCLST24RGB-W/A",2.61,2.7,11891.25
"122","MITSUBISHI ELECTRIC","MSH-12RV/MUH-12RV",1.32,1.4,6017
"124","MITSUBISHI ELECTRIC","MSH-09RV/MUH-09RV",0.95,0.97,4327.11
"125","AIRTEMP","HAY107N6G",0.82,0.82,3733.46
"127","MITSUBISHI ELECTRIC","MWH-08MV",1.02,0.87,4630.86
"128","MHI","SRT403HENF-L",1.38,1.39,6284.02
"132","CARRIER","53G150H",1.32,1.35,6012.6
"137","CARRIER","53G225H",1.88,1.8,8552.6
"138","CARRIER","53G100H",0.96,0.96,4370.88
"141","HEC","HSU-09HEO4",1.02,1.16,4656.38
"142","MHI","SRK561HENF-A",2.18,2.18,9925.54
"143","MHI","SRK388HENF-A",1.32,1.33,6010.84
"144","MHI","SRK408HENF-A",1.51,1.54,6877.67
"145","MHI","SRK288HENF-A",1.07,0.91,4857.63
"146","MHI","SRK458HENF-A",1.7,1.84,7752.42
"147","MHI","FDKN208H",1.8,1.82,8197.16
"148","MHI","FDKN308H",3.08,2.83,14001.24
"150","MHI","SRK502Z-L",2.22,2.5,10132.3
"151","MHI","FDKN258H",2.11,2.08,9604.19
"153","MHI","SRK208HENF-A",0.77,0.71,3500.53
"154","HISENSE","KFR-4001GW/BPE",1.53,2.05,7011.85
"156","HISENSE","KFR-2601GW/BPE",0.96,1.4,4409.6
"157","TEMPERZONE","ISY26R/OSY26R",0.93,0.93,4234.29
"158","TEMPERZONE","ISY60R2 / OSY60R2",2.76,2.56,12548.68
"159","GENERAL ELECTRIC","AYIAH12EWI",1.35,1.45,6155.35
"160","GENERAL ELECTRIC","AYIAH09DWI",1.12,1.15,5102
"161","Haier","HSU-12H104",1.35,1.33,6144.79
"162","TEMPERZONE","ISY34/OSY34R",1.26,1.26,5736.78
"164","HEC","HW-09HA04",1.08,0.98,4908.44
"165","GENERAL ELECTRIC","ASIAH24EWI",2.33,2.45,10619.05
"167","MIDEA","KFR-61GW/Y",2.56,2.31,11633.68
"168","Teco","LA2300Y",2.76,2.5,12543.4
"169","Haier","HW-09HA04",1.08,0.98,4908.44
"170","MIDEA","KFR-45GWY",1.7,2,7766.5
"171","HEC","HW-24H04",2.9,2.4,13159.7
"172","Haier","HW-12HA04",1.38,1.2,6267.3
"173","HEC","HW-18HA04",2.1,2.1,9561.3
"174","Haier","HW-12HA04",1.38,1.2,6267.3
"175","Haier","HW-24H04",2.9,2.4,13159.7
"179","LG","LWN2262RHG",2.63,2.3,11945.35
"180","LG","LWN2262CHG",2.63,2.3,11945.35
"183","COOLINE","HWL12EHA/KLE12BSTH",1.3,1.2,5910.1
"185","GREE","KFR-45GW/E",2.05,2.64,9385.57
"186","COOLINE","LHB15BRH",1.82,1.57,8264.46
"187","PANASONIC","CW-A241SR",3.15,2.8,14311.15
"188","PANASONIC","CS-A123KR/CU-A123KR",1.31,1.24,5958.27
"190","SHARP","AY-A244J/AE-A244J",2.93,2.95,13342.05
"195","PANASONIC","CW-A120AR",1.4,1.18,6354.84
"196","PANASONIC","CW-A90FR",1.14,1.07,5184.26
"197","COOLINE","HWL18EHA/KLE18BSRH",2,1.75,9084
"198","PANASONIC","CS-1270TR/CU-1270TR",1.3,1.4,5927.7
"199","PANASONIC","CS-A181KR/CU-A181KR",2.19,2.28,9978.99
"200","COOLINE","LHB12BTH",1.44,1.17,6532.56
"201","PANASONIC","CS-A93KR/CU-A93KR",0.97,0.91,4411.13
"202","ACSON","WM20FR/LC20BR",2.1,1.7,9526.1
"203","PANASONIC","CS-A120KR/CU-A120KR",1.3,1.28,5917.14
"205","PANASONIC","CS-2470TR/CU-2470TR",2.95,2.79,13417.27
"206","PANASONIC","CW-A90AR",1.03,0.89,4677.27
"208","COOLINE","LHB20BRH",2.2,1.89,9989.32
"209","COOLINE","LHB24BRH",2.75,2.09,12462.67
"211","SANYO","SAP-KC241AHA",2.98,2.95,13565.3
"212","SANYO","SAP-KC181AHA",2.36,2.04,10716.92
"215","SANYO","SAP-KC121AHA",1.35,1.32,6143.91
"221","PANASONIC","CS-1873KR/CU-1873KR",1.85,1.81,8419.53
"223","COOLINE","HWL24EHA/KLE24BSRH",2.5,2.35,11369.3
"226","ACSON","WM25FR/LC25BR",2.72,2.51,12365.68
"227","PANASONIC","CS/CU-A242KR",3.08,3.16,14030.28
"228","HYUNDAI","WSH-128BA",1.23,1.24,5601.07
"230","PANASONIC","CS/CU-A182KR",2.19,2.28,9978.99
"231","PANASONIC","CS/CU-A75KR",0.66,0.64,3003.22
"233","PANASONIC","CW-A170ER",1.72,1.35,7798.6
"234","PANASONIC","CW-A240ER",2.52,2,11427.8
"235","LG","LSK180H-1",1.85,2,8436.25
"236","LG","LSJ090H-1",0.93,0.87,4229.01
"237","LG","LSL120H-1",1.32,1.15,5995
"238","LG","LWN224RH-1",2.63,2.3,11945.35
"241","LG","LWG092RH-1",0.95,0.82,4313.91
"242","Haier","HSU-12HN04",1.35,1.33,6144.79
"243","HISENSE","KFR-3602GW/BPE",1.3,1.58,5943.54
"244","ELECTRA","KCR-25E",1.01,0.93,4591.49
"245","ELECTRA","EMAILAIR MAY90RCE",1.01,0.93,4591.49
"247","AIRTEMP","HAE112N6E/HAC112N6B",1.26,1.26,5736.78
"254","HEC","HSU-12H104",1.35,1.33,6144.79
"257","MHI","SRK35GZ-LI",1.24,1.52,5670.36
"258","FUJITSU GENERAL","AMT13RAM-W",1.6,1.54,7279.52
"259","FUJITSU GENERAL","ALT22RDS-W",2.3,2.13,10456.94
"263","AIRWELL","XLS12RC",1.16,1.21,5285.88
"264","AIRWELL","SX12RC",1.26,1.23,5734.14
"265","EMAILAIR","WS/CWS042HA",1.64,1.64,7466.92
"266","EMAILAIR","ELECTRA WMN16RCA",1.64,1.64,7466.92
"268","Teco","LA1200Y",1.4,1.16,6353.08
"269","Teco","LS1820Y",2.01,1.94,9145.37
"270","LG","LSL121N-1",1.3,1.61,5946.18
"271","COOLINE","HWL09EHA/KLE09BSTH",1,0.86,4540.68
"272","DAIKIN","FTY35Fxxx / RY35Fxxx",1.5,1.43,6823.34
"274","ELECTRA","PRX600RC",2.65,2.62,12062.81
"275","ELECTRA","EMAILAIR WS/CWS066H",2.65,2.62,12062.81
"278","SPLENDID","CLIMA15HP",1.4,1.35,6369.8
"279","SANYO","SAP-KC91AHA",1.02,1.02,4644.06
"280","ELECTRA","WMF9RC",0.99,0.93,4502.19
"281","ATD","C24HS-1",2.6,2.7,11846.6
"284","ELECTRA","WMF12RC",1.16,1.21,5285.88
"285","AIRWELL","XLS7RC",0.75,0.7,3410.35
"286","ATD","S12HS-1",1.21,1.27,5514.41
"287","ELECTRA","WMN24RC",2.53,2.52,11518.21
"288","AIRWELL","XLS9RC",0.99,0.93,4502.19
"291","HOTPOINT","HPS-250R",2.6,2.43,11822.84
"292","CARRIER","VF175H",1.81,1.51,8214.53
"293","EMAILAIR","WS/CWS066HB",2.45,2.45,11154.85
"294","HOTPOINT","HPS 150R",1.32,1.42,6018.76
"295","LG","LSK243H-1",2.67,2.66,12155.63
"296","EMAILAIR","WS/CWS053HB",1.94,1.89,8828.42
"297","ADSAKA","KFR-27GW/B",1.12,1.11,5098.48
"298","WEATHERMAKER","S18HS-1",1.85,1.95,8431.85
"299","ATD","S18HS-1",1.85,1.95,8431.85
"301","ELECTRA","WMN18RCA",1.85,1.7,8409.85
"302","SHARP","AY-A129J/AE-A129J",1.38,1.37,6282.26
"304","FEDDERS","HFY324N6A-AN",2.75,2.74,12519.87
"305","MITSUBISHI ELECTRIC","MSH-18RV/MUH-18RV",2.12,2,9641.8
"306","ELECTRA","WMN12RCA",1.25,1.33,5698.29
"307","ELECTRA","EMAILAIR WS/CWS034HA",1.25,1.33,5698.29
"308","PANASONIC","CS-A241KR/CU-A241KR",3.08,3.16,14030.28
"309","WEATHERMAKER","S12HS-1",1.21,1.27,5514.41
"310","ELECTRA","WMN16RCA",1.64,1.64,7466.92
"311","ELECTRA","EMAILAIR WS/CWS042HA",1.64,1.64,7466.92
"312","YORK","MHH18P15/MOH18R15A",1.88,1.88,8559.64
"313","YORK","MHH09P17/MOH09P15A",0.91,0.95,4146.75
"314","ELECTRA","PRX500RC",2.2,1.99,9998.12
"315","ELECTRA","EMAILAIR GS/CGS058HA",2.2,1.99,9998.12
"316","FUJITSU","ART14RLB/AOT14RGA",1.6,1.59,7283.92
"317","ELECTRA","WMN9RCA",1,0.99,4552.12
"318","ELECTRA","WS/CWS026HA",1,0.99,4552.12
"321","SPLENDID","22000HP",2.9,2.9,13203.7
"323","YORK","MHH12P15/MOH12P15A",1.14,1.21,5196.58
"326","CARRIER","VF250H-1",2.7,2.4,12266.7
"327","CARRIER","VF225H-1",2.19,1.93,9948.19
"328","CARRIER","VF150H-1",1.49,1.2,6758.45
"329","CARRIER","53G250H",2.37,2.35,10788.85
"331","SPLENDID","18000HP",2.56,2.56,11655.68
"332","SPLENDID","12300HP",1.39,1.39,6328.67
"333","SPLENDID","18000HP",1.39,1.39,6328.67
"334","SPLENDID","23000HP",1.39,1.39,6328.67
"335","SUPRA","SS24F50A",2.35,2.56,10718.03
"336","GREE","KFR-60GW/E",2.5,2.5,11382.5
"337","LG","LV-B2464HL",2.8,2.69,12738.72
"338","WEATHERMAKER","SO9HS-1",0.84,0.81,3821.88
"340","SPLENDID","8.5HP",1,1,4553
"341","ATD","S09X2HS-1",1.58,1.75,7208.7
"342","ATD","S24HS-1",2.55,2.65,11618.95
"343","ELECTRA","WMF7RC",0.75,0.7,3410.35
"344","MIDEA","KFR-32GW/Y",1.28,1.22,5822.56
"345","PANASONIC","CW-A200ER",2.16,1.68,9792.24
"346","LG","LSK182H-1",1.85,2,8436.25
"347","LG","LSK181N-1",2,2.2,9123.6
"348","NEC","RH240",2.63,2.3,11945.35
"351","ACSON","WM15FR/LC15BR",1.3,1.2,5910.1
"352","MITSUBISHI ELECTRIC","MCFH-24NV/MUCFH-24NV",2.85,2.7,12962.85
"353","FUJITSU GENERAL","ART9RLB/AOT9RGA",0.92,0.92,4188.76
"358","PANASONIC","CS/CU-A125KR",1.31,1.24,5958.27
"361","KIA","KSH-128BA",1.23,1.24,5601.07
"362","LG","LS-K1860HL",2.01,2.01,9151.53
"364","FUJITSU","AST9RSGCW/AOT9RSGC",1.04,0.96,4728.08
"365","HYUNDAI","WSH-120BA",1.23,1.24,5601.07
"366","TEMPERZONE","ISY51R2 / OSY51R2",2.08,1.9,9454.4
"367","Haier","HSU-09HE04",1.02,1.16,4656.38
"369","PANASONIC","CS-2070TR/CU-2070TR",2.05,1.98,9327.49
"371","FEDDERS","HFY212N6A-AN",1.42,1.38,6461.74
"372","DAIKIN","FTY25F***+ RY25F***",0.98,1.04,4467.22
"373","CHUNLAN","KFR-40GW",1.5,1.54,6833.02
"374","CHUNLAN","KFR-27GW/B",1.12,1.11,5098.48
"375","CHUNLAN","KFR-32GW/BPA",1.25,1.46,5709.73
"376","Teco","LS2220Y",2.05,2.15,9342.45
"378","Teco","LA1800Y",1.8,1.5,8169
"379","FEDDERS","HFH418U6A-AN/HFC418N6E-AN",1.95,1.83,8867.79
"380","CHUNLAN","KFR-27GW/C",1.1,1.07,5005.66
"381","ATD","S18HS-1",1.96,2.1,8936.2
"382","TOSHIBA","RAS-18UKHP-E / 18UAH-EA",2.04,2,9284.6
"386","KELVINATOR","KR08WR",0.75,0.64,3405.07
"387","LG","LWC1262PHG",1.35,1.15,6128.95
"391","FUJITSU GENERAL","ABT14RGA-W/AOT14RNH",1.76,1.8,8016.8
"392","FUJITSU GENERAL","AFT16RAM-W",1.98,1.9,9007.9
"395","MIDEA","KFR-53GW/Y",2,1.92,9098.96
"396","FEDDERS","HFY109N6A-AN",1.08,1.08,4917.24
"397","FEDDERS","HFH424U6A-AN/HFC424N6E-AN",2.81,2.5,12766.65
"398","MITSUBISHI ELECTRIC","MSH-24NV/MUH-24NV",2.83,2.69,12872.67
"400","FUJITSU","AST13PSA-W/AOT13PNA",1.55,1.71,7071.23
"402","HYUNDAI","WSH-098BA",0.87,0.88,3961.99
"403","HYUNDAI","WSH-098BA",0.87,0.88,3961.99
"406","LG","LWM1861BHG",1.64,1.33,7439.64
"409","FEDDERS","HFE424N6C-AN/HFC424N6G-AN",2.76,2.56,12548.68
"410","TECOAIR","LS-LT2422YPS",3,3.05,13663.4
"413","FEDDERS","HFE1096B-AN/HFC1096B-AN",0.93,0.93,4234.29
"415","FEDDERS","HFE1076B-AN/HFC1076B-AN",0.67,0.66,3049.63
"416","FEDDERS","HFY318N6A-AN",2.08,2.09,9471.12
"417","DAIKIN","FLX50J***/RXD50J***",1.47,1.82,6723.71
"420","FUJITSU GENERAL","AST12RSHCW/AOT12RSHC",1.36,1.37,6192.96
"426","LG","LWG0760AHG",0.75,0.64,3405.07
"429","LG","LS-L1260HL",1.28,1.15,5816.4
"431","LG","LS-J0962HL",0.93,0.87,4229.01
"434","KELVINATOR","KSR35F",3.28,3.08,14916.24
"437","CHUNLAN","KFR-65QW/A",2.7,2.5,12275.5
"438","CHUNLAN","KFR-70LW/Cd",2.8,2.65,12735.2
"439","SHARP","AY-X127J/AE-X127J",1.72,1.78,7836.44
"440","SHARP","AY-A189J/AE-A189J",2.17,2.17,9880.01
"441","SHARP","AY-X099J/AE-X099J",1.18,1.3,5383.1
"447","FEDDERS","HFY107N6A-AN",0.83,0.82,3778.11
"448","FEDDERS","HFE418N6C-AN/HFC418N6G-AN",2.08,1.9,9454.4
"453","LG","LS-K2460HL",2.73,2.69,12426.17
"454","LG","LS-K1862HL",2.01,2.01,9151.53
"455","LG","LWM1560BHG",1.55,1.31,7036.03
"457","KIA","KSH-188BA",1.9,1.88,8648.94
"458","HYUNDAI","WSH-128BA",1.23,1.24,5601.07
"459","KIA","KSH-229BA",2.57,2.54,11698.57
"462","LG","LWC1260AHG",1.33,1.19,6043.17
"465","PANASONIC","CW-A200SR",2.05,1.72,9304.61
"466","PANASONIC","CW-A120FR",1.5,1.27,6809.26
"467","PANASONIC","CW-A170SR",1.6,1.3,7258.4
"468","EMAILAIR","GS/CGS069HA",2.65,2.62,12062.81
"469","EMAILAIR","ELECTRA PRX500RC",2.65,2.62,12062.81
"470","EMAILAIR","WS/CWS053HA",1.85,1.7,8409.85
"471","EMAILAIR","GS/CGS058HA",2.2,1.99,9998.12
"472","EMAILAIR","WS/CWS066H",2.53,2.52,11518.21
"475","ELECTRA","WMN18RCB",1.94,1.89,8828.42
"476","ELECTRA","EMAILAIR WS/CWS053HB",1.94,1.89,8828.42
"481","PANASONIC","CS-A70KE/CU-A70KE",0.64,0.64,2913.92
"482","PANASONIC","CS-A90KR/CU-A90KR",0.98,0.95,4459.3
"484","FUJITSU GENERAL","AKT9RCS-W",1,0.98,4551.24
"485","FUJITSU GENERAL","AUT12RGA/AOT12RZAL",1.37,1.31,6232.33
"486","FUJITSU GENERAL","AUT14RGA/AOT14RZAL",1.62,1.57,7371.46
"487","FUJITSU GENERAL","AST17RSK-W/AOT17RNA",2.15,2.31,9803.03
"488","FUJITSU","ABT24RGA-W/AOT24RZBL",2.77,2.62,12598.61
"492","FUJITSU","AST24RGA-W/AOT24RZAL",2.73,2.52,12411.21
"493","AIRTEMP","HAY324N6G",2.75,2.74,12519.87
"494","AIRTEMP","HAE107N6E/HAC107N6B",0.67,0.66,3049.63
"495","AIRTEMP","HAE424N6E/HAC424N6G",2.76,2.56,12548.68
"499","MITSUBISHI ELECTRIC","MSH-18NV/MUH-18NV",2.12,2,9641.8
"501","PANASONIC","CS-A73KR/CU-A73KR",0.66,0.64,3003.22
"502","DAIKIN","FVY223C***+RY223***",1.25,1.23,5689.49
"504","MITSUBISHI ELECTRIC","MCFH-18NV/MUCFH-18NV",2.22,2.08,10095.34
"506","MITSUBISHI ELECTRIC","MSZ-G09SV/MUZ-G09SV",0.99,1.2,4525.95
"509","FUJITSU","AST12RSGCW/AOT12RSGC",1.3,1.28,5917.14
"511","FUJITSU GENERAL","AUT25RLC/AOT25RZAL",2.86,2.65,13003.1
"515","CARRIER","RAC-22LH-A",2.7,2.4,12266.7
"516","CARRIER","VF125H",1,0.83,4538.04
"517","ELECTRA","PXD24RC",2.71,2.49,12319.27
"518","ELECTRA","PXD18RC",2.3,2.13,10456.94
"519","ELECTRA","PXD12RC",1.26,1.23,5734.14
"521","FUJITSU GENERAL","AST9RSHCW/AOT9RSHC",1.07,0.98,4863.79
"522","MHI","WR188PENF-S8A",2.06,1.75,9351.9
"523","MHI","SRK25GZ-LI",0.96,1.17,4389.36
"524","Haier","HW-18HA04",2.1,2.1,9561.3
"525","COOLINE","LHB09BTH",1.07,0.85,4852.35
"526","WEATHERMAKER","S24HS-1",2.5,2.65,11395.7
"527","PANASONIC","CS/CU-A95KR",0.97,0.91,4411.13
"530","TOSHIBA","RAS-24UKHP-E / 24UAH-EA",2.6,2.59,11836.92
"532","TOSHIBA","RAS-13YKH-E / 13YAH-E",1.3,1.27,5916.26
"533","TOSHIBA","RAS-07KH-E / 07YAH-E",0.7,0.65,3182.7
"535","NEC","RSH2425",2.67,2.66,12155.63
"536","LG","LSK244H-1",2.67,2.66,12155.63
"539","Haier","HSU-09HG04",1.02,1.16,4656.38
"542","Haier","HSU-12HM04",1.35,1.33,6144.79
"543","LG","LSL120T-1",1.32,1.15,5995
"544","WINIA","WSH-120BA",1.23,1.24,5601.07
"545","SANYO","SAP-KC182AH",2.29,1.99,10399.97
"546","DAIKIN","FDY71L/RY71LU",3.33,2.58,15095.49
"547","DAIKIN","FDYM05F/RY125LU",4.99,4.75,22698.35
"548","DAIKIN","FDYM04F/RY100LU",3.95,3.86,17976.43
"549","COOLINE","Z-D48",5.27,3.95,23878.15
"550","AGEAN","FR125/S",4.9,4.5,22274.5
"551","TEMPERZONE","OSA148 / ISD150",5.35,4.4,24274.95
"552","LG","LK-1080BH",12,9.8,54442.4
"553","ROWA","RAS-180ACH",1.95,1.98,8880.99
"554","Haier","HDU-42H03/H",5,4.8,22747.4
"555","APAC","S032IHR9AA + S032OVR9AA",10.324,8.516,46846.068
"556","APAC","S032IHC9AA",10.324,8.516,46846.068
"557","APAC","S032OVC9AA",10.324,8.516,46846.068
"558","ECLIPSE","EV20 - EP20",5.9,4.9,26774.7
"559","TRANE","TWE030/TWA030",3.159,2.73,14345.175
"560","ROWA","RAS-120ABH",1.15,1.22,5242.11
"562","BENSON","THM-56MSH",5.75,4.9,26104.95
"563","OAC","OAC06 SPLIT DUCTED",5.1,4.2,23141.1
"564","OAC","OAC06VCU",5.1,4.2,23141.1
"565","OAC","OAC03 SPLIT DUCTED",3.7,3.3,16810.9
"566","OAC","OAC03VCU",3.7,3.3,16810.9
"567","TEMPERZONE","OPA410",14.5,12.2,65816.1
"568","TEMPERZONE","OPA210",7.25,6,32899.25
"569","PHILLIPS","40H-3",3.915,3.915,17824.995
"570","AIRA","CP*36/DXC 8-52",3.042,1.272,13694.466
"571","PHILLIPS","70H-3",6.7,6.7,30505.1
"572","HYUNDAI","HFH-4401BA",5.2,4.8,23640.4
"573","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB",8.59,7.09,38978.27
"574","MIDEA","KFR-32GW/Y",1.28,1.22,5822.56
"575","SANYO","SPW-DC481GH5/8TU",4.55,4.1,20676.55
"577","OAC","OAC03 PACKAGED",3.7,3.3,16810.9
"578","OAC","OAC03VCU",3.7,3.3,16810.9
"579","MIDEA","MSC-09HR",0.9,0.95,4102.1
"580","MIDEA","MSB-18HR",1.9,2.05,8663.9
"581","OAC","OAC075 SPLIT DUCTED",7.8,6.6,35407.8
"582","OAC","OAC075VCU",7.8,6.6,35407.8
"583","OAC","OAC065 SPLIT DUCTED",5.8,4.9,26328.2
"584","OAC","OAC065VCU",5.8,4.9,26328.2
"585","OAC","OAC04 SPLIT DUCTED",4.4,3.6,19962.8
"586","OAC","OAC04VCU",4.4,3.6,19962.8
"587","MIDEA","MWH-09HR",0.96,0.76,4353.28
"588","OAC","OAC065 PACKAGED",5.8,4.9,26328.2
"589","OAC","OAC065VCU",5.8,4.9,26328.2
"590","OAC","OAC04 PACKAGED",4.4,3.6,19962.8
"591","OAC","OAC04VCU",4.4,3.6,19962.8
"592","OAC","OAC05 SPLIT DUCTED",4.9,3.7,22204.1
"593","OAC","OAC05VCU",4.9,3.7,22204.1
"594","OAC","OAC05 PAKAGED",4.9,3.7,22204.1
"595","OAC","OAC05VCU",4.9,3.7,22204.1
"596","HITACHI","LD-6LM5 / RAS-6HQE5",5.719,4.985,25974.015
"597","POPE","SAC36 / WM36",3.387,2.417,15335.651
"598","DAIKIN","UATY15K",14.26,12.96,64811.38
"599","PIONEER","SQ12/DC12",5.5,5.6,25050.3
"600","PIONEER","DC12",5.5,5.6,25050.3
"601","POPE","RTP9",3.14,2.747,14261.836
"602","ACCENT AIR","AA60-2",21.38,19.56,97182.98
"603","TEMPERZONE","OPA390",13.9,11.8,63101.9
"604","POPE","SAC44 / DFC44",4.285,3.428,19434.189
"606","POPE","SAC40 / DFC40",3.836,3.094,17400.012
"607","POPE","SAC25 / DFC25",2.613,1.971,11840.493
"608","AIRA","CP*50/DXC14-35",4.271,3.454,19373.967
"609","AIRA","CP*60/DXC14-43",5.103,3.96,23133.375
"611","Teco","LE6016H/LU60K1MAH",6,5.9,27309.2
"612","Teco","LE7019H/LU70K1MAH",7.2,7,32764
"613","ACCENT AIR","AA45-2",16.6,14.96,75435.48
"614","UNIAIRE","FC12/ACD12",3.915,3.915,17824.995
"615","UNIAIRE","RT12",3.915,3.915,17824.995
"616","MHI","FDC406",3.95,3.66,17958.83
"617","MHI","FDEN408HES",3.95,3.66,17958.83
"618","MHI","FDR408HES",3.95,3.66,17958.83
"619","MHI","FDT(N)408HES",3.95,3.66,17958.83
"620","MHI","FDUR408HES",3.95,3.66,17958.83
"621","AIRA","CP*50/DXC 10-63",4.074,3.311,18481.778
"623","DAIKIN","UATY08K",6.83,6.13,31035.39
"624","MHI","FDC308HES3B-FDKN308H",2.87,2.24,13011.67
"625","UNIAIRE","FC16/ACD16",5.565,5.565,25337.445
"626","UNIAIRE","RT16",5.565,5.565,25337.445
